ordering,pos1,pos2,pos3,pos4,pos5,pos6,pos7,pos8,pos9,pos10,pos11,pos12,pos13,pos14,pos15,pos16,pos17,pos18,pos19,pos20,pos21,pos22,pos23,pos24,pos25,pos26,pos27,pos28,pos29,pos30,pos31,pos32,pos33,pos34,pos35,pos36,pos37,pos38,pos39,pos40,pos41,pos42,pos43,pos44,pos45,pos46,pos47,pos48,pos49,pos50,pos51,pos52,pos53,pos54,pos55,pos56,pos57,pos58,pos59,pos60,pos61,pos62,pos63,pos64,pos65,pos66,pos67,pos68,pos69,pos70,pos71,pos72,pos73,pos74,pos75,pos76,pos77,pos78,pos79,pos80
20,APP,IDE,SORT1,APOE,COPG1,LRP1,VPS35,TMED10,ITPR1,COPB1,GGA1,SEC24C,SEC23A,BIN1,RTN4,SEC24B,SEC13,APBA2,VLDLR,SEC23B,SNX4,MAPK14,RAB1B,PREB,CLU,PLCG2,COPZ1,RAB1A,SEC31A,SORL1,SEC24A,SNX6,MAPKAPK2,SAR1B,COPE,PSEN1,VPS29,GGA3,BACE1,SEC16A,OSBP,NCSTN,AP3B2,PICALM,AP4E1,GGA2,MFN2,COPB2,APBA1,EIF2S1,COPA,PLG,ARF6,SIGMAR1,RTN3,VDAC1,SYK,AP4B1,ADAM10,COPG2,AP2A1,AP4S1,HSPA5,HSPA9,MAP2K3,AP1G1,ECE1,SAR1A,VPS26A,ITPR2,AP4M1,TMED2,ABCA7,MIA3,GORASP1,SREBF2,TMED9,SEC24D,AP2B1,ADAM17
21,LRP1,SAR1A,OSBP,SEC13,PLCG2,AP3B2,NCSTN,RAB1B,SORL1,COPA,IDE,BIN1,SEC24C,SIGMAR1,MFN2,SEC24A,COPG1,SNX6,SAR1B,PSEN1,VDAC1,SEC31A,GGA2,RAB1A,MAPK14,PLG,COPB1,APP,SNX4,COPZ1,ITPR1,SEC23A,VLDLR,CLU,APBA2,SEC23B,MAP2K3,APBA1,MAPKAPK2,SORT1,SEC24B,RTN3,AP4S1,PICALM,COPB2,HSPA5,TMED10,GGA3,VPS29,APOE,ABCA7,AP2A1,AP2B1,HSPA9,SYK,RTN4,BACE1,TMED2,VPS35,VPS26A,PREB,GGA1,COPE,EIF2S1,ARF6,ECE1,AP4B1,ADAM10,SEC16A,SEC24D,COPG2,AP1G1,TMED9,AP4E1,GORASP1,MIA3,AP4M1,SREBF2,ITPR2,ADAM17
22,SEC23A,ITPR1,BIN1,COPZ1,SEC31A,COPB1,OSBP,COPB2,RAB1A,RTN4,SORL1,SEC24A,SEC24B,LRP1,NCSTN,PSEN1,VPS35,COPE,SEC16A,SIGMAR1,PLCG2,VLDLR,SORT1,APOE,PICALM,PLG,TMED2,AP3B2,APP,SNX6,SEC23B,SEC13,COPA,COPG1,SAR1A,RTN3,BACE1,APBA2,APBA1,CLU,VDAC1,ARF6,TMED10,SNX4,EIF2S1,RAB1B,SYK,MFN2,IDE,HSPA5,ECE1,GGA2,SEC24C,AP2B1,AP4E1,COPG2,MAPK14,AP4B1,ABCA7,AP4S1,ITPR2,VPS29,PREB,VPS26A,SAR1B,MAP2K3,TMED9,AP2A1,GGA1,MIA3,SEC24D,AP1G1,HSPA9,SREBF2,GORASP1,AP4M1,ADAM10,MAPKAPK2,ADAM17,GGA3
23,SIGMAR1,SNX6,SAR1B,VPS35,PLCG2,SEC24B,SEC23A,MAPK14,SEC23B,SEC13,SORL1,SAR1A,AP3B2,IDE,SEC24A,PSEN1,LRP1,RAB1A,ITPR1,COPB2,OSBP,MFN2,COPA,BIN1,AP4E1,PLG,NCSTN,COPB1,COPG1,EIF2S1,SEC31A,SEC16A,ABCA7,SORT1,CLU,PREB,HSPA9,SNX4,APP,GGA2,APBA1,VLDLR,MAPKAPK2,APBA2,APOE,RTN3,RTN4,COPZ1,TMED10,SEC24C,RAB1B,VPS29,AP1G1,ITPR2,ECE1,COPG2,TMED9,AP4B1,GGA3,AP4S1,ADAM10,AP2A1,MAP2K3,COPE,SYK,HSPA5,TMED2,VPS26A,BACE1,AP2B1,PICALM,GGA1,ARF6,SEC24D,GORASP1,VDAC1,AP4M1,SREBF2,MIA3,ADAM17
24,COPA,SEC24A,RTN3,COPB2,BIN1,PICALM,LRP1,COPG1,SAR1A,PLG,NCSTN,SEC31A,SEC24C,SEC16A,CLU,RAB1A,GGA2,APBA2,SEC23B,SORL1,APOE,OSBP,SEC23A,VPS35,COPB1,APP,MFN2,COPE,SEC24B,MAPK14,AP4E1,AP3B2,MAPKAPK2,SAR1B,VPS29,SEC13,RTN4,ITPR1,ABCA7,PLCG2,TMED2,SNX4,PSEN1,SNX6,IDE,APBA1,BACE1,PREB,SYK,AP4B1,COPZ1,AP1G1,VLDLR,ADAM10,AP4S1,GGA1,EIF2S1,ARF6,SORT1,HSPA9,SIGMAR1,TMED10,RAB1B,ITPR2,AP2B1,TMED9,GGA3,AP2A1,GORASP1,ECE1,COPG2,HSPA5,MAP2K3,AP4M1,ADAM17,VPS26A,MIA3,VDAC1,SEC24D,SREBF2
25,BIN1,SORT1,COPG1,SAR1B,SNX4,APOE,AP4E1,SEC13,VPS35,APP,SEC24B,SORL1,ITPR1,RAB1A,TMED2,PICALM,SEC23B,RAB1B,COPB2,OSBP,COPB1,RTN4,SIGMAR1,CLU,SEC31A,MFN2,EIF2S1,SEC24C,SEC24A,COPE,NCSTN,GGA2,IDE,SNX6,RTN3,APBA2,VLDLR,LRP1,SAR1A,PSEN1,PLCG2,COPA,TMED10,PLG,COPG2,GGA1,VPS29,SEC23A,AP3B2,ARF6,SEC16A,COPZ1,ABCA7,BACE1,GGA3,HSPA5,SYK,ECE1,AP2B1,MAPKAPK2,AP4B1,APBA1,AP4S1,AP2A1,VPS26A,HSPA9,VDAC1,AP1G1,TMED9,PREB,ITPR2,ADAM10,ADAM17,MAP2K3,MAPK14,GORASP1,SEC24D,AP4M1,MIA3,SREBF2
26,RTN3,ITPR1,COPB1,BIN1,SORL1,SEC24A,APP,CLU,PSEN1,APBA2,VLDLR,SEC23A,SNX6,MAPK14,PICALM,APOE,VDAC1,RTN4,SIGMAR1,APBA1,GGA3,SEC24C,AP3B2,SEC23B,COPG1,SYK,COPB2,SEC31A,SORT1,IDE,MFN2,ARF6,COPA,VPS35,RAB1B,TMED2,OSBP,PLG,SEC13,PLCG2,COPE,AP4S1,RAB1A,MAP2K3,NCSTN,HSPA5,VPS29,AP2A1,ABCA7,AP4B1,MAPKAPK2,LRP1,SEC24B,PREB,ADAM10,TMED9,HSPA9,GGA2,AP4E1,SEC16A,EIF2S1,COPZ1,GGA1,ECE1,SAR1A,AP1G1,ITPR2,AP2B1,SAR1B,TMED10,SNX4,SREBF2,ADAM17,COPG2,MIA3,GORASP1,BACE1,SEC24D,AP4M1,VPS26A
27,MFN2,LRP1,SEC23A,SEC24C,SNX6,PSEN1,COPZ1,SEC24B,SEC24A,PLCG2,CLU,RTN3,APP,AP3B2,APOE,SORL1,OSBP,NCSTN,SEC13,COPA,BIN1,IDE,VPS35,APBA1,SEC23B,VPS29,SEC31A,RTN4,APBA2,RAB1A,PLG,ABCA7,SYK,SORT1,SIGMAR1,TMED10,RAB1B,COPB2,SAR1B,ITPR1,COPG1,COPE,HSPA9,AP4E1,GGA2,MAPK14,VLDLR,EIF2S1,VDAC1,PICALM,PREB,TMED2,GGA1,ARF6,AP2A1,COPB1,AP4B1,ECE1,MAPKAPK2,ITPR2,SEC16A,GGA3,BACE1,HSPA5,TMED9,COPG2,AP1G1,MAP2K3,SNX4,ADAM10,SEC24D,AP2B1,SAR1A,AP4S1,VPS26A,AP4M1,GORASP1,MIA3,ADAM17,SREBF2
28,SEC24C,SEC31A,APOE,MAPK14,PSEN1,VPS35,SEC13,MFN2,RAB1A,COPG1,APP,COPB2,TMED2,NCSTN,HSPA5,PLCG2,SEC24B,RTN4,COPB1,IDE,RAB1B,AP3B2,ARF6,SORL1,PICALM,SYK,SEC23B,SEC23A,BIN1,SIGMAR1,ITPR1,APBA2,VLDLR,COPA,SNX4,CLU,AP4E1,SEC24A,SNX6,LRP1,COPZ1,APBA1,RTN3,GGA2,PLG,SAR1A,HSPA9,GGA1,AP4B1,OSBP,SAR1B,TMED10,BACE1,PREB,EIF2S1,MAPKAPK2,COPE,SORT1,VDAC1,AP2A1,ABCA7,ADAM10,VPS29,VPS26A,MIA3,MAP2K3,ADAM17,SEC16A,ECE1,COPG2,TMED9,AP1G1,GGA3,ITPR2,AP4S1,AP2B1,SEC24D,GORASP1,SREBF2,AP4M1
29,SIGMAR1,RAB1B,SEC24C,APP,SEC16A,TMED10,PLCG2,SEC24A,COPZ1,SNX6,NCSTN,PSEN1,IDE,GGA2,RTN3,APOE,APBA2,VPS35,SEC23B,VDAC1,AP3B2,SEC13,OSBP,SEC24B,CLU,MFN2,COPB1,SEC31A,BIN1,PLG,COPB2,ITPR1,MAPK14,APBA1,SORL1,PICALM,VLDLR,LRP1,ABCA7,COPG1,COPA,AP4E1,VPS29,SEC23A,RAB1A,SNX4,MAPKAPK2,GGA1,RTN4,ITPR2,MAP2K3,HSPA5,COPE,PREB,AP1G1,SORT1,SAR1A,SAR1B,EIF2S1,HSPA9,AP4B1,ECE1,AP4S1,GGA3,TMED2,ADAM17,AP2B1,BACE1,COPG2,SYK,TMED9,VPS26A,AP2A1,ADAM10,MIA3,ARF6,GORASP1,SREBF2,SEC24D,AP4M1
30,HSPA5,COPG1,ITPR1,SEC24B,RAB1B,IDE,SEC24A,TMED10,SEC23A,RAB1A,SEC13,CLU,SEC23B,APP,SEC31A,MAPKAPK2,VPS35,ARF6,NCSTN,APOE,ADAM10,SEC16A,PICALM,SORL1,VDAC1,COPB2,COPB1,SYK,PLG,LRP1,SAR1B,EIF2S1,APBA1,RTN4,BIN1,OSBP,RTN3,COPA,SORT1,SEC24C,COPZ1,PLCG2,BACE1,SIGMAR1,GGA1,SNX6,MFN2,SNX4,AP3B2,AP4B1,APBA2,GGA2,AP1G1,PREB,COPE,VLDLR,COPG2,PSEN1,MAP2K3,MAPK14,GGA3,ABCA7,SAR1A,ECE1,AP4S1,ITPR2,TMED2,ADAM17,HSPA9,VPS26A,TMED9,VPS29,AP2B1,AP4E1,MIA3,AP2A1,SEC24D,AP4M1,GORASP1,SREBF2
31,SEC24C,SEC13,SORL1,CLU,COPA,SEC31A,SIGMAR1,SEC23A,PICALM,APBA1,RAB1B,ITPR1,PLCG2,OSBP,SORT1,PLG,COPG1,ARF6,LRP1,IDE,COPB2,SNX4,APP,NCSTN,RTN3,SAR1B,SEC24A,VPS35,VLDLR,TMED2,SEC24B,AP4E1,APOE,BIN1,PSEN1,RTN4,SNX6,RAB1A,MAPK14,COPE,AP3B2,COPB1,MAPKAPK2,HSPA9,MFN2,GGA2,SEC23B,AP4B1,PREB,SYK,SAR1A,APBA2,ABCA7,TMED10,AP4S1,ADAM10,VPS29,GGA3,AP1G1,TMED9,SEC16A,EIF2S1,HSPA5,GGA1,AP2A1,COPG2,ECE1,VPS26A,GORASP1,ITPR2,MIA3,BACE1,VDAC1,MAP2K3,COPZ1,AP4M1,ADAM17,AP2B1,SREBF2,SEC24D
32,RTN4,SNX6,APOE,MFN2,APP,MAPKAPK2,PLG,SORT1,OSBP,SEC24A,SEC16A,SEC31A,APBA2,VPS35,LRP1,PSEN1,SEC24B,IDE,COPE,COPB1,ITPR1,SEC24C,SEC23A,MAPK14,PICALM,NCSTN,SAR1B,COPA,SEC23B,RAB1A,TMED2,SAR1A,SEC13,COPB2,PLCG2,AP3B2,APBA1,SORL1,SIGMAR1,AP4E1,COPG1,RTN3,SYK,BIN1,AP4S1,GGA1,BACE1,ABCA7,GGA2,EIF2S1,CLU,VPS29,TMED10,RAB1B,PREB,COPZ1,ADAM17,HSPA9,ARF6,AP4B1,GGA3,ADAM10,VLDLR,MAP2K3,MIA3,ECE1,ITPR2,AP2B1,AP2A1,AP1G1,COPG2,VDAC1,GORASP1,AP4M1,SREBF2,VPS26A,HSPA5,SNX4,SEC24D,TMED9
33,PICALM,BIN1,RAB1A,SEC24C,ADAM10,PLG,APBA2,CLU,COPE,HSPA5,RTN4,APP,APBA1,OSBP,RAB1B,APOE,SEC13,PSEN1,NCSTN,SEC31A,COPB1,SEC23B,SEC24A,ITPR1,SAR1B,SIGMAR1,MFN2,LRP1,IDE,AP4E1,VLDLR,SEC23A,VPS29,VPS35,ABCA7,SYK,COPA,COPB2,AP3B2,TMED10,VDAC1,SORL1,GGA1,SORT1,COPZ1,RTN3,PLCG2,PREB,COPG1,HSPA9,AP4B1,SNX4,SNX6,EIF2S1,ARF6,MAPKAPK2,MAPK14,SEC24B,GGA2,SAR1A,ITPR2,ECE1,MAP2K3,COPG2,TMED9,MIA3,SREBF2,AP2B1,BACE1,ADAM17,AP2A1,AP4M1,AP4S1,SEC24D,VPS26A,TMED2,GORASP1,GGA3,SEC16A,AP1G1
34,SEC31A,PLCG2,SEC23A,COPB2,ABCA7,SEC24A,CLU,OSBP,IDE,VLDLR,SEC23B,SEC13,APOE,SORL1,NCSTN,BIN1,SAR1B,RTN4,AP4E1,LRP1,ITPR1,SAR1A,PLG,APBA2,MFN2,COPB1,SEC24C,SIGMAR1,VPS35,COPG1,SEC24B,SNX4,APP,APBA1,EIF2S1,SORT1,PICALM,GGA3,RAB1A,COPE,SNX6,TMED10,RAB1B,COPA,AP2A1,RTN3,PSEN1,VPS29,HSPA9,ADAM10,PREB,GGA1,SEC16A,COPZ1,VDAC1,AP2B1,ITPR2,AP4B1,GGA2,TMED2,AP3B2,BACE1,HSPA5,SYK,TMED9,MAPK14,ARF6,COPG2,MIA3,ADAM17,GORASP1,AP1G1,AP4S1,MAP2K3,ECE1,VPS26A,MAPKAPK2,AP4M1,SEC24D,SREBF2
35,SEC23B,SAR1B,APOE,SEC31A,APP,ITPR1,SEC13,COPA,OSBP,COPB1,SEC23A,PLG,SIGMAR1,COPG1,SNX4,PICALM,PSEN1,VDAC1,SEC24A,VPS35,PLCG2,SORL1,RTN4,SEC24B,BIN1,LRP1,RAB1A,VLDLR,SORT1,CLU,APBA2,COPZ1,COPB2,AP3B2,COPE,AP4E1,EIF2S1,SEC24C,GGA1,IDE,MAPK14,TMED9,RAB1B,SNX6,VPS29,MFN2,HSPA9,NCSTN,APBA1,GGA2,RTN3,TMED10,SEC16A,PREB,SAR1A,HSPA5,AP4B1,COPG2,AP1G1,ADAM10,MAPKAPK2,AP4S1,ITPR2,BACE1,TMED2,GGA3,ADAM17,AP2B1,AP2A1,SYK,VPS26A,SEC24D,ARF6,ECE1,MAP2K3,MIA3,SREBF2,ABCA7,AP4M1,GORASP1
36,SEC23B,PSEN1,BIN1,SEC13,SEC31A,SEC16A,LRP1,AP4E1,COPB2,COPG1,SNX6,SEC23A,COPZ1,MAPK14,AP3B2,MAP2K3,RTN4,RTN3,SORL1,RAB1A,SEC24B,COPA,SEC24C,SEC24A,PLG,SNX4,APBA2,ABCA7,APP,VPS35,PLCG2,VLDLR,ITPR1,CLU,APOE,SAR1B,IDE,GGA3,SIGMAR1,PICALM,MFN2,HSPA9,NCSTN,SORT1,COPG2,GGA1,COPE,COPB1,OSBP,AP4B1,ADAM10,ARF6,MIA3,SAR1A,BACE1,EIF2S1,VPS29,AP2A1,APBA1,VDAC1,ITPR2,PREB,TMED2,AP2B1,MAPKAPK2,SYK,ECE1,HSPA5,AP4S1,SEC24D,GGA2,VPS26A,ADAM17,TMED10,AP1G1,SREBF2,RAB1B,AP4M1,GORASP1,TMED9
37,SEC23B,NCSTN,SEC23A,PLG,APP,IDE,MFN2,RAB1A,AP3B2,TMED2,SEC24C,PLCG2,CLU,RAB1B,SEC13,LRP1,BIN1,SEC31A,RTN4,COPB2,AP4E1,APBA1,APOE,SEC24B,COPA,VPS35,SORL1,PICALM,COPG1,VLDLR,SNX6,COPB1,ARF6,RTN3,MAPK14,COPZ1,PSEN1,SORT1,TMED9,SEC24A,SAR1B,HSPA9,ITPR1,TMED10,SNX4,COPE,SYK,APBA2,SIGMAR1,GGA1,EIF2S1,OSBP,AP4S1,SEC16A,VDAC1,HSPA5,SAR1A,GGA2,AP4B1,AP2B1,COPG2,VPS29,ADAM10,PREB,MAPKAPK2,ADAM17,ECE1,AP2A1,ABCA7,MIA3,AP1G1,BACE1,ITPR2,VPS26A,GORASP1,SEC24D,MAP2K3,AP4M1,GGA3,SREBF2
38,COPG1,COPB1,COPB2,RAB1A,VLDLR,SEC31A,SEC13,APOE,AP3B2,SORL1,GGA3,APP,PSEN1,OSBP,RTN4,SEC24A,LRP1,SORT1,COPA,PLG,RTN3,COPZ1,SEC24C,SEC23B,MAPKAPK2,SIGMAR1,PREB,ITPR1,SEC23A,SNX6,MFN2,CLU,SEC24B,RAB1B,APBA2,MAPK14,VPS35,APBA1,HSPA5,COPE,SAR1B,PLCG2,SEC16A,ABCA7,VPS29,BIN1,SNX4,TMED10,COPG2,PICALM,GGA2,MAP2K3,HSPA9,IDE,ARF6,AP2B1,SYK,ECE1,MIA3,NCSTN,ITPR2,AP1G1,AP2A1,SAR1A,BACE1,VDAC1,ADAM10,GGA1,VPS26A,ADAM17,TMED9,AP4B1,TMED2,AP4S1,GORASP1,SREBF2,EIF2S1,AP4E1,SEC24D,AP4M1
39,CLU,APOE,APBA2,IDE,AP2B1,LRP1,RTN3,AP4E1,RTN4,SEC24C,COPB2,SEC13,SNX6,COPZ1,ITPR1,TMED10,RAB1A,RAB1B,SORL1,COPA,PLG,APP,SIGMAR1,PSEN1,SEC24A,AP3B2,VPS35,SEC23B,MFN2,APBA1,SAR1B,SNX4,BIN1,PICALM,SEC31A,PLCG2,HSPA9,TMED2,COPE,SEC23A,COPB1,SEC24B,VLDLR,NCSTN,VDAC1,GGA3,VPS29,SORT1,OSBP,GGA1,ARF6,COPG1,PREB,ITPR2,GGA2,MAPKAPK2,SEC16A,MAPK14,SAR1A,AP4S1,MAP2K3,ECE1,HSPA5,ABCA7,MIA3,AP2A1,AP4B1,TMED9,AP1G1,SEC24D,BACE1,VPS26A,SYK,SREBF2,COPG2,ADAM17,ADAM10,AP4M1,EIF2S1,GORASP1
40,OSBP,AP4E1,PLG,COPA,IDE,SEC13,SEC23A,PSEN1,BIN1,SEC24A,PLCG2,NCSTN,SEC24C,SEC23B,APBA2,CLU,SAR1B,COPZ1,APOE,SORL1,APP,SORT1,SEC24B,COPB1,VLDLR,SNX6,COPB2,SEC31A,VPS35,PICALM,AP3B2,COPE,VDAC1,APBA1,HSPA9,PREB,RTN3,COPG1,EIF2S1,LRP1,ITPR1,ABCA7,RTN4,MFN2,GGA1,SIGMAR1,SEC16A,GGA3,SYK,MAPK14,SNX4,RAB1A,HSPA5,MAPKAPK2,VPS29,TMED10,GGA2,AP4S1,SAR1A,ARF6,RAB1B,ECE1,ITPR2,AP2A1,COPG2,AP2B1,TMED2,VPS26A,ADAM10,AP4B1,BACE1,GORASP1,MIA3,AP1G1,MAP2K3,AP4M1,SREBF2,SEC24D,TMED9,ADAM17
41,AP3B2,SORL1,APBA1,SEC23A,IDE,MFN2,VPS35,SEC31A,BIN1,SEC13,PLCG2,CLU,APOE,APP,SAR1A,PSEN1,SAR1B,SEC24B,RAB1A,PLG,SEC24C,SNX6,SORT1,SNX4,RTN3,COPA,SEC16A,RTN4,COPZ1,RAB1B,OSBP,NCSTN,TMED10,SEC24A,LRP1,PICALM,VDAC1,VLDLR,SEC23B,APBA2,SIGMAR1,COPE,MAP2K3,MAPK14,HSPA9,COPB2,AP2A1,AP4E1,HSPA5,GGA3,EIF2S1,TMED2,COPG2,ITPR1,GGA2,SYK,TMED9,VPS29,PREB,COPB1,COPG1,AP1G1,MAPKAPK2,ITPR2,VPS26A,AP4S1,AP2B1,ABCA7,ADAM10,BACE1,ADAM17,AP4B1,GGA1,MIA3,SEC24D,AP4M1,ECE1,ARF6,SREBF2,GORASP1
42,AP4E1,RAB1B,VPS35,SEC13,PICALM,SIGMAR1,PLG,OSBP,EIF2S1,SNX6,TMED2,COPZ1,RTN4,BIN1,APBA1,RTN3,NCSTN,AP3B2,IDE,PSEN1,SEC16A,MFN2,COPB1,COPB2,ITPR1,SEC24C,RAB1A,SEC31A,COPG1,COPE,SORL1,SEC23B,COPA,SORT1,SAR1B,CLU,PREB,SEC24A,APBA2,APP,ADAM10,SEC23A,GGA1,LRP1,GGA2,APOE,VDAC1,SNX4,MAPK14,VPS29,SAR1A,SYK,HSPA5,AP2B1,AP4B1,PLCG2,HSPA9,ARF6,AP2A1,BACE1,VLDLR,MAPKAPK2,MAP2K3,SEC24B,AP4S1,VPS26A,ECE1,ABCA7,ADAM17,MIA3,ITPR2,AP1G1,TMED10,TMED9,AP4M1,SEC24D,GGA3,GORASP1,SREBF2,COPG2
43,RAB1A,VLDLR,GGA1,COPG1,OSBP,COPE,SORT1,VPS35,SIGMAR1,SAR1B,APOE,SEC13,EIF2S1,SEC23A,PLCG2,NCSTN,AP4E1,SEC23B,ITPR1,APBA2,SEC31A,IDE,SEC24C,COPZ1,SEC24A,PSEN1,SEC24B,AP3B2,ABCA7,SNX6,CLU,RAB1B,APP,PICALM,TMED10,APBA1,VDAC1,MAP2K3,RTN3,SORL1,MFN2,AP4B1,ARF6,TMED2,SEC16A,COPB1,HSPA9,COPA,RTN4,PLG,LRP1,SNX4,SYK,COPB2,ADAM10,HSPA5,COPG2,GGA2,AP2B1,MAPK14,SAR1A,ITPR2,BIN1,AP1G1,BACE1,MAPKAPK2,TMED9,AP4S1,GGA3,AP2A1,VPS29,SEC24D,MIA3,VPS26A,SREBF2,AP4M1,ECE1,PREB,ADAM17,GORASP1
44,AP4E1,VLDLR,MFN2,VPS35,ITPR1,SEC24C,RAB1B,AP3B2,SEC13,APBA1,COPG1,PLG,APOE,PICALM,RAB1A,SORL1,SEC31A,SEC23A,SIGMAR1,PSEN1,COPB2,RTN3,APP,APBA2,EIF2S1,BACE1,CLU,BIN1,SEC24B,SORT1,SAR1B,NCSTN,COPB1,RTN4,SNX4,OSBP,COPZ1,COPE,VPS29,SEC23B,SEC24A,IDE,SEC16A,SAR1A,PLCG2,COPA,LRP1,VDAC1,ARF6,HSPA9,SNX6,TMED10,AP4B1,GGA2,GGA3,HSPA5,ABCA7,AP1G1,AP2B1,GGA1,PREB,AP4S1,ECE1,ADAM10,MIA3,VPS26A,MAP2K3,MAPK14,TMED2,MAPKAPK2,AP4M1,ITPR2,ADAM17,SEC24D,TMED9,SYK,SREBF2,AP2A1,COPG2,GORASP1
45,BIN1,PICALM,PSEN1,APP,SEC31A,SEC24A,CLU,APOE,RTN4,SNX6,COPB2,OSBP,IDE,SEC24C,PLCG2,SAR1B,COPG1,SORL1,LRP1,SORT1,GGA3,SAR1A,SEC24B,SIGMAR1,SEC13,VLDLR,SEC23A,RAB1A,TMED10,SEC23B,NCSTN,RAB1B,MFN2,ABCA7,VPS35,COPE,VPS29,ARF6,ITPR1,MAPKAPK2,COPA,BACE1,PLG,AP4B1,EIF2S1,COPZ1,AP3B2,AP2A1,RTN3,APBA1,SNX4,ITPR2,APBA2,COPG2,HSPA5,GGA1,GGA2,AP1G1,PREB,VDAC1,AP4E1,AP4S1,MAP2K3,ADAM10,SEC16A,TMED2,ECE1,TMED9,HSPA9,SYK,SEC24D,MIA3,AP2B1,MAPK14,GORASP1,SREBF2,COPB1,AP4M1,VPS26A,ADAM17
46,RAB1A,SEC13,VLDLR,SEC24C,TMED2,SEC24B,VPS29,OSBP,ITPR1,APOE,COPB1,CLU,PSEN1,BIN1,RAB1B,TMED10,RTN4,NCSTN,SORT1,COPG1,APP,SEC24A,MFN2,SEC23A,SNX6,PICALM,VPS35,PLCG2,SEC23B,IDE,AP3B2,COPE,PREB,COPA,GGA3,SEC16A,PLG,ARF6,SNX4,COPZ1,SAR1B,APBA2,AP4E1,LRP1,RTN3,EIF2S1,SEC31A,TMED9,APBA1,SIGMAR1,ABCA7,MAPK14,GGA2,SORL1,GGA1,ECE1,MAP2K3,AP2B1,MAPKAPK2,ADAM10,SAR1A,AP1G1,ITPR2,COPG2,VDAC1,HSPA9,SYK,BACE1,SREBF2,COPB2,MIA3,HSPA5,AP4S1,VPS26A,AP4B1,AP4M1,AP2A1,SEC24D,ADAM17,GORASP1
47,RTN4,SNX6,SAR1A,MAPK14,MFN2,APOE,SORL1,SORT1,PSEN1,OSBP,COPA,RAB1B,ITPR1,LRP1,SEC31A,SEC23A,SEC24A,SEC24B,PLG,IDE,SAR1B,SEC13,SEC23B,SIGMAR1,BIN1,TMED2,SEC24C,PLCG2,NCSTN,RAB1A,APBA2,CLU,VPS35,VDAC1,AP3B2,COPE,APBA1,RTN3,TMED10,PREB,COPZ1,GGA3,HSPA9,PICALM,ADAM10,ABCA7,GGA2,ARF6,SNX4,COPB2,COPB1,AP4S1,AP4E1,AP2A1,APP,EIF2S1,AP4B1,MAP2K3,MIA3,VLDLR,GGA1,ECE1,AP2B1,BACE1,ITPR2,MAPKAPK2,AP1G1,SEC16A,TMED9,COPG1,ADAM17,GORASP1,COPG2,HSPA5,VPS29,SYK,AP4M1,VPS26A,SEC24D,SREBF2
48,SORL1,COPB1,APBA1,APP,SEC31A,OSBP,MFN2,IDE,SEC24C,SAR1B,RAB1B,CLU,BIN1,ITPR1,COPZ1,PSEN1,MAPK14,SEC23B,PLCG2,SEC24B,SEC24A,SEC13,COPG1,RTN3,VPS35,COPB2,RTN4,APOE,SNX6,VDAC1,NCSTN,COPA,PLG,AP4E1,LRP1,HSPA5,RAB1A,COPE,VLDLR,SEC16A,GGA3,AP3B2,TMED10,VPS29,SIGMAR1,PICALM,ADAM10,TMED2,GGA2,SEC23A,HSPA9,AP4B1,SYK,ECE1,SAR1A,AP4S1,PREB,ABCA7,SNX4,ITPR2,TMED9,SORT1,ARF6,MAPKAPK2,AP2A1,APBA2,BACE1,GGA1,EIF2S1,COPG2,SREBF2,VPS26A,MAP2K3,MIA3,AP4M1,AP1G1,ADAM17,SEC24D,AP2B1,GORASP1
49,SNX6,IDE,SEC24C,SIGMAR1,VPS29,SEC31A,SEC23B,SORL1,PLCG2,APOE,MAPK14,APP,VDAC1,LRP1,PLG,MFN2,SORT1,COPB1,TMED10,TMED2,HSPA5,ITPR1,PICALM,SEC24A,SAR1A,RAB1B,SEC13,COPG1,CLU,SAR1B,OSBP,GGA2,COPB2,PREB,EIF2S1,BIN1,SEC23A,RTN4,RAB1A,VPS35,COPZ1,NCSTN,AP3B2,ARF6,BACE1,AP4E1,APBA2,ABCA7,APBA1,PSEN1,RTN3,AP4B1,VLDLR,COPE,GGA3,ITPR2,COPA,SEC24B,MAP2K3,ECE1,SYK,HSPA9,VPS26A,GGA1,MIA3,AP4S1,MAPKAPK2,ADAM10,AP2A1,SEC16A,COPG2,SEC24D,AP1G1,ADAM17,SNX4,TMED9,AP2B1,AP4M1,SREBF2,GORASP1
50,GGA3,SORT1,SNX6,SNX4,APOE,MFN2,CLU,COPA,PLG,VLDLR,APP,COPG1,PSEN1,NCSTN,SIGMAR1,SEC31A,COPB2,RAB1B,VPS35,SEC24C,SEC24B,PLCG2,ITPR1,SAR1B,SEC23A,PICALM,SYK,SEC24A,SORL1,IDE,COPB1,RAB1A,APBA2,APBA1,EIF2S1,SEC13,RTN4,OSBP,COPZ1,GGA1,HSPA9,AP4E1,AP3B2,RTN3,GGA2,TMED2,SEC23B,AP4S1,ABCA7,AP4B1,VPS29,AP2A1,VDAC1,ADAM10,SEC16A,BACE1,MAPKAPK2,SAR1A,LRP1,BIN1,PREB,AP1G1,MAPK14,VPS26A,AP2B1,ARF6,MAP2K3,COPE,TMED10,ITPR2,MIA3,GORASP1,HSPA5,ECE1,SREBF2,SEC24D,TMED9,AP4M1,ADAM17,COPG2
