source,target,A,B_coef
GGA3,ITPR1,0.9989411238529248,-0.27123719336911395
TMED2,TMED9,0.9628339290944345,0.18136211681635955
SORT1,ITPR1,0.9464801496548058,-0.1718174344621835
SORT1,BIN1,0.9343465382382758,0.16638642663602932
TMED10,TMED9,0.9052412148553247,0.15642167212669827
AP2B1,AP2A1,0.8533315814999838,0.1440243453345632
TMED10,TMED2,0.8513234869524701,0.14362548224005792
SEC23B,SEC24A,0.8251023498664724,0.13878266231588912
AP2B1,ITPR1,0.8208928308909066,-0.13806020573233352
SNX6,PLCG2,0.8149024432629449,-0.1370546346189408
VLDLR,AP4E1,0.7765314095491898,-0.13113915556621564
ITPR1,BIN1,0.7756909067592729,-0.1310182285892178
COPE,OSBP,0.7388554012588714,-0.12600069904013894
BACE1,PSEN1,0.7225284055137108,-0.12392595422670277
SORT1,ADAM10,0.7202226594112291,0.1236391584686833
VPS35,AP1G1,0.7048565461014731,0.1217633194714117
BIN1,ADAM10,0.6779137243493122,0.11860501457905036
SEC16A,COPA,0.6760734580675453,-0.118394624206586
SEC24A,SEC16A,0.6658792030562095,-0.11724014205524991
AP1G1,PSEN1,0.6588325673273431,-0.11645240174280971
MIA3,SEC24A,0.6255463867550153,-0.11282893886290972
GGA3,ECE1,0.6202040030765327,-0.11226035506937782
SEC24C,SEC23A,0.5805061052253937,0.10812128365105123
CLU,APOE,0.5603090480781219,0.10606041012353458
PICALM,PSEN1,0.5330660207137582,0.10331143517632228
COPG2,PLCG2,0.5304224061045225,-0.10304600318901015
MIA3,SORL1,0.5237262443583666,0.102374407689119
PLG,OSBP,0.5183942223890186,-0.10184025273174631
MIA3,SEC24D,0.5179234627263684,-0.1017931145879828
COPB2,COPG1,0.5065170861136691,0.10065174552131104
GGA2,SORL1,0.4886328152552028,0.09886308562652882
SEC13,SEC31A,0.4792339026884731,0.097922195034163
AP1G1,MAPK14,0.47912323324693873,-0.09791110886512644
GGA1,ADAM17,0.46826914208671777,-0.09682264413489486
SEC23B,APBA1,0.46591044311581087,-0.09658574747704746
APBA1,SEC13,0.4635023600722252,-0.09634373284493983
BIN1,TMED9,0.46317733709829295,-0.09631105487395147
HSPA9,SEC31A,0.46062097086272047,0.0960539245993737
AP4M1,SORL1,0.45376753675090753,0.09536350978291096
SEC23B,VPS29,0.45198393757315347,-0.09518355113354669
VPS35,SEC31A,0.43210851492721286,0.09316865988999068
HSPA5,SEC24B,0.42409698030659787,0.09235057195709077
VPS35,VPS29,0.41612542196501423,0.09153251284511156
COPE,COPG1,0.412954393960177,0.09120586625957634
VPS29,PLCG2,0.41226659990074166,-0.09113491958317875
MFN2,PSEN1,0.38985758754285155,0.08880222798315875
COPE,COPB1,0.38776421181147086,0.08858199925625344
AP4S1,PSEN1,0.3727472601623434,-0.08698877625074204
MAPK14,ITPR2,0.36517250351815284,0.08617541378529911
TMED9,PREB,0.3590540046689592,-0.08551319013224173
SAR1B,PLCG2,0.3483849087837962,0.08434634728897696
ADAM10,SORL1,0.3322827839900524,0.08255304027001885
BIN1,SAR1B,0.3320714325329427,0.08252922177789719
MIA3,MAPK14,0.32868818589332405,-0.08214689521184416
OSBP,GGA1,0.3281894985083955,0.08209037179959677
OSBP,LRP1,0.32727311326087444,-0.08198638996064504
AP4M1,GGA2,0.3249453213612062,0.08172158083068438
SEC31A,PLCG2,0.32201123181424524,0.08138639261603241
AP2A1,VPS35,0.3191961780582375,0.0810632925215199
PICALM,COPB2,0.30299793053408,-0.07917343989261953
HSPA5,RAB1A,0.2968910031000458,0.0784463288336478
AP2B1,SNX4,0.27628774852696125,0.0759262254770132
VPS26A,VPS29,0.26437520795179054,0.07441622852629587
ECE1,PICALM,0.25601636647240045,-0.07333055843311212
AP4B1,AP4E1,0.2521302885242425,0.07281792978932837
PLG,RAB1B,0.2481383863846034,-0.07228585793957983
SNX6,SEC13,0.23917034620343863,0.07106916390184129
PICALM,APP,0.23887900624888928,0.07102912088532001
SORT1,SEC16A,0.22562416295275511,-0.06917033214650184
OSBP,ITPR2,0.22495814979532477,-0.0690749338958739
HSPA9,ITPR2,0.22342178602206325,-0.06885410095746038
TMED2,SEC16A,0.21847549963689591,-0.0681356844659405
VLDLR,RAB1B,0.2183453831088505,-0.06811662896633466
COPE,ARF6,0.2182801122191905,0.06810706699542109
AP1G1,PLCG2,0.212005283909678,-0.0671779953524351
HSPA9,AP3B2,0.21109868501814258,0.06704211221727507
APOE,MAPK14,0.21032689827007076,0.06692609785659827
COPB2,NCSTN,0.20614267941157793,-0.06629161998587758
GGA1,SAR1A,0.2045909638463244,0.06605390485860331
AP1G1,SEC31A,0.20073463754281845,0.06545727039340522
APBA1,SAR1B,0.19687422084735812,0.06485134284342706
AP3B2,GGA2,0.19442692523423452,0.06446256171164325
TMED10,RAB1B,0.19213210336991313,-0.0640946155734524
ARF6,SIGMAR1,0.190071145359075,-0.06376130103244779
GGA3,MAP2K3,0.18948271905049452,-0.06366562914314645
VPS26A,RAB1B,0.1875303589870673,0.06334655495756893
AP4S1,RAB1B,0.18746410862868193,-0.06333568298041117
EIF2S1,PICALM,0.18676762492589968,0.06322120759414243
EIF2S1,ADAM17,0.18578901817140261,-0.06305980487838439
ITPR1,AP4S1,0.18573937587343703,0.06305159985773803
SEC24A,COPG2,0.18571400094951854,-0.06304740516415021
SYK,MAPKAPK2,0.18405902314772976,0.06277286160221016
VLDLR,SIGMAR1,0.18349620423954738,0.0626790605179805
OSBP,ADAM17,0.17973798399365132,-0.06204690812492131
MAPK14,LRP1,0.17857953471666446,-0.06184997395718478
