ordering,pos1,pos2,pos3,pos4,pos5,pos6,pos7,pos8,pos9,pos10,pos11,pos12,pos13,pos14,pos15,pos16,pos17,pos18,pos19,pos20,pos21,pos22,pos23,pos24,pos25,pos26,pos27,pos28,pos29,pos30,pos31,pos32,pos33,pos34,pos35,pos36,pos37,pos38,pos39,pos40,pos41,pos42,pos43,pos44,pos45,pos46,pos47,pos48,pos49,pos50,pos51,pos52,pos53,pos54,pos55,pos56,pos57,pos58,pos59,pos60,pos61,pos62,pos63,pos64,pos65,pos66,pos67,pos68,pos69,pos70,pos71,pos72,pos73,pos74,pos75,pos76,pos77,pos78,pos79,pos80
11,AP2A1,SORT1,GGA3,ITPR1,AP2B1,BIN1,MIA3,SEC23B,ADAM10,PLG,TMED10,TMED2,HSPA5,HSPA9,APBA1,IDE,SEC24A,SEC16A,COPA,COPG1,AP3B2,COPE,NCSTN,OSBP,VDAC1,TMED9,SEC13,COPB2,SORL1,AP4E1,SEC24C,SEC23A,ECE1,BACE1,AP4S1,PLCG2,SNX6,COPB1,APP,EIF2S1,VLDLR,SEC24D,ARF6,SEC31A,GGA2,AP1G1,VPS35,COPZ1,PREB,SEC24B,GGA1,RAB1A,AP4M1,MFN2,RTN3,RTN4,ITPR2,AP4B1,COPG2,RAB1B,PICALM,VPS26A,SAR1A,SYK,PSEN1,LRP1,SAR1B,ABCA7,MAP2K3,MAPK14,VPS29,SIGMAR1,APOE,SNX4,MAPKAPK2,CLU,APBA2,GORASP1,ADAM17,SREBF2
12,SORT1,AP2A1,ITPR1,GGA3,BIN1,AP2B1,MIA3,HSPA5,HSPA9,ADAM10,TMED9,TMED2,PLG,SEC24A,ECE1,COPB2,SEC23B,COPG1,VPS29,IDE,COPE,ARF6,CLU,OSBP,APOE,AP4E1,PLCG2,SNX6,TMED10,VLDLR,EIF2S1,COPA,SEC16A,APBA2,VDAC1,SEC31A,SEC23A,AP3B2,SEC24C,LRP1,AP4B1,BACE1,COPG2,VPS35,AP1G1,PREB,PICALM,SEC13,APP,PSEN1,APBA1,SEC24D,ABCA7,SAR1B,AP4M1,MAP2K3,SYK,SORL1,ITPR2,COPB1,RTN4,SEC24B,NCSTN,MAPK14,ADAM17,COPZ1,GGA1,RAB1B,SNX4,SREBF2,RAB1A,SAR1A,MAPKAPK2,GGA2,AP4S1,VPS26A,MFN2,SIGMAR1,RTN3,GORASP1
13,ITPR1,BIN1,AP2B1,SORT1,AP2A1,VPS35,MIA3,SEC23B,PLG,IDE,APBA1,AP1G1,SEC24A,ADAM10,TMED10,TMED2,SNX6,GGA3,SEC24C,HSPA9,SEC13,MFN2,COPG1,COPE,OSBP,APOE,VPS29,BACE1,COPB2,PSEN1,RAB1A,CLU,PREB,ECE1,TMED9,AP3B2,HSPA5,VLDLR,AP4E1,COPA,SEC23A,SEC24D,RTN3,SEC16A,PICALM,RTN4,SYK,APP,AP4M1,GGA2,COPG2,SORL1,PLCG2,ITPR2,LRP1,SAR1B,RAB1B,GGA1,NCSTN,COPZ1,ADAM17,SEC24B,VDAC1,MAPK14,MAP2K3,AP4B1,ARF6,COPB1,SREBF2,SNX4,SAR1A,MAPKAPK2,SEC31A,EIF2S1,GORASP1,APBA2,AP4S1,SIGMAR1,ABCA7,VPS26A
14,SORT1,ITPR1,GGA3,AP2A1,MIA3,AP2B1,ADAM10,PLG,SEC24A,TMED10,SEC23B,AP1G1,OSBP,TMED9,PSEN1,SNX6,ARF6,COPB1,TMED2,BACE1,PLCG2,PICALM,COPE,SORL1,HSPA9,MFN2,EIF2S1,COPG1,SEC16A,APBA1,GGA2,VPS35,HSPA5,APOE,BIN1,CLU,PREB,VLDLR,AP4E1,AP4M1,SEC31A,COPG2,SYK,NCSTN,COPB2,SEC24D,SAR1B,ECE1,COPA,RTN4,RTN3,VDAC1,SEC13,SEC23A,MAPKAPK2,MAP2K3,COPZ1,GGA1,VPS26A,SNX4,AP4B1,ADAM17,SAR1A,AP4S1,LRP1,SEC24C,GORASP1,ABCA7,VPS29,SEC24B,APBA2,APP,SREBF2,SIGMAR1,MAPK14,RAB1B,AP3B2,RAB1A,ITPR2,IDE
15,GGA3,ITPR1,AP2A1,AP2B1,BIN1,ADAM10,SEC23B,SEC24A,MIA3,ARF6,HSPA5,TMED2,TMED10,HSPA9,SEC16A,OSBP,COPE,EIF2S1,VPS29,SORT1,VPS35,AP1G1,MFN2,SORL1,AP4M1,SNX6,COPA,APOE,CLU,SYK,RTN4,COPG1,APBA1,GGA2,RTN3,TMED9,BACE1,APP,PSEN1,VDAC1,AP3B2,GGA1,VLDLR,RAB1B,COPG2,AP4E1,RAB1A,IDE,PLCG2,SEC24D,SEC24B,ITPR2,MAPK14,PICALM,PLG,SEC13,SAR1B,ECE1,ADAM17,SEC23A,SEC24C,COPB2,SNX4,COPZ1,LRP1,AP4S1,SAR1A,NCSTN,PREB,SREBF2,COPB1,MAPKAPK2,APBA2,MAP2K3,ABCA7,VPS26A,SEC31A,SIGMAR1,GORASP1,AP4B1
16,AP2A1,GGA3,SORT1,BIN1,ITPR1,AP2B1,MIA3,ADAM10,HSPA5,HSPA9,TMED10,TMED2,VPS35,PLG,SEC24A,SEC23B,COPE,COPG1,SEC24C,AP1G1,RAB1A,TMED9,APBA1,BACE1,PSEN1,COPB1,MFN2,APOE,COPA,CLU,OSBP,SNX6,AP4E1,ECE1,VLDLR,SEC13,IDE,COPZ1,COPG2,SEC16A,RTN4,RTN3,COPB2,PLCG2,APP,SEC24D,AP4M1,SYK,VDAC1,SEC31A,GGA2,LRP1,AP4B1,PREB,ITPR2,SORL1,SEC24B,AP3B2,SEC23A,MAP2K3,AP4S1,NCSTN,SAR1B,ABCA7,ARF6,RAB1B,ADAM17,EIF2S1,SNX4,APBA2,SREBF2,GGA1,MAPKAPK2,VPS29,MAPK14,VPS26A,SIGMAR1,GORASP1,PICALM,SAR1A
17,GGA3,BIN1,SORT1,ITPR1,AP2A1,VPS35,ADAM10,PLG,ARF6,MIA3,HSPA5,HSPA9,SEC24A,SEC23B,TMED2,TMED9,TMED10,VPS29,OSBP,COPE,AP2B1,AP1G1,APOE,CLU,SEC24C,RAB1A,ECE1,APBA1,SNX6,VLDLR,PLCG2,AP4S1,AP4E1,PSEN1,SEC16A,COPA,EIF2S1,MFN2,AP4B1,GGA2,SYK,SORL1,COPZ1,SEC23A,GGA1,SEC24B,APP,SEC24D,BACE1,PREB,VPS26A,COPB1,COPB2,COPG1,SEC31A,MAP2K3,RTN3,AP3B2,SIGMAR1,VDAC1,PICALM,ITPR2,NCSTN,ABCA7,RAB1B,AP4M1,SNX4,COPG2,RTN4,APBA2,LRP1,SAR1B,MAPK14,ADAM17,SAR1A,MAPKAPK2,IDE,SREBF2,GORASP1,SEC13
18,AP2B1,GGA3,ITPR1,SORT1,AP2A1,VPS35,ADAM10,PLG,HSPA5,HSPA9,AP1G1,TMED10,TMED9,MIA3,COPE,COPB1,TMED2,BIN1,SEC24C,SEC24A,SEC23B,OSBP,ARF6,MFN2,SEC13,APBA1,CLU,VLDLR,AP4E1,APOE,AP3B2,PLCG2,SNX6,COPA,SAR1B,RAB1A,COPG2,SEC24B,SYK,LRP1,SEC31A,VDAC1,ITPR2,PREB,ECE1,PICALM,EIF2S1,SEC16A,RTN4,APBA2,MAPK14,RAB1B,COPB2,BACE1,GGA1,SEC23A,RTN3,APP,COPG1,MAP2K3,AP4B1,SNX4,VPS29,VPS26A,AP4M1,AP4S1,ADAM17,NCSTN,SREBF2,IDE,PSEN1,MAPKAPK2,GGA2,SIGMAR1,COPZ1,SEC24D,SORL1,SAR1A,GORASP1,ABCA7
19,GGA3,AP2A1,SORT1,ITPR1,AP2B1,BIN1,ADAM10,SEC23B,TMED2,TMED9,SEC24A,MIA3,VPS35,HSPA5,HSPA9,COPE,OSBP,TMED10,PLG,ECE1,AP1G1,COPB2,COPG1,VDAC1,SEC24D,IDE,CLU,APOE,SAR1B,SEC23A,SNX6,RAB1A,SEC24C,NCSTN,EIF2S1,VPS29,RTN3,SEC16A,ARF6,COPG2,COPB1,PLCG2,RTN4,APBA1,AP4S1,AP3B2,AP4M1,SEC24B,SORL1,MFN2,BACE1,PICALM,VLDLR,AP4E1,GGA1,ITPR2,PSEN1,APBA2,SREBF2,ADAM17,APP,SYK,MAP2K3,LRP1,AP4B1,SEC13,ABCA7,VPS26A,GGA2,RAB1B,PREB,COPZ1,MAPK14,SIGMAR1,COPA,GORASP1,SEC31A,SAR1A,MAPKAPK2,SNX4
20,GGA3,ITPR1,SORT1,AP2A1,BIN1,AP2B1,MIA3,ADAM10,SEC23B,SEC24A,TMED2,TMED9,ARF6,TMED10,SNX6,COPA,SEC16A,MFN2,HSPA9,EIF2S1,PLG,VDAC1,APOE,VPS35,CLU,APBA1,COPE,AP3B2,OSBP,AP4M1,HSPA5,NCSTN,GGA2,PICALM,SORL1,SYK,SEC24B,SEC24C,VLDLR,IDE,BACE1,SAR1B,AP4E1,PSEN1,APBA2,COPZ1,PLCG2,AP4S1,SEC31A,COPG2,MAPK14,SEC23A,AP4B1,ECE1,AP1G1,SEC13,LRP1,COPB1,SAR1A,MAPKAPK2,APP,GGA1,ADAM17,RAB1B,PREB,COPB2,RTN4,SEC24D,SNX4,VPS29,VPS26A,SIGMAR1,MAP2K3,ABCA7,GORASP1,ITPR2,SREBF2,RTN3,COPG1,RAB1A
21,BIN1,GGA3,AP2A1,SORT1,AP2B1,MIA3,PLG,ITPR1,ADAM10,SEC24A,SEC23B,TMED2,TMED10,HSPA5,HSPA9,VPS35,TMED9,AP1G1,SEC16A,COPA,VPS29,COPE,ECE1,OSBP,COPG1,SEC23A,SEC24C,RAB1A,PLCG2,SNX6,ARF6,PICALM,EIF2S1,SEC31A,PSEN1,GGA1,MFN2,COPB1,APOE,CLU,PREB,VLDLR,SEC13,SAR1B,AP4E1,COPG2,MAP2K3,APP,COPZ1,RAB1B,APBA2,AP4M1,GGA2,AP3B2,BACE1,ADAM17,SORL1,IDE,COPB2,NCSTN,VDAC1,MAPKAPK2,SREBF2,APBA1,AP4B1,RTN4,SNX4,SYK,LRP1,SIGMAR1,RTN3,ABCA7,ITPR2,VPS26A,SEC24D,MAPK14,SEC24B,AP4S1,SAR1A,GORASP1
22,AP2A1,GGA3,AP2B1,SORT1,ITPR1,BIN1,MIA3,HSPA9,PLG,HSPA5,TMED2,TMED10,SEC24A,ADAM10,VPS35,SEC23B,AP1G1,SORL1,TMED9,COPB1,COPB2,ARF6,SEC24C,COPE,BACE1,PSEN1,OSBP,PLCG2,AP3B2,SNX6,SEC16A,MFN2,APP,VPS29,SEC24B,AP4E1,CLU,VLDLR,SAR1B,COPG1,GGA2,ITPR2,COPA,SYK,PREB,SEC24D,VDAC1,ECE1,SEC13,EIF2S1,LRP1,RAB1A,GORASP1,APBA1,COPG2,VPS26A,ADAM17,SEC31A,MAPKAPK2,MAP2K3,AP4B1,MAPK14,APOE,PICALM,SIGMAR1,IDE,GGA1,AP4M1,SEC23A,COPZ1,APBA2,SNX4,NCSTN,SAR1A,AP4S1,RTN3,SREBF2,RTN4,RAB1B,ABCA7
23,BIN1,GGA3,SORT1,AP2A1,AP2B1,ITPR1,ADAM10,MIA3,TMED10,TMED2,SEC24A,SEC23B,PLG,VPS35,AP1G1,SEC24C,OSBP,TMED9,COPB1,COPB2,HSPA9,SNX6,HSPA5,COPE,PLCG2,IDE,MFN2,EIF2S1,SEC16A,COPA,COPG1,APOE,CLU,SYK,GGA1,VLDLR,SEC31A,AP4E1,ECE1,VPS26A,GGA2,SEC24B,SEC23A,BACE1,VDAC1,PSEN1,APBA1,MAPKAPK2,LRP1,RTN3,SORL1,SEC13,VPS29,RTN4,ARF6,PICALM,MAP2K3,AP3B2,SEC24D,PREB,AP4S1,COPZ1,SAR1B,ABCA7,COPG2,AP4M1,RAB1A,AP4B1,MAPK14,NCSTN,APP,ITPR2,SREBF2,RAB1B,SAR1A,SIGMAR1,APBA2,ADAM17,SNX4,GORASP1
24,GGA3,SORT1,AP2A1,ITPR1,AP2B1,ADAM10,PLG,MIA3,HSPA9,HSPA5,VPS35,SEC24A,SEC23B,BIN1,TMED2,TMED9,COPE,TMED10,OSBP,ARF6,COPB1,AP1G1,IDE,SEC13,APOE,CLU,AP4E1,VLDLR,COPG1,SORL1,MFN2,GGA1,RAB1A,SEC24C,AP3B2,VPS29,PLCG2,COPA,SNX6,SEC24B,AP4M1,BACE1,SREBF2,PICALM,PSEN1,ITPR2,AP4S1,RAB1B,EIF2S1,NCSTN,SEC24D,SEC31A,VDAC1,LRP1,SEC23A,SEC16A,SAR1B,APBA2,ECE1,COPG2,APP,ADAM17,SNX4,MAP2K3,SYK,GGA2,RTN4,MAPKAPK2,SIGMAR1,AP4B1,APBA1,COPB2,RTN3,MAPK14,ABCA7,COPZ1,VPS26A,GORASP1,PREB,SAR1A
25,SORT1,GGA3,ITPR1,AP2A1,AP2B1,ADAM10,MIA3,BIN1,ARF6,TMED10,TMED9,TMED2,SNX6,HSPA9,HSPA5,PLCG2,APBA1,PLG,SEC16A,COPA,COPE,OSBP,SEC24A,SEC23B,CLU,SYK,APOE,AP1G1,VPS35,AP4M1,SORL1,PREB,COPB1,AP3B2,VDAC1,ECE1,NCSTN,SEC31A,BACE1,PSEN1,SAR1B,APP,SEC23A,SEC24C,MAPK14,MFN2,IDE,MAPKAPK2,RTN4,SEC24D,COPG2,VLDLR,COPZ1,RTN3,AP4E1,PICALM,AP4S1,SEC13,RAB1B,COPG1,SAR1A,LRP1,SNX4,AP4B1,RAB1A,ABCA7,SREBF2,EIF2S1,GGA1,MAP2K3,ITPR2,COPB2,APBA2,ADAM17,SEC24B,SIGMAR1,GORASP1,VPS26A,VPS29,GGA2
26,GGA3,ITPR1,SORT1,AP2A1,AP2B1,BIN1,ADAM10,TMED9,TMED10,MIA3,SEC23B,VPS35,SEC24A,HSPA5,HSPA9,TMED2,EIF2S1,SEC16A,COPE,OSBP,COPG1,RAB1A,AP1G1,MFN2,SEC24C,AP4E1,VLDLR,CLU,APOE,COPB1,VPS29,SEC13,VDAC1,APBA1,LRP1,SEC24D,PLG,ECE1,APP,SNX6,SYK,ITPR2,SEC24B,AP3B2,SEC23A,ARF6,VPS26A,IDE,AP4S1,PLCG2,COPG2,COPB2,MAP2K3,SAR1B,SREBF2,ADAM17,MAPKAPK2,GGA1,MAPK14,AP4M1,PREB,AP4B1,PICALM,BACE1,GGA2,COPA,SEC31A,RTN4,NCSTN,COPZ1,SORL1,RAB1B,SNX4,PSEN1,APBA2,RTN3,GORASP1,ABCA7,SIGMAR1,SAR1A
27,GGA3,AP2A1,ITPR1,SORT1,BIN1,AP2B1,ADAM10,VPS35,PLG,HSPA9,HSPA5,SEC23B,TMED9,TMED2,SNX6,SEC24A,COPG1,COPB1,SAR1B,PLCG2,TMED10,SEC24C,BACE1,PSEN1,AP1G1,SEC24B,APOE,CLU,EIF2S1,SEC16A,APBA1,OSBP,MIA3,ARF6,RAB1A,COPE,VLDLR,AP4E1,COPA,ECE1,MAPKAPK2,RAB1B,VDAC1,AP4S1,SEC24D,AP4M1,SORL1,RTN4,RTN3,SEC23A,APP,ADAM17,SEC13,AP3B2,GGA1,VPS26A,NCSTN,LRP1,MFN2,ITPR2,SREBF2,MAPK14,GGA2,IDE,SIGMAR1,COPZ1,SEC31A,PICALM,PREB,SYK,APBA2,SNX4,AP4B1,MAP2K3,GORASP1,SAR1A,COPB2,COPG2,ABCA7,VPS29
28,GGA3,AP2B1,SORT1,ITPR1,MIA3,BIN1,APBA1,ADAM10,TMED10,TMED2,VPS35,HSPA5,HSPA9,PLG,TMED9,AP1G1,OSBP,SEC24A,SEC23B,COPB1,COPE,SEC24C,BACE1,PSEN1,SNX6,AP2A1,VLDLR,AP4E1,RTN3,GGA2,SAR1B,MFN2,SEC13,PREB,COPA,SEC24B,VPS29,EIF2S1,APP,PICALM,AP4M1,SEC16A,AP3B2,COPG1,RTN4,CLU,SORL1,ECE1,SEC31A,IDE,COPB2,SEC23A,GGA1,MAP2K3,AP4S1,VPS26A,LRP1,ITPR2,RAB1A,APOE,MAPK14,NCSTN,COPG2,RAB1B,ABCA7,ADAM17,MAPKAPK2,SEC24D,COPZ1,SYK,PLCG2,AP4B1,APBA2,SREBF2,VDAC1,SIGMAR1,ARF6,GORASP1,SAR1A,SNX4
29,GGA3,AP2A1,AP2B1,SORT1,ITPR1,SEC23B,MIA3,SEC24A,PLG,BIN1,TMED2,TMED9,TMED10,HSPA5,HSPA9,ARF6,IDE,ADAM10,ECE1,COPG1,COPB1,VPS35,AP1G1,SNX6,SEC13,CLU,APOE,AP3B2,COPE,OSBP,MAPK14,VDAC1,SEC23A,SEC24C,PLCG2,COPB2,SEC24D,SAR1B,MFN2,VLDLR,RTN3,AP4E1,VPS26A,COPG2,AP4S1,SEC24B,PICALM,RTN4,ITPR2,GGA2,RAB1A,AP4M1,RAB1B,GGA1,SYK,BACE1,PSEN1,LRP1,VPS29,MAPKAPK2,SORL1,PREB,COPZ1,ADAM17,APP,SEC31A,COPA,EIF2S1,APBA2,SREBF2,MAP2K3,SEC16A,NCSTN,APBA1,GORASP1,SAR1A,SIGMAR1,SNX4,ABCA7,AP4B1
