u,value_median,p_-2,p_-1,p_+1,p_+2,p_+3,p_+4,p_+5
0.02821997105643994,0.0,0.2961672473867596,0.2750642673521851,0.5136476426799007,0.45652173913043476,0.48621553884711777,0.4634146341463415,0.5555555555555556
0.031114327062228653,0.0,0.313588850174216,0.2930591259640103,0.5260545905707196,0.43478260869565216,0.5213032581453634,0.3983739837398374,0.5555555555555556
0.03400868306801737,0.0,0.25435540069686413,0.2519280205655527,0.5086848635235732,0.45217391304347826,0.5137844611528822,0.5284552845528455,0.477124183006536
0.03690303907380608,0.0,0.34843205574912894,0.2879177377892031,0.5136476426799007,0.4391304347826087,0.5463659147869674,0.4878048780487805,0.5098039215686274
0.03979739507959479,0.0,0.30313588850174217,0.2519280205655527,0.5905707196029777,0.45217391304347826,0.5864661654135338,0.5365853658536586,0.6013071895424836
0.0426917510853835,0.0,0.31010452961672474,0.2827763496143959,0.5732009925558312,0.44782608695652176,0.49874686716791977,0.5203252032520326,0.5294117647058824
0.04558610709117221,0.0,0.34843205574912894,0.34190231362467866,0.575682382133995,0.4391304347826087,0.5238095238095238,0.6422764227642277,0.5816993464052288
0.04848046309696093,1.0,0.29965156794425085,0.3393316195372751,0.6153846153846154,0.41739130434782606,0.5363408521303258,0.5609756097560976,0.6078431372549019
0.05137481910274964,1.0,0.2682926829268293,0.32390745501285345,0.5459057071960298,0.5217391304347826,0.5463659147869674,0.5691056910569106,0.5359477124183006
0.05426917510853835,1.0,0.14285714285714285,0.13881748071979436,0.48635235732009924,0.5173913043478261,0.5112781954887218,0.5447154471544715,0.5359477124183006
0.05716353111432706,1.0,0.08710801393728224,0.09511568123393316,0.5161290322580645,0.5434782608695652,0.6541353383458647,0.5609756097560976,0.6601307189542484
0.06005788712011577,1.0,0.05574912891986063,0.04884318766066838,0.5161290322580645,0.5739130434782609,0.6466165413533834,0.5853658536585366,0.5620915032679739
0.06295224312590449,1.0,0.12195121951219512,0.12596401028277635,0.49379652605459057,0.5608695652173913,0.5864661654135338,0.5691056910569106,0.48366013071895425
0.06584659913169319,1.0,0.37282229965156793,0.2930591259640103,0.6823821339950372,0.6130434782608696,0.7167919799498746,0.7398373983739838,0.803921568627451
0.06874095513748191,1.0,0.41114982578397213,0.4318766066838046,0.5831265508684863,0.5043478260869565,0.5588972431077694,0.6422764227642277,0.6862745098039216
0.07163531114327062,1.0,0.3693379790940767,0.4755784061696658,0.48883374689826303,0.49130434782608695,0.5363408521303258,0.5772357723577236,0.5555555555555556
0.07452966714905933,1.0,0.6759581881533101,0.6272493573264781,0.4491315136476427,0.46956521739130436,0.5037593984962406,0.45528455284552843,0.48366013071895425
0.07742402315484805,1.0,,,,,,,
0.08031837916063675,1.0,,,,,,,
0.08321273516642547,1.0,,,,,,,
0.08610709117221418,1.0,,,,,,,
0.08900144717800289,1.0,,,,,,,
0.0918958031837916,1.0,,,,,,,
0.09479015918958031,1.0,,,,,,,
0.09768451519536903,1.0,,,,,,,
0.10057887120115774,1.0,,,,,,,
0.10347322720694645,1.0,,,,,,,
0.10636758321273516,1.0,,,,,,,
0.10926193921852387,1.0,,,,,,,
0.11215629522431259,1.0,,,,,,,
0.1150506512301013,1.0,,,,,,,
0.11794500723589003,1.0,,,,,,,
0.12083936324167874,1.0,,,,,,,
0.12373371924746746,1.0,,,,,,,
0.12662807525325617,1.0,,,,,,,
0.1295224312590449,1.0,,,,,,,
0.13241678726483358,1.0,,,,,,,
0.1353111432706223,1.0,,,,,,,
0.13820549927641101,1.0,,,,,,,
0.14109985528219973,1.0,,,,,,,
0.14399421128798845,1.0,,,,,,,
0.14688856729377714,1.0,,,,,,,
0.14978292329956586,1.0,,,,,,,
0.15267727930535457,1.0,,,,,,,
0.1555716353111433,1.0,,,,,,,
0.158465991316932,1.0,,,,,,,
0.1613603473227207,1.0,,,,,,,
0.16425470332850942,1.0,,,,,,,
0.16714905933429813,1.0,,,,,,,
0.17004341534008685,1.0,,,,,,,
0.17293777134587557,1.0,,,,,,,
0.17583212735166426,1.0,,,,,,,
0.17872648335745298,1.0,,,,,,,
0.1816208393632417,1.0,,,,,,,
0.1845151953690304,1.0,,,,,,,
0.18740955137481913,1.0,,,,,,,
0.19030390738060782,1.0,,,,,,,
0.19319826338639653,1.0,,,,,,,
0.19609261939218525,1.0,,,,,,,
0.19898697539797397,1.0,,,,,,,
0.2018813314037627,1.0,,,,,,,
0.20477568740955138,1.0,,,,,,,
0.2076700434153401,1.0,,,,,,,
0.2105643994211288,1.0,,,,,,,
0.21345875542691753,1.0,,,,,,,
0.21635311143270625,1.0,,,,,,,
0.21924746743849494,1.0,,,,,,,
0.22214182344428365,1.0,,,,,,,
0.22503617945007237,1.0,,,,,,,
0.2279305354558611,1.0,,,,,,,
0.2308248914616498,1.0,,,,,,,
0.2337192474674385,1.0,,,,,,,
0.2366136034732272,1.0,,,,,,,
0.23950795947901593,1.0,,,,,,,
0.24240231548480465,1.0,,,,,,,
0.24529667149059337,1.0,,,,,,,
0.24819102749638206,1.0,,,,,,,
0.2510853835021708,1.0,,,,,,,
0.2539797395079595,1.0,,,,,,,
0.2568740955137482,1.0,,,,,,,
0.2597684515195369,1.0,,,,,,,
0.2626628075253256,1.0,,,,,,,
0.26555716353111436,1.0,,,,,,,
0.26845151953690305,1.0,,,,,,,
0.27134587554269174,1.0,,,,,,,
0.2742402315484805,1.0,,,,,,,
0.2771345875542692,1.0,,,,,,,
0.2800289435600579,1.0,,,,,,,
0.2829232995658466,1.0,,,,,,,
0.2858176555716353,1.0,,,,,,,
0.28871201157742404,1.0,,,,,,,
0.29160636758321273,1.0,,,,,,,
0.2945007235890015,1.0,,,,,,,
0.29739507959479017,1.0,,,,,,,
0.30028943560057886,1.0,,,,,,,
0.3031837916063676,1.0,,,,,,,
0.3060781476121563,1.0,0.0635593220338983,0.06764705882352941,0.41081081081081083,0.35377358490566035,0.5773480662983426,0.5454545454545454,0.7058823529411765
0.30897250361794504,1.0,0.016597510373443983,0.02459016393442623,0.3704663212435233,0.5412844036697247,0.5181347150259067,0.5537190082644629,0.8235294117647058
0.3118668596237337,1.0,0.02074688796680498,0.03278688524590164,0.3860103626943005,0.481651376146789,0.5673575129533679,0.6115702479338843,0.7124183006535948
0.3147612156295224,1.0,0.0313588850174216,0.06940874035989718,0.3399503722084367,0.40869565217391307,0.5664160401002506,0.5609756097560976,0.8104575163398693
0.31765557163531116,1.0,0.059233449477351915,0.08997429305912596,0.37965260545905705,0.4043478260869565,0.5739348370927319,0.45528455284552843,0.8169934640522876
0.32054992764109985,1.0,0.0627177700348432,0.10796915167095116,0.39950372208436724,0.48695652173913045,0.5112781954887218,0.44715447154471544,0.8104575163398693
0.3234442836468886,1.0,0.08013937282229965,0.11825192802056556,0.4292803970223325,0.5,0.531328320802005,0.3821138211382114,0.7254901960784313
0.3263386396526773,1.0,0.10452961672473868,0.12339331619537275,0.4267990074441687,0.4652173913043478,0.5338345864661654,0.4065040650406504,0.8366013071895425
0.329232995658466,1.0,0.13240418118466898,0.15167095115681234,0.4441687344913151,0.4782608695652174,0.5238095238095238,0.4715447154471545,0.6143790849673203
