u,value_median,p_-2,p_-1,p_+1,p_+2,p_+3,p_+4,p_+5
0.047677261613691936,1.0,,,,,,,
0.05256723716381419,1.0,,,,,,,
0.05745721271393643,1.0,,,,,,,
0.062347188264058676,1.0,,,,,,,
0.06723716381418092,1.0,,,,,,,
0.07212713936430318,1.0,,,,,,,
0.07701711491442542,1.0,,,,,,,
0.08190709046454767,1.0,,,,,,,
0.08679706601466992,1.0,,,,,,,
0.09168704156479217,1.0,,,,,,,
0.09657701711491443,1.0,,,,,,,
0.10146699266503667,1.0,,,,,,,
0.10635696821515891,1.0,,,,,,,
0.11124694376528117,1.0,0.2943396226415094,0.22933333333333333,0.5,0.5309734513274337,0.4536082474226804,0.5121951219512195,0.673202614379085
0.11613691931540342,1.0,0.5226480836236934,0.4704370179948586,0.6129032258064516,0.5782608695652174,0.49122807017543857,0.5121951219512195,0.7647058823529411
0.12102689486552567,1.0,0.28222996515679444,0.3676092544987147,0.607940446650124,0.5782608695652174,0.6140350877192983,0.6260162601626016,0.7320261437908496
0.12591687041564792,1.0,0.156794425087108,0.13881748071979436,0.5459057071960298,0.6260869565217392,0.5213032581453634,0.5447154471544715,0.49019607843137253
0.13080684596577016,1.0,0.1916376306620209,0.16709511568123395,0.5632754342431762,0.6130434782608696,0.556390977443609,0.5691056910569106,0.49673202614379086
0.1356968215158924,1.0,0.13937282229965156,0.17223650385604114,0.5483870967741935,0.6173913043478261,0.5213032581453634,0.5772357723577236,0.5359477124183006
0.14058679706601468,1.0,0.3623693379790941,0.42159383033419023,0.6426799007444168,0.6217391304347826,0.45112781954887216,0.6991869918699187,0.6405228758169934
0.14547677261613692,1.0,0.4076655052264808,0.4961439588688946,0.5806451612903226,0.5478260869565217,0.49373433583959897,0.43089430894308944,0.5490196078431373
0.15036674816625917,1.0,0.39372822299651566,0.5269922879177378,0.5533498759305211,0.5347826086956522,0.46867167919799496,0.3902439024390244,0.5816993464052288
0.1552567237163814,1.0,0.2961672473867596,0.39588688946015427,0.5682382133995038,0.5347826086956522,0.44862155388471175,0.3902439024390244,0.5947712418300654
0.16014669926650366,2.0,0.31010452961672474,0.33161953727506427,0.6724565756823822,0.5826086956521739,0.49373433583959897,0.5528455284552846,0.7450980392156863
0.16503667481662593,2.0,0.1986062717770035,0.29048843187660667,0.6253101736972705,0.5695652173913044,0.47619047619047616,0.4878048780487805,0.6078431372549019
0.16992665036674817,2.0,0.20905923344947736,0.35732647814910024,0.6178660049627791,0.5565217391304348,0.42857142857142855,0.5691056910569106,0.5228758169934641
0.17481662591687042,2.0,0.24390243902439024,0.4138817480719794,0.5607940446650124,0.5565217391304348,0.5112781954887218,0.4878048780487805,0.5490196078431373
0.17970660146699266,2.0,0.1986062717770035,0.38303341902313626,0.575682382133995,0.5304347826086957,0.5839598997493735,0.4796747967479675,0.7189542483660131
0.1845965770171149,2.0,0.397212543554007,0.5784061696658098,0.56575682382134,0.4217391304347826,0.5338345864661654,0.4146341463414634,0.5032679738562091
0.18948655256723718,2.0,0.42160278745644597,0.5681233933161953,0.5707196029776674,0.48695652173913045,0.49122807017543857,0.37398373983739835,0.6274509803921569
0.19437652811735942,2.0,0.37282229965156793,0.6015424164524421,0.5037220843672456,0.45217391304347826,0.6240601503759399,0.5609756097560976,0.5816993464052288
0.19926650366748166,2.0,0.4076655052264808,0.622107969151671,0.5136476426799007,0.43478260869565216,0.656641604010025,0.5040650406504065,0.6209150326797386
0.2041564792176039,2.0,0.2857142857142857,0.3676092544987147,0.5732009925558312,0.4608695652173913,0.6340852130325815,0.4796747967479675,0.477124183006536
0.20904645476772615,2.0,,,,,,,
0.21393643031784843,2.0,,,,,,,
0.21882640586797067,2.0,,,,,,,
0.2237163814180929,2.0,,,,,,,
0.22860635696821513,2.0,,,,,,,
0.2334963325183374,2.0,,,,,,,
0.23838630806845967,2.0,,,,,,,
0.24327628361858192,2.0,,,,,,,
0.24816625916870416,2.0,,,,,,,
0.25305623471882643,2.0,,,,,,,
0.25794621026894865,2.0,,,,,,,
0.2628361858190709,2.0,,,,,,,
0.26772616136919314,2.0,,,,,,,
0.2726161369193154,2.0,,,,,,,
0.2775061124694376,2.0,0.2961672473867596,0.27249357326478146,0.6401985111662531,0.5608695652173913,0.6766917293233082,0.6178861788617886,0.6993464052287581
0.2823960880195599,2.0,0.3588850174216028,0.4370179948586118,0.5483870967741935,0.5739130434782609,0.5012531328320802,0.5447154471544715,0.6405228758169934
0.28728606356968217,2.0,0.42160278745644597,0.36246786632390743,0.41687344913151364,0.45652173913043476,0.5363408521303258,0.4634146341463415,0.4444444444444444
