u,value_median,p_-2,p_-1,p_+1,p_+2,p_+3,p_+4,p_+5
0.10317460317460317,3.5,0.28076923076923077,0.3103448275862069,0.48936170212765956,0.44545454545454544,0.510989010989011,0.45528455284552843,0.5751633986928104
0.11375661375661375,4.0,0.4,0.4051724137931034,0.42021276595744683,0.4818181818181818,0.4725274725274725,0.5447154471544715,0.6470588235294118
0.12433862433862433,4.0,0.27307692307692305,0.2413793103448276,0.48404255319148937,0.4318181818181818,0.4945054945054945,0.5691056910569106,0.6601307189542484
0.1349206349206349,4.5,0.573076923076923,0.4425287356321839,0.4787234042553192,0.43636363636363634,0.42032967032967034,0.6422764227642277,0.5751633986928104
0.1455026455026455,5.0,0.47692307692307695,0.40229885057471265,0.44148936170212766,0.4409090909090909,0.4532967032967033,0.5528455284552846,0.6666666666666666
0.15608465608465608,5.5,0.3617021276595745,0.3961218836565097,0.4573643410852713,0.4330357142857143,0.4533333333333333,0.4715447154471545,0.7450980392156863
0.16666666666666666,6.5,0.2872340425531915,0.29085872576177285,0.49612403100775193,0.4642857142857143,0.4693333333333333,0.4634146341463415,0.7516339869281046
0.17724867724867724,7.5,0.3971631205673759,0.39058171745152354,0.4754521963824289,0.47767857142857145,0.5306666666666666,0.4878048780487805,0.7581699346405228
0.18783068783068782,9.5,0.35106382978723405,0.38227146814404434,0.5167958656330749,0.48214285714285715,0.43733333333333335,0.4715447154471545,0.5751633986928104
0.1984126984126984,10.0,0.3546099290780142,0.4265927977839335,0.4935400516795866,0.47767857142857145,0.464,0.5284552845528455,0.477124183006536
0.20899470899470898,11.0,0.32978723404255317,0.4487534626038781,0.4935400516795866,0.48660714285714285,0.4666666666666667,0.5040650406504065,0.477124183006536
0.21957671957671954,11.5,0.24113475177304963,0.42382271468144045,0.48578811369509045,0.47767857142857145,0.4533333333333333,0.5203252032520326,0.49019607843137253
0.23015873015873015,12.5,0.3120567375886525,0.32409972299168976,0.45219638242894056,0.40625,0.5306666666666666,0.5853658536585366,0.5686274509803921
0.24074074074074076,13.5,0.4645390070921986,0.518005540166205,0.4754521963824289,0.39285714285714285,0.49333333333333335,0.5203252032520326,0.5816993464052288
0.2513227513227513,14.0,0.2765957446808511,0.34349030470914127,0.5012919896640827,0.4642857142857143,0.4826666666666667,0.4959349593495935,0.5359477124183006
0.26190476190476186,14.5,0.3333333333333333,0.3628808864265928,0.5426356589147286,0.5401785714285714,0.4026666666666667,0.5528455284552846,0.47058823529411764
0.27248677248677244,15.0,0.26595744680851063,0.2409972299168975,0.5322997416020672,0.5,0.49333333333333335,0.5528455284552846,0.5294117647058824
0.2830687830687831,16.0,0.36923076923076925,0.45977011494252873,0.5319148936170213,0.4636363636363636,0.4423076923076923,0.5609756097560976,0.5098039215686274
0.2936507936507936,16.0,0.4153846153846154,0.5574712643678161,0.5132978723404256,0.42727272727272725,0.4532967032967033,0.45528455284552843,0.5359477124183006
0.3042328042328042,16.5,0.4653846153846154,0.5316091954022989,0.5398936170212766,0.45454545454545453,0.45879120879120877,0.4715447154471545,0.5098039215686274
0.31481481481481477,17.0,0.3730769230769231,0.4367816091954023,0.5053191489361702,0.37727272727272726,0.521978021978022,0.4878048780487805,0.5032679738562091
0.3253968253968254,17.0,0.25177304964539005,0.25761772853185594,0.4754521963824289,0.4732142857142857,0.5093333333333333,0.5203252032520326,0.5555555555555556
0.33597883597883593,18.0,0.12056737588652482,0.17174515235457063,0.5038759689922481,0.5401785714285714,0.5093333333333333,0.4959349593495935,0.5490196078431373
0.3465608465608465,18.0,0.1773049645390071,0.23268698060941828,0.5762273901808785,0.5580357142857143,0.488,0.5447154471544715,0.5751633986928104
0.3571428571428571,19.0,0.1453900709219858,0.2520775623268698,0.5038961038961038,0.48214285714285715,0.4972972972972973,0.5378151260504201,0.5616438356164384
0.36772486772486773,19.0,0.10104529616724739,0.11568123393316196,0.543640897755611,0.5347826086956522,0.5304568527918782,0.5042016806722689,0.547945205479452
0.37830687830687826,19.0,0.1916376306620209,0.20051413881748073,0.5486284289276808,0.5043478260869565,0.5355329949238579,0.44537815126050423,0.4657534246575342
0.38888888888888884,19.0,0.15602836879432624,0.18005540166204986,0.5532467532467532,0.5178571428571429,0.4945945945945946,0.5546218487394958,0.6301369863013698
0.3994708994708994,20.5,0.1276595744680851,0.13850415512465375,0.5558441558441558,0.5401785714285714,0.5216216216216216,0.5630252100840336,0.5136986301369864
0.41005291005291006,21.5,0.1276595744680851,0.17174515235457063,0.5402597402597402,0.5758928571428571,0.4756756756756757,0.5546218487394958,0.4452054794520548
0.42063492063492064,22.0,0.1099290780141844,0.1745152354570637,0.5662337662337662,0.5491071428571429,0.4756756756756757,0.5546218487394958,0.4315068493150685
0.43121693121693117,22.5,0.014184397163120567,0.0332409972299169,0.5324675324675324,0.5535714285714286,0.5459459459459459,0.6386554621848739,0.4452054794520548
0.44179894179894175,23.0,0.05673758865248227,0.10526315789473684,0.5766233766233766,0.5491071428571429,0.4891891891891892,0.5126050420168067,0.4315068493150685
0.4523809523809524,24.0,0.1423076923076923,0.14655172413793102,0.6149732620320856,0.5590909090909091,0.45403899721448465,0.5294117647058824,0.5547945205479452
0.46296296296296297,24.0,0.19148936170212766,0.18005540166204986,0.612987012987013,0.5446428571428571,0.5405405405405406,0.5210084033613446,0.547945205479452
0.4735449735449736,24.0,0.1879432624113475,0.21052631578947367,0.5064935064935064,0.5267857142857143,0.5567567567567567,0.42016806722689076,0.4041095890410959
0.4841269841269841,25.0,0.2730496453900709,0.3407202216066482,0.5376623376623376,0.5714285714285714,0.5675675675675675,0.42016806722689076,0.4589041095890411
0.4947089947089947,25.0,0.450354609929078,0.49584487534626037,0.5348837209302325,0.5357142857142857,0.512,0.4065040650406504,0.5294117647058824
0.5052910052910053,25.0,0.5106382978723404,0.4155124653739612,0.4909560723514212,0.5089285714285714,0.464,0.45528455284552843,0.5098039215686274
0.5158730158730159,25.0,0.375886524822695,0.33518005540166207,0.4315245478036176,0.40625,0.5653333333333334,0.5121951219512195,0.5686274509803921
0.5264550264550264,26.0,0.2978723404255319,0.32409972299168976,0.4909560723514212,0.42410714285714285,0.544,0.4959349593495935,0.5620915032679739
0.537037037037037,26.0,0.450354609929078,0.3684210526315789,0.4779220779220779,0.46875,0.5702702702702702,0.5294117647058824,0.4589041095890411
0.5476190476190477,26.0,0.31560283687943264,0.34349030470914127,0.4728682170542636,0.42857142857142855,0.5626666666666666,0.5284552845528455,0.5424836601307189
0.5582010582010583,26.0,0.3262411347517731,0.31301939058171746,0.5529715762273901,0.42857142857142855,0.512,0.5853658536585366,0.5098039215686274
0.5687830687830687,26.0,0.2198581560283688,0.2548476454293629,0.5839793281653747,0.42410714285714285,0.4613333333333333,0.5284552845528455,0.45098039215686275
0.5793650793650793,26.5,0.1773049645390071,0.18282548476454294,0.4496124031007752,0.36160714285714285,0.544,0.4878048780487805,0.5424836601307189
0.58994708994709,27.0,0.2907801418439716,0.3767313019390582,0.5271317829457365,0.49107142857142855,0.49066666666666664,0.5203252032520326,0.45751633986928103
0.6005291005291006,27.0,0.2553191489361702,0.3268698060941828,0.5839793281653747,0.41517857142857145,0.5413333333333333,0.5772357723577236,0.5294117647058824
0.611111111111111,27.0,0.24468085106382978,0.33240997229916897,0.5090439276485789,0.3482142857142857,0.5466666666666666,0.5528455284552846,0.6666666666666666
0.6216931216931216,27.0,0.4219858156028369,0.44598337950138506,0.5452196382428941,0.5089285714285714,0.536,0.36585365853658536,0.6209150326797386
0.6322751322751323,27.0,0.5212765957446809,0.4265927977839335,0.5064599483204134,0.5535714285714286,0.5226666666666666,0.44715447154471544,0.5947712418300654
0.6428571428571429,28.0,0.5212765957446809,0.4182825484764543,0.5348837209302325,0.5133928571428571,0.49066666666666664,0.5284552845528455,0.5163398692810458
0.6534391534391534,28.0,0.6418439716312057,0.5401662049861495,0.4599483204134367,0.5535714285714286,0.5066666666666667,0.5040650406504065,0.5228758169934641
0.664021164021164,28.0,0.5425531914893617,0.4709141274238227,0.4935400516795866,0.5401785714285714,0.5253333333333333,0.4634146341463415,0.5490196078431373
0.6746031746031746,28.0,0.44680851063829785,0.4293628808864266,0.5658914728682171,0.5714285714285714,0.504,0.5121951219512195,0.5816993464052288
0.6851851851851852,28.0,0.475177304964539,0.518005540166205,0.5684754521963824,0.48214285714285715,0.5066666666666667,0.6341463414634146,0.6013071895424836
0.6957671957671957,28.0,0.5390070921985816,0.48753462603878117,0.6175710594315246,0.5714285714285714,0.48,0.6910569105691057,0.6013071895424836
0.7063492063492063,28.0,0.4219858156028369,0.3878116343490305,0.5193798449612403,0.5446428571428571,0.43733333333333335,0.5121951219512195,0.48366013071895425
0.716931216931217,28.0,0.375886524822695,0.3850415512465374,0.5684754521963824,0.5535714285714286,0.4693333333333333,0.5365853658536586,0.5228758169934641
0.7275132275132276,28.0,0.549645390070922,0.5678670360110804,0.4909560723514212,0.5267857142857143,0.49333333333333335,0.4959349593495935,0.4444444444444444
0.738095238095238,28.0,0.3829787234042553,0.39058171745152354,0.5658914728682171,0.45535714285714285,0.45066666666666666,0.4959349593495935,0.477124183006536
0.7486772486772486,28.5,0.40425531914893614,0.3518005540166205,0.4935400516795866,0.38392857142857145,0.456,0.5447154471544715,0.5686274509803921
0.7592592592592593,29.0,0.3262411347517731,0.3628808864265928,0.46770025839793283,0.41964285714285715,0.4826666666666667,0.5772357723577236,0.5555555555555556
0.7698412698412699,29.0,0.4269230769230769,0.40229885057471265,0.4920212765957447,0.5045454545454545,0.45054945054945056,0.5447154471544715,0.5294117647058824
0.7804232804232804,29.0,0.21923076923076923,0.25287356321839083,0.47074468085106386,0.5863636363636363,0.5631868131868132,0.5447154471544715,0.5359477124183006
0.7910052910052909,29.0,0.16923076923076924,0.13793103448275862,0.5212765957446809,0.4590909090909091,0.49725274725274726,0.5934959349593496,0.49019607843137253
0.8015873015873016,29.0,0.1346153846153846,0.15229885057471265,0.5638297872340425,0.6090909090909091,0.4945054945054945,0.4878048780487805,0.48366013071895425
0.8121693121693122,29.0,0.11538461538461539,0.14080459770114942,0.5691489361702128,0.5636363636363636,0.510989010989011,0.5040650406504065,0.49673202614379086
0.8227513227513226,29.0,0.11153846153846154,0.13218390804597702,0.5771276595744681,0.6272727272727273,0.5494505494505495,0.5934959349593496,0.5359477124183006
0.8333333333333334,29.0,0.12307692307692308,0.2614942528735632,0.601063829787234,0.6045454545454545,0.521978021978022,0.6585365853658537,0.5359477124183006
0.8439153439153438,29.0,0.11538461538461539,0.23850574712643677,0.523936170212766,0.5727272727272728,0.521978021978022,0.6097560975609756,0.5620915032679739
0.8544973544973546,29.0,0.6538461538461539,0.5919540229885057,0.5930851063829787,0.5545454545454546,0.4807692307692308,0.5853658536585366,0.6143790849673203
0.865079365079365,29.0,0.5461538461538461,0.5804597701149425,0.4946808510638298,0.5045454545454545,0.521978021978022,0.5772357723577236,0.43137254901960786
0.8756613756613756,29.5,0.3346153846153846,0.3793103448275862,0.5159574468085106,0.5454545454545454,0.4807692307692308,0.5040650406504065,0.46405228758169936
0.8862433862433863,30.0,0.36923076923076925,0.4396551724137931,0.5,0.5545454545454546,0.5027472527472527,0.5447154471544715,0.4444444444444444
0.8968253968253969,30.0,0.3769230769230769,0.4367816091954023,0.5319148936170213,0.5045454545454545,0.4807692307692308,0.5284552845528455,0.5294117647058824
