source,target,A,B_coef
TMED2,TMED10,0.9996887096029367,0.30186182474969636
NCSTN,VDAC1,0.9986705160721087,0.2655408516928845
TMED2,TMED9,0.998422834409642,0.2612636890622718
VPS26A,VPS29,0.9964183770235246,0.2407087795892749
SEC31A,MIA3,0.9897556886354084,0.2142683892704178
SEC23A,PLG,0.9881847249778982,0.21066191152841662
VPS26A,VPS35,0.983686377905894,0.2024826663628513
PREB,COPB1,0.983062579726173,0.2015286847138034
TMED9,TMED10,0.9816162920654786,0.19944339141690123
SNX6,BIN1,0.9791798895380067,0.19626990012895398
ADAM10,BIN1,0.977600464715779,0.19440152128438734
IDE,SEC24D,0.9736018262226632,-0.19019268961887836
VPS35,AP1G1,0.9675487961724264,0.18487570796420816
HSPA9,MFN2,0.9670162185234116,0.18445498242657832
AP2A1,AP2B1,0.9640151769448371,0.18220024426102088
AP2B1,AP1G1,0.9599195149880277,0.17939899711481483
SEC13,NCSTN,0.9595844283877961,-0.1791821289247945
RTN4,RTN3,0.9592463142229705,0.1789650400663514
AP4E1,MAPK14,0.9506038218711149,0.17393060823164633
VPS35,VPS29,0.9495730575040727,0.17338717162122075
SEC23A,SEC24C,0.930998457984616,0.16505321921447547
HSPA5,HSPA9,0.9295405341564196,0.16449132057185706
ADAM10,APBA1,0.9263090884999776,-0.16328321234349893
AP1G1,PSEN1,0.9239497227990527,-0.16243157484811505
MFN2,BACE1,0.9173613383324226,-0.16017559521683766
SORT1,BIN1,0.91608154127091,0.15975649454005267
ITPR1,MIA3,0.914370199927888,0.15920505419867292
OSBP,COPE,0.9129065810317286,-0.15874130576665443
COPB2,MAPK14,0.901860889491299,0.15545185791328348
EIF2S1,SYK,0.900703895393011,0.15512675554697947
TMED9,PSEN1,0.9003728897807379,-0.1550343670246374
GGA3,AP4B1,0.8963987459144969,-0.15394589770192046
SEC24C,MIA3,0.89345584070174,0.15316343425101933
SEC13,VDAC1,0.8858842070249082,-0.15123431473687485
ITPR2,HSPA9,0.8855389879277753,-0.15114905566111125
VLDLR,TMED10,0.8815325568575048,-0.15017559383041976
MAPKAPK2,BACE1,0.8773360291303713,-0.14918603509590805
VPS35,SEC16A,0.8741946037463112,-0.14846416926936798
PREB,MIA3,0.8701213906858047,0.14755081229322034
RTN4,COPZ1,0.8658173380562149,0.14661179849352773
COPA,SEC13,0.8565969586361707,0.14468270944437786
ITPR1,ADAM17,0.8561940714015303,-0.14460080992127214
RTN3,SEC31A,0.8547226433646843,0.14430330757157325
ARF6,MIA3,0.8526414670375326,-0.143886763053464
ABCA7,COPE,0.8517196797069273,0.1437038229981929
SAR1A,AP4S1,0.850569970554423,-0.14347696063878157
IDE,PSEN1,0.8400430088818057,0.1414637029497134
SREBF2,GGA1,0.8361412956872478,0.14074482788457804
OSBP,BIN1,0.8357578812029254,0.14067493205272755
SEC31A,COPE,0.8352555312581575,-0.14058355260800878
SORL1,APBA1,0.8334378720082156,-0.14025476949544566
TMED2,OSBP,0.8323015741725541,0.1400506890538608
COPB2,SAR1A,0.83037948470477,0.13970797819803532
TMED2,PLG,0.8231125632389747,-0.13843948458534017
VPS29,LRP1,0.8142554137984828,0.13694753888487132
COPA,MIA3,0.8123733533708347,0.13663764907983905
RAB1A,SORL1,0.8081706371411355,-0.13595417447617192
GGA3,PSEN1,0.8079867308376454,0.13592452890738088
COPG1,COPE,0.7941167479903555,0.13374803044734074
GGA2,LRP1,0.7924589094560313,0.13349528270891017
HSPA5,SEC24A,0.7869268455005989,-0.13266249338444566
RAB1B,GGA2,0.7827672182464932,0.13204664628827276
HSPA5,PREB,0.7784554187958221,0.13141719713350858
SEC24D,MIA3,0.7719717626678353,0.1304869625816671
SEC31A,SORL1,0.768371446839053,0.12997845615826253
VDAC1,GGA2,0.767633643198715,-0.12987493354861918
SEC24C,SYK,0.7659285634846777,-0.12963656383029606
RAB1B,SYK,0.7652162598161439,-0.12953734126333577
AP4S1,ECE1,0.7646431429721107,0.1294576585586099
SEC23A,MIA3,0.7580602691791888,-0.12855185610818765
BIN1,SEC23B,0.7529915435931989,0.1278657856235553
AP4S1,MIA3,0.7509827568616838,0.1275965136911142
AP2B1,AP3B2,0.7482763940747805,0.12723601842043303
APBA1,PSEN1,0.745611073010491,0.12688349524669337
SEC24A,MAP2K3,0.7415231951617672,0.12634751206009784
COPB1,COPG2,0.7304755206891611,0.12492591254331943
PICALM,ADAM17,0.7292158686687235,0.12476619660543167
TMED10,COPZ1,0.7283804150102872,0.12466052392599915
TMED9,SEC24A,0.7277927634623212,-0.12458631667160412
COPB2,PSEN1,0.7250041800871878,0.12423553808103889
SAR1B,MIA3,0.7189647271389934,0.12348330276611895
ITPR1,SEC24B,0.7160355742504774,0.12312202203909448
ABCA7,PREB,0.7121587525342123,-0.12264729373804942
SEC24C,COPZ1,0.7113923427729809,-0.12255389793869242
HSPA5,GGA2,0.7112935114325667,-0.12254186495089112
APBA2,PLCG2,0.7066270002186739,0.12197645273668417
RAB1B,VLDLR,0.7060743279204356,-0.12190983982432012
SNX6,ECE1,0.7051739301283348,-0.12180147232451606
VPS26A,TMED10,0.7012710409374557,-0.12133394476098545
IDE,ADAM17,0.6953679050563332,-0.12063340657189792
SNX6,SEC24A,0.6946172883827972,0.12054488118737458
CLU,ABCA7,0.6922940007555333,-0.12027164856949464
LRP1,PLCG2,0.6912383609958628,0.12014787826661819
COPE,SNX4,0.6875761197817297,-0.11972029217226451
COPB1,AP4S1,0.6727856471232665,0.11802028264633622
ITPR2,ADAM17,0.672354736931533,0.1179713643872823
OSBP,SEC23B,0.6713778725602125,0.11786058962441372
COPE,COPZ1,0.6708473591724051,0.11780050078584532
AP4E1,ECE1,0.6670387112438739,0.11737054622092732
AP1G1,PREB,0.6615473197294987,-0.11675493062012325
MFN2,SEC24D,0.6607376109442287,-0.11666457465786934
LRP1,SAR1B,0.6606166795432854,-0.11665108885830792
CLU,APOE,0.6605549803962852,0.11664420930965426
COPA,COPG1,0.6595221255562175,0.11652913441773347
SAR1A,SORL1,0.6578090333409964,-0.11633864257618129
ARF6,AP4B1,0.654695284846426,-0.11599356634685831
COPZ1,ECE1,0.6543036849625992,-0.11595027265820508
AP4E1,VLDLR,0.6511592874099497,-0.11560347215754499
HSPA9,SORL1,0.6465098206898549,0.11509331712488914
VPS26A,PLG,0.6457570565292436,-0.11501101002058982
IDE,EIF2S1,0.643174233057038,0.11472920104124805
RAB1B,GGA3,0.6388471299340143,0.11425909652480258
ITPR1,HSPA9,0.6383967466451357,-0.11421030811070329
RAB1B,MFN2,0.637823695980208,-0.1141482696405491
CLU,RTN4,0.6355628520938558,-0.11390392211716675
SNX6,SEC24B,0.6344381133471672,0.1137826040229324
VPS29,ABCA7,0.6323766978683891,-0.11356066197829108
GORASP1,AP4E1,0.6304446169087685,0.11335311739640688
TMED10,SEC16A,0.6288606575500402,-0.11318330309551951
AP2B1,ARF6,0.6272487282075289,0.11301079480296611
VPS29,SAR1B,0.6159418823244988,-0.11180896807394297
GGA3,SEC23B,0.6127402325083694,0.11147113450451844
ABCA7,SEC24B,0.604475744091528,0.11060373571549252
MAPKAPK2,SEC23B,0.6043772987546558,0.11059344218202016
OSBP,BACE1,0.6019518153291965,0.11034010840388705
ARF6,ECE1,0.6010527044178637,-0.11024633270842349
COPB2,COPB1,0.5974479530829269,0.10987106936477256
SEC23A,SEC16A,0.5958678526367781,0.10970692492017606
COPA,TMED9,0.5958506364988808,0.10970513761212894
COPB1,MIA3,0.5909334062181106,0.10919563418629345
SEC24C,HSPA9,0.5855855089227285,-0.1086436389374793
AP4M1,SIGMAR1,0.5769942932240836,-0.10776116764704245
VPS26A,SIGMAR1,0.576630501872888,-0.1077239091889872
APBA2,COPG2,0.5748956663655559,0.10754634862083202
SEC13,BACE1,0.5702767712737176,-0.10707451148225958
SORL1,BACE1,0.567782155479194,-0.10682020213005468
TMED2,NCSTN,0.5675704952616754,0.10679864110260176
SORT1,BACE1,0.5572066390012499,0.10574582373185966
RAB1A,PLCG2,0.5450314248965061,-0.10451537756255784
HSPA9,AP4B1,0.5434081616958025,-0.10435177143906706
