ordering,pos1,pos2,pos3,pos4,pos5,pos6,pos7,pos8,pos9,pos10,pos11,pos12,pos13,pos14,pos15,pos16,pos17,pos18,pos19,pos20,pos21,pos22,pos23,pos24,pos25,pos26,pos27,pos28,pos29,pos30,pos31,pos32,pos33,pos34,pos35,pos36,pos37,pos38,pos39,pos40,pos41,pos42,pos43,pos44,pos45,pos46,pos47,pos48,pos49,pos50,pos51,pos52,pos53,pos54,pos55,pos56,pos57,pos58,pos59,pos60,pos61,pos62,pos63,pos64,pos65,pos66,pos67,pos68,pos69,pos70,pos71,pos72,pos73,pos74,pos75,pos76,pos77,pos78,pos79,pos80
10,LRP1,RAB1A,PICALM,SORL1,COPB2,PLCG2,TMED10,COPG1,GORASP1,VPS26A,SEC24B,SAR1A,SORT1,ADAM10,COPA,VPS29,BIN1,SEC31A,ARF6,COPE,ECE1,COPB1,SEC24D,ABCA7,SAR1B,BACE1,SYK,GGA3,TMED9,SEC23A,VPS35,MAPKAPK2,SEC24C,SNX6,PREB,APBA2,GGA1,SEC13,ITPR2,APBA1,APOE,AP1G1,APP,AP2B1,SNX4,PLG,CLU,RTN4,HSPA9,TMED2,HSPA5,COPG2,AP2A1,AP4M1,RTN3,GGA2,OSBP,SEC23B,RAB1B,MAPK14,IDE,COPZ1,NCSTN,MIA3,VDAC1,ADAM17,SREBF2,MAP2K3,MFN2,ITPR1,AP3B2,EIF2S1,AP4B1,AP4E1,AP4S1,SEC24A,SEC16A,VLDLR,PSEN1,SIGMAR1
11,SEC31A,COPB1,MAPK14,VPS26A,ECE1,MFN2,PICALM,ARF6,COPE,SEC24C,RAB1A,COPB2,AP2A1,HSPA9,GORASP1,LRP1,VPS29,APBA2,SORT1,BIN1,SNX6,SORL1,MIA3,TMED9,TMED2,SAR1B,CLU,IDE,SEC13,SEC24B,RAB1B,ABCA7,SAR1A,AP1G1,TMED10,MAPKAPK2,COPG1,SEC24D,GGA1,AP2B1,VPS35,GGA3,PLG,SYK,PLCG2,APP,RTN4,COPG2,ADAM17,HSPA5,APBA1,PREB,SEC23A,OSBP,SEC23B,AP4B1,RTN3,COPA,GGA2,BACE1,APOE,AP4M1,ADAM10,SNX4,VDAC1,NCSTN,SIGMAR1,EIF2S1,SEC24A,AP4E1,COPZ1,ITPR2,VLDLR,SREBF2,SEC16A,MAP2K3,AP3B2,AP4S1,ITPR1,PSEN1
12,COPE,HSPA5,EIF2S1,COPB1,AP1G1,SEC24C,LRP1,MIA3,SYK,ABCA7,SAR1A,PLCG2,TMED9,SEC31A,APBA2,GGA3,ADAM10,AP2B1,MAPK14,CLU,BIN1,TMED2,AP2A1,RAB1B,SAR1B,SORT1,TMED10,VPS26A,APBA1,SEC23A,SNX6,MAPKAPK2,COPG1,IDE,COPA,HSPA9,GGA1,SEC24B,APP,PLG,VPS29,COPB2,SORL1,RTN4,VPS35,PICALM,RTN3,VDAC1,OSBP,RAB1A,GORASP1,AP4B1,MFN2,AP4E1,PREB,SEC24D,ARF6,SEC13,COPZ1,BACE1,ADAM17,ECE1,ITPR2,SNX4,COPG2,ITPR1,APOE,AP4M1,SEC16A,SEC24A,NCSTN,SIGMAR1,AP4S1,SEC23B,MAP2K3,GGA2,VLDLR,PSEN1,SREBF2,AP3B2
13,EIF2S1,TMED2,SEC31A,COPB2,SEC23A,AP1G1,RTN3,OSBP,RTN4,PLCG2,MAPKAPK2,SYK,ADAM10,SAR1A,VPS29,AP2A1,SNX6,COPA,RAB1A,TMED9,APBA1,RAB1B,SEC13,GGA1,AP4B1,BIN1,CLU,VDAC1,VPS26A,COPB1,AP2B1,SNX4,TMED10,HSPA9,COPE,COPG1,APP,SORL1,MFN2,SEC24C,APBA2,ECE1,MAPK14,PLG,SEC24B,SAR1B,COPG2,LRP1,IDE,ADAM17,VPS35,SORT1,ABCA7,GORASP1,BACE1,GGA3,MIA3,ITPR2,MAP2K3,PICALM,SEC24D,ARF6,AP3B2,NCSTN,VLDLR,SEC16A,GGA2,SEC23B,HSPA5,SIGMAR1,AP4E1,SEC24A,AP4M1,AP4S1,APOE,PREB,ITPR1,SREBF2,COPZ1,PSEN1
14,OSBP,COPB2,EIF2S1,TMED2,SNX6,VPS35,MIA3,AP1G1,VPS29,TMED9,PICALM,ADAM10,LRP1,COPE,SNX4,COPB1,BIN1,RAB1B,MAPK14,APBA1,ITPR2,RAB1A,ARF6,VDAC1,AP2A1,PLCG2,COPA,COPG1,BACE1,SYK,HSPA5,GGA3,APP,PLG,SEC23A,MAPKAPK2,MFN2,TMED10,SORL1,PREB,AP3B2,SEC13,SEC31A,MAP2K3,RTN3,CLU,RTN4,NCSTN,IDE,VPS26A,ABCA7,SEC24C,SEC24B,HSPA9,COPG2,AP4E1,GORASP1,SORT1,APBA2,ECE1,SAR1B,SEC24D,AP4B1,ADAM17,GGA1,AP4M1,VLDLR,SEC16A,ITPR1,SREBF2,SEC23B,SEC24A,SAR1A,APOE,COPZ1,AP2B1,SIGMAR1,GGA2,PSEN1,AP4S1
15,BIN1,SNX6,COPB2,MFN2,COPG1,SYK,CLU,APOE,SEC13,VPS35,RAB1B,AP2A1,VPS26A,PICALM,APBA1,COPE,GGA3,TMED10,TMED9,HSPA5,AP2B1,SORL1,PLCG2,SEC24B,MAPKAPK2,MIA3,SEC24C,EIF2S1,SEC31A,SEC23A,ABCA7,VPS29,COPB1,SNX4,HSPA9,RTN3,RTN4,SAR1A,SORT1,SAR1B,ARF6,MAPK14,COPA,AP1G1,GORASP1,GGA1,SEC24D,ADAM10,ITPR2,PLG,VDAC1,APP,OSBP,COPG2,TMED2,PREB,BACE1,APBA2,ECE1,AP4M1,SIGMAR1,AP3B2,SEC24A,NCSTN,ADAM17,AP4B1,SEC16A,RAB1A,MAP2K3,SREBF2,LRP1,IDE,GGA2,SEC23B,COPZ1,AP4E1,PSEN1,VLDLR,ITPR1,AP4S1
16,SEC31A,SORL1,VPS35,VPS29,AP1G1,PLCG2,LRP1,TMED10,ARF6,RAB1B,ECE1,VPS26A,ITPR2,GGA3,TMED2,SEC24D,COPG1,COPB2,SEC24C,SNX6,SYK,COPA,TMED9,BIN1,PICALM,COPE,MAPK14,MIA3,COPB1,HSPA5,BACE1,ABCA7,APP,RTN4,SEC24B,SAR1A,SAR1B,COPG2,RTN3,EIF2S1,VDAC1,OSBP,IDE,SNX4,HSPA9,AP2A1,GORASP1,SORT1,AP2B1,ADAM17,SEC23A,CLU,AP4M1,RAB1A,SIGMAR1,PLG,GGA2,APOE,AP4E1,APBA1,MFN2,SREBF2,COPZ1,PREB,AP4B1,APBA2,SEC23B,SEC13,SEC24A,GGA1,MAPKAPK2,MAP2K3,AP4S1,ITPR1,NCSTN,PSEN1,VLDLR,AP3B2,ADAM10,SEC16A
17,RAB1B,ARF6,COPE,COPB1,MAPK14,SEC23B,PICALM,AP1G1,SEC24D,VPS29,GGA1,APBA1,VPS35,SEC24B,GORASP1,COPG1,HSPA5,LRP1,SAR1A,SORT1,SEC31A,ADAM10,BIN1,SORL1,VDAC1,RTN3,NCSTN,EIF2S1,SEC23A,MFN2,AP2A1,SEC24C,SNX6,AP2B1,RTN4,TMED9,MIA3,TMED10,APP,AP4B1,PLG,SAR1B,SYK,PLCG2,COPA,IDE,HSPA9,RAB1A,ABCA7,OSBP,SNX4,MAPKAPK2,GGA3,TMED2,ECE1,SEC13,AP4E1,CLU,PREB,APBA2,VPS26A,COPG2,VLDLR,AP4M1,AP3B2,ITPR2,GGA2,ADAM17,COPB2,SIGMAR1,COPZ1,MAP2K3,ITPR1,PSEN1,BACE1,SEC24A,APOE,AP4S1,SEC16A,SREBF2
18,SEC13,VPS35,EIF2S1,BIN1,SNX6,GORASP1,AP2A1,AP1G1,TMED9,TMED2,MIA3,SORL1,VPS26A,HSPA5,COPG1,RAB1B,RTN3,RTN4,ITPR2,ARF6,CLU,COPB1,COPA,COPB2,PICALM,AP2B1,SEC24C,APBA2,SEC23A,ABCA7,SAR1A,VPS29,SNX4,ECE1,GGA3,LRP1,IDE,PREB,APBA1,SEC31A,SEC23B,SAR1B,COPE,MAPK14,ADAM10,HSPA9,MFN2,OSBP,PLCG2,ADAM17,MAPKAPK2,VDAC1,NCSTN,SYK,RAB1A,GGA1,COPG2,APOE,SEC24B,SORT1,AP4E1,GGA2,BACE1,PLG,AP4M1,SREBF2,TMED10,APP,SEC16A,COPZ1,MAP2K3,AP4B1,AP4S1,SIGMAR1,ITPR1,SEC24A,PSEN1,VLDLR,AP3B2,SEC24D
19,IDE,HSPA9,AP2A1,AP2B1,MFN2,TMED9,TMED2,TMED10,LRP1,SORL1,SEC31A,SEC24C,SEC23B,MAPK14,COPA,COPB1,RAB1A,SNX6,GGA3,GORASP1,SEC23A,VPS26A,APBA2,ECE1,MAPKAPK2,COPB2,AP1G1,MIA3,VPS29,ARF6,ADAM10,PREB,APOE,SAR1B,HSPA5,RAB1B,EIF2S1,RTN4,VPS35,BIN1,AP4B1,SAR1A,RTN3,AP4E1,PLCG2,SYK,AP4M1,CLU,PICALM,COPE,SEC24B,COPG1,PLG,APP,ABCA7,GGA2,COPG2,GGA1,OSBP,SEC24D,ADAM17,SREBF2,SNX4,AP3B2,SEC13,ITPR1,COPZ1,BACE1,MAP2K3,NCSTN,VDAC1,SEC16A,SEC24A,SIGMAR1,VLDLR,APBA1,ITPR2,AP4S1,PSEN1,SORT1
20,HSPA9,AP1G1,SEC24C,SEC31A,ECE1,SNX4,ADAM10,OSBP,AP2B1,SAR1A,MFN2,SEC23A,SEC24B,RAB1A,LRP1,VPS35,VPS29,VPS26A,TMED10,RAB1B,COPB1,EIF2S1,TMED9,COPB2,TMED2,APBA2,SNX6,PREB,GGA3,SAR1B,MAPKAPK2,APOE,COPE,BIN1,SORL1,AP4B1,RTN3,MIA3,ARF6,MAPK14,AP2A1,SORT1,HSPA5,PLG,APP,SEC13,PICALM,RTN4,APBA1,ABCA7,SYK,COPA,BACE1,COPG1,AP4E1,VDAC1,SEC24D,SEC16A,NCSTN,PLCG2,AP4M1,CLU,GORASP1,GGA1,SREBF2,ITPR1,GGA2,SIGMAR1,ITPR2,SEC23B,SEC24A,ADAM17,AP4S1,MAP2K3,IDE,COPZ1,COPG2,AP3B2,PSEN1,VLDLR
21,GORASP1,ARF6,TMED2,RAB1B,TMED9,COPG1,COPB1,SNX4,APBA1,SEC24C,SAR1B,SORT1,COPB2,AP2B1,VPS35,AP2A1,TMED10,AP1G1,SYK,PLCG2,HSPA9,PICALM,ECE1,MFN2,SEC23A,GGA3,SORL1,AP4M1,BIN1,MAPK14,COPA,APBA2,APP,GGA2,PLG,LRP1,SAR1A,VDAC1,SEC24D,OSBP,ABCA7,MAPKAPK2,APOE,AP4E1,ITPR2,CLU,NCSTN,COPE,BACE1,RTN3,VPS26A,RAB1A,COPG2,AP4B1,ADAM17,PREB,VPS29,MIA3,MAP2K3,IDE,RTN4,SEC13,COPZ1,ADAM10,HSPA5,SREBF2,GGA1,SEC23B,EIF2S1,SEC24B,AP3B2,ITPR1,SIGMAR1,SEC16A,SEC31A,SNX6,VLDLR,AP4S1,PSEN1,SEC24A
22,SEC13,COPB1,APBA1,SORL1,GORASP1,RAB1B,SAR1A,RAB1A,VPS29,AP1G1,LRP1,SEC24B,IDE,COPA,HSPA9,SYK,BACE1,COPE,TMED2,MIA3,RTN4,ITPR2,RTN3,MAPKAPK2,SAR1B,ABCA7,CLU,OSBP,APP,TMED9,COPG1,PLG,ITPR1,GGA3,VPS35,SEC24D,ARF6,GGA1,PICALM,SEC24C,SEC23A,SEC31A,COPG2,SNX6,ADAM17,NCSTN,VDAC1,AP2B1,ADAM10,COPZ1,EIF2S1,VPS26A,HSPA5,SREBF2,ECE1,SORT1,SEC24A,COPB2,AP2A1,PLCG2,SNX4,PREB,APBA2,APOE,BIN1,AP4E1,AP4B1,MFN2,MAP2K3,TMED10,AP4M1,SEC16A,VLDLR,SEC23B,PSEN1,MAPK14,AP3B2,SIGMAR1,AP4S1,GGA2
23,ADAM10,GGA3,BIN1,AP2B1,SNX6,RAB1B,PLCG2,TMED2,AP2A1,COPB1,VPS35,TMED10,COPA,SYK,MAPK14,ITPR2,AP1G1,VPS29,MFN2,SAR1B,LRP1,IDE,VPS26A,COPG1,APBA2,HSPA5,HSPA9,APBA1,SORL1,AP4B1,RTN3,MAPKAPK2,TMED9,COPB2,SEC24B,SAR1A,RTN4,COPE,APP,PREB,OSBP,PLG,VDAC1,SORT1,SNX4,ABCA7,GORASP1,COPG2,SEC23A,SEC31A,AP4E1,ADAM17,CLU,PICALM,ECE1,MIA3,SEC24C,SEC24D,ARF6,COPZ1,SEC24A,SEC23B,SEC13,AP4M1,MAP2K3,GGA1,RAB1A,APOE,BACE1,EIF2S1,NCSTN,ITPR1,AP3B2,SIGMAR1,SREBF2,SEC16A,GGA2,VLDLR,AP4S1,PSEN1
24,MAPKAPK2,ADAM10,SNX6,AP1G1,VPS29,LRP1,BIN1,SAR1A,SEC24B,COPA,GORASP1,COPB1,VPS26A,APBA1,RTN3,CLU,APBA2,TMED9,TMED10,MAPK14,RTN4,PICALM,ARF6,SORL1,HSPA9,IDE,TMED2,MIA3,VPS35,AP4B1,EIF2S1,SEC31A,RAB1A,SAR1B,COPE,HSPA5,COPG1,OSBP,VDAC1,RAB1B,AP2B1,APP,SEC24D,SNX4,BACE1,SEC23B,COPB2,PLG,AP4M1,ABCA7,COPG2,ADAM17,SEC23A,APOE,ECE1,SEC24C,PLCG2,SYK,COPZ1,GGA3,AP4E1,SEC13,PREB,SORT1,ITPR2,SREBF2,NCSTN,GGA2,AP3B2,MAP2K3,ITPR1,GGA1,AP4S1,PSEN1,MFN2,AP2A1,VLDLR,SIGMAR1,SEC24A,SEC16A
25,SYK,PLCG2,AP1G1,GGA3,AP2A1,RAB1B,RAB1A,CLU,BIN1,ADAM10,COPB1,COPG1,PICALM,COPB2,TMED2,TMED9,SEC13,VPS26A,HSPA9,MFN2,VPS35,ARF6,VPS29,SAR1B,COPA,AP2B1,ECE1,COPE,GGA1,RTN4,LRP1,SNX4,AP4B1,MAPKAPK2,RTN3,SORL1,MAPK14,ABCA7,SEC24B,EIF2S1,SAR1A,SNX6,TMED10,APBA2,SORT1,HSPA5,AP4M1,SREBF2,SEC23B,BACE1,VDAC1,NCSTN,AP4E1,APOE,IDE,MIA3,GGA2,SEC23A,COPG2,ADAM17,APP,SEC24D,GORASP1,SEC31A,SEC24C,APBA1,PREB,PLG,ITPR2,COPZ1,SEC24A,AP3B2,VLDLR,SIGMAR1,ITPR1,AP4S1,PSEN1,SEC16A,MAP2K3,OSBP
26,MFN2,ARF6,VPS35,AP1G1,HSPA9,APBA1,COPE,COPG1,SAR1A,BIN1,EIF2S1,RAB1A,COPA,SNX6,SEC24B,GGA1,SAR1B,RAB1B,MIA3,SEC13,VPS29,AP2A1,APBA2,GGA3,CLU,LRP1,VDAC1,TMED10,NCSTN,SEC31A,AP3B2,PREB,SNX4,GORASP1,MAPK14,HSPA5,ABCA7,RTN3,AP4B1,RTN4,VPS26A,PLCG2,SORT1,SEC23A,AP2B1,SEC24C,COPZ1,ECE1,COPB1,SEC24D,SORL1,COPG2,APOE,SYK,SREBF2,GGA2,BACE1,OSBP,APP,AP4E1,PICALM,COPB2,MAPKAPK2,ITPR2,IDE,AP4M1,TMED2,PLG,SEC23B,ADAM10,SEC16A,ITPR1,ADAM17,VLDLR,TMED9,MAP2K3,AP4S1,SIGMAR1,SEC24A,PSEN1
27,TMED9,TMED10,AP2A1,HSPA9,MFN2,SEC31A,SEC24C,RAB1B,AP1G1,COPB1,AP2B1,GGA3,ARF6,LRP1,ADAM17,OSBP,GORASP1,ABCA7,SAR1A,VPS26A,COPA,RTN3,RTN4,COPG1,SYK,COPE,EIF2S1,PLCG2,SEC24B,SNX6,AP4E1,CLU,SAR1B,SORT1,MIA3,APBA1,HSPA5,APOE,SEC23A,BIN1,COPG2,PICALM,VPS29,ADAM10,MAPK14,SORL1,VDAC1,APP,AP4M1,NCSTN,PLG,COPZ1,SEC24D,GGA1,ECE1,VPS35,SEC13,TMED2,MAPKAPK2,SREBF2,IDE,SNX4,ITPR1,VLDLR,APBA2,AP4B1,SEC24A,ITPR2,RAB1A,BACE1,GGA2,PREB,AP3B2,SEC23B,AP4S1,COPB2,SIGMAR1,SEC16A,MAP2K3,PSEN1
28,SORL1,LRP1,AP2A1,MAPKAPK2,AP2B1,MAPK14,COPA,HSPA9,HSPA5,SNX6,TMED2,TMED9,OSBP,GGA3,SNX4,VPS35,COPE,COPB1,ADAM10,AP1G1,SEC24C,BIN1,SAR1A,ECE1,SEC23A,COPG1,SYK,PLCG2,ARF6,EIF2S1,GGA1,MIA3,MFN2,COPG2,SEC24B,RAB1B,RAB1A,APBA2,SEC24D,ADAM17,VDAC1,PREB,SEC31A,SORT1,ITPR2,AP4E1,APOE,APBA1,PICALM,RTN3,APP,TMED10,RTN4,SEC13,IDE,VPS26A,CLU,NCSTN,GORASP1,VLDLR,AP4S1,MAP2K3,SIGMAR1,BACE1,AP4M1,SEC23B,SEC24A,AP4B1,COPZ1,SAR1B,SEC16A,PLG,ABCA7,COPB2,SREBF2,GGA2,ITPR1,AP3B2,VPS29,PSEN1
29,VPS26A,COPB2,SORT1,HSPA5,ADAM10,MIA3,CLU,BIN1,SNX4,SEC13,AP2A1,PLCG2,AP1G1,SYK,COPB1,GORASP1,TMED10,COPE,SEC23A,SAR1A,VPS35,TMED9,OSBP,EIF2S1,SREBF2,LRP1,SAR1B,AP2B1,MFN2,PICALM,ARF6,COPG1,MAPK14,RTN3,SEC24B,SEC31A,SEC24C,RTN4,SEC24D,TMED2,GGA3,PREB,SNX6,VPS29,ITPR1,APP,APBA2,COPZ1,AP4B1,AP4M1,PLG,NCSTN,GGA2,VDAC1,APBA1,HSPA9,RAB1B,ABCA7,IDE,SEC23B,AP3B2,ECE1,SIGMAR1,SORL1,APOE,COPG2,COPA,ADAM17,BACE1,MAP2K3,MAPKAPK2,RAB1A,AP4S1,ITPR2,SEC24A,PSEN1,GGA1,SEC16A,VLDLR,AP4E1
