source,target,prior_C,W,beta,n_pairwise,p_corr,q_fdr,data_supported
SORT1,VPS26A,0.4,0.0,0.0,400,0.953343936828055,0.9772522487234293,0
SEC31A,SEC24C,0.6,0.0,0.0,400,1.9294323811299184e-24,1.2618487772589668e-22,0
AP4B1,AP3B2,0.6,0.0,0.0,144,0.7649903170319002,0.846537508187585,0
SIGMAR1,ITPR2,0.4,0.0,0.0,216,0.28982118316235256,0.4428576023088285,0
SIGMAR1,RTN3,0.4,0.0,0.0,120,0.4019465716074135,0.5598949190401201,0
APOE,PLG,0.2,0.0,0.0,400,0.7575467951381257,0.8441672843276393,0
APOE,SORL1,0.8,0.0,0.0,400,0.18286456704343462,0.3114412157458496,0
APOE,SORT1,0.8,0.0,0.0,400,0.4640625734214734,0.6181200061459137,0
APOE,VDAC1,0.4,0.0,0.0,400,0.9771137182678497,0.9892141977510428,0
TMED10,HSPA5,0.4,0.0,0.0,400,2.920593526886476e-15,7.346416025322135e-14,0
SYK,APP,0.6,0.0,0.0,272,0.02093312435397169,0.05411171275690706,0
SYK,ARF6,0.2,0.0,0.0,344,1.0789313577343079e-05,6.850690368526576e-05,0
SIGMAR1,HSPA9,0.2,0.0,0.0,216,0.049839222625734356,0.11011774188253469,0
SEC31A,COPG1,0.2,0.0,0.0,400,3.449497403186584e-16,9.80857087688707e-15,0
SEC31A,HSPA5,0.2,0.0,0.0,400,1.6742291651410183e-05,0.00010428055942878342,0
SEC31A,MIA3,0.2,0.0,0.0,400,0.0014546138189213524,0.005662603795086693,0
SEC31A,PREB,0.4,0.0,0.0,400,0.018549671152106838,0.04872082302601555,0
SEC31A,RAB1A,0.6,0.0,0.0,400,0.6331364760855482,0.7653812483548033,0
APBA1,ABCA7,0.6,0.0,0.0,280,0.13659596903116178,0.24408132171142022,0
APBA1,APP,1.0,0.0,0.0,312,0.567159898996407,0.7141069199091055,0
SORT1,GGA3,0.6,0.0,0.0,400,0.27581309990172875,0.4284602549542295,0
AP4E1,COPZ1,0.2,0.0,0.0,336,0.624559454894164,0.7568581535025001,0
AP4S1,APP,0.8,0.0,0.0,264,0.5560170728722844,0.7033562198423096,0
AP4M1,AP2B1,0.8,0.0,0.0,232,0.001129499271492071,0.00458815232022245,0
AP4M1,AP3B2,0.6,0.0,0.0,152,0.40008052735504107,0.559086890791019,0
AP4M1,AP4B1,1.0,0.0,0.0,152,0.15593113317730795,0.27487590592441885,0
SORT1,VPS29,0.2,0.0,0.0,400,0.4381005497791709,0.5981581619114358,0
SORT1,VPS35,0.4,0.0,0.0,400,0.03412672110092789,0.08086549130437261,0
SREBF2,APOE,0.4,0.0,0.0,256,0.05172584246572743,0.1129756783897559,0
SREBF2,HSPA5,0.4,0.0,0.0,256,0.011482496098374042,0.03279280545125163,0
AP4M1,PICALM,0.2,0.0,0.0,232,0.02838746615486642,0.06870839212133753,0
AP4S1,AP2B1,0.8,0.0,0.0,344,0.18459994918941805,0.31358017342825817,0
AP4S1,AP3B2,0.6,0.0,0.0,224,0.8705229994941818,0.9182613575309594,0
AP4E1,SORT1,0.6,0.0,0.0,336,0.8158870400755838,0.884892411624265,0
AP4M1,AP4S1,1.0,0.0,0.0,216,0.7555675623047335,0.8441672843276393,0
AP4M1,APP,1.0,0.0,0.0,184,0.15715168699503387,0.27621441910122446,0
SORT1,ADAM10,0.2,0.0,0.0,400,0.04088455276159138,0.09414963910591817,0
SORT1,AP1G1,0.6,0.0,0.0,400,0.006648592865336576,0.020318596887523927,0
SORT1,APP,0.6,0.0,0.0,312,0.004033226267747845,0.013254924518126081,0
SORT1,BACE1,0.6,0.0,0.0,400,0.01793412880237083,0.04767853754776635,0
AP4E1,AP2B1,0.8,0.0,0.0,336,0.018463491995368304,0.04872082302601555,0
AP2B1,BACE1,0.6,0.0,0.0,400,0.04860849497101948,0.10812910105798211,0
TMED9,COPA,1.0,0.0,0.0,400,0.7716032051366208,0.8495429228271887,0
SYK,BIN1,0.2,0.0,0.0,344,0.16267714961862526,0.2844675290122484,0
TMED9,COPB2,1.0,0.0,0.0,400,2.8614841585661368e-08,3.1080531157195826e-07,0
TMED9,COPE,1.0,0.0,0.0,400,0.06962398285598505,0.14274007770474678,0
TMED9,COPG1,1.0,0.0,0.0,400,0.009591073036825108,0.028216373043181288,0
AP1G1,GGA2,0.6,0.0,0.0,400,0.0212047521940888,0.054412937129141824,0
TMED2,RAB1A,0.6,0.0,0.0,400,0.9689248840142392,0.9855005818745137,0
AP2B1,VLDLR,0.6,0.0,0.0,368,0.4506925326076265,0.6040018777159585,0
AP3B2,AP1G1,0.6,0.0,0.0,240,0.5760525112254308,0.7177707976803326,0
AP3B2,AP4E1,0.6,0.0,0.0,224,0.0028873108391278424,0.009991012109997931,0
AP4B1,AP1G1,0.6,0.0,0.0,232,0.12498271767294589,0.22650067448569566,0
AP4B1,AP2B1,0.8,0.0,0.0,232,0.5501649409859757,0.6986560609802488,0
TMED9,COPB1,1.0,0.0,0.0,400,0.062172391655358004,0.1294928157407775,0
SYK,ITPR1,0.6,0.0,0.0,344,0.003529303755786067,0.011836741827097888,0
SYK,ITPR2,0.6,0.0,0.0,344,0.20700344677977792,0.3461482480994612,0
SYK,PLCG2,1.0,0.0,0.0,288,4.101789920076412e-13,8.12900184160598e-12,0
TMED10,APP,0.8,0.0,0.0,312,0.051808716758179815,0.1129756783897559,0
TMED10,SEC13,0.6,0.0,0.0,400,6.6627252146251355e-09,8.543965275225173e-08,0
TMED10,COPA,1.0,0.0,0.0,400,0.3252607650310677,0.48018180661471394,0
TMED10,COPB1,1.0,0.0,0.0,400,1.1636100889611666e-16,3.459095446275468e-15,0
TMED10,COPB2,1.0,0.0,0.0,400,1.876950027935363e-15,4.9101012730789094e-14,0
TMED10,COPE,1.0,0.0,0.0,400,9.148297930592523e-09,1.1068829339404777e-07,0
AP4M1,AP4E1,1.0,0.0,0.0,216,0.002007680142360695,0.007418207983637821,0
TMED10,COPZ1,1.0,0.0,0.0,400,1.970997824125872e-13,4.444939920614897e-12,0
TMED10,GORASP1,0.2,0.0,0.0,264,3.4354603711154463e-06,2.3902032794781934e-05,0
AP4E1,AP4S1,1.0,0.0,0.0,296,0.005276242053652443,0.01699833646841723,0
AP4E1,APP,0.8,0.0,0.0,272,0.9631160945860375,0.9842662760211345,0
TMED10,MFN2,0.4,0.0,0.0,400,1.992751607348104e-10,3.030836165594558e-09,0
TMED10,NCSTN,0.8,0.0,0.0,384,0.3783443127077796,0.5414932490664655,0
TMED10,PREB,0.6,0.0,0.0,400,2.270337009376791e-06,1.6683150608229453e-05,0
TMED10,PSEN1,0.8,0.0,0.0,400,4.2764331090241865e-05,0.00024125487656169242,0
TMED10,SAR1A,0.2,0.0,0.0,400,4.332541034029788e-07,3.541852295319352e-06,0
TMED10,SAR1B,0.6,0.0,0.0,400,0.04712492357385225,0.1055469178674636,0
TMED10,COPG1,1.0,0.0,0.0,400,3.455506315157219e-05,0.0002035946964065605,0
NCSTN,IDE,0.2,0.0,0.0,384,0.47078521129253015,0.6245304831345126,0
NCSTN,SORL1,0.2,0.0,0.0,384,0.981996420085263,0.9926208017554281,0
PICALM,SEC24C,0.4,0.0,0.0,400,2.3373475357356202e-11,3.9195520214643477e-10,0
PICALM,SORT1,0.6,0.0,0.0,400,0.06122228975655042,0.12833144701917912,0
PLCG2,ABCA7,0.2,0.0,0.0,264,0.42876329267623214,0.5878641371284189,0
PICALM,ABCA7,0.4,0.0,0.0,280,0.049697041501957466,0.11011774188253469,0
PICALM,AP1G1,0.6,0.0,0.0,400,1.3655323473708743e-05,8.587097645966844e-05,0
PICALM,AP2A1,1.0,0.0,0.0,400,1.767835896514727e-09,2.382849452894872e-08,0
PICALM,AP4B1,0.6,0.0,0.0,232,0.5349227184677532,0.6873073828642644,0
SEC13,SEC24A,0.6,0.0,0.0,400,0.0005344335287604448,0.0023457686430156436,0
COPZ1,TMED2,1.0,0.0,0.0,400,0.3002549570237032,0.4524579306301887,0
ECE1,APP,0.6,0.0,0.0,304,0.25435274641384975,0.400835412420862,0
ECE1,PSEN1,0.2,0.0,0.0,384,0.15753513505314484,0.27621441910122446,0
EIF2S1,HSPA9,0.2,0.0,0.0,400,3.2576732629816887e-06,2.2908799075161554e-05,0
GGA1,AP1G1,0.6,0.0,0.0,400,0.0005445697993249568,0.0023743243250568115,0
GGA1,ARF6,0.6,0.0,0.0,400,0.2086168963266862,0.3461482480994612,0
PSEN1,PICALM,0.2,0.0,0.0,400,0.49018528509780696,0.642447247402737,0
PSEN1,SEC13,0.2,0.0,0.0,400,0.005862255186568061,0.01843228313468996,0
PSEN1,SORL1,0.4,0.0,0.0,400,0.059912404028658287,0.126804893963568,0
PICALM,AP4E1,0.6,0.0,0.0,336,0.8387364732240237,0.89923549752215,0
GGA2,SORT1,0.8,0.0,0.0,400,0.0004600493247117493,0.002085406907640408,0
GGA2,VLDLR,0.4,0.0,0.0,368,0.09099233050026884,0.17658452269191638,0
GGA3,AP1G1,0.6,0.0,0.0,400,0.6751560715937047,0.7913119548786431,0
GGA3,ARF6,0.8,0.0,0.0,400,0.6402226146210308,0.7692442540722887,0
GGA3,BACE1,1.0,0.0,0.0,400,0.5378130402057854,0.6896661339109482,0
GGA3,COPB1,0.2,0.0,0.0,400,0.5489699155060433,0.6986560609802488,0
NCSTN,TMED2,0.6,0.0,0.0,384,0.10027540988993763,0.1893908458603457,0
OSBP,SEC13,0.2,0.0,0.0,400,1.1560631190965255e-09,1.6436201736720168e-08,0
GGA3,GGA1,0.6,0.0,0.0,400,9.786563764871498e-05,0.0005079692620814254,0
NCSTN,ADAM17,0.2,0.0,0.0,368,0.13259105661798118,0.23757411240591697,0
PREB,SEC13,0.4,0.0,0.0,400,0.0037800285672034036,0.012612952464035848,0
PSEN1,ADAM10,0.6,0.0,0.0,400,0.7119405464831938,0.8137426506970056,0
PSEN1,ADAM17,0.2,0.0,0.0,368,0.07313571878654668,0.14817748087193036,0
PSEN1,APBA1,0.6,0.0,0.0,400,0.12401636314448668,0.22650067448569566,0
PICALM,APOE,0.4,0.0,0.0,400,0.02563356149690933,0.06350132279916175,0
PICALM,BIN1,0.4,0.0,0.0,400,0.003234715125737488,0.010904658207383079,0
PICALM,GGA2,0.4,0.0,0.0,400,0.006625274241270976,0.020318596887523927,0
HSPA5,APBA1,0.6,0.0,0.0,400,0.0004623608587276134,0.002085406907640408,0
NCSTN,ADAM10,0.4,0.0,0.0,384,0.41547478725316,0.5720431807654034,0
GGA3,GGA2,0.6,0.0,0.0,400,0.40954122953426214,0.5674575510919649,0
GGA2,LRP1,0.4,0.0,0.0,400,6.181199263635115e-05,0.0003340912659849062,0
RAB1B,COPB1,0.6,0.0,0.0,400,0.2788004553741188,0.43207463937126467,0
RAB1B,COPB2,0.6,0.0,0.0,400,0.08940145103115343,0.17401353861420935,0
RAB1B,COPE,0.6,0.0,0.0,400,0.7467505279107902,0.8391320365183107,0
RAB1B,COPZ1,0.6,0.0,0.0,400,0.3117473833982418,0.46442548688485225,0
RAB1B,PREB,0.2,0.0,0.0,400,0.23771151803682042,0.38010594815667614,0
RAB1A,SEC23A,0.6,0.0,0.0,400,0.1675891478930158,0.28995582730696384,0
RAB1A,SEC23B,0.4,0.0,0.0,400,0.8495413172796079,0.9076804238905979,0
RAB1A,SEC24A,0.6,0.0,0.0,400,0.9934351025407075,0.9975732507324389,0
PSEN1,VLDLR,0.6,0.0,0.0,368,0.6700338741311135,0.7888196764157235,0
RAB1B,SEC24A,0.6,0.0,0.0,400,0.5686778675551838,0.7141069199091055,0
RAB1B,SEC24B,0.6,0.0,0.0,400,0.21724160516769322,0.35342290989968006,0
RAB1B,SEC24C,0.6,0.0,0.0,400,0.3887165922254739,0.5514547750877655,0
RAB1B,SEC24D,0.6,0.0,0.0,392,0.12390266467825498,0.22650067448569566,0
RAB1A,VPS35,0.2,0.0,0.0,400,0.6202441758241516,0.7539771207973888,0
RAB1B,ARF6,0.4,0.0,0.0,400,7.636924398026005e-08,7.567497812589406e-07,0
RAB1B,COPA,0.6,0.0,0.0,400,3.5682427270632533e-09,4.6672614869987355e-08,0
PSEN1,HSPA5,0.4,0.0,0.0,400,0.012862245732372928,0.036258227193844375,0
PSEN1,IDE,0.2,0.0,0.0,400,0.33323053939511216,0.48863850395606134,0
RAB1B,SEC23A,0.6,0.0,0.0,400,0.5496110852390054,0.6986560609802488,0
PSEN1,VPS35,0.2,0.0,0.0,400,0.031037553360180395,0.07408233539254737,0
RAB1A,ARF6,0.2,0.0,0.0,400,0.005094915858784609,0.01657748742112007,0
RAB1A,COPB1,0.6,0.0,0.0,400,0.2272783206781148,0.36701239931725205,0
RAB1A,COPB2,0.6,0.0,0.0,400,0.49194463529267757,0.6434635829628222,0
RAB1A,COPE,0.6,0.0,0.0,400,0.013696033413579582,0.038278657489235236,0
COPZ1,SEC13,0.2,0.0,0.0,400,0.0005279688313367695,0.0023330514573935623,0
PREB,COPE,0.2,0.0,0.0,400,3.087008633000047e-07,2.62195278698965e-06,0
PREB,GORASP1,0.2,0.0,0.0,264,0.2843567944708056,0.4383951646816579,0
PREB,MIA3,0.6,0.0,0.0,400,4.203457651301636e-08,4.2954082874238595e-07,0
GGA2,GGA1,0.6,0.0,0.0,400,0.29203961181919863,0.4452072403957014,0
PREB,SAR1A,1.0,0.0,0.0,400,0.07581398099368954,0.15209307843519312,0
GGA1,COPB2,0.2,0.0,0.0,400,0.0015615671129188258,0.0060074405402877175,0
GGA1,LRP1,0.4,0.0,0.0,400,0.47680269509674233,0.6312327178001407,0
GGA1,SORL1,0.8,0.0,0.0,400,0.7094951526748314,0.8137426506970056,0
GGA1,SORT1,0.8,0.0,0.0,400,0.8719701581815549,0.9183067366356471,0
GGA1,VLDLR,0.4,0.0,0.0,368,0.7886106785490867,0.8639051654457333,0
GGA2,APP,0.6,0.0,0.0,312,0.22148267520765044,0.35853878610347373,0
GGA2,ARF6,0.4,0.0,0.0,400,0.0056370922802503965,0.017896399763513395,0
GGA2,BACE1,0.6,0.0,0.0,400,0.003075298818436623,0.010530080770981944,0
GGA2,COPB1,0.2,0.0,0.0,400,0.0007264229098810543,0.0030650360197561903,0
PREB,RAB1A,0.2,0.0,0.0,400,0.9026413148815756,0.9415011369885635,0
VPS26A,APP,0.6,0.0,0.0,312,0.008560646476985713,0.025564670301135416,0
VPS26A,BACE1,0.6,0.0,0.0,400,0.7701049262359262,0.8493231395586774,0
ADAM17,APP,0.8,0.0,0.0,296,0.5246184173183591,0.6780641204075235,0
ABCA7,SREBF2,0.2,0.0,0.0,216,0.21699424764874226,0.35342290989968006,0
VDAC1,ADAM10,0.6,0.0,0.0,400,0.0023047684728433335,0.008281970226590881,0
VPS26A,VPS35,1.0,0.0,0.0,400,0.020600453377109956,0.05346308138345203,0
VPS29,APP,0.2,0.0,0.0,312,0.4124815275607292,0.5692604276344986,0
VPS29,BACE1,0.6,0.0,0.0,400,0.06988481990964535,0.1428271006903377,0
VPS29,SNX4,0.6,0.0,0.0,400,0.12502560166565158,0.22650067448569566,0
GGA2,SEC23B,0.4,0.0,0.0,400,0.04468404345473852,0.10147001534513539,0
VPS29,SORL1,0.6,0.0,0.0,400,0.00318767969907048,0.010858033974958823,0
ABCA7,GORASP1,0.2,0.0,0.0,208,0.04442091423639554,0.10122396484530552,0
ABCA7,APBA2,0.6,0.0,0.0,280,0.656968931731365,0.7840468637815925,0
VLDLR,BIN1,0.6,0.0,0.0,368,0.19803338843023127,0.3329404525279467,0
VDAC1,PLG,0.2,0.0,0.0,400,0.5402005820728849,0.6913721735335944,0
VDAC1,PSEN1,0.4,0.0,0.0,400,0.9040714281786206,0.9415011369885635,0
VDAC1,RAB1A,0.4,0.0,0.0,400,3.9715464439316145e-07,3.2878371826978176e-06,0
VDAC1,VPS35,0.2,0.0,0.0,400,1.0310226536535406e-07,9.88137020324233e-07,0
VPS35,BIN1,0.2,0.0,0.0,400,0.010852860535268544,0.031130573640638717,0
ADAM10,PICALM,0.2,0.0,0.0,400,0.5441989713568696,0.6951291548191264,0
ADAM17,IDE,0.2,0.0,0.0,368,0.6684942994236568,0.7888196764157235,0
ADAM17,LRP1,0.6,0.0,0.0,368,0.6115936015392354,0.7462354765049626,0
ADAM17,MAPK14,0.6,0.0,0.0,352,0.06676884714980569,0.13775023986111332,0
AP1G1,AP2A1,0.6,0.0,0.0,400,1.9777139722400983e-32,3.2335623446125606e-30,0
AP1G1,AP2B1,0.4,0.0,0.0,400,3.400179659550385e-28,4.447434994691904e-26,0
AP1G1,AP4E1,0.6,0.0,0.0,336,0.8145735095790999,0.884892411624265,0
AP1G1,AP4M1,0.6,0.0,0.0,232,0.6677390090343177,0.7888196764157235,0
AP1G1,AP4S1,0.6,0.0,0.0,344,0.03943049721271701,0.09209837563256044,0
AP1G1,COPB1,0.2,0.0,0.0,400,8.884811702125599e-09,1.0963522364509701e-07,0
VLDLR,SORL1,0.2,0.0,0.0,368,0.3070050418699079,0.45840478854547895,0
AP2A1,COPB1,0.2,0.0,0.0,400,0.00043821807007400366,0.0020041581666321567,0
ITPR1,SIGMAR1,0.6,0.0,0.0,216,0.4422886370767818,0.6001177772784551,0
LRP1,HSPA5,0.6,0.0,0.0,400,0.04333937118555663,0.09910471592781131,0
ABCA7,PSEN1,0.2,0.0,0.0,280,0.919186521511038,0.9534512244682951,0
TMED10,SEC24B,0.6,0.0,0.0,400,0.20875942281292095,0.3461482480994612,0
AP1G1,SORL1,0.6,0.0,0.0,400,0.32664228238829635,0.48113525378816624,0
ADAM10,BACE1,0.2,0.0,0.0,400,0.4864376766163891,0.6388157439901977,0
VLDLR,LRP1,0.2,0.0,0.0,368,0.08356804596206677,0.16561667290664142,0
ADAM10,APP,1.0,0.0,0.0,312,0.10709430759052513,0.20011336332629553,0
ABCA7,ADAM10,0.2,0.0,0.0,280,0.8341060171848776,0.8965439442757587,0
AP2A1,BACE1,0.6,0.0,0.0,400,0.0817749898425588,0.16305135169827273,0
PLG,APP,0.6,0.0,0.0,312,3.703835853170736e-05,0.000213395411068612,0
PLG,HSPA5,0.2,0.0,0.0,400,0.7481781579330063,0.8392941943193587,0
VPS26A,SNX6,0.4,0.0,0.0,400,0.9886749831950756,0.9975732507324389,0
MFN2,PSEN1,0.4,0.0,0.0,400,0.00020225869261664646,0.0009798309997873095,0
MFN2,SIGMAR1,0.2,0.0,0.0,216,0.7615576418246288,0.8441672843276393,0
MFN2,VPS35,0.2,0.0,0.0,400,4.6210698854339274e-07,3.685585006187547e-06,0
MIA3,SEC16A,0.8,0.0,0.0,400,0.9341743059386842,0.9621259780848811,0
MIA3,SEC24C,0.6,0.0,0.0,400,0.17702714420019694,0.30387336563498374,0
HSPA5,SEC13,0.2,0.0,0.0,400,2.2131070237814537e-06,1.644740901764853e-05,0
TMED10,SEC24C,0.6,0.0,0.0,400,7.4359919330845744e-06,4.9122613376134465e-05,0
VPS29,VPS26A,1.0,0.0,0.0,400,0.00011253995936060624,0.0005705514218747014,0
VPS29,VPS35,1.0,0.0,0.0,400,6.918005021901401e-11,1.0772322105532181e-09,0
VPS35,AP1G1,0.2,0.0,0.0,400,2.0857199066395907e-51,6.8203040947114616e-49,0
VPS35,APP,0.8,0.0,0.0,312,0.7067952720898105,0.8137426506970056,0
VPS35,ARF6,0.2,0.0,0.0,400,0.03673401150856184,0.08610768289103744,0
ITPR2,ITPR1,0.8,0.0,0.0,400,0.9916425650406353,0.9975732507324389,0
ITPR2,MFN2,0.4,0.0,0.0,400,0.00033121416120962673,0.0015583745426697546,0
ITPR2,PLCG2,0.8,0.0,0.0,344,0.3968863901628971,0.5582015035839456,0
PSEN1,APOE,0.6,0.0,0.0,400,0.4077474326833559,0.5661715944265706,0
HSPA5,SEC23A,0.2,0.0,0.0,400,0.4815838187285191,0.6349915674363941,0
TMED10,SEC24D,0.4,0.0,0.0,392,0.23046545564815635,0.37100065812203625,0
TMED10,SEC31A,0.6,0.0,0.0,400,2.9406736871204616e-08,3.1080531157195826e-07,0
TMED2,APP,0.4,0.0,0.0,312,0.012803832306061491,0.03624981094443384,0
VPS35,SNX4,0.2,0.0,0.0,400,0.08751120906698362,0.17164231285698328,0
VPS35,SNX6,0.6,0.0,0.0,400,0.0015023216540771584,0.005813718116961311,0
VPS35,SORL1,0.8,0.0,0.0,400,0.218960802088158,0.35533589222246975,0
ADAM17,ADAM10,0.4,0.0,0.0,368,0.30557947842622596,0.45732031782780724,0
PLG,LRP1,0.4,0.0,0.0,400,0.3482524983356549,0.5072541957940274,0
PLG,VLDLR,0.2,0.0,0.0,368,0.7207854280683816,0.8183917881193082,0
PLCG2,ITPR1,0.8,0.0,0.0,344,0.7606271570527257,0.8441672843276393,0
PICALM,HSPA5,0.4,0.0,0.0,400,0.04084999699727885,0.09414963910591817,0
PICALM,LRP1,0.2,0.0,0.0,400,0.6821167294789404,0.7965130746132566,0
PICALM,NCSTN,0.2,0.0,0.0,384,0.1934039921259572,0.3276844840683316,0
PICALM,SEC13,0.2,0.0,0.0,400,0.0002274613566572283,0.001093821523925201,0
PICALM,SEC16A,0.2,0.0,0.0,400,0.0731824561492867,0.14817748087193036,0
HSPA5,SIGMAR1,0.8,0.0,0.0,216,0.09993125580835326,0.1893908458603457,0
HSPA9,HSPA5,0.8,0.0,0.0,400,1.82617600432727e-17,5.687233842047784e-16,0
MAPK14,BACE1,0.8,0.0,0.0,368,0.6990103018023457,0.8076903487256786,0
MAPK14,HSPA5,0.2,0.0,0.0,368,0.0972363226846098,0.18703692657569063,0
MAPKAPK2,MAPK14,1.0,0.0,0.0,352,0.01206252088228271,0.03429951590005605,0
PREB,COPB2,0.2,0.0,0.0,400,2.5886332317705277e-06,1.8604023445911265e-05,0
LRP1,SREBF2,0.2,0.0,0.0,256,0.5727387637771115,0.7161972304210916,0
MAP2K3,HSPA5,0.2,0.0,0.0,352,0.4402982687589595,0.5996014097434531,0
MAP2K3,MAPK14,1.0,0.0,0.0,328,0.28488982414327924,0.4383951646816579,0
MAP2K3,MAPKAPK2,1.0,0.0,0.0,344,0.0006195040905405176,0.0026831501669768113,0
HSPA9,MAP2K3,0.2,0.0,0.0,352,0.43109306037285033,0.5898218859494647,0
GORASP1,MIA3,0.2,0.0,0.0,264,0.48463580808231305,0.6377300170741101,0
SAR1A,SEC23B,1.0,0.0,0.0,400,0.16742517473181084,0.28995582730696384,0
SAR1A,SEC24A,0.6,0.0,0.0,400,0.08765830656610461,0.17164231285698328,0
SAR1A,SEC24B,0.6,0.0,0.0,400,0.027354386387043645,0.06725476953806972,0
PSEN1,ITPR2,0.4,0.0,0.0,400,0.32026108123785774,0.47494500482893187,0
SAR1A,TMED2,0.2,0.0,0.0,400,0.0006572557088522145,0.0028279291683509754,0
SAR1B,COPB2,0.2,0.0,0.0,400,0.05806528781449668,0.12370692453297881,0
SAR1B,HSPA5,0.2,0.0,0.0,400,0.001386030980429866,0.005493722795158379,0
SAR1B,MIA3,0.2,0.0,0.0,400,0.25262937227327426,0.39908118228676653,0
SAR1B,PREB,0.6,0.0,0.0,400,0.100648113277501,0.1893908458603457,0
SAR1B,RAB1A,0.6,0.0,0.0,400,0.17882802887285687,0.3061610756095508,0
SAR1B,SEC13,0.6,0.0,0.0,400,0.04655688942480294,0.104633009222753,0
SAR1B,SEC16A,0.6,0.0,0.0,400,0.001977146039193452,0.007346894941093849,0
SAR1B,SEC23B,1.0,0.0,0.0,400,0.016473083642257014,0.04470289087981779,0
SAR1A,SEC24C,0.6,0.0,0.0,400,7.75525213342016e-05,0.00040902700768199877,0
SAR1A,MIA3,0.2,0.0,0.0,400,0.3545616466745772,0.513016187887552,0
RTN3,GGA3,0.2,0.0,0.0,288,0.8691358782729164,0.9182613575309594,0
RTN4,APP,0.2,0.0,0.0,264,0.0018794050794025874,0.007063970815685587,0
GORASP1,COPA,0.6,0.0,0.0,264,0.1643317183039527,0.2858322972627263,0
GORASP1,COPB1,0.6,0.0,0.0,264,0.4409912508969433,0.5996014097434531,0
GORASP1,COPB2,0.6,0.0,0.0,264,0.11731446919745224,0.21763229803853126,0
GORASP1,GGA2,0.2,0.0,0.0,264,0.021299253677462243,0.054412937129141824,0
GORASP1,GGA3,0.2,0.0,0.0,264,0.06426266236065921,0.13299930754389594,0
GORASP1,HSPA5,0.6,0.0,0.0,264,0.05518955979820796,0.11941073287218196,0
LRP1,SORL1,0.6,0.0,0.0,400,2.561902498066411e-07,2.2537377540752488e-06,0
MFN2,HSPA9,0.6,0.0,0.0,400,4.187680240879024e-19,1.4414436197552012e-17,0
GORASP1,RAB1A,0.6,0.0,0.0,264,0.3779559412310678,0.5414932490664655,0
GORASP1,RAB1B,0.6,0.0,0.0,264,6.609331664011661e-05,0.00035430351707078906,0
GORASP1,SEC13,0.2,0.0,0.0,264,0.6410368783935739,0.7692442540722887,0
GORASP1,SEC16A,0.2,0.0,0.0,264,0.028575967365449248,0.06870839212133753,0
GORASP1,SEC24B,0.6,0.0,0.0,264,0.8918682908283198,0.9377521900349214,0
GORASP1,SEC24D,0.6,0.0,0.0,264,0.2989459249495506,0.451525715743663,0
GORASP1,SEC31A,0.6,0.0,0.0,264,0.051823705683374265,0.1129756783897559,0
GGA3,SORL1,0.2,0.0,0.0,400,0.5573914715927162,0.7037336340186031,0
LRP1,RTN4,0.2,0.0,0.0,328,0.8702625295252477,0.9182613575309594,0
MFN2,HSPA5,0.2,0.0,0.0,400,3.232709770796432e-08,3.355860619207725e-07,0
SEC23A,SEC24C,1.0,0.0,0.0,400,7.569965564383177e-27,6.188446848883247e-25,0
SEC23A,SEC24D,1.0,0.0,0.0,392,0.9282048442791334,0.9605157724027741,0
SEC23A,SEC31A,0.8,0.0,0.0,400,3.6288042678844835e-13,7.416368722488913e-12,0
SEC13,SEC31A,1.0,0.0,0.0,400,4.6038071437097925e-20,1.8818061699913777e-18,0
SEC13,TMED2,0.6,0.0,0.0,400,0.021632485422203408,0.05483583514000399,0
SEC16A,COPB1,0.2,0.0,0.0,400,0.5819402218823702,0.7235530515419583,0
SEC16A,COPB2,0.2,0.0,0.0,400,0.028342168706671132,0.06870839212133753,0
SEC16A,COPE,0.2,0.0,0.0,400,0.1738739027883622,0.2992461379568129,0
COPA,SEC31A,0.2,0.0,0.0,400,2.7041015485818896e-05,0.00016374837155301442,0
SAR1B,SEC24A,0.6,0.0,0.0,400,0.008656646543776255,0.02573384927104396,0
COPB1,COPB2,1.0,0.0,0.0,400,6.147554371305291e-26,4.4672228431485116e-24,0
SEC16A,RAB1B,0.6,0.0,0.0,400,0.0057918289453716,0.018298821885376942,0
SEC16A,SEC13,0.8,0.0,0.0,400,0.5298242695294775,0.6824625753634959,0
SEC16A,SEC23A,0.8,0.0,0.0,400,0.061391719149059186,0.12833144701917912,0
SEC16A,SEC23B,0.8,0.0,0.0,400,0.6372560224432801,0.7681921518035605,0
SEC16A,SEC24A,0.8,0.0,0.0,400,0.8564171424290087,0.9108076575971695,0
SEC16A,SEC24C,0.8,0.0,0.0,400,0.08311891114738308,0.16522725802549706,0
SEC13,SEC23B,0.8,0.0,0.0,400,0.1958539534381157,0.33097799883340484,0
ADAM17,GORASP1,0.4,0.0,0.0,256,0.8939639525529859,0.9384469100636481,0
COPA,SORT1,0.4,0.0,0.0,400,0.9760463621472327,0.9892141977510428,0
SAR1B,TMED2,0.6,0.0,0.0,400,0.0018968025459302623,0.007088622085933666,0
SAR1B,VDAC1,0.4,0.0,0.0,400,0.8085574961804974,0.8811878648368441,0
COPA,SEC23A,0.4,0.0,0.0,400,0.0413356527505884,0.09485444525924495,0
SEC13,ARF6,0.2,0.0,0.0,400,0.4504549682703413,0.6040018777159585,0
SEC13,COPA,0.2,0.0,0.0,400,5.998269540380059e-05,0.00032690568995071326,0
