source,target,prior_C,W,beta,n_pairwise,p_corr,q_fdr,data_supported
GGA1,LRP1,0.4,0.0,0.0,676,0.009854763339307043,0.015200507603553789,0
SAR1A,COPB1,0.2,0.0,0.0,676,1.8473859706692628e-06,4.4582672502498075e-06,0
COPG2,COPG1,0.2,0.0,0.0,676,1.360973021505907e-10,4.4282405774371296e-10,0
COPG2,COPZ1,1.0,0.0,0.0,676,2.8128266252846226e-10,8.973602989932406e-10,0
COPG2,RAB1A,0.6,0.0,0.0,676,0.6867754459839143,0.7327098559110602,0
COPG1,SEC13,0.2,0.0,0.0,676,5.68528316651073e-17,2.7542038451096425e-16,0
COPG1,SEC23A,0.2,0.0,0.0,676,6.005485990223862e-11,1.983630221013336e-10,0
COPG1,SEC23B,0.2,0.0,0.0,676,0.005370346780821393,0.008608349986904879,0
COPG1,SEC24C,0.2,0.0,0.0,676,1.0814619490730355e-12,3.973461318504299e-12,0
COPG1,SEC31A,0.2,0.0,0.0,676,1.1617925705649583e-31,1.6517659590206144e-30,0
GGA1,GGA3,0.6,0.0,0.0,676,1.2358804890284095e-26,1.2829616505152062e-25,0
SAR1A,BIN1,0.4,0.0,0.0,676,0.0014078591757572042,0.002429392878483408,0
