source,target,prior_C,W,beta,n_pairwise,p_corr,q_fdr,data_supported
SEC23B,COPG1,0.2,0.0,0.0,189,0.0399433376463048,0.13050975231116904,0
COPB1,SEC24C,0.2,0.0,0.0,189,0.34138965790583264,0.5660695494345007,0
COPE,RAB1A,0.6,0.0,0.0,189,0.2924040214061698,0.5239239178072193,0
COPB1,TMED10,1.0,0.0,0.0,189,0.0010336592076475607,0.007191628955335157,0
COPB1,TMED2,1.0,0.0,0.0,189,0.023232717355722115,0.08732297213012795,0
COPB2,ARF6,0.4,0.0,0.0,189,0.19478681020517125,0.4175579048496958,0
COPB2,COPA,1.0,0.0,0.0,189,2.6848311177279158e-08,7.634258917365465e-07,0
COPB2,COPE,1.0,0.0,0.0,189,1.0590993041686281e-08,3.148413386028558e-07,0
COPB2,COPG1,1.0,0.0,0.0,189,4.366865517557003e-11,2.3799417070685665e-09,0
COPB1,GGA2,0.2,0.0,0.0,189,0.478250024148302,0.6868229091823811,0
COPB1,GGA3,0.2,0.0,0.0,189,0.019195974454060155,0.07472718626759131,0
VLDLR,AP2B1,0.6,0.0,0.0,189,0.6153299953091362,0.7721492453137624,0
COPB1,MIA3,0.2,0.0,0.0,189,0.0029904637781893533,0.017462172419069975,0
COPB1,SEC31A,0.2,0.0,0.0,189,0.007399403801244083,0.03666068246980023,0
COPE,RTN3,0.4,0.0,0.0,189,0.017446859844758307,0.06970124646734305,0
SEC13,TMED2,0.6,0.0,0.0,189,0.20358523472030207,0.42402784556394124,0
SEC16A,COPB1,0.2,0.0,0.0,189,0.4064542865808102,0.6269365646788913,0
SEC16A,COPB2,0.2,0.0,0.0,189,0.5245902989035918,0.7132683066173575,0
SEC16A,GORASP1,0.2,0.0,0.0,52,0.5709353961952996,0.7509868162154241,0
COPB2,SEC23A,0.2,0.0,0.0,189,0.011544474723735215,0.051712921022759116,0
COPB2,SEC24A,0.2,0.0,0.0,189,0.04484992503928133,0.14449187672753688,0
COPB2,SEC24D,0.2,0.0,0.0,189,0.7109049436855635,0.8290929879566462,0
COPB2,TMED10,1.0,0.0,0.0,189,2.794573031206792e-05,0.0003384538448906004,0
COPB2,SEC13,0.2,0.0,0.0,189,0.10501548311788328,0.26114116334256904,0
COPE,COPG2,1.0,0.0,0.0,189,0.39226567736584717,0.6108136976125335,0
COPE,COPZ1,1.0,0.0,0.0,189,0.002565560829423346,0.015535896133730263,0
COPE,HSPA5,0.2,0.0,0.0,189,0.0008148386368911786,0.005987690657604841,0
SEC13,SEC24B,0.6,0.0,0.0,189,0.9779618200036226,0.9854961945799218,0
SEC13,SEC24D,0.6,0.0,0.0,189,0.3771151696292894,0.6041080899879904,0
SEC13,SEC31A,1.0,0.0,0.0,189,3.817879114661053e-05,0.00043805139315584714,0
COPB2,GORASP1,0.6,0.0,0.0,52,0.6927340698271652,0.821891250794197,0
COPB2,PREB,0.2,0.0,0.0,189,0.026808296566355975,0.0974034775244267,0
COPB2,RAB1B,0.6,0.0,0.0,189,0.18196490285648365,0.39801018885665657,0
COPB2,SAR1B,0.2,0.0,0.0,189,0.0020915847406898485,0.013152850196261164,0
COPB2,TMED2,1.0,0.0,0.0,189,0.05985099475900891,0.17955298427702673,0
RTN3,COPZ1,0.4,0.0,0.0,189,0.00038719874412321644,0.0034219997115754533,0
RTN3,GGA3,0.2,0.0,0.0,189,0.014823522768647013,0.06254570252061384,0
RTN3,SIGMAR1,0.4,0.0,0.0,154,0.9028196656377016,0.9486293615951551,0
RTN4,BACE1,0.8,0.0,0.0,181,0.15125346482015378,0.3488308642011158,0
RTN4,COPA,0.4,0.0,0.0,189,0.48098607401457266,0.6868229091823811,0
RTN4,COPB2,0.4,0.0,0.0,189,0.28447442091338265,0.513939975904288,0
GGA2,GGA1,0.6,0.0,0.0,189,0.034955333156225364,0.11836457867281501,0
GGA2,GORASP1,0.2,0.0,0.0,52,0.6825919254055705,0.8175021634714983,0
GGA2,PICALM,0.4,0.0,0.0,189,0.33256236396631994,0.5562552072480135,0
COPG2,SAR1A,0.4,0.0,0.0,189,0.09058678230414191,0.23509426836074923,0
GGA3,AP1G1,0.6,0.0,0.0,189,0.7518568202218404,0.8626567726755853,0
GGA3,AP2B1,0.4,0.0,0.0,189,0.01005772467843868,0.04632219675844294,0
GGA3,APP,0.6,0.0,0.0,189,0.046857765802610675,0.1491524741339244,0
GGA3,ARF6,0.8,0.0,0.0,189,0.06516435989178701,0.18774225272787975,0
GGA1,AP1G1,0.6,0.0,0.0,189,0.11459559697170546,0.2796474642518484,0
GGA1,ARF6,0.6,0.0,0.0,189,0.7917358835911792,0.8912138861766458,0
GGA1,BACE1,0.8,0.0,0.0,181,0.3341545538054491,0.5574925463999074,0
GGA1,COPB2,0.2,0.0,0.0,189,0.46223447003230406,0.6745290714442481,0
GGA1,SORL1,0.8,0.0,0.0,189,0.40838351031415704,0.628430154695197,0
GGA2,SORL1,0.8,0.0,0.0,189,0.00011595341623939642,0.0011821098303914997,0
RAB1A,SEC24C,0.6,0.0,0.0,189,0.0014642462631820918,0.009771602613480491,0
RAB1A,SEC24D,0.6,0.0,0.0,189,0.3162443436918826,0.5406935584998068,0
RAB1A,SEC31A,0.6,0.0,0.0,189,0.04680592041152406,0.1491524741339244,0
GGA3,BACE1,1.0,0.0,0.0,181,0.44223919728150163,0.6618408124075562,0
GGA3,GGA1,0.6,0.0,0.0,189,0.05537120325132006,0.17081493833190248,0
GGA3,GGA2,0.6,0.0,0.0,189,0.08476208576155263,0.22262812886769243,0
GGA3,SEC24C,0.2,0.0,0.0,189,0.302326925056279,0.5329428813660552,0
GGA3,SORL1,0.2,0.0,0.0,189,0.2093420726611868,0.4289649175563961,0
GGA3,SORT1,0.6,0.0,0.0,189,0.9826281266525562,0.9886750689704181,0
RTN3,COPB2,0.4,0.0,0.0,189,0.0009302215624267923,0.0066853285915068365,0
GORASP1,ADAM17,0.4,0.0,0.0,52,0.1252987607120799,0.300166261925642,0
RAB1A,COPZ1,0.6,0.0,0.0,189,2.036408494711134e-05,0.00026636223110821635,0
RAB1A,GORASP1,0.6,0.0,0.0,52,0.330597659617965,0.5562552072480135,0
RAB1A,HSPA5,0.2,0.0,0.0,189,0.2484706813429883,0.4696526751396368,0
RAB1A,PREB,0.2,0.0,0.0,189,0.6633081732280555,0.8078278310822128,0
RAB1A,RAB1B,0.4,0.0,0.0,189,5.754710524746709e-12,3.7635806831843473e-10,0
RAB1A,SAR1B,0.6,0.0,0.0,189,0.03204056836194542,0.11138586061942293,0
RAB1A,SEC13,0.6,0.0,0.0,189,0.004763813855603311,0.025537166078398076,0
RAB1A,SEC23A,0.6,0.0,0.0,189,0.0006188678905786718,0.004996785190598165,0
RTN3,BACE1,1.0,0.0,0.0,181,0.5301332567406309,0.717820186145699,0
GORASP1,ABCA7,0.2,0.0,0.0,35,0.5670344324764743,0.7500009275490465,0
ECE1,PSEN1,0.2,0.0,0.0,189,0.5131985442077605,0.7051089241846121,0
SAR1A,PREB,0.6,0.0,0.0,189,0.16823659119146134,0.3742405804054956,0
SAR1A,RAB1A,0.2,0.0,0.0,189,0.15660790395740132,0.35439989338456906,0
SAR1A,SEC13,0.6,0.0,0.0,189,0.5293864341342045,0.717820186145699,0
SAR1A,SEC16A,0.6,0.0,0.0,189,0.05080323429050861,0.15973709243265688,0
COPG2,TMED2,0.6,0.0,0.0,189,0.10206041786029736,0.25476150107112394,0
COPG2,TMED9,0.6,0.0,0.0,189,0.4787482321470664,0.6868229091823811,0
COPZ1,AP2B1,0.2,0.0,0.0,189,5.949131947034762e-07,1.1443330274590395e-05,0
COPZ1,AP4B1,0.2,0.0,0.0,122,0.2881735561889941,0.5177623784274784,0
GGA1,VLDLR,0.4,0.0,0.0,189,0.5864342091008992,0.7633510702606913,0
COPZ1,COPB1,1.0,0.0,0.0,189,0.06772518398143537,0.19091495829249452,0
COPZ1,RAB1B,0.6,0.0,0.0,189,9.010605146197305e-05,0.0009353866294623869,0
COPZ1,SEC13,0.2,0.0,0.0,189,0.0964704283103974,0.2454928409143965,0
RTN4,GGA3,0.2,0.0,0.0,189,0.2700251878549136,0.4988600928167048,0
RTN4,RAB1A,0.4,0.0,0.0,189,0.010588577170016187,0.04842608020412997,0
RTN4,RAB1B,0.4,0.0,0.0,189,0.039218199359669303,0.12953890091527134,0
RTN4,RTN3,0.8,0.0,0.0,189,5.5020576135431155e-06,8.178058361948177e-05,0
RTN4,SORT1,0.2,0.0,0.0,189,0.09386186247537198,0.2416758191295011,0
RTN4,VDAC1,0.4,0.0,0.0,189,0.06719772852723944,0.1902481145316649,0
COPG2,RTN3,0.4,0.0,0.0,189,0.9147287286853716,0.9526071508324091,0
COPZ1,AP4E1,0.2,0.0,0.0,122,0.8946951849519156,0.9486293615951551,0
GGA2,ARF6,0.4,0.0,0.0,189,0.8007676411124391,0.8952171577564704,0
GGA2,BACE1,0.6,0.0,0.0,181,0.29447441534686863,0.5261919880788308,0
RAB1B,SAR1A,0.4,0.0,0.0,189,0.08077516637280013,0.21739489221321517,0
RAB1B,SEC13,0.6,0.0,0.0,189,0.003728544841166201,0.021579365717899958,0
RAB1B,SEC23A,0.6,0.0,0.0,189,0.020119528070404326,0.0769483705148797,0
RAB1B,SEC24A,0.6,0.0,0.0,189,0.6888477857474303,0.8205946300160646,0
RAB1B,SEC24C,0.6,0.0,0.0,189,0.0011598921600998447,0.007820303842322664,0
RAB1B,SEC24D,0.6,0.0,0.0,189,0.6417478030579994,0.7847351650501896,0
RAB1B,SEC31A,0.6,0.0,0.0,189,0.0018029033244905863,0.011674245289275678,0
ECE1,APP,0.6,0.0,0.0,189,0.0009971025662668784,0.007048123550531018,0
SAR1A,SEC23A,1.0,0.0,0.0,189,0.2148986619865304,0.4305796203217409,0
SAR1A,SEC24A,0.6,0.0,0.0,189,0.20282175799368654,0.42402784556394124,0
SAR1A,SEC24B,0.6,0.0,0.0,189,0.7814824141245645,0.8827107061096118,0
SAR1A,SEC24C,0.6,0.0,0.0,189,0.0116496455738104,0.05182903541001362,0
SAR1A,SEC24D,0.6,0.0,0.0,189,0.2124968101885627,0.4289649175563961,0
SAR1A,SEC31A,0.6,0.0,0.0,189,0.20302110305752458,0.42402784556394124,0
SAR1A,TMED2,0.2,0.0,0.0,189,0.0011074170484788337,0.007544278642762054,0
SAR1B,PREB,0.6,0.0,0.0,189,0.3828371380142949,0.6048975459386082,0
COPZ1,TMED10,1.0,0.0,0.0,189,0.023389702628596916,0.08741066010915648,0
COPZ1,TMED2,1.0,0.0,0.0,189,0.8963036621387696,0.9486293615951551,0
EIF2S1,HSPA9,0.2,0.0,0.0,189,0.03061377019057857,0.1088119875252086,0
