source,target,A,B_coef
LRP1,SORL1,0.9999948656442111,0.4044887760760388
SEC23A,SEC24C,0.9999934040104164,0.398226053410842
TMED9,TMED10,0.9999908053531951,0.3899219979399214
ARF6,ITPR1,0.9999882589600112,0.38381021053256725
COPB1,COPG1,0.9999790524029668,0.36933664176125997
VPS29,VPS35,0.9999722258936857,0.3622844656092667
APOE,CLU,0.9999610221256993,0.3538119354953109
APOE,APP,0.9999549413708352,0.35018752465552155
VDAC1,SIGMAR1,0.9999508921556168,0.3480360665866849
VPS29,VPS26A,0.9999502482129228,0.3477103605207846
SEC31A,SEC13,0.9999421409172718,0.3439360562770399
PLCG2,SYK,0.9999383731959367,0.34235880056164697
AP2A1,AP2B1,0.9999259743699365,0.33777562860366794
RAB1A,RAB1B,0.9999174521934336,0.33505126019270115
AP2B1,SIGMAR1,0.9999119581443917,-0.33344025447299486
AP1G1,IDE,0.999872864338286,-0.32425321738528307
SEC16A,AP4S1,0.9998174486432917,0.31520741124716856
SAR1B,SAR1A,0.9998093202637732,0.31411811532599854
COPB2,COPZ1,0.9997801862024286,0.31056274766760067
BIN1,ADAM10,0.9997078605269784,0.3034496760061193
AP1G1,COPG2,0.9997053382225795,0.30323469178493706
MFN2,VDAC1,0.9994353722244048,0.2869694765235797
COPA,COPG1,0.9992814850413391,0.2809401315038996
COPA,COPG2,0.9992726810327323,0.28063544621341374
TMED2,TMED10,0.9988618672634131,0.26943068822359595
GGA1,ITPR1,0.9987646105458168,0.26737832144800716
AP2A1,ABCA7,0.9987205408202016,0.266500938193286
RAB1A,IDE,0.9986865565802867,-0.26584471797485226
MFN2,HSPA9,0.9985485436187366,0.26334338287467074
TMED9,TMED2,0.9984655470711432,0.2619511432049818
VPS35,SEC16A,0.9982715861078276,-0.2589705301756206
VPS29,PSEN1,0.997948670916007,0.2546803481578227
NCSTN,PSEN1,0.9978038593819266,0.2529713791995633
PICALM,IDE,0.9976775365281186,0.251570041268935
AP1G1,SIGMAR1,0.9976293921176919,0.25105588610189755
COPB1,COPG2,0.9974516765220668,0.24924420049215423
LRP1,APOE,0.9973998846257172,-0.24873989896674745
VPS35,SEC24A,0.9973248106626174,-0.24802640866895034
VPS35,VPS26A,0.9966285249150793,0.24222569371031202
VPS26A,EIF2S1,0.9961265799028474,0.23874341187407708
