source,target,A,B_coef
VPS29,VPS26A,0.9995044583291177,0.2902340861146369
PREB,MIA3,0.9945815735293744,0.23031291663417958
PLG,SEC23A,0.9883424705980258,0.21100192489993488
MAPK14,ADAM17,0.9848215436243689,0.20431458430026556
VPS35,VPS26A,0.9642815516229533,0.18239290003485498
PICALM,AP4S1,0.9587145652396397,-0.178627090603543
VPS35,AP1G1,0.9560177703775595,0.17697477052542596
COPG2,SEC24D,0.9522347707968001,0.1748128415024594
SORT1,AP4S1,0.942486430499129,-0.16991251526472226
COPB1,MIA3,0.9384160862070249,0.16809481856611402
RTN4,RTN3,0.9189436279850139,0.1607019979114274
GGA2,LRP1,0.915944436195484,0.15971194124074656
TMED10,VLDLR,0.904635365744799,-0.15624560380298194
VPS35,VDAC1,0.9021079316180122,-0.15552171605778842
OSBP,VDAC1,0.8894822458809065,0.15213658421080775
RAB1A,RAB1B,0.8891781897576546,0.15205935138917062
COPG1,COPB1,0.8765374997472435,0.14900105046688636
IDE,VPS26A,0.876269112812483,0.1489391076903508
TMED9,VDAC1,0.8717775183007428,0.14791918396027862
ECE1,VPS26A,0.8717522552252173,0.14791353433168425
ABCA7,PREB,0.8669402469708526,0.14685429392211025
HSPA5,GGA2,0.861844236999841,-0.1457673197193077
VPS35,VPS29,0.8579023775462621,0.14494940026171818
COPG2,VLDLR,0.8556139436421937,0.14448321537038203
ECE1,PREB,0.8507531752891994,0.14351301421595683
SEC16A,APOE,0.8442404632345645,0.1422530994007754
SNX4,AP1G1,0.839332832282409,0.14133180962552958
MAPK14,APBA2,0.838683839775886,-0.141211690953297
MAP2K3,BACE1,0.8363100284476012,0.14077562925990975
SEC13,VDAC1,0.8359033635669232,-0.14070143779384947
PLG,AP4S1,0.8351159932908826,-0.1405582098069554
ARF6,SIGMAR1,0.8229313209747647,-0.1384083768295795
BIN1,ADAM10,0.8158129969370316,0.13720583989453491
SEC23B,NCSTN,0.8042531949053308,0.1353273031314149
SNX6,BIN1,0.8011718638908937,0.1348408667945719
BIN1,COPZ1,0.798473930728196,-0.13441958925651545
HSPA9,ITPR2,0.7862954932764352,-0.1325684604075245
SORL1,HSPA9,0.779765745596679,0.13160754439533925
ARF6,SYK,0.7714857971126207,-0.13041799741822693
PICALM,PREB,0.7590313242262622,0.1286844024483477
AP3B2,AP4S1,0.7550202692138567,0.12813922799730926
TMED2,SEC24C,0.754926615903306,0.1281265713606301
TMED2,PLCG2,0.7507316793788725,-0.12756295985849272
SAR1A,RAB1A,0.7371626377263873,0.12578182741722588
TMED10,TMED9,0.732498825278737,0.12518344448417815
SEC16A,PLCG2,0.7301403319653311,-0.12488336688434215
TMED10,LRP1,0.7283332728013894,0.12465456720904143
LRP1,SORL1,0.7264267756029364,0.12441420925952576
ECE1,EIF2S1,0.7158530624277932,-0.12309958589115673
HSPA5,MFN2,0.7067021436221719,0.12198551534133548
ECE1,OSBP,0.7008809069463245,-0.12128740459380709
TMED2,VPS29,0.6997099863841955,-0.12114793060715408
VLDLR,COPZ1,0.6985675655385098,-0.12101215026031609
COPG2,AP4B1,0.698053865237076,0.12095119077143146
AP3B2,RTN3,0.6971704226001499,0.12084649232940373
SEC31A,HSPA9,0.6958273838704504,0.12068765653547084
SYK,VDAC1,0.6934364726814993,-0.12040586576987604
COPG1,RTN3,0.6829855655871597,-0.1191881604560327
PLG,VDAC1,0.6815812239219359,0.11902620014367021
COPG1,SEC13,0.6809133628163042,0.1189493105423428
HSPA5,HSPA9,0.6615667172458467,0.11675709649489063
ARF6,ECE1,0.6551802833270676,-0.11604721798507794
SEC13,NCSTN,0.6426872334859999,-0.11467616733484355
IDE,RTN4,0.6403717926115609,0.11442445482756332
ARF6,SEC16A,0.6394674349798284,-0.11432633528806946
APBA2,SAR1B,0.6376320973467585,0.11412753664207066
VLDLR,PREB,0.6336375257892396,-0.11369634637618234
CLU,APOE,0.6309669514223043,0.11340918209183358
SEC23A,SEC24C,0.6293360477487575,0.11323423770339319
SEC23A,APOE,0.6260396165987402,-0.11288159473324677
HSPA9,APOE,0.609472491991092,0.11112738514923579
MAP2K3,MIA3,0.6082153932431452,0.11099542170538895
TMED2,PLG,0.6065589976111573,-0.1108217718241716
MAP2K3,APBA2,0.6052996582304696,0.11068991974259404
HSPA5,ECE1,0.6039967730945047,-0.11055366238473116
TMED2,ARF6,0.6016974850167475,0.11031357494900071
SIGMAR1,SEC23B,0.6004132512869602,-0.11017968213586017
SEC16A,SEC13,0.5990973012551201,0.110042631826824
VPS26A,RAB1B,0.5939448295310019,0.10950743493117857
COPB1,PREB,0.5861487351154173,0.10870167314627208
MAP2K3,VPS26A,0.5789311928149738,-0.10795968436796168
ADAM17,RTN3,0.5710932585458278,-0.1071578252965071
ADAM10,AP4S1,0.569945220104587,-0.10704069138628457
TMED2,MIA3,0.5629172612928101,0.10632525365840187
AP4S1,SEC24D,0.5559186830278258,-0.10561535845026764
PLG,COPG2,0.5413233541008856,-0.10414178276762277
ADAM17,AP3B2,0.5410271218221978,-0.10411195727426559
APBA2,NCSTN,0.5406562946295559,-0.10407462546869821
COPB1,RTN3,0.5335920190831341,-0.10336426977790196
