source,target,prior_C,W,beta,n_pairwise,p_corr,q_fdr,data_supported
APBA1,SORL1,0.2,0.075,-0.4814,190,9.84627750437948e-08,2.7096955692052327e-06,1
TMED2,RAB1B,0.4,0.073,-0.048,190,0.011674040084576225,0.05148551011659258,0
TMED2,COPZ1,0.6,0.0721,-0.0395,190,0.09868711723124744,0.24076856969892993,0
HSPA5,TMED2,0.3,0.0715,0.1167,190,0.0009265089153754328,0.007499272162097621,1
GGA1,VPS35,0.3,0.0694,-0.3219,190,0.001327740226953481,0.010263879507235897,1
TMED10,ITPR1,0.4,0.0692,0.1538,190,0.01700407520742726,0.06963573656374973,0
VDAC1,MFN2,0.4,0.0668,-0.0444,190,0.02124531695989544,0.08400447165751761,0
SEC23B,SEC24B,0.6,0.0666,-0.1438,190,0.1272653818473302,0.29283806926743533,0
RAB1A,COPA,0.5,0.0656,0.087,190,0.07115188837630969,0.19255727328989541,0
SNX6,SNX4,0.3,0.0649,0.2913,190,0.002738579658660987,0.01794421719198818,1
TMED2,MFN2,0.3,0.0632,0.1747,190,0.003522634905668971,0.020389079681220865,1
APBA1,APP,0.7,0.0625,0.6819,190,0.22087891052114514,0.4085072323616878,0
PSEN1,TMED9,0.4,0.0618,-0.0932,190,0.03323640019407433,0.11154460162694214,0
GGA2,SORT1,0.3,0.0615,0.105,190,0.004566873092111818,0.024356656491263028,1
TMED9,MAPKAPK2,0.4,0.0611,0.3842,148,0.06402896657152828,0.18509213866055232,0
COPA,TMED2,0.4,0.0594,-0.5667,190,0.040860886365665636,0.13075483637013002,0
MFN2,BACE1,0.2,0.0591,-1.6528,182,5.075163386588765e-05,0.0006348568018132855,1
ECE1,APP,0.4,0.0586,0.343,190,0.04388364090831517,0.13849516029780198,0
SEC23A,SEC13,0.3,0.0582,0.105,190,0.007340535670986207,0.03556541226505993,1
APOE,SEC24D,0.5,0.0575,-0.0599,190,0.11396156986938373,0.2703640002418483,0
TMED10,MFN2,0.3,0.0561,-0.0304,190,0.009769304229490083,0.044808542065927846,1
SREBF2,SEC24D,0.3,0.0561,0.0688,69,0.12413304023968984,0.2865890324996866,0
BIN1,APP,0.6,0.0555,0.6599,190,0.20442943110168205,0.39286996815071856,0
OSBP,TMED2,0.4,0.054,0.2035,190,0.0633523753364104,0.18390900519599307,0
MFN2,APP,0.3,0.0532,-1.4567,190,0.01443460766783929,0.060926442180818594,0
APP,BACE1,0.4,0.0531,-0.084,182,0.07383640543189479,0.19538248821978313,0
SAR1A,SEC24D,0.7,0.0528,0.4057,190,0.3007149899256445,0.48910617746771495,0
MFN2,ITPR1,0.5,0.0527,0.1697,190,0.1480517904237299,0.3220447466324961,0
TMED9,COPA,0.5,0.0515,0.0632,190,1.2398424764696883e-06,2.2447674310819622e-05,1
SEC24C,TMED2,0.4,0.0515,-0.012,190,0.0766865058698,0.19851144828769257,0
TMED9,COPB1,0.5,0.0509,0.1023,190,1.6788583222948858e-06,2.961678271125337e-05,1
TMED10,MAPK14,0.3,0.0507,-0.591,181,0.022856804871459222,0.08635931546123643,0
HSPA9,ITPR1,0.3,0.0507,-0.1939,190,0.019830345082504086,0.07978524805124451,0
SEC23A,SEC31A,0.3,0.0502,0.383,190,0.020959618055320053,0.08383847222128021,0
TMED9,COPB2,0.4,0.0498,0.1123,190,2.5691485620521422e-09,1.0397495357011023e-07,1
TMED10,COPB2,0.5,0.0497,0.0863,190,3.052047124474671e-06,5.249521054096435e-05,1
BIN1,PICALM,0.3,0.0497,0.0971,190,0.022239716807766426,0.08596025372889494,0
SORL1,GGA3,0.3,0.0496,-0.1398,190,0.02255053581455719,0.08619315911341859,0
PICALM,VPS35,0.3,0.0494,0.1876,190,0.023096095995446955,0.08635931546123643,0
ITPR1,OSBP,0.3,0.049,-0.0858,190,0.024420696271968564,0.08936935656975731,0
TMED9,COPG1,0.5,0.0489,0.1787,190,4.381174258873079e-06,7.176780690725425e-05,1
EIF2S1,SORL1,0.2,0.0488,-0.0125,190,0.0006970642833232641,0.005994752836580072,1
SORL1,APP,0.8,0.0485,0.2337,190,0.40562906683810823,0.5950379487944957,0
VPS35,APP,0.7,0.0485,1.7212,190,0.0013498179852007583,0.01031860859797913,1
ECE1,LRP1,0.2,0.0482,0.0539,190,0.0008062536479752523,0.006848179133419427,1
RTN3,APP,0.4,0.0482,0.9855,190,0.09791340328719678,0.24053801360498922,0
SEC16A,SEC23A,0.5,0.0481,0.0654,190,0.18635397668025036,0.3742295283585568,0
GGA1,GGA3,0.3,0.0474,0.0695,190,0.02950769007035191,0.10357801412450059,0
TMED2,ITPR2,0.4,0.0472,0.1391,190,0.10498493098886146,0.2552283834640872,0
HSPA9,EIF2S1,0.3,0.0471,0.1461,190,0.030585177850577128,0.10627576950099527,0
PICALM,APP,0.7,0.0468,0.364,190,0.35928614037663265,0.5529952227720878,0
SORL1,TMED10,0.2,0.0466,0.1763,190,0.0012135968658547876,0.00959717981273671,1
TMED2,ITPR1,0.4,0.0463,-0.0172,190,0.11138820887007853,0.26609405452296536,0
TMED2,MAP2K3,0.4,0.0463,0.2468,172,0.13024840681929498,0.29574555739826713,0
GORASP1,RAB1A,0.3,0.0461,0.0547,52,0.2762880937112679,0.46249685759939735,0
GGA2,APP,0.5,0.0458,-0.3469,190,0.20870946087380207,0.39666328475462936,0
VLDLR,APOE,0.3,0.0449,-0.6445,190,0.0392268354272465,0.12670452006547225,0
TMED2,APBA1,0.2,0.0443,-0.3625,190,0.0021506015602494647,0.01458836478404629,1
SIGMAR1,ITPR1,0.3,0.0442,-0.0219,155,0.06720735298138333,0.18603731484785452,0
TMED10,LRP1,0.3,0.0441,0.0311,190,0.04314925139742157,0.13680499982223981,0
SYK,EIF2S1,0.2,0.0439,0.0348,163,0.004838489847517523,0.025411305458717982,1
PSEN1,APP,0.7,0.0437,0.1993,190,0.39245206717405473,0.5844307840167742,0
ABCA7,TMED2,0.3,0.0435,-0.0769,114,0.12406111330393034,0.2865890324996866,0
APOE,SEC16A,0.3,0.0433,-0.0238,190,0.046722076611042856,0.1454515326171832,0
GORASP1,APP,0.3,0.0429,0.6524,52,0.3115679056146396,0.5031894813682443,0
MAPKAPK2,APP,0.2,0.0424,-0.5473,148,0.009618590524574708,0.04471344784396891,1
TMED10,VPS35,0.2,0.0423,-0.0815,190,0.003430761707505494,0.020389079681220865,1
TMED9,HSPA5,0.4,0.0417,0.203,190,9.266953278020139e-07,1.772685696336494e-05,1
SREBF2,OSBP,0.5,0.0417,0.0203,69,0.4952426244419862,0.6755043765033533,0
MAP2K3,APP,0.3,0.0417,-0.476,172,0.06904535226250329,0.1892557862812839,0
SEC23B,SEC31A,0.3,0.0415,0.0622,190,0.05698678605986962,0.17046482090952303,0
APP,ADAM10,0.2,0.0411,0.0566,190,0.004439019408132568,0.024047601203111866,1
ITPR2,ITPR1,0.3,0.0409,0.1461,190,0.06101656701966448,0.17883213470282214,0
SIGMAR1,HSPA5,0.4,0.0407,-0.0225,155,0.20750780997998744,0.3965704812950871,0
SAR1B,SEC23B,0.7,0.0407,0.0455,190,0.42546719641123915,0.6123879312362606,0
SORL1,VPS35,0.5,0.0407,-0.047,190,0.2644893669157294,0.4537872429875856,0
PREB,SEC23B,0.4,0.0404,-0.2164,190,0.1652096386693207,0.34339646949997776,0
VDAC1,ITPR2,0.4,0.0403,0.0481,190,0.1668408418457386,0.3447042017713759,0
HSPA5,MFN2,0.2,0.0401,-0.0121,190,0.005565607006544541,0.02794990963870543,1
RTN3,BACE1,0.6,0.04,0.4925,182,0.3715599772601689,0.5618313502307609,0
APBA1,PSEN1,0.3,0.0399,0.3825,190,0.06719600723819512,0.18603731484785452,0
PREB,SAR1B,0.6,0.0399,0.0374,190,0.3622545818603884,0.5563195364284537,0
BACE1,IDE,0.3,0.0394,-0.0531,182,0.07683960678816068,0.19851144828769257,0
RTN4,APP,0.4,0.0387,-0.6791,190,0.18415273681852068,0.3739956895203777,0
LRP1,IDE,0.3,0.0386,0.1717,190,0.07703859984420627,0.19851144828769257,0
TMED10,ITPR2,0.4,0.0381,0.101,190,0.19128086884009152,0.3742295283585568,0
EIF2S1,BACE1,0.7,0.0381,-0.0008,182,0.4652357470128488,0.6466306948380606,0
TMED9,ITPR1,0.3,0.038,0.1513,190,0.081408887221013,0.20744190521502573,0
TMED9,MAP2K3,0.5,0.037,-0.2042,172,0.334909711456266,0.5284813795456675,0
TMED9,SAR1A,0.3,0.0367,0.0425,190,0.09293715293471119,0.23324291915269205,0
OSBP,VDAC1,0.3,0.0366,-0.846,190,0.09390739622862747,0.23324291915269205,0
ABCA7,CLU,0.2,0.0365,-0.1226,114,0.05200222994956298,0.1597211348450863,0
PLCG2,MAP2K3,0.4,0.0365,0.0255,163,0.2464420218503539,0.435492234165483,0
PREB,SAR1A,0.6,0.0364,-0.0574,190,0.4055069976422494,0.5950379487944957,0
TMED9,COPE,0.4,0.0362,0.206,190,2.2852442652020152e-05,0.0003144496108917973,1
ADAM10,BACE1,0.3,0.0358,0.6896,182,0.10892122634641621,0.2611073300569141,0
TMED10,RTN3,0.2,0.0357,-0.0795,190,0.01372526561727634,0.05830998247331875,0
TMED10,MAP2K3,0.4,0.0355,-0.0154,172,0.2474019426984348,0.435492234165483,0
TMED9,BACE1,0.6,0.0349,0.6528,182,0.43562566350060045,0.6218059263245085,0
RAB1A,SEC24D,0.5,0.0344,0.0494,190,0.3462335255378767,0.540155704240497,0
TMED10,MAPKAPK2,0.3,0.0341,0.1111,148,0.16898719589302064,0.3470543008190991,0
SEC16A,TMED2,0.4,0.034,0.1404,190,0.24423575910507292,0.435492234165483,0
EIF2S1,TMED10,0.3,0.034,0.1866,190,0.11933916681464614,0.2783232093846662,0
RAB1B,GORASP1,0.3,0.0339,0.0635,52,0.42446719014170314,0.6123647834069997,0
SAR1B,SEC24D,0.7,0.0339,0.0198,190,0.507588385841426,0.6825014494632746,0
TMED9,PICALM,0.2,0.0338,-0.0584,190,0.01959707425945043,0.07931051229706998,0
HSPA9,TMED10,0.4,0.0337,0.0437,190,0.2473126224927203,0.435492234165483,0
PREB,SEC16A,0.4,0.0336,0.1652,190,0.24866347655028107,0.435492234165483,0
SAR1A,COPA,0.3,0.0332,0.2158,190,0.12893242301042787,0.29372684447408737,0
SREBF2,APOE,0.3,0.033,0.0142,69,0.36810819351518465,0.5604273492975198,0
SEC24D,MIA3,0.3,0.0329,0.0751,190,0.13198164577076113,0.2967430467002734,0
APBA2,APP,0.6,0.0325,-0.622,190,0.012653593878644353,0.05475265778935419,0
ABCA7,PICALM,0.2,0.0323,-0.036,114,0.08604201015970031,0.21763567275688903,0
MAPK14,EIF2S1,0.3,0.0321,-0.0403,181,0.15119251913124454,0.3220447466324961,0
SNX4,APP,0.5,0.032,0.6208,190,0.003171542181080423,0.01983655473257574,1
SORT1,VPS35,0.3,0.0319,0.003,190,0.14374596855320404,0.31697828963014224,0
SNX6,APP,0.5,0.0318,1.7662,190,0.0033057204614145236,0.020389079681220865,1
PREB,TMED2,0.3,0.0315,0.5033,190,0.1499228806786864,0.3220447466324961,0
AP2A1,APP,0.6,0.0315,1.5917,190,0.015689289863411966,0.06541958440016625,0
TMED2,GGA2,0.3,0.0314,-0.058,190,0.15073807693619673,0.3220447466324961,0
GGA1,GGA2,0.3,0.0314,0.3327,190,0.15095098824121275,0.3220447466324961,0
SIGMAR1,VDAC1,0.3,0.0312,0.0244,155,0.1977458157307772,0.3821604528729627,0
SEC16A,TMED10,0.4,0.0311,-0.1285,190,0.28648215670518506,0.47283898963836524,0
TMED10,ARF6,0.5,0.031,0.0016,190,0.3954780564908511,0.5863984975554,0
SEC24D,TMED2,0.4,0.031,0.0388,190,0.28727717684423937,0.47283898963836524,0
SORT1,APP,0.6,0.0307,-0.3729,190,0.48294343394967004,0.6632037575995469,0
SREBF2,LRP1,0.4,0.0306,-0.0149,69,0.03476170349116699,0.11609733981515964,0
VDAC1,EIF2S1,0.3,0.0306,0.0146,190,0.1612884750274178,0.3383124110331203,0
AP4S1,APP,0.4,0.03,0.2673,172,0.32881640644325016,0.5220460042048918,0
AP4M1,APP,0.4,0.0297,-0.1448,80,0.5131235031170958,0.6841646708227943,0
TMED9,PLCG2,0.2,0.0295,0.1778,181,0.04719612017917667,0.1456095546335137,0
APBA2,PSEN1,0.2,0.0294,-0.2755,190,0.04288590487777404,0.13659954886994696,0
SEC24A,SEC23A,0.4,0.0294,-0.031,190,0.313590544470694,0.5040894733547605,0
SAR1B,SEC24C,0.6,0.0293,0.0595,190,0.024776390435103622,0.09019130486429255,0
GGA1,APP,0.5,0.0291,-1.6242,190,0.007328105076683827,0.03556541226505993,1
SEC31A,SAR1A,0.3,0.029,0.0501,190,0.18514292010227798,0.3739956895203777,0
SEC24B,APP,0.3,0.0289,-0.5823,190,0.18662746410432673,0.3742295283585568,0
VPS26A,APP,0.6,0.0289,0.4117,190,0.02667417574994088,0.09520838001713536,0
ADAM10,NCSTN,0.2,0.0289,-0.2258,190,0.047013084369355,0.1456095546335137,0
LRP1,APOE,0.3,0.0285,-0.3004,190,0.1927352869836134,0.3742295283585568,0
TMED2,APP,0.5,0.0277,-1.1196,190,0.010682400915606823,0.0483519199337993,1
RAB1B,TMED10,0.4,0.0276,0.1215,190,0.3446969290669453,0.5395950947466442,0
APOE,TMED9,0.3,0.0275,0.0161,190,0.2085000468297191,0.39666328475462936,0
COPZ1,COPA,0.5,0.0273,0.0509,190,0.45409404433253064,0.636286563138047,0
SEC16A,MIA3,0.3,0.0273,0.1974,190,0.2121159905421638,0.4001737763839615,0
SEC24B,TMED2,0.2,0.0272,0.0563,190,0.06108365066157442,0.17883213470282214,0
VPS35,LRP1,0.3,0.0271,0.4249,190,0.21600917920706572,0.40274882193620926,0
APOE,MAP2K3,0.2,0.027,-0.0762,172,0.07777374834099039,0.19965798081567684,0
BACE1,CLU,0.2,0.0267,0.3016,182,0.07192909772602198,0.19255727328989541,0
NCSTN,TMED10,0.2,0.0267,0.0435,190,0.06582160656573827,0.18603731484785452,0
BIN1,LRP1,0.3,0.0262,-0.2439,190,0.2301582121383849,0.4222635998698901,0
ABCA7,APOE,0.5,0.0255,0.17,114,0.5906107153147936,0.7520730617651736,0
SORL1,GGA1,0.3,0.0253,-0.046,190,0.2468307102331497,0.435492234165483,0
PLCG2,MAPK14,0.5,0.0252,-0.1961,172,0.5106913131914053,0.6825014494632746,0
RAB1A,TMED10,0.4,0.025,-0.0732,190,0.39235897661962377,0.5844307840167742,0
AP1G1,APP,0.5,0.025,1.4319,190,0.021795877811042176,0.08568893676569724,0
MIA3,SAR1B,0.4,0.0248,0.1299,190,0.004205388645193753,0.023333124095913725,1
VPS35,SNX4,0.4,0.0247,-0.0406,190,0.397820387089349,0.5873399706383522,0
APBA1,BACE1,0.5,0.0246,0.5438,182,0.02670816474317896,0.09520838001713536,0
SEC24A,SAR1A,0.3,0.0246,-0.0358,190,0.2608575996541174,0.4509297200051075,0
VPS29,SORL1,0.3,0.0245,0.0447,190,0.2628641586114241,0.4532595015655633,0
PSEN1,ADAM10,0.2,0.0241,-0.1601,190,0.09824299683575868,0.24053801360498922,0
TMED2,SEC23B,0.4,0.024,0.0934,190,0.4103657568971514,0.5994302351278984,0
ITPR2,MFN2,0.4,0.0239,-0.076,190,0.4134867061446552,0.6014352089376803,0
TMED2,VDAC1,0.3,0.0237,0.4582,190,0.00024408156572600272,0.0023651847495702798,1
TMED10,SEC31A,0.3,0.0236,-0.0668,190,0.2812913591338134,0.4685919009299362,0
SAR1B,SEC13,0.3,0.0233,0.0151,190,0.28693938529244184,0.47283898963836524,0
TMED9,GGA2,0.2,0.0233,0.1018,190,0.1086844214458531,0.2611073300569141,0
PREB,TMED10,0.3,0.0231,0.1252,190,0.2902524389957873,0.47546113816452773,0
TMED9,ABCA7,0.2,0.023,1.5539,114,0.2237581826697667,0.41272286776621847,0
SEC13,TMED2,0.2,0.0228,0.059,190,0.11768967859381893,0.27634982550357484,0
BACE1,GGA1,0.2,0.0226,0.0418,182,0.1284181194233402,0.2935271301104919,0
PLCG2,BACE1,0.2,0.0226,-0.4165,173,0.13860149907486485,0.30668445496305596,0
TMED2,COPE,0.6,0.0224,-0.1024,190,0.0865717328634711,0.21817345131893082,0
ARF6,TMED2,0.3,0.0223,0.0386,190,0.30804370689154176,0.49866840080324876,0
PSEN1,TMED10,0.4,0.0223,-0.0279,190,0.4440384162785853,0.6277963047041349,0
BIN1,SORL1,0.3,0.0223,-0.0603,190,0.0005792134941010263,0.00510896005053213,1
TMED2,VPS35,0.2,0.022,0.1386,190,0.1314242812378676,0.2967430467002734,0
SEC24B,SAR1A,0.3,0.022,0.0452,190,0.3150713753179127,0.5041142005086603,0
VLDLR,LRP1,0.3,0.0219,0.1674,190,0.317732027990046,0.5071917291349226,0
EIF2S1,MAP2K3,0.3,0.0215,0.1064,172,0.3511764245037672,0.5439081203846284,0
SEC23B,APP,0.3,0.0212,-0.0424,190,0.3316727727225419,0.524576707202549,0
SIGMAR1,EIF2S1,0.5,0.0211,-0.0293,155,0.08123663984547637,0.20744190521502573,0
RTN3,EIF2S1,0.2,0.0208,0.1663,190,0.15366293333883316,0.3262965991886334,0
TMED2,NCSTN,0.4,0.0208,0.2655,190,0.016698186284440784,0.06920694074515216,0
TMED10,COPG1,0.5,0.0207,-0.0029,190,0.05791842292918392,0.17250162326960405,0
SEC13,APP,0.2,0.0207,0.8888,190,0.15487841394260213,0.3278656885923393,0
VDAC1,APP,0.2,0.0206,-0.352,190,0.15721059561745054,0.3317818705055398,0
EIF2S1,ITPR1,0.2,0.0204,0.2145,190,0.16236739892791383,0.33851142564365067,0
TMED9,SAR1B,0.3,0.0201,0.1467,190,0.0019302375072762416,0.013551055153123003,1
VPS29,BACE1,0.3,0.0201,-1.6274,182,0.3681877352943008,0.5604273492975198,0
COPE,COPA,0.5,0.0198,-0.1569,190,0.5882387578419311,0.7520730617651736,0
TMED2,SORL1,0.3,0.0197,0.0944,190,0.002413226671212503,0.016119416988293226,1
ECE1,BACE1,0.2,0.0196,0.0537,182,0.18788519422620362,0.3742295283585568,0
BACE1,GGA2,0.2,0.0194,0.134,182,0.19291442732118014,0.3742295283585568,0
APOE,HSPA5,0.3,0.0193,-0.1089,190,0.0029337197184530896,0.018863543610240428,1
TMED9,RAB1A,0.3,0.0193,-0.1427,190,0.002918564454432435,0.018863543610240428,1
SEC24D,TMED9,0.3,0.0193,-0.0387,190,0.37688293944329143,0.5661472976790054,0
ADAM17,ADAM10,0.2,0.019,-0.0701,190,0.19281769744145574,0.3742295283585568,0
SEC24A,TMED2,0.2,0.019,-0.2383,190,0.1930980851268716,0.3742295283585568,0
SORT1,BACE1,0.5,0.0184,-0.0478,182,0.09815844911242078,0.24053801360498922,0
TMED9,MFN2,0.2,0.0184,0.1263,190,1.617075734681748e-05,0.00023671236286405164,1
IDE,APP,0.4,0.0184,-0.5703,190,0.5283274683310553,0.7003647364388556,0
NCSTN,BACE1,0.2,0.0183,0.1598,182,0.21905643607906528,0.4067814119089065,0
TMED10,SEC23A,0.4,0.0182,-0.018,190,0.5335665003429093,0.7039100909642767,0
TMED2,COPG1,0.6,0.0179,-0.0674,190,0.17319621941519306,0.3546398778501572,0
SIGMAR1,BACE1,0.2,0.0179,-0.1199,155,0.26838747279306585,0.4571303046326683,0
SORL1,GGA2,0.3,0.0178,0.2595,190,0.006302555011664572,0.03142143368134221,1
SEC24D,SEC31A,0.4,0.0177,0.0093,190,0.5451259146791787,0.7116634332054553,0
ARF6,LRP1,0.3,0.0176,-0.1433,190,0.00678372643520704,0.03333716991016031,1
SAR1A,APP,0.4,0.0175,-1.1408,190,0.0441957045657683,0.138843126672368,0
SYK,APP,0.2,0.0173,-0.1907,163,0.27094151296078245,0.45913241605176924,0
ADAM10,TMED10,0.2,0.0168,-0.0567,190,0.24876227910906223,0.435492234165483,0
VPS29,SNX6,0.3,0.0168,0.1408,190,0.010101053490641441,0.046023343056697426,1
PSEN1,SORL1,0.2,0.0167,0.0156,190,0.25311657130283627,0.44087139507937056,0
ARF6,RAB1B,0.3,0.0167,0.0475,190,0.44529737891804927,0.6277963047041349,0
MIA3,SAR1A,0.4,0.0166,0.1015,190,0.056913932161321464,0.17046482090952303,0
AP1G1,SORT1,0.3,0.0165,-0.2846,190,0.011340674795828431,0.05066483285409066,0
ABCA7,LRP1,0.3,0.0164,-0.1713,114,0.5624209570427281,0.7273413880552574,0
TMED2,PSEN1,0.5,0.0162,-0.1397,190,0.13765565090342755,0.30649542984323025,0
SEC24C,SAR1A,0.3,0.0161,-0.0416,190,0.46137895913448906,0.6438716508813965,0
APOE,VPS35,0.2,0.0159,0.0364,190,0.00021168750008786606,0.0020805857151493124,1
TMED10,GGA2,0.3,0.0159,0.2237,190,0.014882698579591755,0.06243473550462882,0
EIF2S1,MFN2,0.2,0.0159,0.0082,190,0.2747337284854155,0.46214377799013656,0
VPS35,BACE1,0.4,0.0158,2.6581,182,0.5957275428720286,0.7530758650409428,0
SEC24D,SEC13,0.4,0.0157,-0.0227,190,0.5913830325798822,0.7520730617651736,0
TMED9,GORASP1,0.3,0.0156,0.2221,52,0.21935451136366904,0.4067814119089065,0
TMED9,SEC24C,0.4,0.0156,0.0024,190,0.07356807456813787,0.19538248821978313,0
COPA,APP,0.3,0.0155,0.3307,190,0.4799834249908909,0.660457192787466,0
MAPK14,HSPA5,0.3,0.0154,0.0091,181,0.49265529683407266,0.6738505849340796,0
APOE,OSBP,0.5,0.0151,0.0032,190,0.1679622599858887,0.3459821403302139,0
RAB1B,SEC24D,0.5,0.015,0.2714,190,0.682133110026437,0.8233466310494537,0
SEC23B,SEC24C,0.6,0.015,0.0346,190,0.25415815740479286,0.4415677078143876,0
MIA3,APP,0.3,0.0147,-0.1702,190,0.503308350815635,0.6816459554353481,0
MAP2K3,MAPK14,0.8,0.0147,0.1811,172,0.8112915426568084,0.9150304612260396,0
SEC23A,SAR1A,0.4,0.0147,-0.0068,190,0.6138737629810156,0.767900270783525,0
TMED2,GGA1,0.3,0.0146,0.226,190,0.024935373896372418,0.09029230126686433,0
PICALM,SORL1,0.3,0.0144,0.0495,190,0.5108840791767245,0.6825014494632746,0
ABCA7,OSBP,0.4,0.0141,-0.0331,114,0.2130992183895655,0.40057995150825426,0
SNX4,SORL1,0.3,0.0139,-0.1887,190,0.032908929836022435,0.11153371294179032,0
NCSTN,LRP1,0.2,0.0138,0.078,190,0.34508988617517944,0.5395950947466442,0
TMED9,RAB1B,0.3,0.0137,-0.0803,190,0.036617778567945715,0.12170546693114324,0
GGA3,APP,0.5,0.0136,-0.4511,190,0.21230149473858423,0.4001737763839615,0
TMED9,BIN1,0.2,0.0135,-0.2369,190,0.0018674080642332258,0.01324512111538618,1
SEC24D,TMED10,0.4,0.0135,0.0322,190,0.6447262193263134,0.7968684255936606,0
AP1G1,GGA1,0.3,0.0135,-0.1729,190,0.03880402997750477,0.12652688447641364,0
RAB1A,APP,0.3,0.0135,0.1158,190,0.03824172576419165,0.12528717774173265,0
PICALM,BACE1,0.5,0.0135,0.1767,182,0.22843135176828036,0.42021596261116817,0
ITPR2,APP,0.2,0.0135,0.9337,190,0.0017639786503566087,0.01310361162969317,1
EIF2S1,LRP1,0.2,0.0134,0.5519,190,0.0020312402249900914,0.014116093684779623,1
TMED10,APP,0.5,0.013,-0.9755,190,0.23511801480727304,0.429074785642981,0
PICALM,LRP1,0.3,0.013,0.1754,190,0.5541688866514252,0.7207338261175436,0
MAP2K3,BACE1,0.3,0.0129,0.1447,164,0.06616558319997473,0.18603731484785452,0
TMED9,EIF2S1,0.5,0.0128,0.1387,190,0.24152431619485243,0.435492234165483,0
TMED2,BACE1,0.6,0.0128,-0.9835,182,0.3395161885941376,0.5345243426836767,0
OSBP,APP,0.2,0.0127,2.187,190,0.0034472033904971635,0.020389079681220865,1
TMED2,EIF2S1,0.5,0.0126,-0.0677,190,0.24758829417152678,0.435492234165483,0
TMED9,MIA3,0.2,0.0126,-0.0826,190,0.0037025141151335404,0.020879751731244883,1
ARF6,SEC24D,0.3,0.0125,-0.4247,190,0.05602691290026596,0.16906366699729378,0
SEC24B,BACE1,0.2,0.0125,-0.1989,182,0.004809326087733455,0.025411305458717982,1
SYK,MAPK14,0.4,0.0122,0.0454,154,0.7077598432674063,0.8366645569896487,0
CLU,VPS35,0.2,0.0118,-0.0122,190,0.006712470384367487,0.03322431384492684,1
SEC31A,APP,0.3,0.0118,0.6603,190,0.07163983087219421,0.19255727328989541,0
TMED2,GGA3,0.3,0.0117,-0.0907,190,0.07465255200152977,0.19678527117644629,0
TMED2,BIN1,0.2,0.0116,-0.122,190,0.007476316496565779,0.035969970277183606,1
TMED9,SORL1,0.2,0.0116,-0.0251,190,0.007576970689929123,0.03620108218521692,1
PREB,SEC23A,0.4,0.0115,0.0268,190,0.1894192087741502,0.3742295283585568,0
SEC24D,APP,0.5,0.0114,-0.1237,190,0.7545688106746797,0.8769313205138171,0
SAR1B,SEC16A,0.4,0.0111,-0.0798,190,0.704606470269082,0.83437048458714,0
TMED10,ABCA7,0.3,0.0111,-1.0968,114,0.6949846545386126,0.83437048458714,0
TMED2,SEC31A,0.3,0.0111,0.1138,190,0.6118198692460317,0.767900270783525,0
MAPKAPK2,BACE1,0.2,0.011,-0.0648,140,0.03009075475892675,0.10508852423422134,0
VPS26A,BACE1,0.3,0.0108,0.3619,182,0.10753043185947221,0.26049625746238336,0
MFN2,SIGMAR1,0.4,0.0105,0.0151,155,0.746918297313144,0.8724614406645893,0
SNX4,BACE1,0.3,0.0105,-0.6049,182,0.11674679598437976,0.2760199162792209,0
EIF2S1,GGA2,0.2,0.0104,-0.0705,190,0.47768799793809913,0.6586159169968181,0
EIF2S1,APP,0.3,0.0104,0.8177,190,0.1126115438624359,0.26808561307043566,0
TMED9,ARF6,0.4,0.0104,0.0446,190,0.23333676115229246,0.4269566267893011,0
TMED2,GORASP1,0.4,0.0103,-0.2049,52,0.8563983825592517,0.9421829632083537,0
TMED2,RTN3,0.2,0.0103,-0.0897,190,0.018422254428869134,0.0749971067873489,0
NCSTN,APP,0.6,0.0099,0.1132,190,0.8205565407087595,0.9239654664609271,0
TMED10,IDE,0.2,0.0098,0.2592,190,0.024236798667110333,0.08936935656975731,0
ITPR1,HSPA5,0.3,0.0098,0.0204,190,0.1358897901269281,0.304534773965233,0
TMED9,GGA3,0.2,0.0098,-0.1355,190,0.024357201603242035,0.08936935656975731,0
SEC16A,SEC23B,0.5,0.0097,0.0594,190,0.7894391075827405,0.9013111739879205,0
AP3B2,LRP1,0.2,0.0097,-0.1264,190,0.02631172283063501,0.0947773052747481,0
VPS26A,SNX4,0.3,0.0097,0.1803,190,0.1369459359252746,0.3059052075213926,0
SORT1,LRP1,0.3,0.0097,-0.1623,190,0.13863207193824187,0.30668445496305596,0
VLDLR,SORL1,0.2,0.0097,-0.0314,190,0.5065434791833832,0.6825014494632746,0
TMED10,GGA3,0.3,0.0096,0.1513,190,0.6618124595297878,0.8116345314732514,0
TMED2,PICALM,0.2,0.0096,-0.0924,190,0.02799058008852913,0.09926556237581464,0
AP3B2,BACE1,0.3,0.0095,0.4891,182,0.15801602417405744,0.33246184902676307,0
TMED10,GGA1,0.3,0.0094,0.0173,190,0.1495881828679991,0.3220447466324961,0
ARF6,RAB1A,0.3,0.0091,0.0364,190,0.6776885857799821,0.820862230663077,0
APOE,TMED10,0.4,0.0091,-0.0243,190,0.29707748713747767,0.4854852996450941,0
BACE1,GGA3,0.2,0.0091,0.0223,182,0.5427547587144944,0.7099149695733311,0
SREBF2,VLDLR,0.4,0.009,0.0318,69,0.5387927456844009,0.7074225363184501,0
SEC23A,SEC24D,0.6,0.009,-0.0272,190,0.8366172977733541,0.9356241097391345,0
