source,target,prior_C,W,beta,n_pairwise,p_corr,q_fdr,data_supported
SEC24D,SEC23A,0.5,0.0,0.0,676,0.0033703972557487414,0.00558755014928948,0
VDAC1,MFN2,0.4,0.0,0.0,676,8.937354804812135e-09,2.8868075613665485e-08,0
LRP1,BACE1,0.5,0.0,0.0,676,2.3352774405241847e-12,1.0640204497222775e-11,0
ITPR1,VDAC1,0.3,0.0,0.0,676,0.1241348224054313,0.15443898339048237,0
ITPR1,ITPR2,0.3,0.0,0.0,676,1.4538149875857613e-08,4.567236125383579e-08,0
ITPR1,MFN2,0.4,0.0,0.0,676,0.49015128491636384,0.5456700388712918,0
MFN2,EIF2S1,0.4,0.0,0.0,676,0.15318820435874544,0.18763681995040568,0
MAPK14,MAPKAPK2,0.8,0.0,0.0,667,3.149836258834946e-42,6.373786311995419e-41,0
MAP2K3,PSEN1,0.2,0.0,0.0,665,0.7558917536100671,0.7939748495934751,0
MFN2,HSPA5,0.3,0.0,0.0,676,5.9258923759344463e-05,0.00012317262702848638,0
TMED9,NCSTN,0.6,0.0,0.0,676,0.04043689156480307,0.0566610619075041,0
APOE,CLU,0.4,0.0,0.0,676,1.0428233879447778e-50,2.6572684848370633e-49,0
APOE,ABCA7,0.7,0.0,0.0,629,0.6344299358832448,0.6852241693684025,0
VPS26A,VPS29,0.5,0.0,0.0,676,1.9898470206371313e-82,9.778676787131045e-81,0
TMED9,TMED10,0.5,0.0,0.0,676,1.1259212611890362e-105,1.2910563794967614e-103,0
TMED9,SEC24D,0.5,0.0,0.0,676,0.8068131332340253,0.8385006581042438,0
AP4B1,AP4E1,0.4,0.0,0.0,675,2.157326841245247e-06,5.456767892561507e-06,0
AP2A1,PICALM,0.3,0.0,0.0,676,0.11501138513633044,0.1449227710142772,0
AP2A1,BIN1,0.3,0.0,0.0,676,6.617069624191961e-26,7.3428127442646275e-25,0
AP2A1,AP2B1,0.5,0.0,0.0,676,1.39075147892141e-125,4.78418508748965e-123,0
VLDLR,APOE,0.3,0.0,0.0,676,0.006343349805378603,0.0102206666653407,0
BACE1,EIF2S1,0.2,0.0,0.0,676,3.242048481684274e-07,8.851306965868176e-07,0
TMED10,ITPR1,0.4,0.0,0.0,676,0.025941635816537162,0.03749547361717977,0
TMED10,HSPA9,0.4,0.0,0.0,676,0.002887022071033141,0.004892293558795076,0
TMED10,HSPA5,0.4,0.0,0.0,676,1.1039954208787338e-20,9.377146290920604e-20,0
TMED10,GORASP1,0.4,0.0,0.0,533,5.991155046692135e-06,1.4213498869393755e-05,0
TMED10,EIF2S1,0.5,0.0,0.0,676,5.199434245356264e-13,2.4670419040035237e-12,0
TMED10,COPA,0.6,0.0,0.0,676,4.83579264080612e-35,8.11469594359661e-34,0
TMED10,ADAM10,0.2,0.0,0.0,676,0.7898854068426189,0.8271554945323011,0
HSPA9,MFN2,0.4,0.0,0.0,676,4.460814972559498e-19,3.4100452234677052e-18,0
GGA3,GGA1,0.3,0.0,0.0,676,1.384532032631706e-07,3.9689918268775567e-07,0
HSPA5,SIGMAR1,0.3,0.0,0.0,656,0.9635205337381799,0.9705741247611533,0
HSPA5,EIF2S1,0.4,0.0,0.0,676,5.7609025533798445e-40,1.1009724879792592e-38,0
GORASP1,SEC24D,0.3,0.0,0.0,533,0.057997718984149224,0.07885855861876417,0
GGA2,GGA3,0.3,0.0,0.0,676,0.002552869091054091,0.004369089389664713,0
GGA2,SORT1,0.3,0.0,0.0,676,0.20602070482725948,0.2439625558023314,0
GGA2,BACE1,0.7,0.0,0.0,676,0.8761955582021659,0.8970573572069794,0
GGA2,GGA1,0.3,0.0,0.0,676,0.06461109885605511,0.08733288018264422,0
SORL1,BACE1,0.6,0.0,0.0,676,6.66081625094456e-06,1.5640414951023404e-05,0
SEC24D,SAR1B,0.5,0.0,0.0,676,0.7301163810319605,0.7739908630970552,0
GGA1,VPS35,0.3,0.0,0.0,676,0.0064214960847917635,0.010298343371414297,0
GGA1,SORT1,0.3,0.0,0.0,676,0.4432519935286319,0.4991119010600634,0
SORL1,GGA1,0.3,0.0,0.0,676,0.7552839530446404,0.7939748495934751,0
SORL1,GGA3,0.3,0.0,0.0,676,0.053949903669779226,0.07379231356820697,0
SORL1,LRP1,0.5,0.0,0.0,676,5.236473195212162e-12,2.265845005223879e-11,0
SEC16A,MIA3,0.3,0.0,0.0,676,4.1974178404141555e-18,3.0398141833736196e-17,0
SEC16A,PREB,0.3,0.0,0.0,676,4.0537142987650826e-15,2.267443445162908e-14,0
SAR1B,TMED10,0.4,0.0,0.0,676,2.7757162720528263e-05,6.081824188446957e-05,0
EIF2S1,MAPK14,0.3,0.0,0.0,672,8.519313281124644e-07,2.245704037323278e-06,0
TMED10,ITPR2,0.4,0.0,0.0,676,3.533807990434997e-22,3.1990261808148395e-21,0
COPG1,COPA,0.5,0.0,0.0,676,1.1732988921672801e-100,8.072296378110888e-99,0
COPB1,COPA,0.5,0.0,0.0,676,9.435356913740847e-125,1.6228813891634258e-122,0
COPB2,COPA,0.5,0.0,0.0,676,3.163469504929492e-103,2.720583774239363e-101,0
COPE,COPA,0.5,0.0,0.0,676,2.2588748209056363e-65,7.064117621741263e-64,0
TMED10,MFN2,0.3,0.0,0.0,676,3.0173413140238215e-07,8.303723296193557e-07,0
TMED10,MAPK14,0.3,0.0,0.0,672,1.8674720845317795e-19,1.4939776676254236e-18,0
TMED10,MAP2K3,0.4,0.0,0.0,665,0.018617650182694855,0.02772498555345035,0
EIF2S1,SORL1,0.2,0.0,0.0,676,0.1919879695482536,0.23051958647329576,0
PICALM,BIN1,0.3,0.0,0.0,676,1.5041444047410602e-47,3.4391488642978082e-46,0
PICALM,SORL1,0.3,0.0,0.0,676,5.102059057992473e-09,1.720694427401383e-08,0
TMED10,NCSTN,0.5,0.0,0.0,676,0.010272807563402866,0.015918224332480118,0
TMED10,RAB1A,0.4,0.0,0.0,676,0.2741185730467941,0.31590214113265386,0
TMED10,SEC24D,0.7,0.0,0.0,676,0.07655967439588479,0.1026765223866837,0
TMED10,SEC23B,0.4,0.0,0.0,676,4.569592777624124e-15,2.4561561179729668e-14,0
TMED10,SIGMAR1,0.4,0.0,0.0,656,0.12298419334642736,0.15374637071662112,0
TMED10,SEC31A,0.3,0.0,0.0,676,8.013522819073964e-06,1.8563312119605682e-05,0
TMED10,SEC13,0.3,0.0,0.0,676,1.7197763894062584e-18,1.2860936477298975e-17,0
TMED10,SEC16A,0.4,0.0,0.0,676,4.429071217956577e-11,1.7613878600890895e-10,0
TMED10,RTN3,0.2,0.0,0.0,676,1.5033414932313217e-06,3.873778829000559e-06,0
TMED10,SAR1A,0.4,0.0,0.0,676,9.939241596569649e-18,6.907270927717089e-17,0
BACE1,MAPK14,0.2,0.0,0.0,672,3.470503275155967e-05,7.461582041585328e-05,0
BACE1,IDE,0.3,0.0,0.0,676,0.009640929508982453,0.015143743155661934,0
SEC13,SEC31A,0.7,0.0,0.0,676,2.029371506404843e-71,7.756708868925178e-70,0
SEC16A,SAR1B,0.6,0.0,0.0,676,0.04948208768235334,0.06849834270716115,0
NCSTN,PSEN1,0.6,0.0,0.0,676,1.7927097306657114e-19,1.4683146365452495e-18,0
OSBP,MFN2,0.3,0.0,0.0,676,0.00022580162719834117,0.00043884610031768006,0
SEC23A,SAR1A,0.4,0.0,0.0,676,3.110710885613753e-05,6.730091475793277e-05,0
SEC23A,SEC24A,0.6,0.0,0.0,676,5.47975851279773e-09,1.8212917182632068e-08,0
OSBP,TMED2,0.4,0.0,0.0,676,0.00014033420268890786,0.0002814866806121534,0
OSBP,TMED10,0.4,0.0,0.0,676,5.220521475761207e-05,0.0001095036211988936,0
SAR1B,TMED2,0.4,0.0,0.0,676,2.3760896051053396e-08,7.265553992499882e-08,0
SEC13,SAR1A,0.3,0.0,0.0,676,1.7787748994200727e-13,8.804295905043237e-13,0
SEC13,SEC24D,0.3,0.0,0.0,676,0.00016371487990946953,0.00032648068805134797,0
COPG2,COPA,0.5,0.0,0.0,676,1.099470322201213e-34,1.7591525155219407e-33,0
COPZ1,COPA,0.5,0.0,0.0,676,3.3496351892978973e-53,9.218196040947812e-52,0
EIF2S1,MAP2K3,0.3,0.0,0.0,665,1.0513794592729422e-09,3.6718226801004274e-09,0
TMED2,COPB2,0.6,0.0,0.0,676,3.1328443291468766e-28,3.8489230329518774e-27,0
TMED2,COPB1,0.7,0.0,0.0,676,1.6110930715080238e-23,1.5611718777429866e-22,0
TMED2,COPA,0.7,0.0,0.0,676,1.0950922248440968e-25,1.1591130010657515e-24,0
TMED2,ABCA7,0.3,0.0,0.0,629,0.15703815251347591,0.19088736559941946,0
TMED10,VDAC1,0.4,0.0,0.0,676,1.2971641221355193e-05,2.9164997255857426e-05,0
TMED10,VPS35,0.2,0.0,0.0,676,0.0004636498515754656,0.0008763491700107701,0
COPA,RAB1B,0.3,0.0,0.0,676,0.00979889393945334,0.015321906887145222,0
COPA,RAB1A,0.3,0.0,0.0,676,6.986256343533419e-05,0.00014305191560568428,0
BACE1,RTN3,0.2,0.0,0.0,676,0.05350292246810129,0.07347307516577582,0
COPA,GORASP1,0.3,0.0,0.0,533,0.0006516393538991863,0.0012116969607638924,0
CLU,LRP1,0.5,0.0,0.0,676,1.9674652250803343e-08,6.09736970655527e-08,0
BACE1,PSEN1,0.2,0.0,0.0,676,0.5450987035409476,0.6009131241962107,0
BACE1,GGA1,0.2,0.0,0.0,676,0.04100666594118531,0.05722634111061966,0
BACE1,GGA3,0.2,0.0,0.0,676,0.08800487396459436,0.11497692505734199,0
TMED2,HSPA9,0.2,0.0,0.0,676,0.08512217157686222,0.11176346191771223,0
TMED2,GORASP1,0.4,0.0,0.0,533,3.565619287395002e-08,1.075941258652527e-07,0
RAB1B,TMED10,0.4,0.0,0.0,676,0.09949840619498879,0.12723959751329422,0
RAB1B,ARF6,0.3,0.0,0.0,676,0.0031657192501827794,0.005299306190086988,0
TMED2,SEC31A,0.3,0.0,0.0,676,0.024607032293909488,0.035792046972959256,0
TMED2,SEC24A,0.3,0.0,0.0,676,2.8833121956480743e-11,1.180784994408259e-10,0
TMED2,SEC23B,0.4,0.0,0.0,676,7.698464081663686e-11,2.9425240489914534e-10,0
SAR1A,SEC24D,0.7,0.0,0.0,676,6.625179024090527e-07,1.7735887815464135e-06,0
RTN3,RTN4,0.3,0.0,0.0,676,2.2087523554628052e-29,3.10126861338451e-28,0
TMED2,HSPA5,0.4,0.0,0.0,676,6.928022019947946e-09,2.2697519760591364e-08,0
TMED2,SAR1A,0.4,0.0,0.0,676,4.2532845752944515e-17,2.841028920196682e-16,0
TMED2,SEC13,0.3,0.0,0.0,676,8.489357800698435e-07,2.245704037323278e-06,0
TMED2,SEC16A,0.4,0.0,0.0,676,0.0008204907614545897,0.0015093519889859833,0
TMED2,MFN2,0.3,0.0,0.0,676,0.00012077708834088341,0.0002436792867405507,0
TMED2,MIA3,0.3,0.0,0.0,676,6.883334683658205e-11,2.675556080427596e-10,0
TMED2,PREB,0.3,0.0,0.0,676,1.7773313011497318e-06,4.528903463670428e-06,0
TMED2,RAB1A,0.4,0.0,0.0,676,0.07910553122258106,0.10506680594813855,0
TMED2,RAB1B,0.4,0.0,0.0,676,3.0211847287747754e-05,6.577769282902042e-05,0
RAB1A,GORASP1,0.3,0.0,0.0,533,0.00202648368886061,0.0035476355672674296,0
PSEN1,TMED10,0.4,0.0,0.0,676,0.00656032393638104,0.010472164427448158,0
PSEN1,SORL1,0.2,0.0,0.0,676,6.147456482213611e-05,0.0001266302413102684,0
PSEN1,ADAM10,0.2,0.0,0.0,676,3.7407824582049243e-06,9.06217722269362e-06,0
PSEN1,EIF2S1,0.2,0.0,0.0,676,0.09921308966318934,0.12723959751329422,0
SAR1A,SEC23B,0.7,0.0,0.0,676,1.241059527553094e-05,2.8087136676201604e-05,0
PLCG2,SYK,0.5,0.0,0.0,664,1.0606125699819424e-30,1.5525562726544177e-29,0
PREB,TMED10,0.3,0.0,0.0,676,1.1508258166680309e-08,3.665593341979654e-08,0
SAR1A,SEC16A,0.4,0.0,0.0,676,0.07747673734969564,0.10350290348852544,0
APOE,SREBF2,0.6,0.0,0.0,484,0.9536070765533926,0.963409205093589,0
APP,ADAM10,0.2,0.0,0.0,676,0.12160646323042354,0.15267380785133466,0
APP,CLU,0.2,0.0,0.0,676,1.7030798422076643e-28,2.2533056373824478e-27,0
APP,PSEN1,0.3,0.0,0.0,676,0.10715818163494517,0.13602366967683077,0
APP,LRP1,0.4,0.0,0.0,676,2.55924794815769e-19,2.0008665776505576e-18,0
TMED2,TMED10,0.9,0.0,0.0,676,1.791274669997538e-89,1.0269974774652553e-87,0
TMED2,TMED9,0.7,0.0,0.0,676,2.325528424138481e-66,7.999817779036375e-65,0
ARF6,COPA,0.5,0.0,0.0,676,0.5532739942516212,0.6071012887481904,0
APP,SORL1,0.3,0.0,0.0,676,0.9752561823558892,0.9795273773151121,0
ARF6,TMED2,0.3,0.0,0.0,676,0.628657281162718,0.681127888881811,0
ARF6,RAB1A,0.3,0.0,0.0,676,7.333833246172264e-13,3.432433519296951e-12,0
BACE1,ADAM10,0.3,0.0,0.0,676,0.69862158549904,0.7484544405026913,0
BACE1,APP,0.9,0.0,0.0,676,2.7303441388330406e-06,6.781504575874122e-06,0
BACE1,CLU,0.2,0.0,0.0,676,7.39173950149567e-16,4.384066187093983e-15,0
ARF6,TMED10,0.3,0.0,0.0,676,0.8048166848461072,0.8385006581042438,0
BACE1,ECE1,0.2,0.0,0.0,676,4.9298824817929385e-08,1.461965149773078e-07,0
VPS35,LRP1,0.3,0.0,0.0,676,0.0001827828621484348,0.00036032839300321817,0
VPS35,SNX4,0.4,0.0,0.0,676,0.3255917838068347,0.3721048957792396,0
VPS35,PICALM,0.3,0.0,0.0,676,0.9111269161918459,0.9300524010979081,0
VPS35,SNX6,0.4,0.0,0.0,676,0.009896094449839342,0.015403875523731828,0
VPS35,SORL1,0.5,0.0,0.0,676,9.372152935878497e-10,3.340953999940107e-09,0
VPS35,VPS26A,0.5,0.0,0.0,676,4.7497234504807965e-36,8.599499299817864e-35,0
VPS35,VPS29,0.5,0.0,0.0,676,1.7533843482030306e-73,7.539552697273032e-72,0
