source,target,prior_C,W,beta,n_pairwise,p_corr,q_fdr,data_supported
PLG,LRP1,0.3,0.0417,0.0294,400,0.0053998803340851225,0.017607192748106938,1
BACE1,APP,0.9,0.0413,-0.1399,312,0.41871671556115153,0.574397478933371,0
SNX4,BACE1,0.3,0.041,0.0788,400,0.006128265990593403,0.019429709684462032,1
SEC24D,GORASP1,0.3,0.0406,-0.1967,264,0.027747969953508155,0.06722043425356905,0
PREB,SEC23A,0.4,0.0403,0.0136,400,0.04386717950206603,0.09735683708845622,0
ITPR2,VDAC1,0.3,0.0403,-0.1518,400,0.007134877172010911,0.02172033404576773,1
MFN2,HSPA5,0.3,0.0402,0.1723,400,0.007321796270303569,0.022093841377056382,1
SNX4,SNX6,0.3,0.0393,-0.2295,400,0.008660788212720753,0.025248399535389317,1
TMED10,SORT1,0.2,0.039,0.2471,400,8.823606360264897e-05,0.0004496771241379444,1
PSEN1,TMED9,0.4,0.039,0.0081,400,0.051235355865912914,0.11050133177350496,0
TMED9,SAR1A,0.3,0.0385,-0.0348,400,0.010153193792057442,0.029105822203898,1
TMED10,COPG1,0.5,0.0384,0.0863,400,2.1599794845615252e-07,2.1366830015094512e-06,1
TMED9,HSPA5,0.4,0.0382,0.1885,400,6.88183117104227e-11,1.4795937017740882e-09,1
SEC24B,TMED2,0.2,0.0381,0.3991,400,0.0001267029302554626,0.0006182384114592786,1
HSPA9,VDAC1,0.3,0.0381,-0.1369,400,0.011085153805343246,0.03151481743006675,1
VPS29,SORL1,0.3,0.0371,0.2169,400,0.013321612019348308,0.03710635250733456,1
TMED10,ITPR1,0.4,0.0371,0.1173,400,0.06354428760106742,0.13168213816124816,0
GGA2,GGA1,0.3,0.0369,0.0386,400,0.01371990209950677,0.037908805801046816,1
MAP2K3,EIF2S1,0.3,0.0367,-0.0867,352,0.021742008724077097,0.05419747102233711,0
SEC23B,SEC13,0.3,0.0367,0.0331,400,0.014489904948957022,0.039717349023435974,1
SEC16A,TMED2,0.4,0.0362,0.2174,400,0.07064284063890619,0.1442203986930785,0
ITPR1,SIGMAR1,0.3,0.0356,0.2838,216,0.08189159904736841,0.15870822575940693,0
TMED2,MAP2K3,0.4,0.035,0.0215,352,0.10163315739015048,0.1861300744705896,0
TMED2,SORL1,0.3,0.0349,0.1241,400,0.020025475384078086,0.050652673030315155,0
TMED2,SEC24A,0.3,0.0349,0.0268,400,0.019782505281639877,0.050652673030315155,0
SEC23B,TMED10,0.3,0.0349,0.1305,400,0.01995665310380725,0.050652673030315155,0
VPS29,APP,0.6,0.0349,0.1765,312,0.3061278465207781,0.4649358905216233,0
SEC16A,SEC24D,0.6,0.0344,0.3149,392,0.2575649841000851,0.403804959070754,0
TMED2,VDAC1,0.3,0.0336,0.1161,400,0.025215517579526198,0.06173763734773674,0
AP3B2,APP,0.4,0.0336,-0.2708,192,8.454490081995354e-05,0.0004406582709403639,1
TMED2,COPE,0.6,0.0333,0.0736,400,0.00019676084568938937,0.0009272017933856156,1
APP,LRP1,0.4,0.0333,0.0024,312,0.14180088781095315,0.24698483750363487,0
COPA,TMED2,0.4,0.0332,-0.0578,400,0.09718837120048048,0.18023072610762955,0
TMED9,VPS35,0.2,0.0325,-0.0676,400,0.0011224402335997666,0.004362931529472539,1
TMED2,HSPA9,0.2,0.0321,0.0331,400,0.0012562049278964451,0.0047749667977500234,1
OSBP,VDAC1,0.3,0.0321,0.1214,400,0.03230646528507247,0.07674937869816834,0
TMED10,ABCA7,0.3,0.0317,-0.1936,280,0.07759805933664174,0.1529726785776777,0
VDAC1,ITPR1,0.4,0.0317,-0.0557,400,0.11368560347577147,0.20583077681929152,0
ITPR2,SIGMAR1,0.3,0.0317,0.2206,216,0.12164251146716751,0.21737674776470453,0
APP,CLU,0.2,0.0316,-0.1177,312,0.005136174162360365,0.016827084874780626,1
SAR1A,SEC23A,0.7,0.0312,-0.0999,400,0.3739874459024274,0.5393637196478458,0
PLG,CLU,0.2,0.031,0.1549,400,0.0018898545200038775,0.006953047645789667,1
IDE,BACE1,0.2,0.0306,-0.3959,400,0.002150334397586513,0.0077386009630518665,1
ARF6,RAB1A,0.3,0.0303,0.1014,400,0.04344293822329353,0.09672731876254352,0
SORT1,BACE1,0.5,0.0285,-0.0848,400,0.25479454753925745,0.40298539932645777,0
PREB,APP,0.3,0.0284,0.4369,312,0.09461094016745122,0.17784788752788644,0
VPS29,SNX6,0.3,0.0281,0.1289,400,0.061103139033565686,0.12855950964860305,0
TMED2,SEC31A,0.3,0.0279,-0.0908,400,0.06278132384725617,0.13099487863473477,0
EIF2S1,MFN2,0.2,0.0276,0.0145,400,0.0057538937435795846,0.01841245997945467,1
BIN1,LRP1,0.3,0.0275,-0.2431,400,4.1943031588752197e-10,7.1369836590470855e-09,1
SORT1,LRP1,0.3,0.0273,0.1911,400,0.06953490171237815,0.1432335699943598,0
AP1G1,SORT1,0.3,0.0271,-0.1449,400,0.0713679889078583,0.14526423629749047,0
SEC24D,SEC13,0.4,0.027,-0.0098,392,0.1816290577188394,0.30412662420210596,0
SAR1B,BACE1,0.2,0.0269,-0.0948,400,0.007027023173184769,0.02170684552899313,1
SEC16A,MIA3,0.3,0.0268,0.0892,400,0.07471316483010822,0.14942632966021643,0
TMED10,COPE,0.5,0.0268,0.1541,400,0.00032895354808300936,0.0014601292972974869,1
EIF2S1,LRP1,0.2,0.0266,0.3087,400,0.007806536367404531,0.02335172617727964,1
SREBF2,APOE,0.3,0.0263,-0.0661,256,0.1626175767215613,0.2804032400612385,0
SAR1B,SEC31A,0.3,0.0262,0.023,400,0.08116667086401017,0.15864394759783804,0
MFN2,BACE1,0.2,0.0262,0.1569,400,0.008597029476054903,0.025248399535389317,1
APOE,SEC16A,0.3,0.0254,-0.0253,400,0.09124215551298256,0.17389086701643214,0
SEC24D,SAR1B,0.5,0.0253,-0.0211,392,0.3182944530750531,0.47813664566732866,0
AP2A1,LRP1,0.3,0.0252,0.1291,400,0.09374228021544649,0.17669777750199228,0
SNX6,SORL1,0.3,0.0252,0.0046,400,0.09372314174953317,0.17669777750199228,0
TMED9,GGA3,0.2,0.0252,0.1102,400,0.011518483483524921,0.03247834687157847,1
SEC23A,SEC31A,0.3,0.0247,0.3114,400,2.3175838005955647e-08,2.7491338876030146e-07,1
NCSTN,TMED9,0.2,0.0246,0.0403,384,0.015732840593259224,0.042783376791155514,1
ABCA7,BACE1,0.3,0.0245,0.1907,280,0.1735538972962906,0.2941011855661279,0
TMED2,EIF2S1,0.5,0.0244,0.0737,400,0.001112823858388429,0.004350129628245676,1
MIA3,SEC24D,0.5,0.0244,0.2949,392,0.3346773914436652,0.4962457873130208,0
AP4S1,AP4E1,0.3,0.0239,0.0856,296,0.17217140567057598,0.2932883865544503,0
BACE1,GGA2,0.2,0.0238,0.0511,400,0.01734822218139545,0.045730179543295287,1
MAPK14,EIF2S1,0.3,0.0235,0.0762,368,0.1330494046623973,0.23531617071395722,0
ADAM10,TMED10,0.2,0.0233,0.0103,400,0.019553155014701194,0.05057357387261061,0
COPA,APP,0.3,0.0232,0.1271,312,0.17264796010836098,0.2932883865544503,0
HSPA9,EIF2S1,0.3,0.0225,-0.0025,400,0.13464140458167556,0.23752124705690458,0
TMED2,MAPKAPK2,0.3,0.0224,-0.0717,368,0.15241824236119791,0.26414043008691224,0
GGA3,APP,0.5,0.0223,0.0561,312,0.43282864038566204,0.5856726930807559,0
SORL1,VPS35,0.5,0.0222,-0.0707,400,0.3747323517320789,0.5393637196478458,0
GORASP1,APP,0.3,0.0222,0.1163,208,0.28884523341011853,0.4425958142230769,0
MAPKAPK2,BACE1,0.2,0.0222,-0.1953,368,0.03303985598406606,0.07784733190766249,0
AP2A1,APP,0.6,0.0219,0.032,312,0.5210299543960247,0.6588867006356814,0
ADAM17,ADAM10,0.2,0.0219,0.2497,368,0.035851311880672906,0.08361255109797613,0
HSPA9,ITPR1,0.3,0.0215,-0.4119,400,1.2861584301346048e-06,1.0410317646265978e-05,1
SIGMAR1,MFN2,0.3,0.0214,0.0015,216,0.29772235376332734,0.4531703083831178,0
TMED2,RAB1A,0.4,0.0214,0.0541,400,0.2867397186257567,0.44258643393946356,0
EIF2S1,ITPR1,0.2,0.0214,-0.1281,400,0.032407642773578195,0.07674937869816834,0
ABCA7,VPS35,0.2,0.0213,-0.0496,280,0.07562799631739482,0.1503816805386348,0
NCSTN,TMED10,0.2,0.0212,-0.0175,384,0.03786589643751121,0.08683912249669237,0
APOE,APP,0.4,0.0203,0.0318,312,0.3707613685703277,0.5381515223130495,0
TMED9,COPG1,0.5,0.0202,0.0617,400,0.007120546434511833,0.02172033404576773,1
TMED9,OSBP,0.4,0.0202,-0.0411,400,0.000704880389016762,0.0028360099862194867,1
PICALM,APP,0.7,0.02,0.3949,312,0.09280278473672321,0.17589067740734315,0
SAR1B,SEC24C,0.6,0.02,0.0585,400,0.026137654355868796,0.06376846169091395,0
SEC16A,SEC23A,0.5,0.02,-0.1417,400,0.007596404464371096,0.022822385465010104,1
SEC24D,SEC23B,0.5,0.02,0.0247,392,0.4286322345436962,0.5839583710219068,0
TMED2,GGA3,0.3,0.0199,0.0785,400,0.18530711398915362,0.3079499865326997,0
TMED10,APP,0.5,0.0196,-0.1314,312,0.021013489952149418,0.05295707357904322,0
MIA3,TMED2,0.3,0.0196,0.1305,400,0.1922719592570594,0.31798824030975203,0
SEC24C,APP,0.4,0.0194,0.3726,312,0.3927598147265886,0.5537269519096167,0
VPS35,BACE1,0.4,0.0194,0.6492,400,0.3329611910596269,0.49583831049572147,0
SAR1B,SEC23A,0.7,0.0193,-0.0588,400,0.5823711711499109,0.7159342448327158,0
TMED10,CLU,0.2,0.0193,-0.2948,400,0.053544252962791423,0.11512014387000155,0
APBA2,APP,0.6,0.0192,0.2628,312,0.05953150233540177,0.12602361109771204,0
APBA2,BACE1,0.4,0.019,-0.2452,400,0.34406959599367576,0.5079825794928088,0
SAR1B,APP,0.4,0.0187,0.401,312,0.005839133937836215,0.01859872291310794,1
AP2B1,APP,0.6,0.0186,-0.1016,312,0.5848183802267243,0.7159342448327158,0
VPS26A,APP,0.6,0.0185,-0.4685,312,0.06989751163282737,0.14355071045786635,0
TMED10,COPG2,0.5,0.0184,0.0697,400,0.01393695963071822,0.038354512903736544,1
TMED10,MIA3,0.3,0.0183,0.1848,400,4.3952584335359845e-05,0.00024584860181079326,1
MAPK14,LRP1,0.2,0.0183,0.0365,368,0.07882425966594474,0.15494597328619994,0
HSPA5,SIGMAR1,0.3,0.0177,0.1162,216,0.3879078102145209,0.5525477710716157,0
TMED2,APP,0.5,0.0177,0.0673,312,0.0368303258324955,0.0853333293962102,0
TMED9,ITPR1,0.3,0.0177,0.0688,400,0.23869300148198477,0.38279903267973314,0
VPS35,PICALM,0.3,0.0174,0.007,400,0.24763013445237886,0.39437391783156633,0
SEC23B,SEC24A,0.6,0.0171,0.1138,400,0.05697629099783934,0.1213612637972553,0
TMED10,COPZ1,0.5,0.0171,0.1526,400,0.02240647904707373,0.055652193445439445,0
SORT1,APP,0.6,0.017,-0.4257,312,0.09652968228204922,0.18023072610762955,0
AP1G1,GGA1,0.3,0.017,0.0678,400,0.00013917414524300774,0.0006743085346985165,1
PICALM,AP2A1,0.3,0.017,0.0775,400,0.2576604317326468,0.403804959070754,0
NCSTN,EIF2S1,0.2,0.0167,-0.061,384,0.10159231159120026,0.1861300744705896,0
SAR1A,SEC16A,0.4,0.0167,-0.074,400,0.4055630048883729,0.5625551358129043,0
SEC24D,TMED10,0.4,0.0164,0.0103,392,0.4191097884077794,0.574397478933371,0
PSEN1,LRP1,0.2,0.0164,-0.1084,400,0.10172225000136872,0.1861300744705896,0
TMED10,GGA3,0.3,0.016,-0.0255,400,0.28690922897819876,0.44258643393946356,0
TMED2,SIGMAR1,0.3,0.016,-0.2719,216,0.43627066385734226,0.5864091874415807,0
TMED10,SIGMAR1,0.4,0.016,0.1019,216,0.5598891855674096,0.6953136456144005,0
SIGMAR1,EIF2S1,0.5,0.0159,0.0282,216,0.6422986863661502,0.755798756471772,0
PREB,SAR1B,0.6,0.0159,0.0123,400,0.07702090133116223,0.15271002915227555,0
APOE,TMED10,0.4,0.0158,-0.0272,400,0.4311004651013647,0.5856726930807559,0
TMED10,GGA1,0.3,0.0157,0.1143,400,0.00046032032234014596,0.0019793773860626277,1
SAR1B,SEC24A,0.6,0.0157,0.0646,400,0.08155557192594383,0.15870822575940693,0
TMED9,MAP2K3,0.5,0.0156,-0.049,352,0.051002178274614125,0.11050133177350496,0
APOE,ITPR1,0.2,0.0155,0.0414,400,0.12094738432528086,0.21681354805488032,0
SREBF2,OSBP,0.5,0.0155,-0.0352,256,0.09930862242461516,0.183175153426636,0
PSEN1,EIF2S1,0.2,0.0155,0.0676,400,0.12101221286784018,0.21681354805488032,0
VPS26A,BACE1,0.3,0.0155,0.1488,400,0.0005327347710202534,0.0021947396554606847,1
VPS35,APP,0.7,0.0154,-0.147,312,0.1956433614595751,0.32048245877187537,0
AP1G1,APP,0.5,0.0152,-0.2305,312,0.5920789091738593,0.71970015814773,0
APP,ADAM10,0.2,0.0151,0.0635,312,0.18212233891172624,0.30412662420210596,0
TMED9,ARF6,0.4,0.015,-0.2161,400,0.012473094584502624,0.035026486016889,1
PREB,TMED2,0.3,0.015,0.0935,400,0.31815399595581845,0.47813664566732866,0
APBA1,SORL1,0.2,0.0148,0.1474,400,0.13994760723317565,0.2455888692878378,0
APBA1,BACE1,0.5,0.0147,1.35,400,0.050157851473636,0.10920443611981509,0
TMED10,IDE,0.2,0.0146,0.2047,400,8.262914036221602e-07,7.196056780911977e-06,1
APP,PSEN1,0.3,0.0146,-0.0168,312,0.39230747139748784,0.5537269519096167,0
BIN1,SORL1,0.3,0.0143,0.0572,400,0.0014199421496516442,0.005280649724109899,1
AP4M1,AP4E1,0.3,0.0142,0.1676,216,0.019975197485771427,0.050652673030315155,0
MAPK14,APP,0.4,0.0141,-0.2554,304,0.04099001708581686,0.09246272706571147,0
TMED9,MAPKAPK2,0.4,0.0141,0.2121,368,0.024475294965034866,0.060139296199799956,0
SEC23A,SEC13,0.3,0.014,-0.0235,400,0.0017630343412421965,0.006521331326745329,1
BACE1,GGA1,0.2,0.0139,-0.0225,400,0.16577829164941946,0.28442759265536305,0
MIA3,SAR1B,0.4,0.0137,0.058,400,0.49458879451310517,0.6360319450934885,0
BIN1,APP,0.6,0.0136,0.1996,312,0.18319931030876255,0.30518432322621947,0
TMED9,MIA3,0.2,0.0136,0.0058,400,4.839054005371043e-06,3.362898137065936e-05,1
MAPK14,SORL1,0.2,0.0133,-0.0048,368,0.20326340451706337,0.3298236375182538,0
SEC23B,SEC31A,0.3,0.0132,0.0094,400,0.38032789682430945,0.5458204324855289,0
SAR1A,BACE1,0.2,0.0132,-0.0786,400,9.129629871102802e-06,5.925646557847856e-05,1
BACE1,PSEN1,0.2,0.013,-0.0315,400,0.19539547039122307,0.32048245877187537,0
OSBP,ITPR1,0.3,0.0128,-0.0567,400,0.3957862854506833,0.5557162538572858,0
ABCA7,TMED2,0.3,0.0128,0.0491,280,0.4784365656739972,0.6271783460982912,0
TMED2,PSEN1,0.5,0.0127,-0.0256,400,0.6117892088013537,0.736672029376451,0
HSPA5,BACE1,0.3,0.0127,0.5227,400,0.0046832075315662546,0.01564100379474555,1
SEC24A,SAR1A,0.3,0.0126,-0.0119,400,0.4022090255669035,0.562438637378109,0
VPS26A,VPS35,0.5,0.0125,0.0566,400,0.6167486757570287,0.736672029376451,0
TMED9,SEC24C,0.4,0.0124,0.0182,400,0.03946908166586888,0.0893247637701243,0
VLDLR,LRP1,0.3,0.0124,0.1805,368,0.00834912352763448,0.02465320595284344,1
NCSTN,BACE1,0.2,0.0122,-0.003,384,0.23135776121147275,0.37364821528989023,0
TMED10,SEC24B,0.3,0.0121,0.0252,400,0.007029261835193857,0.02170684552899313,1
SEC24A,APP,0.3,0.0121,0.4144,312,0.017113268787032773,0.04545918504045772,1
RAB1A,SEC24D,0.5,0.0121,0.2583,392,0.11136998256572046,0.20270515345295154,0
TMED9,BACE1,0.6,0.0121,0.0586,400,0.17899054146301702,0.30182718756508753,0
COPA,ARF6,0.4,0.012,0.0209,400,0.5508745399498469,0.6878433457087019,0
APBA1,PSEN1,0.3,0.0118,0.1272,400,0.4341469091150951,0.5856726930807559,0
RTN3,APP,0.4,0.0118,-0.0267,232,0.653979312932758,0.7652002845199618,0
ITPR2,HSPA5,0.3,0.0117,-0.0459,400,0.4372498737754809,0.5864091874415807,0
SREBF2,SEC24D,0.3,0.0116,-0.0637,256,0.5365317763291209,0.6736019381650277,0
SEC13,TMED2,0.2,0.0114,0.2628,400,0.2538405410481676,0.40240159502566664,0
APP,IDE,0.2,0.0112,0.0135,312,0.3234815497387323,0.48276639093329243,0
AP4E1,AP4B1,0.4,0.0111,0.0988,200,0.6967636694589032,0.7963013365244608,0
TMED9,RAB1A,0.3,0.0111,0.1806,400,0.46238116027661236,0.6141278731087052,0
APOE,OSBP,0.5,0.0111,-0.0073,400,0.14028550236936083,0.2455888692878378,0
RAB1B,SEC24D,0.5,0.0109,0.1184,392,0.6657337831428387,0.7749997340139984,0
SYK,EIF2S1,0.2,0.0109,-0.0004,344,0.31572433623821083,0.47813664566732866,0
TMED10,SEC24A,0.3,0.0106,0.0331,400,0.01886821376312908,0.049171708594821235,1
APOE,MFN2,0.3,0.0106,0.0423,400,0.4810689013489191,0.6271783460982912,0
MAP2K3,APP,0.3,0.0105,-0.2097,272,0.05386721007427038,0.11545370881962001,0
PREB,TMED10,0.3,0.0105,0.1222,400,0.4840577060729544,0.6271783460982912,0
AP4M1,APP,0.4,0.0104,0.1032,184,0.2403053175497432,0.3844885080795892,0
RTN3,TMED10,0.2,0.0103,0.0583,288,0.38159829654874916,0.5458204324855289,0
GGA3,VPS35,0.3,0.0103,-0.0626,400,0.021478229792123788,0.05393073758022324,0
GGA2,SORT1,0.3,0.0103,0.0746,400,0.49346646419233475,0.6357770175361915,0
LRP1,APOE,0.3,0.0102,-0.0257,400,0.4994908687794699,0.6399436084176449,0
MIA3,SAR1A,0.4,0.0101,-0.2173,400,0.6147359636308272,0.736672029376451,0
APOE,ABCA7,0.7,0.0101,-0.0303,280,0.8094224938978473,0.8742271205678477,0
ARF6,APP,0.3,0.0101,0.2696,312,0.046588822409302746,0.10207996757197543,0
GGA1,SORL1,0.3,0.0099,-0.0847,400,0.5124114639179692,0.6528501614362274,0
RTN3,EIF2S1,0.2,0.0098,-0.0635,288,0.4054983504805465,0.5625551358129043,0
TMED10,MAPKAPK2,0.3,0.0098,-0.2989,368,0.036837207602724464,0.0853333293962102,0
SYK,APP,0.2,0.0098,-0.1528,272,0.00703579440838004,0.02170684552899313,1
TMED9,COPA,0.5,0.0097,-0.0114,400,0.198167305450902,0.3238458578390037,0
SEC16A,PREB,0.3,0.0097,0.0735,400,0.5174608289253114,0.6556409766125493,0
TMED10,BIN1,0.2,0.0096,0.3027,400,0.0012725829288055999,0.004810643159440949,1
MAPK14,TMED10,0.2,0.0095,-0.0755,368,0.3626696163953484,0.5311576698087531,0
TMED10,ITPR2,0.4,0.0094,0.1149,400,0.6376619178544103,0.755798756471772,0
APBA1,APP,0.7,0.0094,0.0867,312,0.43268232310775356,0.5856726930807559,0
TMED9,APP,0.4,0.0093,-0.162,312,0.17034921696030567,0.2915429384793291,0
RAB1B,TMED10,0.4,0.0093,-0.0273,400,0.6437471966460151,0.755798756471772,0
TMED9,MFN2,0.2,0.0092,0.2397,400,0.0021873211139938264,0.0077972897742370605,1
RAB1B,GORASP1,0.3,0.0092,0.1875,264,0.09922045200165994,0.183175153426636,0
OSBP,SIGMAR1,0.3,0.0091,-0.5068,216,0.6575281470877029,0.766744686773457,0
PREB,SEC24D,0.5,0.0091,0.0051,392,0.23310889596352646,0.37559466141195835,0
TMED10,LRP1,0.3,0.0091,-0.0599,400,0.04434104853655809,0.09809209451174265,0
TMED9,SEC31A,0.2,0.009,0.0651,400,0.002656582663042287,0.00932514730700558,1
MAPK14,HSPA5,0.3,0.009,0.1459,368,0.5645999351596893,0.6978562350908238,0
ECE1,LRP1,0.2,0.0089,-0.0049,384,0.003661758219853641,0.012533779379399528,1
TMED9,LRP1,0.2,0.0089,0.0718,400,0.002844682072246113,0.009934727237082872,1
PLCG2,EIF2S1,0.3,0.0088,-0.0032,344,0.5892837436786422,0.7185409113441183,0
SYK,BACE1,0.2,0.0087,0.1016,344,0.006928834238903642,0.02166835434711684,1
TMED2,MAPK14,0.3,0.0085,0.0573,368,0.5900808356241669,0.7185409113441183,0
TMED2,PLCG2,0.2,0.0085,-0.3527,344,0.008283604444171954,0.02456517179995821,1
ABCA7,LRP1,0.3,0.0084,-0.0431,280,0.6416559488847489,0.755798756471772,0
TMED9,SEC16A,0.3,0.0083,-0.1533,400,0.0660740149691723,0.13651328017654818,0
VLDLR,APOE,0.3,0.0083,-0.3047,368,0.5959819694284726,0.7218936531105442,0
SAR1A,COPA,0.3,0.0083,-0.0118,400,0.5832027065282773,0.7159342448327158,0
APOE,COPA,0.3,0.008,0.0183,400,0.07751799689089288,0.1529726785776777,0
SORT1,VPS35,0.3,0.008,0.086,400,0.07432531904862343,0.14942632966021643,0
SORL1,GGA2,0.3,0.008,0.0644,400,0.07532455234229658,0.15021244061304362,0
GGA2,VPS35,0.3,0.008,-0.2049,400,0.07422404073410258,0.14942632966021643,0
TMED9,COPB1,0.5,0.008,-0.1218,400,0.28785973230632694,0.4425958142230769,0
ARF6,SEC24D,0.3,0.0079,-0.1681,392,0.08282457062214454,0.16006546232594226,0
EIF2S1,GGA2,0.2,0.0078,-0.3407,400,0.00952586781278305,0.027536962416784612,1
PSEN1,MAP2K3,0.2,0.0078,0.1374,352,0.4661915992846027,0.6164027082612968,0
TMED2,VPS35,0.2,0.0077,0.1184,400,0.44197030045763724,0.591586705670923,0
TMED2,SYK,0.2,0.0077,-0.185,344,0.01657947951560245,0.044557351198181584,1
APOE,SORL1,0.3,0.0077,0.0301,400,0.08877810003027914,0.170137417328223,0
VPS35,LRP1,0.3,0.0076,0.0136,400,0.6146938984541839,0.736672029376451,0
SORT1,SORL1,0.3,0.0076,0.0603,400,0.09272493855363982,0.17589067740734315,0
TMED10,VDAC1,0.4,0.0074,-0.201,400,0.7118708758379683,0.8108727857227188,0
BACE1,MAPK14,0.2,0.0073,-0.0111,368,0.483378744207496,0.6271783460982912,0
TMED2,ITPR1,0.4,0.0071,-0.0586,400,0.7243319337040801,0.816520539244242,0
APOE,COPB1,0.2,0.0069,-0.0022,400,0.49036883457078057,0.6341611995952952,0
SEC24B,APP,0.3,0.0068,0.1426,312,0.6894971204266438,0.7932675900560717,0
TMED10,GGA2,0.3,0.0066,-0.1268,400,0.14328496459913306,0.24893953445505948,0
APOE,PSEN1,0.2,0.0065,0.0217,400,0.5139397444746808,0.6535869578531985,0
AP2A1,BACE1,0.5,0.0065,-1.2003,400,0.3892771885793835,0.5530176507582371,0
SREBF2,ABCA7,0.4,0.0064,0.0889,216,0.433451329946855,0.5856726930807559,0
TMED9,PICALM,0.2,0.0063,0.0818,400,0.5317348049085945,0.6687999008722358,0
MAPKAPK2,APP,0.2,0.0063,-0.1506,296,0.07157641875704836,0.14526423629749047,0
ABCA7,PICALM,0.2,0.006,-0.0576,280,0.09696143628924214,0.18023072610762955,0
SREBF2,VLDLR,0.4,0.006,0.0132,248,0.4365431824353848,0.5864091874415807,0
TMED2,GGA2,0.3,0.006,0.0246,400,0.6921695864312771,0.795012813797527,0
ECE1,APP,0.4,0.0059,-0.0659,304,0.3898452915955596,0.5530176507582371,0
APOE,PICALM,0.2,0.0059,0.0187,400,0.048780273046829,0.10654231065466144,0
TMED9,SAR1B,0.3,0.0059,-0.1575,400,0.19317640119669943,0.3187178993365209,0
TMED10,PICALM,0.2,0.0058,0.0798,400,0.05525440389250378,0.11805909900013228,0
TMED9,GGA2,0.2,0.0057,0.1556,400,0.567524070722406,0.6997429402455472,0
SEC24D,SEC23A,0.5,0.0057,-0.0069,392,0.8232265052908062,0.8830451134786739,0
ARF6,LRP1,0.3,0.0057,0.0178,400,0.20305715010967973,0.3298236375182538,0
APOE,MAPK14,0.2,0.0057,0.0224,368,0.5844017366277755,0.7159342448327158,0
MIA3,APP,0.3,0.0056,0.0749,312,0.26949486637665604,0.42139197287986213,0
TMED2,APBA1,0.2,0.0056,0.0791,400,0.06283184585677686,0.13099487863473477,0
TMED9,GORASP1,0.3,0.0055,0.2715,264,0.31940905210786535,0.4787656380178897,0
VDAC1,EIF2S1,0.3,0.0055,-0.0637,400,0.2193952840747672,0.35516224810221136,0
TMED10,ECE1,0.2,0.0054,-0.1671,384,0.08083873069039134,0.1584531245441289,0
SEC24D,APP,0.5,0.0054,-0.0721,312,0.8493900932332793,0.9000021833073852,0
TMED2,SEC23B,0.4,0.0051,-0.0056,400,0.8008007785662711,0.8679751181526757,0
SIGMAR1,VDAC1,0.3,0.0051,0.0296,216,0.4096156498729337,0.5658947130774666,0
SEC24A,BACE1,0.2,0.005,-0.1,400,0.09625172584008704,0.18023072610762955,0
TMED2,COPZ1,0.6,0.0049,-0.0641,400,0.5897766871811718,0.7185409113441183,0
SNX6,BACE1,0.3,0.0049,-0.1458,400,0.2806120414142709,0.4358038024673101,0
SAR1A,APP,0.4,0.0048,0.2713,312,0.47943244832768966,0.6271783460982912,0
VPS29,BACE1,0.3,0.0048,-0.5882,400,0.28863697719008846,0.4425958142230769,0
TMED9,SORL1,0.2,0.0048,-0.0835,400,0.6321249821865359,0.7524255843327624,0
TMED2,SORT1,0.2,0.0047,-0.0434,400,0.1197386414296436,0.21622095880208608,0
VDAC1,APP,0.2,0.0046,0.1758,312,0.17261128899347605,0.2932883865544503,0
OSBP,MFN2,0.3,0.0046,-0.0422,400,0.7601052664158696,0.8448342864202234,0
TMED10,APBA1,0.2,0.0046,-0.085,400,0.12588418795025322,0.22379411191156126,0
EIF2S1,GGA1,0.2,0.0046,0.0336,400,0.12309558501388694,0.21940352976568447,0
RAB1A,APP,0.3,0.0046,-0.2246,312,0.3657450817712047,0.5331199497004001,0
AP4B1,APP,0.4,0.0045,0.0368,184,0.880511055490612,0.9180148102810013,0
ARF6,TMED10,0.3,0.0045,0.0224,400,0.7660375983027319,0.8459612642572706,0
MAP2K3,TMED10,0.2,0.0045,0.0558,352,0.6754518008936126,0.7823414798229048,0
LRP1,IDE,0.3,0.0045,-0.0569,400,0.7630112605726463,0.8453329263671187,0
PLCG2,APP,0.2,0.0044,0.087,280,0.7159175121519786,0.8127908388788141,0
GGA1,APP,0.5,0.0043,-0.1723,312,0.8802652729872052,0.9180148102810013,0
AP3B2,LRP1,0.2,0.0043,0.0433,240,0.27251739374511597,0.42515185237333286,0
AP2A1,BIN1,0.3,0.0043,-0.0652,400,0.7746481188830574,0.8527326492664695,0
BACE1,RTN3,0.2,0.0043,-0.0215,288,0.7189286454646555,0.8135245198678996,0
SEC23A,APP,0.3,0.0042,0.3313,312,0.40673947245018416,0.5630518250417036,0
RAB1A,GORASP1,0.3,0.0041,-0.0956,264,0.825516790853542,0.8830451134786739,0
MAPKAPK2,HSPA5,0.3,0.0041,0.0257,368,0.7931880407171361,0.8648389413841358,0
SNX4,SORL1,0.3,0.0041,-0.1192,400,0.36006312023150194,0.5304570165294932,0
VLDLR,APP,0.2,0.004,-0.0838,304,0.7271145828999169,0.8174098579005602,0
SEC13,APP,0.2,0.004,0.5737,312,0.23577674968885415,0.37900561632227026,0
VDAC1,BACE1,0.2,0.0039,0.3782,400,0.6938669538290198,0.795634107057276,0
APBA2,PSEN1,0.2,0.0038,-0.137,400,0.20189778351099838,0.3291603674302533,0
