ordering,pos1,pos2,pos3,pos4,pos5,pos6,pos7,pos8,pos9,pos10,pos11,pos12,pos13,pos14,pos15,pos16,pos17,pos18,pos19,pos20,pos21,pos22,pos23,pos24,pos25,pos26,pos27,pos28,pos29,pos30,pos31,pos32,pos33,pos34,pos35,pos36,pos37,pos38,pos39,pos40,pos41,pos42,pos43,pos44,pos45,pos46,pos47,pos48,pos49,pos50,pos51,pos52,pos53,pos54,pos55,pos56,pos57,pos58,pos59,pos60,pos61,pos62,pos63,pos64,pos65,pos66,pos67,pos68,pos69,pos70,pos71,pos72,pos73,pos74,pos75,pos76,pos77,pos78,pos79,pos80
20,AP2B1,TMED9,AP1G1,AP2A1,PREB,RTN4,VPS26A,RAB1A,COPG2,TMED10,LRP1,COPE,VPS29,VPS35,BIN1,PLCG2,SYK,SNX6,ADAM10,GORASP1,COPZ1,IDE,COPG1,SEC16A,SEC24D,SNX4,APBA1,COPB2,TMED2,SEC24C,MIA3,AP4S1,RTN3,GGA2,SORT1,COPB1,SEC31A,MAP2K3,SEC23A,SEC13,ECE1,ADAM17,AP4B1,SEC24A,SEC23B,MFN2,SAR1B,RAB1B,EIF2S1,MAPKAPK2,HSPA5,SAR1A,ITPR2,GGA3,PSEN1,OSBP,APP,PLG,GGA1,ABCA7,VDAC1,COPA,NCSTN,SEC24B,VLDLR,HSPA9,AP3B2,ARF6,MAPK14,AP4E1,PICALM,CLU,BACE1,SIGMAR1,SORL1,SREBF2,AP4M1,APOE,APBA2,ITPR1
21,AP1G1,COPB1,COPE,TMED9,ADAM10,SORT1,HSPA5,RTN4,VPS35,VPS26A,MIA3,SEC23A,COPG1,CLU,IDE,TMED10,RAB1A,COPB2,RAB1B,APBA1,VPS29,EIF2S1,PLCG2,SYK,ECE1,AP2A1,PSEN1,NCSTN,VDAC1,SNX4,SEC31A,MAPKAPK2,AP4B1,SEC24A,ADAM17,SEC13,BIN1,SEC16A,COPG2,MAPK14,MFN2,SEC24D,PREB,HSPA9,LRP1,SAR1B,MAP2K3,GORASP1,ITPR2,SEC23B,SNX6,AP2B1,RTN3,OSBP,SEC24C,PLG,SORL1,SREBF2,COPZ1,APP,PICALM,VLDLR,AP4E1,GGA2,SEC24B,AP4S1,APBA2,AP4M1,ABCA7,AP3B2,COPA,TMED2,BACE1,SIGMAR1,SAR1A,ITPR1,ARF6,GGA3,GGA1,APOE
22,VPS26A,RAB1B,SNX6,SEC13,TMED10,TMED2,COPB1,TMED9,COPE,SEC31A,RTN3,SORT1,ADAM10,RAB1A,RTN4,SAR1B,EIF2S1,ITPR2,COPG1,AP2A1,MIA3,SEC23A,MAPK14,PLG,HSPA5,MFN2,COPB2,NCSTN,BIN1,SREBF2,OSBP,AP4S1,LRP1,AP4B1,SEC24A,VDAC1,APBA1,VPS29,AP2B1,PLCG2,SYK,VPS35,HSPA9,IDE,AP1G1,PSEN1,SORL1,PREB,MAPKAPK2,COPZ1,GGA2,SEC16A,ADAM17,SEC24D,SEC23B,ECE1,MAP2K3,SNX4,GGA3,APP,APBA2,ABCA7,VLDLR,AP4E1,GGA1,PICALM,ARF6,CLU,SEC24B,SAR1A,COPG2,COPA,APOE,AP4M1,SEC24C,GORASP1,BACE1,SIGMAR1,AP3B2,ITPR1
23,VPS26A,RAB1B,COPB2,SNX6,GGA2,PLCG2,SYK,SEC23A,MIA3,HSPA5,AP1G1,VPS29,TMED10,COPB1,APBA1,TMED9,SEC13,ECE1,MAPK14,BIN1,SEC16A,COPG1,SNX4,RTN4,VPS35,SEC31A,OSBP,COPG2,RAB1A,RTN3,IDE,ITPR2,MAP2K3,PREB,TMED2,ADAM17,CLU,NCSTN,AP2A1,GORASP1,LRP1,AP2B1,SORT1,SORL1,COPE,SEC24D,VDAC1,SEC23B,ABCA7,AP4B1,ADAM10,SEC24A,PICALM,MAPKAPK2,GGA3,HSPA9,SAR1A,PSEN1,ARF6,SAR1B,COPA,EIF2S1,SEC24C,SREBF2,COPZ1,PLG,APBA2,GGA1,APOE,APP,MFN2,SEC24B,BACE1,SIGMAR1,ITPR1,AP3B2,VLDLR,AP4E1,AP4M1,AP4S1
24,AP2A1,PREB,OSBP,RTN3,COPG1,COPB2,HSPA5,SNX6,EIF2S1,AP2B1,VPS29,RAB1A,VPS26A,TMED9,APBA1,ECE1,RAB1B,COPE,SORT1,RTN4,COPB1,MAPK14,MFN2,GGA2,SNX4,SEC31A,AP1G1,SEC13,PLG,SEC23B,AP4S1,MIA3,LRP1,APP,CLU,SEC24D,SEC16A,TMED10,SAR1A,SEC23A,SORL1,BIN1,ADAM10,MAPKAPK2,ITPR2,COPG2,TMED2,SYK,PSEN1,AP4B1,SEC24A,SAR1B,PLCG2,SREBF2,VLDLR,IDE,MAP2K3,SEC24C,ADAM17,GORASP1,VDAC1,GGA3,AP3B2,NCSTN,COPZ1,ABCA7,HSPA9,COPA,VPS35,SEC24B,AP4E1,ARF6,GGA1,APBA2,AP4M1,SIGMAR1,ITPR1,PICALM,BACE1,APOE
25,RTN4,EIF2S1,SEC13,VPS26A,MAPKAPK2,COPE,APBA1,ADAM10,GGA2,RAB1B,COPB1,BIN1,SEC23A,COPG2,ECE1,VPS35,AP2B1,TMED9,HSPA9,ARF6,SEC16A,TMED2,SEC31A,PLG,SNX4,COPG1,SEC24D,RTN3,RAB1A,HSPA5,AP4S1,COPB2,MIA3,SORT1,SREBF2,OSBP,SYK,PLCG2,LRP1,ITPR2,TMED10,PREB,AP2A1,VPS29,PSEN1,ABCA7,CLU,MAPK14,AP1G1,SAR1B,GORASP1,GGA3,AP4B1,IDE,MAP2K3,SEC23B,SNX6,SORL1,ADAM17,SEC24A,SEC24C,GGA1,SAR1A,COPA,VDAC1,APP,COPZ1,PICALM,APBA2,SIGMAR1,APOE,BACE1,AP4M1,SEC24B,NCSTN,ITPR1,AP3B2,AP4E1,VLDLR,MFN2
26,RTN4,RAB1B,AP1G1,COPG1,PLCG2,SYK,COPB2,SEC16A,TMED2,ADAM10,SAR1B,TMED10,MFN2,MAPK14,BIN1,COPB1,PLG,AP2B1,VPS35,SEC23A,COPE,SNX4,SEC31A,RAB1A,SORL1,ECE1,APP,CLU,EIF2S1,HSPA5,VPS26A,APBA1,ARF6,VPS29,SEC13,RTN3,AP4B1,SEC24A,SEC24D,MIA3,AP2A1,SNX6,PREB,SEC23B,COPG2,SORT1,ITPR2,TMED9,GORASP1,IDE,VDAC1,NCSTN,ABCA7,MAPKAPK2,SAR1A,LRP1,SREBF2,GGA2,COPZ1,COPA,MAP2K3,PSEN1,GGA3,OSBP,AP4M1,PICALM,GGA1,AP4S1,SEC24C,APBA2,AP3B2,ADAM17,BACE1,HSPA9,SEC24B,SIGMAR1,AP4E1,APOE,ITPR1,VLDLR
27,AP2B1,AP2A1,ADAM10,TMED10,ECE1,COPZ1,APBA1,SEC13,HSPA5,SEC23A,COPB1,ARF6,COPE,EIF2S1,AP1G1,SEC16A,SNX4,SAR1B,RAB1B,TMED2,VPS29,SNX6,TMED9,IDE,GGA2,VPS35,BIN1,PLCG2,SYK,RAB1A,HSPA9,SEC24D,SORT1,RTN3,VPS26A,SEC31A,RTN4,COPB2,VDAC1,NCSTN,COPG1,COPG2,ABCA7,PICALM,GORASP1,SEC23B,CLU,PLG,ADAM17,OSBP,AP4B1,SEC24A,MAPKAPK2,SORL1,ITPR2,APP,MAPK14,AP4S1,PSEN1,SEC24B,MIA3,LRP1,SAR1A,MFN2,SEC24C,PREB,APOE,GGA3,ITPR1,GGA1,APBA2,AP4M1,AP4E1,SIGMAR1,COPA,MAP2K3,SREBF2,BACE1,AP3B2,VLDLR
28,AP2A1,AP1G1,EIF2S1,BIN1,SNX6,COPG1,ECE1,HSPA5,SORT1,SEC16A,AP2B1,VPS26A,SEC24D,VPS29,COPB1,LRP1,RAB1A,SEC23A,VPS35,MAP2K3,RAB1B,AP4S1,ADAM17,ADAM10,COPB2,TMED9,IDE,RTN3,MAPKAPK2,ITPR2,PLCG2,MAPK14,SYK,PREB,MIA3,SEC24C,TMED2,TMED10,AP4B1,PICALM,CLU,GGA3,SEC24A,SEC23B,APBA1,HSPA9,RTN4,MFN2,SORL1,VDAC1,SAR1A,COPG2,OSBP,SNX4,AP4M1,APP,PLG,COPE,SAR1B,ABCA7,SEC31A,ARF6,SEC13,AP3B2,NCSTN,COPZ1,GGA2,AP4E1,APBA2,SREBF2,SEC24B,PSEN1,GGA1,BACE1,COPA,APOE,GORASP1,ITPR1,SIGMAR1,VLDLR
29,COPB1,COPE,RTN4,HSPA5,COPB2,SNX4,TMED10,AP2B1,ADAM10,COPG1,TMED9,BIN1,SAR1B,SEC23A,RAB1B,RTN3,SEC16A,TMED2,AP1G1,VPS26A,SNX6,SEC31A,ADAM17,MAP2K3,RAB1A,ECE1,VPS35,OSBP,SYK,PLCG2,LRP1,COPZ1,EIF2S1,VPS29,APBA1,SEC13,COPG2,PLG,APP,VDAC1,MFN2,AP2A1,GGA2,PICALM,GORASP1,PREB,ITPR2,IDE,PSEN1,AP4B1,MAPK14,NCSTN,SREBF2,CLU,SEC23B,SEC24A,MAPKAPK2,AP4E1,SORL1,APOE,SEC24B,AP4S1,MIA3,GGA1,VLDLR,GGA3,SORT1,SAR1A,SEC24C,AP3B2,ABCA7,BACE1,HSPA9,SIGMAR1,COPA,ITPR1,SEC24D,AP4M1,ARF6,APBA2
30,RTN4,RAB1B,OSBP,AP2B1,ADAM10,AP2A1,CLU,BIN1,EIF2S1,SEC13,SEC23A,COPG1,VDAC1,AP1G1,VPS35,SORL1,SNX6,PREB,GORASP1,VPS26A,RAB1A,COPB1,RTN3,HSPA5,COPB2,COPE,TMED2,APBA1,GGA2,ECE1,COPZ1,NCSTN,TMED10,VPS29,COPG2,ARF6,SEC24D,SREBF2,HSPA9,SEC16A,PSEN1,ITPR2,SAR1B,APP,MAPK14,PLG,MFN2,PLCG2,VLDLR,GGA3,MAP2K3,SAR1A,ADAM17,SNX4,SEC24C,LRP1,IDE,SEC24B,AP4B1,ABCA7,SYK,AP4E1,AP4S1,SORT1,APOE,MIA3,TMED9,SEC24A,BACE1,SEC31A,PICALM,MAPKAPK2,COPA,SEC23B,AP4M1,APBA2,SIGMAR1,AP3B2,ITPR1,GGA1
31,TMED9,AP1G1,ADAM10,SNX6,AP2A1,BIN1,MIA3,PREB,RAB1A,GGA2,AP2B1,SEC31A,SEC23B,COPG2,COPE,HSPA5,VDAC1,SNX4,COPB2,LRP1,RAB1B,EIF2S1,TMED2,SEC23A,OSBP,APBA1,IDE,MAPKAPK2,PICALM,TMED10,AP4B1,MFN2,RTN3,VPS26A,SAR1B,SEC16A,SORL1,VPS35,SEC24A,NCSTN,COPB1,VPS29,COPG1,SORT1,PLCG2,SYK,COPZ1,SEC13,SEC24D,SREBF2,RTN4,ADAM17,GORASP1,ARF6,MAP2K3,ITPR2,AP4S1,HSPA9,CLU,MAPK14,PSEN1,AP3B2,SAR1A,GGA3,APBA2,SEC24C,AP4E1,GGA1,ECE1,ABCA7,BACE1,VLDLR,APOE,APP,SIGMAR1,ITPR1,PLG,COPA,AP4M1,SEC24B
32,VPS35,AP1G1,RAB1B,AP2A1,HSPA5,HSPA9,EIF2S1,APBA1,ECE1,TMED2,VPS29,GORASP1,COPG1,SAR1B,SEC24C,VPS26A,TMED10,BIN1,PSEN1,AP2B1,SEC24D,SEC16A,COPB2,COPE,COPB1,MIA3,COPZ1,PLCG2,MFN2,TMED9,COPG2,APP,PLG,PREB,IDE,SYK,SNX6,AP4B1,SEC24A,SEC23A,SNX4,SORT1,RAB1A,MAPK14,ITPR2,CLU,ADAM10,SORL1,ADAM17,MAPKAPK2,SEC23B,MAP2K3,SEC13,RTN3,SEC31A,ABCA7,AP4S1,GGA1,SREBF2,VDAC1,OSBP,SEC24B,RTN4,ARF6,GGA2,AP4E1,PICALM,LRP1,GGA3,SIGMAR1,BACE1,COPA,AP4M1,APOE,ITPR1,SAR1A,NCSTN,APBA2,VLDLR,AP3B2
33,VPS26A,RTN4,COPB2,COPG1,MAPKAPK2,APBA1,SEC31A,GGA2,SEC13,OSBP,SNX6,BIN1,RTN3,EIF2S1,AP1G1,COPB1,TMED9,GORASP1,COPG2,TMED2,VPS35,ADAM10,ITPR2,COPE,AP2B1,SAR1B,AP2A1,SEC23A,TMED10,ADAM17,VPS29,SEC24C,RAB1A,HSPA9,MAP2K3,ECE1,MAPK14,AP4S1,MIA3,LRP1,SYK,PLCG2,SNX4,PREB,AP4B1,SEC24A,SEC24D,SEC16A,CLU,COPZ1,PLG,IDE,PSEN1,SEC23B,SORL1,SREBF2,SAR1A,HSPA5,MFN2,AP4M1,SORT1,RAB1B,GGA3,APP,COPA,PICALM,VDAC1,AP4E1,APBA2,ARF6,NCSTN,ABCA7,APOE,ITPR1,SEC24B,AP3B2,VLDLR,SIGMAR1,GGA1,BACE1
34,AP1G1,RAB1B,RAB1A,HSPA9,TMED2,TMED10,COPE,BIN1,ADAM10,COPB2,SEC23A,LRP1,COPB1,HSPA5,GGA2,GORASP1,SEC24A,SORL1,SEC23B,SEC13,SEC24D,SEC16A,VPS35,SNX4,IDE,VPS29,MFN2,RTN4,AP2A1,SAR1B,ADAM17,RTN3,APBA1,COPG1,COPG2,OSBP,SNX6,PICALM,MAPKAPK2,SEC31A,AP2B1,SEC24C,PREB,AP4S1,SORT1,MAP2K3,EIF2S1,ECE1,VDAC1,PLG,MIA3,COPZ1,NCSTN,AP4B1,CLU,SREBF2,APP,ITPR2,MAPK14,PLCG2,SAR1A,SYK,GGA1,SEC24B,AP4M1,ABCA7,TMED9,AP3B2,GGA3,COPA,APBA2,AP4E1,PSEN1,APOE,ARF6,ITPR1,VPS26A,BACE1,SIGMAR1,VLDLR
35,RTN4,RTN3,COPB1,RAB1B,COPB2,AP2A1,SEC23A,COPE,SEC16A,SNX4,SAR1B,VPS26A,GGA2,OSBP,MIA3,HSPA5,LRP1,ARF6,AP1G1,ADAM10,VPS29,SEC24D,COPG2,RAB1A,COPG1,VPS35,BIN1,TMED2,SNX6,PLCG2,GORASP1,APBA1,SORT1,SYK,PICALM,EIF2S1,CLU,SORL1,MFN2,VDAC1,HSPA9,ITPR2,AP2B1,PREB,IDE,TMED10,AP4B1,ADAM17,MAPKAPK2,APP,SEC23B,PLG,MAPK14,GGA1,VLDLR,AP4S1,ABCA7,SEC31A,SREBF2,SEC24C,AP3B2,GGA3,SEC24A,SEC24B,MAP2K3,TMED9,APBA2,NCSTN,PSEN1,SIGMAR1,AP4E1,ECE1,BACE1,SAR1A,SEC13,COPA,APOE,COPZ1,AP4M1,ITPR1
36,SEC23A,RTN3,TMED9,RTN4,SORT1,SNX4,VPS35,SEC16A,ARF6,AP2A1,ADAM10,SAR1B,MIA3,HSPA5,SEC13,COPE,GGA2,LRP1,VPS29,SNX6,TMED10,BIN1,COPG2,SEC31A,RAB1A,SEC24D,APBA1,AP2B1,OSBP,MAPKAPK2,COPB1,IDE,GORASP1,RAB1B,PLCG2,ITPR2,MAPK14,TMED2,PSEN1,AP1G1,MFN2,SEC23B,HSPA9,ECE1,PLG,SYK,VPS26A,AP4B1,COPZ1,AP4E1,SEC24A,NCSTN,EIF2S1,APP,SEC24C,ABCA7,CLU,VDAC1,MAP2K3,ADAM17,SEC24B,PICALM,COPB2,PREB,SREBF2,AP4S1,COPG1,APOE,VLDLR,GGA3,SAR1A,SORL1,AP3B2,COPA,APBA2,AP4M1,BACE1,GGA1,SIGMAR1,ITPR1
37,APBA1,AP2B1,TMED10,AP1G1,CLU,VPS26A,ECE1,MAP2K3,ADAM17,ADAM10,TMED2,SNX6,SEC13,ARF6,SEC23A,SEC16A,HSPA5,BIN1,EIF2S1,VPS35,SORT1,SNX4,RTN3,SORL1,MFN2,GGA2,SEC24C,RAB1A,AP2A1,PREB,COPG2,RAB1B,COPB1,RTN4,IDE,COPB2,SEC31A,OSBP,SEC24D,TMED9,SYK,PLCG2,LRP1,PSEN1,COPZ1,VPS29,SAR1B,VDAC1,SEC24A,SEC24B,NCSTN,COPE,AP4E1,ITPR2,AP4B1,MAPKAPK2,SEC23B,SAR1A,GORASP1,MIA3,ABCA7,APP,PLG,GGA1,SREBF2,COPA,GGA3,MAPK14,HSPA9,SIGMAR1,VLDLR,COPG1,AP4M1,PICALM,AP3B2,APOE,AP4S1,APBA2,BACE1,ITPR1
38,SEC23A,COPB1,COPB2,COPE,SEC16A,SNX4,RTN4,BIN1,GGA2,ADAM10,RAB1B,ECE1,APBA1,RAB1A,OSBP,SORT1,TMED9,COPG1,SEC13,SYK,ITPR2,LRP1,SAR1A,TMED10,PLCG2,PICALM,VDAC1,RTN3,PREB,COPG2,MAPK14,HSPA9,AP2B1,NCSTN,VPS26A,EIF2S1,SNX6,VPS29,AP2A1,GORASP1,IDE,HSPA5,MAPKAPK2,AP4B1,SREBF2,MFN2,VPS35,PLG,AP1G1,ABCA7,SEC24D,CLU,MIA3,SORL1,GGA1,ARF6,SEC23B,AP4S1,SEC24C,SEC31A,SEC24A,TMED2,COPZ1,GGA3,APOE,ITPR1,SAR1B,ADAM17,SEC24B,BACE1,AP3B2,AP4E1,VLDLR,APBA2,SIGMAR1,PSEN1,AP4M1,MAP2K3,APP,COPA
39,AP2B1,GGA2,RTN4,OSBP,RAB1B,AP2A1,EIF2S1,SORT1,BIN1,TMED10,RTN3,COPG1,COPB2,TMED2,MFN2,SORL1,COPG2,COPE,AP1G1,MAPKAPK2,IDE,VPS26A,SEC23A,SNX6,ITPR2,AP4S1,MIA3,ADAM17,SNX4,LRP1,CLU,VPS35,RAB1A,SEC23B,PLCG2,SAR1A,SEC24A,SYK,HSPA9,AP4B1,ADAM10,HSPA5,PREB,PSEN1,SEC24D,SEC16A,APBA1,NCSTN,SAR1B,VPS29,COPZ1,VDAC1,GORASP1,MAPK14,GGA3,SEC24C,MAP2K3,SEC31A,AP4M1,ECE1,ARF6,COPA,APBA2,COPB1,PLG,GGA1,SREBF2,AP3B2,BACE1,PICALM,SEC13,APP,APOE,VLDLR,TMED9,SIGMAR1,AP4E1,ABCA7,SEC24B,ITPR1
40,COPB1,COPE,ADAM10,RAB1B,EIF2S1,AP2B1,LRP1,BIN1,AP2A1,VPS29,IDE,COPB2,SEC24A,COPG1,SEC31A,VPS35,SEC13,MFN2,RAB1A,SEC23B,COPG2,HSPA5,NCSTN,VDAC1,GORASP1,SEC16A,VPS26A,SNX6,APBA1,PREB,RTN3,SEC23A,HSPA9,TMED10,TMED2,MAP2K3,ADAM17,CLU,SNX4,AP1G1,RTN4,TMED9,SEC24D,MAPKAPK2,OSBP,SORL1,GGA2,PLCG2,SYK,SORT1,AP4S1,SAR1B,ARF6,SAR1A,PSEN1,COPA,MIA3,ITPR2,GGA3,PICALM,GGA1,SEC24C,MAPK14,SREBF2,ECE1,APOE,COPZ1,AP3B2,APBA2,SIGMAR1,AP4B1,AP4M1,SEC24B,VLDLR,ABCA7,APP,PLG,ITPR1,AP4E1,BACE1
41,COPB2,COPB1,RTN4,ADAM10,AP2A1,BIN1,AP2B1,GGA2,RAB1A,RAB1B,VPS29,AP1G1,OSBP,APBA1,CLU,VPS35,TMED10,GORASP1,SEC16A,RTN3,TMED2,ECE1,COPE,COPG1,PLG,SNX4,MIA3,MAPKAPK2,PLCG2,SEC24D,COPG2,IDE,HSPA5,SEC24A,MAP2K3,SEC24C,VPS26A,SEC23B,ADAM17,MAPK14,SEC13,SORT1,SORL1,EIF2S1,SYK,MFN2,SEC31A,SEC23A,TMED9,ITPR2,SNX6,SAR1B,AP4S1,PREB,APP,VDAC1,NCSTN,COPZ1,PICALM,SAR1A,GGA3,PSEN1,LRP1,HSPA9,ABCA7,AP3B2,SEC24B,AP4B1,AP4M1,VLDLR,SREBF2,GGA1,SIGMAR1,COPA,APBA2,APOE,AP4E1,BACE1,ITPR1,ARF6
42,COPB1,TMED10,VPS26A,MAP2K3,SNX4,SEC23A,AP2B1,SEC16A,COPG1,ADAM17,SEC31A,SORT1,TMED2,ADAM10,EIF2S1,ECE1,BIN1,MFN2,COPE,COPB2,SNX6,RTN3,IDE,RAB1A,NCSTN,VDAC1,AP2A1,VPS35,RAB1B,AP4B1,OSBP,SEC23B,AP4S1,RTN4,VPS29,MIA3,AP1G1,SYK,PLCG2,SEC24A,APBA1,ITPR2,HSPA9,GGA2,COPZ1,MAPK14,COPG2,PREB,PICALM,TMED9,PSEN1,GGA1,CLU,ARF6,SEC24B,SEC13,APP,GORASP1,PLG,LRP1,SEC24D,SAR1A,SREBF2,GGA3,APBA2,APOE,HSPA5,SEC24C,SORL1,MAPKAPK2,AP4E1,VLDLR,AP4M1,SAR1B,COPA,ABCA7,AP3B2,SIGMAR1,ITPR1,BACE1
43,COPG2,COPG1,COPE,COPB2,AP2B1,VPS26A,TMED10,BIN1,LRP1,HSPA9,GGA2,PREB,AP2A1,HSPA5,SNX4,SORL1,COPB1,TMED2,AP1G1,RAB1B,SEC24A,SEC23A,VPS29,SEC23B,ADAM17,VPS35,IDE,MFN2,MAPKAPK2,SORT1,RAB1A,ECE1,MAP2K3,EIF2S1,TMED9,AP4B1,RTN3,PLCG2,SYK,GORASP1,ITPR2,SEC24D,SREBF2,SEC16A,MAPK14,APP,OSBP,CLU,GGA3,SEC24C,PLG,RTN4,ADAM10,PSEN1,MIA3,SNX6,AP4E1,SEC31A,SEC13,SAR1B,AP4M1,COPZ1,APBA2,ABCA7,ARF6,SAR1A,PICALM,NCSTN,GGA1,APBA1,COPA,AP4S1,VDAC1,SIGMAR1,APOE,AP3B2,ITPR1,BACE1,VLDLR,SEC24B
44,SORT1,BIN1,VPS26A,GGA2,TMED10,COPE,COPG1,TMED2,AP1G1,ECE1,RAB1A,APBA1,VPS29,HSPA9,HSPA5,IDE,MIA3,VPS35,ADAM10,SEC23A,TMED9,COPB1,CLU,OSBP,SORL1,COPB2,AP2B1,EIF2S1,RAB1B,SEC31A,GORASP1,RTN4,RTN3,MAPK14,PLCG2,PLG,APP,SEC13,SEC24D,SEC16A,PREB,SAR1A,SYK,SEC23B,AP2A1,MAPKAPK2,COPG2,COPZ1,AP4S1,PSEN1,SNX6,MAP2K3,VDAC1,AP4B1,NCSTN,SEC24A,GGA1,ADAM17,AP4E1,ABCA7,MFN2,ITPR2,COPA,LRP1,SAR1B,GGA3,APBA2,ARF6,AP4M1,SEC24B,PICALM,SREBF2,SNX4,AP3B2,APOE,SIGMAR1,SEC24C,BACE1,ITPR1,VLDLR
45,COPB2,SNX6,TMED10,TMED2,RTN4,COPB1,SORT1,ADAM10,MFN2,HSPA9,SNX4,SEC16A,APBA1,SYK,CLU,RAB1B,SEC23A,HSPA5,SORL1,MIA3,VPS26A,BIN1,AP1G1,TMED9,VPS35,ECE1,GGA3,EIF2S1,LRP1,COPE,AP4S1,SEC31A,ABCA7,COPG2,GGA2,VPS29,VDAC1,SEC13,NCSTN,PLCG2,PLG,AP2B1,COPG1,PSEN1,ADAM17,OSBP,SEC24D,SEC23B,AP4B1,PREB,SEC24A,ITPR2,SAR1B,ARF6,MAPKAPK2,MAP2K3,MAPK14,APOE,RAB1A,SEC24C,COPA,PICALM,SAR1A,RTN3,COPZ1,IDE,SEC24B,SREBF2,AP2A1,AP4E1,GGA1,AP4M1,VLDLR,APBA2,APP,SIGMAR1,ITPR1,AP3B2,GORASP1,BACE1
46,COPG1,EIF2S1,SNX6,AP2A1,SEC23B,HSPA5,SAR1B,HSPA9,COPB2,RAB1A,COPB1,TMED2,TMED10,PREB,RTN3,GGA2,SEC13,SEC24A,AP4B1,RAB1B,ADAM10,SNX4,RTN4,AP2B1,BIN1,SEC31A,LRP1,SORT1,AP1G1,OSBP,COPE,COPG2,ARF6,SORL1,ADAM17,SEC23A,MAP2K3,VDAC1,CLU,VPS35,NCSTN,SEC24D,SEC16A,APBA1,SYK,PLCG2,IDE,ECE1,SREBF2,AP4S1,VPS29,MIA3,ITPR2,PSEN1,COPZ1,MFN2,APP,AP4E1,VLDLR,PLG,MAPK14,MAPKAPK2,TMED9,SEC24C,SEC24B,SAR1A,GORASP1,APOE,COPA,AP3B2,GGA3,PICALM,ABCA7,BACE1,VPS26A,AP4M1,GGA1,APBA2,ITPR1,SIGMAR1
47,COPG1,EIF2S1,RAB1A,HSPA9,CLU,SEC23A,COPB2,ECE1,RTN3,VPS26A,BIN1,ADAM10,MFN2,VPS29,SEC13,COPB1,AP2A1,COPG2,GGA2,COPE,SAR1B,TMED10,HSPA5,RAB1B,GORASP1,RTN4,TMED2,APBA1,SEC31A,OSBP,LRP1,AP2B1,PICALM,SORT1,SNX6,SYK,TMED9,GGA3,SNX4,SEC23B,MIA3,SEC24D,SEC16A,AP1G1,PSEN1,PLCG2,ITPR2,ADAM17,VPS35,ARF6,SEC24B,IDE,MAPK14,PLG,PREB,SEC24A,MAPKAPK2,SAR1A,SORL1,MAP2K3,VDAC1,NCSTN,APOE,APP,ABCA7,COPA,AP4B1,AP3B2,AP4E1,COPZ1,GGA1,ITPR1,AP4S1,AP4M1,SIGMAR1,SREBF2,VLDLR,SEC24C,BACE1,APBA2
48,CLU,COPB1,HSPA5,SEC16A,BIN1,SNX4,COPG1,ADAM10,COPE,RTN4,AP2A1,VPS35,TMED9,TMED2,COPB2,APBA1,PLCG2,IDE,TMED10,LRP1,GGA2,AP4S1,SYK,MIA3,RAB1B,OSBP,SEC24C,MFN2,SNX6,SEC24D,SORT1,AP2B1,RAB1A,VPS29,AP1G1,MAPKAPK2,SEC24A,SEC23B,AP4B1,GORASP1,COPZ1,EIF2S1,SAR1B,VDAC1,NCSTN,HSPA9,VPS26A,PLG,COPG2,SEC13,PSEN1,SORL1,SEC23A,APP,RTN3,ITPR2,PREB,MAPK14,PICALM,SREBF2,AP4E1,ADAM17,ECE1,SAR1A,ARF6,AP3B2,SEC31A,APBA2,SIGMAR1,GGA1,SEC24B,APOE,VLDLR,MAP2K3,GGA3,AP4M1,ITPR1,ABCA7,COPA,BACE1
49,RTN4,EIF2S1,HSPA5,SNX6,ECE1,AP2A1,SEC16A,SNX4,SEC24D,PLCG2,SYK,COPG1,ADAM10,AP2B1,ARF6,COPE,PREB,COPG2,BIN1,RTN3,RAB1A,SORT1,RAB1B,COPB2,VPS29,ITPR2,SEC31A,SEC13,VPS26A,AP1G1,APBA1,MAPK14,MIA3,PSEN1,TMED9,AP4S1,LRP1,COPB1,OSBP,MFN2,GGA2,TMED2,SAR1B,SEC23A,VPS35,IDE,MAP2K3,HSPA9,ABCA7,MAPKAPK2,VDAC1,ADAM17,NCSTN,SEC23B,CLU,SORL1,TMED10,AP4B1,SAR1A,SEC24A,COPZ1,GORASP1,APP,AP3B2,GGA3,PICALM,SEC24C,PLG,SEC24B,COPA,AP4E1,APBA2,AP4M1,APOE,VLDLR,BACE1,SREBF2,ITPR1,SIGMAR1,GGA1
50,RAB1B,SEC13,RAB1A,AP2B1,VPS35,AP1G1,SEC23A,BIN1,LRP1,RTN4,COPE,SEC16A,COPG1,ADAM17,MAP2K3,ECE1,VPS29,MIA3,PREB,HSPA5,EIF2S1,ADAM10,PLG,SNX4,AP2A1,VPS26A,COPB2,SNX6,NCSTN,TMED9,SAR1A,TMED2,SEC31A,APBA1,VDAC1,COPB1,COPG2,COPZ1,SEC24D,GORASP1,SEC23B,AP4B1,MFN2,SEC24A,CLU,SREBF2,RTN3,SEC24B,ITPR2,AP4S1,OSBP,MAPK14,IDE,MAPKAPK2,TMED10,APBA2,APP,GGA3,PLCG2,SORT1,GGA2,SYK,AP3B2,SORL1,COPA,ABCA7,PSEN1,PICALM,GGA1,ARF6,AP4M1,SAR1B,SEC24C,BACE1,AP4E1,SIGMAR1,VLDLR,APOE,HSPA9,ITPR1
