ordering,pos1,pos2,pos3,pos4,pos5,pos6,pos7,pos8,pos9,pos10,pos11,pos12,pos13,pos14,pos15,pos16,pos17,pos18,pos19,pos20,pos21,pos22,pos23,pos24,pos25,pos26,pos27,pos28,pos29,pos30,pos31,pos32,pos33,pos34,pos35,pos36,pos37,pos38,pos39,pos40,pos41,pos42,pos43,pos44,pos45,pos46,pos47,pos48,pos49,pos50,pos51,pos52,pos53,pos54,pos55,pos56,pos57,pos58,pos59,pos60,pos61,pos62,pos63,pos64,pos65,pos66,pos67,pos68,pos69,pos70,pos71,pos72,pos73,pos74,pos75,pos76,pos77,pos78,pos79,pos80
20,VPS26A,MFN2,VDAC1,VPS29,SEC23A,COPB1,MAPKAPK2,ADAM17,MIA3,HSPA9,SEC31A,APBA1,COPE,RAB1B,GGA1,ITPR2,PREB,COPG1,ARF6,TMED10,TMED9,AP1G1,APP,APOE,COPZ1,OSBP,MAPK14,PICALM,BACE1,TMED2,VPS35,AP2A1,HSPA5,LRP1,ADAM10,SORT1,SORL1,GGA3,PLCG2,EIF2S1,SYK,SEC24C,IDE,COPG2,ITPR1,COPB2,SAR1A,RTN4,CLU,RAB1A,AP2B1,PSEN1,NCSTN,RTN3,SEC13,SEC16A,AP3B2,SNX4,COPA,SEC24B,SEC24D,SEC24A,AP4S1,BIN1,SEC23B,SAR1B,VLDLR,ECE1,APBA2,SIGMAR1,AP4B1,AP4E1,SNX6,MAP2K3,GGA2,AP4M1,SREBF2,GORASP1,ABCA7,PLG
21,BIN1,VPS35,ITPR2,AP3B2,MAPK14,TMED9,SNX6,RTN3,TMED10,CLU,AP2B1,MAPKAPK2,VDAC1,VPS26A,RTN4,HSPA5,SORT1,TMED2,PICALM,AP1G1,APP,SEC24C,SORL1,COPG1,EIF2S1,SAR1B,SEC13,COPB1,SEC16A,RAB1A,HSPA9,AP4S1,VPS29,MIA3,MFN2,PREB,ADAM10,SYK,OSBP,COPA,GGA1,IDE,SEC31A,GORASP1,ITPR1,SEC23A,COPB2,NCSTN,LRP1,GGA3,COPG2,PSEN1,PLCG2,ARF6,APOE,SAR1A,COPE,SEC24A,RAB1B,AP2A1,BACE1,APBA2,APBA1,SEC24B,COPZ1,SIGMAR1,VLDLR,SEC23B,GGA2,SNX4,PLG,MAP2K3,SEC24D,AP4E1,ADAM17,SREBF2,ECE1,AP4B1,AP4M1,ABCA7
22,MAPKAPK2,SEC23A,GGA3,RAB1A,APBA2,SEC31A,SYK,COPB2,RTN4,COPZ1,GGA2,MIA3,VPS26A,SEC24C,HSPA9,AP2A1,COPA,AP2B1,APBA1,AP3B2,LRP1,COPE,SAR1A,BACE1,HSPA5,SORT1,ITPR2,SEC24A,MFN2,VPS29,PICALM,ARF6,NCSTN,VDAC1,ADAM10,BIN1,APOE,SEC24B,CLU,PREB,COPB1,EIF2S1,RAB1B,APP,AP4S1,ITPR1,SEC16A,PSEN1,ADAM17,AP1G1,SNX4,VPS35,RTN3,OSBP,SORL1,GORASP1,COPG1,GGA1,SIGMAR1,COPG2,IDE,SNX6,TMED9,TMED2,SEC23B,SAR1B,TMED10,SEC13,MAP2K3,SREBF2,VLDLR,SEC24D,PLCG2,AP4E1,AP4B1,MAPK14,ECE1,PLG,ABCA7,AP4M1
23,ARF6,HSPA9,COPA,TMED9,MFN2,BIN1,APBA1,SEC31A,RAB1B,CLU,AP2A1,TMED10,PREB,ITPR2,COPB1,APBA2,GGA3,VPS35,PICALM,BACE1,MAPK14,PSEN1,NCSTN,PLCG2,LRP1,APP,TMED2,RAB1A,COPZ1,HSPA5,SYK,AP1G1,SEC13,VDAC1,GGA1,IDE,SEC24B,OSBP,SEC23A,SAR1A,AP2B1,SEC24A,SAR1B,ADAM10,APOE,COPG2,ITPR1,SEC24C,RTN4,COPB2,AP3B2,RTN3,SEC16A,AP4S1,GORASP1,SORT1,COPE,EIF2S1,SNX4,COPG1,ADAM17,GGA2,VPS26A,SNX6,MIA3,VPS29,SORL1,VLDLR,SEC24D,ECE1,AP4B1,MAPKAPK2,MAP2K3,AP4E1,AP4M1,SEC23B,SREBF2,SIGMAR1,PLG,ABCA7
24,RAB1B,HSPA9,MAPKAPK2,HSPA5,CLU,APBA2,MIA3,SEC23A,ITPR2,TMED9,RTN3,PICALM,BIN1,SEC24C,RTN4,APP,TMED10,COPA,GGA2,COPG2,VDAC1,AP3B2,GGA3,AP1G1,VPS26A,COPG1,SORL1,MFN2,COPB2,LRP1,OSBP,AP2A1,SNX6,RAB1A,VPS35,VPS29,IDE,ITPR1,APOE,ADAM10,MAPK14,TMED2,SEC31A,PREB,SYK,SAR1B,PLCG2,ADAM17,SEC13,AP2B1,SAR1A,GORASP1,ARF6,COPB1,GGA1,SNX4,APBA1,AP4S1,SEC24B,MAP2K3,SORT1,PSEN1,NCSTN,EIF2S1,SEC16A,SEC24A,SIGMAR1,COPE,SREBF2,COPZ1,BACE1,VLDLR,SEC24D,SEC23B,AP4E1,AP4M1,ABCA7,ECE1,AP4B1,PLG
25,RAB1B,VDAC1,COPB1,MFN2,VPS35,MIA3,SEC31A,COPA,COPE,RTN4,VPS29,EIF2S1,RAB1A,HSPA5,ADAM10,AP2A1,GGA3,VPS26A,PREB,GGA1,APP,BIN1,COPG1,SEC16A,AP2B1,AP4S1,APBA2,NCSTN,PICALM,COPB2,MAPKAPK2,PSEN1,SORT1,SAR1A,SEC24C,ITPR2,TMED9,SORL1,TMED2,ADAM17,ITPR1,RTN3,TMED10,OSBP,SNX6,SAR1B,AP1G1,SEC13,SEC23A,COPZ1,SYK,PLCG2,CLU,APBA1,COPG2,ARF6,MAPK14,SNX4,SEC24B,IDE,LRP1,SIGMAR1,HSPA9,BACE1,SREBF2,GORASP1,APOE,MAP2K3,GGA2,AP4E1,AP4B1,ECE1,VLDLR,AP3B2,SEC24D,AP4M1,SEC24A,ABCA7,SEC23B,PLG
26,HSPA5,AP2A1,VDAC1,COPB2,COPA,VPS26A,COPG1,VPS29,SEC23A,CLU,MIA3,RAB1B,ITPR2,SEC24C,APP,APOE,GGA1,SEC13,SAR1B,ARF6,SAR1A,TMED9,BIN1,SNX6,TMED10,BACE1,APBA1,SYK,SORL1,PREB,AP2B1,AP1G1,SORT1,IDE,VPS35,ITPR1,LRP1,ADAM17,GORASP1,SEC31A,PICALM,SNX4,TMED2,EIF2S1,MFN2,SEC16A,GGA3,COPB1,HSPA9,PLCG2,ADAM10,MAPKAPK2,OSBP,RTN4,AP4S1,PSEN1,SIGMAR1,RTN3,NCSTN,RAB1A,MAPK14,GGA2,AP3B2,COPZ1,APBA2,COPE,COPG2,SEC24B,ECE1,SEC24A,SEC24D,MAP2K3,SEC23B,AP4E1,VLDLR,AP4B1,SREBF2,PLG,AP4M1,ABCA7
27,COPG2,COPG1,COPA,SNX6,BIN1,MAPK14,COPB1,SEC13,APBA1,VDAC1,GGA1,RTN3,RAB1B,CLU,VPS35,NCSTN,VPS29,AP2A1,ADAM10,VPS26A,TMED2,RTN4,PREB,SORL1,RAB1A,TMED10,AP3B2,GGA3,PLCG2,ITPR2,AP2B1,SEC23A,SEC31A,SAR1A,COPB2,SEC24C,EIF2S1,SYK,TMED9,COPZ1,LRP1,ARF6,HSPA5,SAR1B,MFN2,ADAM17,BACE1,OSBP,PICALM,IDE,ITPR1,PSEN1,SEC16A,AP1G1,AP4S1,APOE,GORASP1,SNX4,MAPKAPK2,SEC24A,COPE,APBA2,SEC24B,SORT1,HSPA9,GGA2,SIGMAR1,MAP2K3,SEC23B,MIA3,APP,AP4B1,VLDLR,SEC24D,ABCA7,AP4E1,AP4M1,ECE1,SREBF2,PLG
28,VPS35,ITPR2,BIN1,ADAM17,SEC24C,COPZ1,COPB2,VPS26A,CLU,SORL1,AP4S1,SEC16A,HSPA9,RAB1A,COPB1,ARF6,SEC13,MFN2,SEC31A,SAR1A,SAR1B,SYK,AP1G1,APP,SNX6,PLCG2,HSPA5,MAPKAPK2,MAPK14,PICALM,RAB1B,PREB,ADAM10,IDE,APOE,RTN4,VPS29,SEC23A,TMED9,ITPR1,RTN3,MIA3,TMED2,COPG1,GGA1,LRP1,SORT1,COPA,APBA1,NCSTN,VDAC1,COPE,SNX4,AP2B1,GGA2,OSBP,AP3B2,SIGMAR1,SEC24B,COPG2,TMED10,BACE1,AP2A1,GORASP1,APBA2,SREBF2,GGA3,EIF2S1,SEC23B,MAP2K3,SEC24A,AP4E1,PSEN1,SEC24D,ECE1,AP4B1,PLG,AP4M1,VLDLR,ABCA7
29,MAPK14,MAPKAPK2,COPB1,AP1G1,SEC24C,APBA1,PICALM,COPE,NCSTN,VDAC1,CLU,SORL1,ITPR2,SORT1,ADAM10,APOE,SEC23A,AP2B1,AP3B2,GGA3,APP,SNX6,IDE,HSPA9,COPG1,RAB1B,ADAM17,RTN3,TMED10,LRP1,TMED9,BIN1,TMED2,PSEN1,VPS35,GGA1,SEC16A,MFN2,ITPR1,EIF2S1,AP4S1,COPA,VPS29,GORASP1,PREB,HSPA5,GGA2,COPB2,RTN4,SAR1A,COPG2,SNX4,COPZ1,RAB1A,SAR1B,MIA3,PLCG2,BACE1,SYK,SEC31A,AP2A1,SEC13,VPS26A,SEC24B,APBA2,SEC24A,SIGMAR1,MAP2K3,AP4B1,ARF6,SREBF2,ECE1,SEC24D,AP4E1,AP4M1,OSBP,PLG,SEC23B,ABCA7,VLDLR
30,HSPA9,ADAM17,TMED2,TMED10,VPS26A,MAPK14,COPE,RTN4,SEC31A,COPA,COPG1,MIA3,IDE,VPS35,ADAM10,RAB1A,SORL1,COPB2,AP2B1,VDAC1,COPB1,SEC16A,RAB1B,APBA2,GGA3,TMED9,RTN3,LRP1,ARF6,OSBP,ITPR1,ITPR2,SNX6,AP1G1,AP3B2,AP4S1,SEC13,APP,CLU,PLCG2,NCSTN,AP2A1,VPS29,PICALM,SYK,EIF2S1,SEC23A,SEC24C,PREB,PSEN1,MFN2,BIN1,COPZ1,APOE,GGA1,COPG2,SORT1,SAR1B,APBA1,GORASP1,SEC24B,SEC24A,BACE1,SNX4,GGA2,HSPA5,SAR1A,SIGMAR1,SEC24D,SEC23B,VLDLR,AP4B1,MAPKAPK2,AP4E1,PLG,ECE1,SREBF2,MAP2K3,ABCA7,AP4M1
31,CLU,VPS35,SEC23A,AP1G1,GGA2,COPG1,SEC13,SEC24C,RTN4,ARF6,MIA3,COPZ1,COPB1,NCSTN,PSEN1,RAB1B,PREB,ITPR1,HSPA5,PICALM,RTN3,AP3B2,ADAM17,COPE,TMED10,VPS29,AP2A1,APP,COPB2,MFN2,SORT1,RAB1A,SORL1,VPS26A,ADAM10,TMED2,VDAC1,LRP1,ITPR2,HSPA9,BIN1,GGA1,APOE,AP2B1,SEC24B,APBA1,MAPKAPK2,TMED9,SEC31A,SAR1A,OSBP,SYK,SAR1B,MAPK14,SNX4,APBA2,SNX6,GGA3,BACE1,PLCG2,COPA,SREBF2,EIF2S1,AP4S1,SEC16A,SEC24A,IDE,AP4B1,SEC23B,GORASP1,SEC24D,MAP2K3,SIGMAR1,VLDLR,COPG2,AP4M1,AP4E1,ECE1,PLG,ABCA7
32,APBA1,SAR1B,PREB,BIN1,ITPR1,SEC31A,PICALM,COPB1,HSPA5,COPA,SORT1,VPS35,GGA1,RAB1B,ADAM17,ITPR2,VPS29,OSBP,TMED2,TMED10,AP2A1,LRP1,EIF2S1,SYK,SNX4,SEC24C,CLU,COPE,GGA3,RTN4,PLCG2,APBA2,COPZ1,SAR1A,RTN3,NCSTN,VDAC1,MFN2,SNX6,SEC13,SEC23A,SEC24A,SEC16A,MIA3,APOE,IDE,VPS26A,SEC23B,TMED9,COPG1,PSEN1,MAPK14,SORL1,AP3B2,COPG2,HSPA9,RAB1A,GGA2,BACE1,AP1G1,ADAM10,AP2B1,AP4S1,GORASP1,VLDLR,ECE1,APP,SEC24B,MAP2K3,MAPKAPK2,ARF6,COPB2,AP4E1,SEC24D,SIGMAR1,AP4B1,SREBF2,AP4M1,PLG,ABCA7
33,AP2B1,ITPR2,EIF2S1,COPG1,RAB1A,GGA1,HSPA5,SYK,APBA1,COPB2,LRP1,COPE,SEC13,AP1G1,AP3B2,BACE1,APOE,SNX6,BIN1,MIA3,CLU,APP,RTN3,AP2A1,NCSTN,VDAC1,TMED2,TMED9,PSEN1,COPA,SEC31A,HSPA9,GGA3,AP4S1,PREB,COPB1,MFN2,SEC16A,SORT1,SEC24C,VPS26A,SEC23B,MAPK14,SAR1A,VPS35,GGA2,SEC23A,TMED10,OSBP,PICALM,ADAM10,ITPR1,SAR1B,RAB1B,VPS29,SEC24A,GORASP1,COPZ1,APBA2,SORL1,PLCG2,SNX4,ARF6,MAPKAPK2,COPG2,SEC24B,SIGMAR1,RTN4,IDE,MAP2K3,SREBF2,ADAM17,VLDLR,SEC24D,PLG,AP4E1,ECE1,AP4B1,AP4M1,ABCA7
34,VPS35,RTN3,SAR1B,PICALM,AP2B1,AP3B2,AP1G1,ADAM17,TMED10,CLU,RTN4,TMED2,RAB1A,LRP1,PREB,COPB1,RAB1B,SEC13,COPG1,HSPA9,SNX6,SEC23A,VPS29,COPA,ITPR1,VDAC1,AP2A1,APBA1,GGA3,SEC24C,GGA2,BACE1,BIN1,HSPA5,GGA1,APOE,ARF6,COPG2,TMED9,ITPR2,COPE,PLCG2,SYK,ADAM10,SAR1A,MIA3,COPZ1,EIF2S1,SNX4,APP,SORT1,IDE,SEC31A,MFN2,VPS26A,SORL1,GORASP1,OSBP,MAPKAPK2,SEC24B,SEC16A,SEC24A,COPB2,SEC24D,PSEN1,NCSTN,SIGMAR1,SEC23B,APBA2,VLDLR,AP4S1,ECE1,SREBF2,AP4E1,MAP2K3,ABCA7,AP4B1,PLG,AP4M1,MAPK14
35,SAR1A,AP3B2,AP1G1,PICALM,ITPR2,SAR1B,PLCG2,MAPK14,AP2A1,GGA2,GORASP1,TMED9,MFN2,VPS26A,COPG1,SEC31A,COPA,ARF6,AP2B1,RAB1A,SYK,BIN1,APBA1,MIA3,LRP1,ADAM10,GGA3,TMED2,SEC23A,SNX6,SEC24C,VDAC1,APOE,AP4S1,COPB2,SEC16A,SORL1,IDE,COPE,HSPA9,APP,COPG2,RTN4,PSEN1,NCSTN,PREB,SORT1,OSBP,HSPA5,TMED10,ADAM17,COPZ1,COPB1,VPS29,SEC24A,ITPR1,SNX4,SEC24B,RTN3,EIF2S1,SEC13,MAPKAPK2,VPS35,CLU,GGA1,SREBF2,MAP2K3,SEC23B,AP4E1,BACE1,RAB1B,VLDLR,SIGMAR1,APBA2,ECE1,AP4B1,SEC24D,AP4M1,ABCA7,PLG
36,VPS35,COPA,EIF2S1,MAPK14,COPZ1,RAB1B,COPB2,VPS29,COPB1,GGA1,AP2B1,RAB1A,AP3B2,GGA2,SYK,SEC31A,SORT1,BIN1,ADAM10,MFN2,MIA3,SEC13,TMED2,SEC23A,RTN3,SEC24C,SNX6,TMED9,PLCG2,OSBP,VPS26A,COPE,SAR1A,AP1G1,ITPR2,CLU,LRP1,PICALM,APBA1,AP2A1,BACE1,SAR1B,TMED10,HSPA9,ADAM17,SNX4,ARF6,NCSTN,APP,VDAC1,PSEN1,HSPA5,RTN4,COPG2,GGA3,IDE,APOE,MAPKAPK2,AP4S1,SEC16A,ITPR1,SREBF2,GORASP1,PREB,VLDLR,SEC24B,SORL1,SEC24A,APBA2,ECE1,SEC23B,SEC24D,COPG1,AP4B1,MAP2K3,AP4E1,SIGMAR1,AP4M1,ABCA7,PLG
37,SORL1,APOE,CLU,GGA1,ITPR1,COPB1,TMED9,HSPA5,RAB1B,SYK,SEC31A,HSPA9,RAB1A,SAR1A,ITPR2,TMED2,COPB2,COPA,SORT1,AP1G1,COPZ1,LRP1,SAR1B,COPG2,SEC13,APBA2,IDE,RTN3,PLCG2,AP3B2,SEC24A,APP,NCSTN,AP2A1,AP4S1,VDAC1,MAPK14,SEC24C,SEC16A,GGA3,RTN4,PSEN1,BACE1,COPE,APBA1,EIF2S1,MIA3,VPS35,ADAM10,GORASP1,MFN2,SEC24B,PREB,ARF6,SEC23A,COPG1,PICALM,BIN1,AP2B1,TMED10,VPS29,ADAM17,SNX6,SNX4,SEC24D,VPS26A,MAPKAPK2,GGA2,AP4B1,SIGMAR1,VLDLR,SEC23B,PLG,ECE1,AP4E1,SREBF2,OSBP,MAP2K3,ABCA7,AP4M1
38,SORT1,SEC23A,COPG1,COPE,PICALM,GGA1,ARF6,EIF2S1,SAR1B,LRP1,SEC24A,COPZ1,AP1G1,RAB1B,ITPR2,BIN1,RTN4,MFN2,COPB2,SNX6,SYK,SORL1,MAPK14,VPS26A,IDE,VPS29,COPA,HSPA9,ITPR1,SEC24B,AP2A1,TMED2,PLCG2,TMED10,AP2B1,AP3B2,CLU,APBA1,SEC24C,MIA3,GGA3,HSPA5,COPG2,OSBP,COPB1,VPS35,APP,TMED9,RTN3,NCSTN,PSEN1,PREB,RAB1A,SEC23B,GORASP1,APOE,SEC31A,ADAM10,ADAM17,SAR1A,MAPKAPK2,SEC13,SEC16A,GGA2,AP4S1,SNX4,BACE1,SREBF2,VDAC1,MAP2K3,VLDLR,AP4E1,ECE1,SIGMAR1,APBA2,AP4B1,AP4M1,SEC24D,ABCA7,PLG
39,RAB1A,SEC24C,RAB1B,AP2A1,SEC13,SNX6,SEC31A,HSPA9,TMED10,BACE1,CLU,APBA1,GGA1,HSPA5,VPS26A,MFN2,SAR1B,VDAC1,AP2B1,COPB2,SORL1,SAR1A,COPG1,SEC16A,APOE,MIA3,ADAM10,VPS35,PLCG2,SYK,COPZ1,PICALM,TMED9,ITPR2,AP4S1,AP3B2,COPA,SORT1,SEC24A,TMED2,SEC24B,APBA2,GGA3,PREB,COPB1,RTN4,COPE,BIN1,OSBP,MAPK14,LRP1,ARF6,SEC23A,ITPR1,AP1G1,APP,RTN3,VPS29,COPG2,GORASP1,SNX4,IDE,PSEN1,NCSTN,MAPKAPK2,ADAM17,SEC23B,EIF2S1,SIGMAR1,MAP2K3,VLDLR,ECE1,GGA2,SREBF2,PLG,AP4B1,AP4E1,SEC24D,AP4M1,ABCA7
40,COPB2,HSPA9,MAPK14,COPG1,VPS35,COPZ1,SYK,TMED2,EIF2S1,COPA,SAR1A,SEC31A,TMED10,ITPR1,AP3B2,OSBP,AP2B1,SEC23A,RAB1A,SAR1B,VPS29,SEC16A,TMED9,AP1G1,NCSTN,VDAC1,SEC24C,AP4S1,LRP1,PLCG2,MIA3,PREB,ADAM17,PICALM,ADAM10,APBA2,GGA3,RTN3,ARF6,SEC13,APOE,CLU,RAB1B,AP2A1,SNX6,HSPA5,APP,GGA1,COPE,MFN2,IDE,PSEN1,COPB1,SORT1,APBA1,SNX4,ITPR2,GORASP1,COPG2,BACE1,SEC24B,SEC24A,SORL1,SIGMAR1,VPS26A,RTN4,MAPKAPK2,BIN1,GGA2,AP4B1,ECE1,AP4E1,VLDLR,MAP2K3,SEC24D,SEC23B,AP4M1,ABCA7,PLG,SREBF2
41,MFN2,AP1G1,HSPA9,SNX4,AP2B1,COPB1,TMED2,PREB,COPA,TMED9,COPZ1,COPG1,CLU,RAB1A,APP,GGA3,ADAM10,IDE,TMED10,SORT1,SORL1,MIA3,RTN3,AP3B2,SYK,APOE,VPS35,SEC23A,MAPK14,SEC31A,SNX6,ARF6,PICALM,ADAM17,APBA2,AP2A1,VPS26A,EIF2S1,LRP1,ITPR1,COPE,PLCG2,SEC24C,SIGMAR1,NCSTN,COPB2,GORASP1,AP4S1,ITPR2,SEC13,COPG2,SEC24B,SEC24A,SEC16A,SAR1A,VPS29,RTN4,HSPA5,VDAC1,APBA1,BIN1,OSBP,GGA2,RAB1B,BACE1,GGA1,MAP2K3,PSEN1,SAR1B,MAPKAPK2,SREBF2,SEC23B,ECE1,SEC24D,AP4E1,AP4B1,VLDLR,PLG,AP4M1,ABCA7
42,SNX6,SEC23A,ADAM10,GGA1,HSPA5,VPS35,SAR1B,MAPK14,TMED10,COPG2,APP,APOE,COPA,VPS29,LRP1,RAB1B,RTN4,EIF2S1,VPS26A,TMED2,SEC31A,COPE,SEC13,SYK,RAB1A,BIN1,AP2B1,VDAC1,COPG1,HSPA9,RTN3,AP1G1,GGA3,APBA2,SEC24C,CLU,TMED9,AP2A1,MIA3,COPB2,ITPR2,ARF6,PICALM,PSEN1,NCSTN,COPZ1,MFN2,AP4S1,SEC16A,SEC24A,APBA1,ADAM17,GORASP1,PREB,AP3B2,SAR1A,ITPR1,SEC23B,COPB1,OSBP,SNX4,SORL1,SEC24B,PLCG2,IDE,SIGMAR1,GGA2,MAPKAPK2,MAP2K3,SORT1,SEC24D,BACE1,AP4B1,VLDLR,SREBF2,ECE1,PLG,AP4M1,ABCA7,AP4E1
43,COPG1,BIN1,VPS35,HSPA9,ADAM10,HSPA5,SEC23A,AP3B2,SORL1,LRP1,VDAC1,RTN3,SEC13,SEC31A,EIF2S1,OSBP,AP2B1,GGA3,COPG2,COPB1,MIA3,SEC24C,VPS26A,SAR1A,COPE,AP2A1,APP,CLU,GGA1,MAPKAPK2,PREB,ITPR2,RTN4,AP1G1,TMED10,TMED2,RAB1B,ARF6,VPS29,MFN2,AP4S1,PSEN1,NCSTN,TMED9,SAR1B,SORT1,SEC16A,IDE,APOE,SYK,COPB2,COPA,PICALM,ITPR1,RAB1A,APBA1,GORASP1,APBA2,ADAM17,SEC23B,PLCG2,SEC24B,SEC24A,BACE1,SNX6,SNX4,GGA2,MAPK14,ECE1,SEC24D,COPZ1,VLDLR,MAP2K3,SIGMAR1,AP4B1,AP4E1,AP4M1,PLG,SREBF2,ABCA7
44,ITPR1,AP1G1,SORL1,MIA3,ARF6,ADAM17,SEC13,NCSTN,SAR1B,VDAC1,SAR1A,HSPA9,AP3B2,VPS35,RAB1A,AP2A1,RTN3,MAPK14,IDE,VPS29,RAB1B,SEC16A,SNX6,AP4S1,HSPA5,TMED9,SEC24B,PSEN1,PLCG2,GGA1,TMED10,COPG1,COPB2,GGA3,SYK,PREB,COPB1,VPS26A,SORT1,ITPR2,TMED2,GORASP1,SEC23A,APBA2,COPA,SEC31A,ADAM10,MFN2,SEC24C,LRP1,BACE1,APP,RTN4,BIN1,COPE,APOE,EIF2S1,SEC24A,APBA1,AP2B1,COPZ1,SIGMAR1,GGA2,CLU,PICALM,COPG2,OSBP,VLDLR,SNX4,SREBF2,AP4E1,ECE1,MAPKAPK2,SEC23B,SEC24D,PLG,AP4M1,MAP2K3,ABCA7,AP4B1
45,PICALM,EIF2S1,VPS29,LRP1,TMED2,TMED9,RAB1B,ITPR2,AP3B2,RTN4,SORL1,PREB,COPB1,SEC23A,VPS35,MFN2,SAR1A,RTN3,COPA,ADAM10,CLU,APP,SAR1B,COPE,BIN1,HSPA5,ITPR1,ADAM17,HSPA9,SORT1,AP2A1,TMED10,ARF6,SEC31A,APOE,NCSTN,PSEN1,OSBP,IDE,SYK,GGA3,MAPK14,SEC24C,SNX6,VPS26A,SEC16A,COPG1,MIA3,AP1G1,AP2B1,AP4S1,COPB2,COPZ1,RAB1A,COPG2,APBA1,MAPKAPK2,GORASP1,GGA1,APBA2,VDAC1,SEC24A,SNX4,BACE1,ECE1,PLCG2,SEC13,SEC24B,VLDLR,MAP2K3,SEC24D,SEC23B,AP4E1,SIGMAR1,AP4M1,SREBF2,AP4B1,PLG,GGA2,ABCA7
46,RAB1A,SAR1B,PICALM,APBA1,COPE,COPB1,GGA3,CLU,MFN2,VPS29,SEC16A,APOE,EIF2S1,VDAC1,APP,SEC23A,AP4S1,VPS26A,COPG1,MAPKAPK2,HSPA9,MAPK14,ITPR2,SAR1A,RTN3,PREB,VPS35,GGA1,SORT1,BACE1,LRP1,COPA,AP2B1,RAB1B,SEC24C,BIN1,ADAM10,AP2A1,MIA3,APBA2,SORL1,TMED2,HSPA5,SEC13,PLCG2,SNX4,OSBP,AP1G1,PSEN1,NCSTN,AP3B2,COPZ1,SYK,TMED10,RTN4,SNX6,IDE,SEC31A,ADAM17,TMED9,ARF6,ITPR1,COPB2,COPG2,SIGMAR1,SEC24B,GORASP1,MAP2K3,SEC23B,SEC24A,AP4B1,ECE1,GGA2,SEC24D,SREBF2,VLDLR,AP4E1,AP4M1,PLG,ABCA7
47,PREB,ITPR2,COPB1,ARF6,RAB1B,BIN1,GGA3,COPG1,RTN4,VPS29,SEC31A,VPS26A,COPB2,AP2A1,COPZ1,GGA1,RTN3,VPS35,HSPA9,SAR1B,ADAM17,ITPR1,PSEN1,NCSTN,EIF2S1,PICALM,SEC23A,APOE,CLU,AP3B2,MFN2,TMED10,SORL1,TMED9,PLCG2,SYK,GORASP1,APBA1,APBA2,COPG2,SNX6,COPE,HSPA5,AP2B1,TMED2,GGA2,OSBP,SEC24B,SEC16A,SEC24A,SAR1A,AP1G1,SEC13,RAB1A,APP,SORT1,SEC24C,LRP1,AP4S1,ADAM10,VDAC1,MAPKAPK2,IDE,SREBF2,BACE1,ECE1,AP4E1,SIGMAR1,MAP2K3,MAPK14,SEC23B,AP4B1,MIA3,SNX4,SEC24D,AP4M1,VLDLR,ABCA7,PLG,COPA
48,GGA1,SAR1B,VPS29,TMED9,PICALM,TMED10,SORL1,MAPKAPK2,COPA,CLU,PLCG2,TMED2,SEC16A,VPS35,SYK,HSPA9,LRP1,PREB,RTN4,AP2B1,OSBP,AP2A1,COPG1,VPS26A,BIN1,RTN3,MFN2,AP3B2,MAPK14,IDE,COPB2,APOE,SAR1A,APBA1,RAB1A,GGA3,AP4S1,AP1G1,APBA2,NCSTN,PSEN1,SEC24C,SEC23A,COPG2,MIA3,GORASP1,APP,HSPA5,SEC31A,EIF2S1,ADAM17,ECE1,ITPR2,ARF6,RAB1B,ITPR1,COPB1,SEC23B,SEC24A,COPE,SNX4,SORT1,SEC13,SNX6,VDAC1,MAP2K3,ADAM10,COPZ1,BACE1,SEC24D,SREBF2,GGA2,AP4E1,SIGMAR1,SEC24B,VLDLR,PLG,AP4B1,ABCA7,AP4M1
49,EIF2S1,TMED2,MFN2,PICALM,SORT1,AP2A1,COPB2,RTN4,SNX6,ITPR1,GGA3,MAPKAPK2,VPS35,TMED9,MAPK14,LRP1,SEC24C,AP3B2,APP,VDAC1,ITPR2,IDE,RAB1A,APBA2,HSPA9,RAB1B,AP1G1,SIGMAR1,NCSTN,COPA,TMED10,CLU,PREB,AP4S1,RTN3,SORL1,OSBP,SAR1A,SEC16A,COPZ1,ADAM10,VPS26A,GGA1,MIA3,GORASP1,SNX4,SYK,APOE,COPB1,HSPA5,ADAM17,PSEN1,SAR1B,ARF6,SEC31A,COPG1,VPS29,BIN1,PLCG2,SEC13,COPG2,SEC23A,BACE1,AP2B1,SEC24B,SEC24A,SEC23B,COPE,ECE1,AP4E1,APBA1,VLDLR,MAP2K3,GGA2,SREBF2,AP4B1,AP4M1,SEC24D,PLG,ABCA7
50,AP3B2,ITPR2,VPS26A,PICALM,CLU,RTN4,AP2A1,GGA3,VDAC1,ITPR1,COPG1,COPA,ADAM17,MFN2,SEC31A,EIF2S1,RTN3,SAR1B,COPB1,COPE,AP2B1,AP1G1,VPS35,RAB1A,APP,SYK,TMED2,TMED10,OSBP,COPZ1,SEC24C,SEC13,MAPK14,PLCG2,VPS29,SORT1,GGA1,BIN1,LRP1,APOE,SORL1,SEC23A,SAR1A,SNX4,AP4S1,MAPKAPK2,ARF6,SEC24B,BACE1,SNX6,GORASP1,SIGMAR1,PREB,NCSTN,TMED9,APBA1,SEC24A,COPG2,SEC16A,ADAM10,HSPA5,IDE,MIA3,PSEN1,GGA2,RAB1B,HSPA9,COPB2,VLDLR,SREBF2,SEC23B,AP4B1,SEC24D,APBA2,MAP2K3,AP4E1,AP4M1,PLG,ABCA7,ECE1
