ordering,pos1,pos2,pos3,pos4,pos5,pos6,pos7,pos8,pos9,pos10,pos11,pos12,pos13,pos14,pos15,pos16,pos17,pos18,pos19,pos20,pos21,pos22,pos23,pos24,pos25,pos26,pos27,pos28,pos29,pos30,pos31,pos32,pos33,pos34,pos35,pos36,pos37,pos38,pos39,pos40,pos41,pos42,pos43,pos44,pos45,pos46,pos47,pos48,pos49,pos50,pos51,pos52,pos53,pos54,pos55,pos56,pos57,pos58,pos59,pos60,pos61,pos62,pos63,pos64,pos65,pos66,pos67,pos68,pos69,pos70,pos71,pos72,pos73,pos74,pos75,pos76,pos77,pos78,pos79,pos80
20,TMED2,TMED10,APP,ADAM10,VLDLR,AP1G1,RTN3,AP2A1,VPS35,BIN1,COPB1,COPG1,TMED9,BACE1,MFN2,SEC13,GORASP1,AP2B1,MAPKAPK2,COPE,SNX6,APBA2,APBA1,HSPA5,MIA3,RAB1B,GGA3,RTN4,PREB,HSPA9,SEC24C,RAB1A,SYK,GGA1,CLU,PLCG2,SEC23A,AP4E1,SEC24D,IDE,SORT1,SEC31A,NCSTN,PICALM,ITPR2,AP3B2,VDAC1,SEC24A,ECE1,SNX4,COPB2,COPZ1,LRP1,SREBF2,MAP2K3,SAR1B,PLG,SORL1,GGA2,ABCA7,APOE,EIF2S1,ARF6,ADAM17,SEC24B,SEC23B,SAR1A,MAPK14,COPA,OSBP,VPS26A,SIGMAR1,PSEN1,VPS29,AP4M1,AP4B1,COPG2,ITPR1,SEC16A,AP4S1
21,AP1G1,VPS35,ADAM10,VLDLR,TMED10,TMED2,RTN3,EIF2S1,SNX6,SEC13,HSPA5,TMED9,ARF6,RAB1A,GGA1,PREB,AP2A1,AP2B1,ECE1,MIA3,MFN2,COPG1,MAPKAPK2,GGA3,APBA2,APP,COPZ1,COPG2,APBA1,COPB2,BIN1,LRP1,SIGMAR1,SEC23B,CLU,HSPA9,COPE,SAR1A,PSEN1,NCSTN,VDAC1,OSBP,VPS26A,COPB1,VPS29,ITPR2,PICALM,SEC24D,GORASP1,SREBF2,SEC23A,SEC24C,ABCA7,RTN4,COPA,SYK,AP4E1,IDE,ADAM17,SEC24A,GGA2,SAR1B,AP4B1,AP4S1,SNX4,SEC16A,SEC31A,PLG,SORL1,SORT1,MAP2K3,PLCG2,BACE1,RAB1B,AP3B2,SEC24B,AP4M1,MAPK14,ITPR1,APOE
22,TMED2,MIA3,TMED10,SEC13,SNX6,RTN3,VLDLR,COPG1,AP2A1,AP1G1,ADAM10,COPE,PICALM,SEC31A,BIN1,BACE1,COPB2,MFN2,RAB1A,RTN4,AP2B1,AP4E1,VPS35,SORT1,PREB,HSPA5,APBA1,GGA3,TMED9,RAB1B,COPA,CLU,APBA2,SNX4,SEC24C,MAPKAPK2,SIGMAR1,HSPA9,VPS29,GGA1,NCSTN,GGA2,VDAC1,ABCA7,EIF2S1,AP3B2,ITPR2,ADAM17,GORASP1,OSBP,APP,IDE,ECE1,PSEN1,LRP1,SEC24D,AP4S1,COPZ1,AP4M1,SAR1A,ARF6,SEC23A,SEC24A,SEC23B,PLCG2,SYK,SREBF2,SORL1,MAPK14,APOE,VPS26A,MAP2K3,SEC24B,COPG2,SEC16A,PLG,AP4B1,ITPR1,COPB1,SAR1B
23,MAPK14,ECE1,HSPA5,MIA3,TMED2,AP2B1,RTN3,AP1G1,RTN4,EIF2S1,VLDLR,COPB1,AP2A1,COPB2,ADAM10,COPE,TMED10,PLCG2,BACE1,VPS26A,RAB1B,AP4E1,SORT1,SAR1B,COPG2,SNX6,VPS35,GGA3,PICALM,SEC31A,MAPKAPK2,SYK,SEC13,CLU,IDE,APBA1,GGA1,APBA2,TMED9,SEC24A,RAB1A,PREB,SEC23A,LRP1,SAR1A,SEC23B,VPS29,COPG1,AP4B1,SEC24C,BIN1,APP,COPZ1,ITPR2,SEC24D,ADAM17,SREBF2,NCSTN,SIGMAR1,MFN2,SEC24B,HSPA9,COPA,GGA2,SORL1,ABCA7,PSEN1,AP4M1,APOE,SNX4,VDAC1,ARF6,SEC16A,OSBP,AP4S1,AP3B2,ITPR1,GORASP1,PLG,MAP2K3
24,RTN4,TMED9,TMED10,VLDLR,COPB2,COPA,COPE,COPB1,SORT1,MIA3,AP2B1,VPS29,CLU,SNX6,BIN1,RTN3,GGA1,TMED2,SEC24C,COPG1,AP2A1,APBA1,COPZ1,ADAM10,SEC13,AP4E1,BACE1,GGA3,APBA2,ABCA7,VPS35,RAB1A,AP1G1,SNX4,SYK,EIF2S1,VPS26A,ARF6,SAR1B,NCSTN,SREBF2,SIGMAR1,VDAC1,MAPKAPK2,APP,GGA2,SEC24B,ITPR2,HSPA9,ADAM17,SORL1,MFN2,SEC16A,SEC23B,ECE1,PREB,AP3B2,MAPK14,RAB1B,AP4M1,MAP2K3,PSEN1,OSBP,SEC31A,AP4S1,SEC24D,AP4B1,PLG,PICALM,GORASP1,COPG2,PLCG2,HSPA5,APOE,SEC23A,SEC24A,LRP1,ITPR1,IDE,SAR1A
25,ADAM10,COPB2,AP2B1,VPS29,TMED2,PREB,MFN2,HSPA9,ECE1,TMED9,RAB1A,AP2A1,APP,SNX6,VPS35,BACE1,AP4E1,SEC13,AP1G1,VLDLR,SORT1,MIA3,RTN4,TMED10,RAB1B,RTN3,SEC31A,COPE,EIF2S1,COPB1,GORASP1,SEC23B,APBA1,PICALM,LRP1,HSPA5,COPZ1,AP3B2,COPG1,SEC24C,SAR1B,GGA2,ARF6,AP4S1,GGA1,OSBP,SORL1,COPA,VDAC1,CLU,BIN1,IDE,SREBF2,GGA3,SEC23A,SEC24A,PLCG2,SYK,ABCA7,MAPKAPK2,SEC24D,PSEN1,SEC16A,NCSTN,APBA2,AP4M1,SEC24B,APOE,MAP2K3,SAR1A,PLG,ITPR2,SIGMAR1,ADAM17,ITPR1,MAPK14,SNX4,AP4B1,VPS26A,COPG2
26,TMED10,MIA3,TMED2,COPG1,COPB1,ARF6,RAB1A,AP1G1,SEC31A,RTN3,VPS29,GGA1,RTN4,HSPA9,ADAM10,BIN1,AP2A1,RAB1B,SIGMAR1,COPB2,MFN2,BACE1,COPE,COPG2,COPZ1,TMED9,CLU,SYK,PREB,APBA2,EIF2S1,AP2B1,SNX6,APBA1,GGA2,GORASP1,ABCA7,SNX4,GGA3,MAPKAPK2,VPS35,AP3B2,AP4E1,NCSTN,VDAC1,HSPA5,LRP1,MAPK14,SEC23A,APP,AP4B1,SREBF2,PLG,PICALM,ITPR1,VLDLR,SORT1,SAR1A,SEC16A,VPS26A,MAP2K3,IDE,SAR1B,ITPR2,PLCG2,SEC23B,SEC24D,SEC24C,AP4S1,OSBP,ECE1,AP4M1,ADAM17,COPA,PSEN1,SEC24A,SEC13,APOE,SEC24B,SORL1
27,SNX6,SEC13,RTN3,BIN1,SEC31A,TMED2,HSPA9,ADAM10,AP2B1,MFN2,PICALM,COPE,SAR1B,COPB1,RAB1A,EIF2S1,LRP1,SEC24C,APP,COPB2,TMED9,HSPA5,PREB,VPS26A,MIA3,TMED10,GGA3,AP2A1,COPZ1,AP4E1,BACE1,APBA1,COPG2,IDE,VPS29,AP1G1,SEC24A,VDAC1,NCSTN,COPG1,RTN4,VPS35,RAB1B,SAR1A,ARF6,SORT1,ITPR2,PLCG2,COPA,ADAM17,GGA1,SEC23B,ECE1,CLU,MAPKAPK2,VLDLR,MAPK14,SEC23A,APBA2,ITPR1,AP4B1,SEC24D,SYK,APOE,SNX4,GGA2,PSEN1,SEC16A,SORL1,AP3B2,OSBP,SREBF2,SIGMAR1,ABCA7,AP4S1,GORASP1,PLG,SEC24B,AP4M1,MAP2K3
28,AP1G1,SEC24C,MFN2,RTN4,SNX6,APBA1,AP2B1,PREB,EIF2S1,COPB2,COPE,AP2A1,COPA,COPB1,MIA3,TMED10,ECE1,SEC13,GGA3,VPS35,ADAM10,RAB1B,SORT1,APBA2,COPZ1,OSBP,BACE1,BIN1,TMED9,COPG1,VLDLR,PICALM,TMED2,AP4E1,IDE,GGA2,ARF6,AP3B2,RAB1A,GGA1,APP,CLU,PSEN1,NCSTN,SEC24A,HSPA9,ABCA7,SEC31A,LRP1,HSPA5,PLCG2,AP4M1,MAPK14,COPG2,VDAC1,SREBF2,VPS26A,AP4B1,RTN3,SEC16A,ITPR1,MAPKAPK2,ITPR2,SEC24D,APOE,SEC23B,SEC23A,SAR1B,SNX4,PLG,VPS29,SORL1,SAR1A,GORASP1,SEC24B,AP4S1,ADAM17,SIGMAR1,MAP2K3,SYK
29,COPB1,COPE,SNX6,TMED9,COPG1,GGA1,TMED2,RAB1A,RTN4,RAB1B,RTN3,MIA3,AP2B1,HSPA5,BIN1,ADAM10,COPB2,TMED10,BACE1,PICALM,AP2A1,SEC13,ARF6,PREB,GGA3,APBA1,SYK,SEC31A,ABCA7,OSBP,EIF2S1,CLU,COPG2,AP4E1,APP,COPZ1,ADAM17,AP1G1,ITPR2,HSPA9,VLDLR,SORT1,APBA2,ECE1,LRP1,GORASP1,SIGMAR1,SREBF2,VPS26A,VPS35,SNX4,NCSTN,SEC23B,SEC24D,AP3B2,GGA2,SAR1A,AP4M1,MAPKAPK2,VDAC1,AP4S1,VPS29,MFN2,SEC23A,SEC24C,MAPK14,APOE,IDE,SAR1B,SEC16A,MAP2K3,AP4B1,PLCG2,SEC24A,ITPR1,COPA,SEC24B,SORL1,PLG,PSEN1
30,AP2B1,AP2A1,APP,MIA3,TMED10,RTN4,RTN3,COPG1,PREB,TMED9,VLDLR,SEC31A,RAB1B,COPE,HSPA5,ADAM10,COPB1,SORT1,AP1G1,RAB1A,SYK,VPS35,EIF2S1,BACE1,SNX6,CLU,GORASP1,GGA3,SNX4,COPG2,TMED2,SEC13,GGA1,AP4B1,VPS29,LRP1,APBA1,PLCG2,GGA2,PICALM,SREBF2,ABCA7,APBA2,VDAC1,HSPA9,NCSTN,VPS26A,COPZ1,COPA,SAR1B,SAR1A,SORL1,SEC23B,MAPKAPK2,MFN2,AP4E1,ITPR2,SEC24D,OSBP,ECE1,SEC16A,IDE,SEC24B,SEC24A,SIGMAR1,MAPK14,SEC23A,ARF6,COPB2,AP3B2,ADAM17,MAP2K3,PSEN1,PLG,BIN1,SEC24C,ITPR1,AP4S1,APOE,AP4M1
31,HSPA5,TMED2,COPB2,MIA3,RAB1A,GGA3,BACE1,PREB,RAB1B,MFN2,COPG1,SORT1,COPE,TMED10,COPB1,COPZ1,APBA2,TMED9,RTN3,AP2A1,AP2B1,SNX6,VLDLR,HSPA9,SEC13,AP4E1,CLU,GGA1,BIN1,SAR1B,SEC23A,SEC24A,PICALM,GORASP1,AP4S1,SEC31A,ABCA7,GGA2,ADAM10,SNX4,LRP1,EIF2S1,APP,RTN4,MAPK14,SREBF2,PSEN1,MAPKAPK2,NCSTN,PLCG2,SIGMAR1,VDAC1,COPG2,SEC24C,AP4B1,SYK,SORL1,VPS35,VPS26A,SEC16A,VPS29,IDE,APOE,ITPR2,SEC23B,SEC24D,AP4M1,ARF6,APBA1,SEC24B,COPA,AP3B2,OSBP,PLG,MAP2K3,AP1G1,ADAM17,ITPR1,ECE1,SAR1A
32,TMED2,TMED10,MIA3,RTN3,SNX6,COPB1,COPG1,GGA1,AP2A1,AP1G1,SYK,RAB1B,VPS35,BIN1,CLU,HSPA5,AP2B1,COPB2,ADAM10,TMED9,BACE1,VLDLR,AP4E1,APBA1,RAB1A,SAR1B,EIF2S1,SEC31A,COPZ1,PREB,ARF6,SAR1A,IDE,GGA3,APBA2,MFN2,NCSTN,VDAC1,SEC24A,APP,ECE1,LRP1,PICALM,SORT1,ITPR2,ADAM17,PLCG2,COPE,SORL1,SEC23A,SEC24C,AP3B2,HSPA9,VPS26A,MAPK14,GORASP1,RTN4,SEC24D,GGA2,COPG2,VPS29,PSEN1,SREBF2,ABCA7,SEC23B,SNX4,COPA,AP4B1,MAPKAPK2,SEC16A,SIGMAR1,APOE,MAP2K3,ITPR1,OSBP,AP4S1,SEC13,PLG,AP4M1,SEC24B
33,SNX6,RTN3,TMED9,EIF2S1,COPB1,COPE,RAB1A,PLCG2,VLDLR,RAB1B,AP2B1,COPA,AP1G1,COPB2,RTN4,GGA3,APBA2,AP2A1,VPS35,SEC31A,COPG2,MAPK14,MFN2,PICALM,BIN1,CLU,VPS26A,SYK,SEC23B,APBA1,HSPA5,PREB,SAR1B,ADAM10,COPZ1,HSPA9,COPG1,VDAC1,AP4B1,SAR1A,MIA3,TMED2,AP4E1,ECE1,NCSTN,SREBF2,BACE1,SEC13,GGA1,ABCA7,TMED10,ARF6,APP,ITPR1,MAPKAPK2,VPS29,SIGMAR1,GGA2,SEC24C,IDE,SEC23A,SORT1,SEC16A,ITPR2,AP4S1,SNX4,SEC24B,ADAM17,LRP1,APOE,PSEN1,PLG,SEC24D,AP3B2,OSBP,SEC24A,MAP2K3,GORASP1,SORL1,AP4M1
34,TMED9,SNX6,APP,SEC13,PREB,MIA3,GGA1,TMED10,COPE,RAB1A,COPB1,COPG1,MFN2,BACE1,ARF6,ECE1,AP2A1,COPG2,AP2B1,VLDLR,COPB2,HSPA5,AP1G1,SAR1B,VPS35,LRP1,RTN4,EIF2S1,COPA,CLU,SYK,RTN3,TMED2,RAB1B,GORASP1,MAPK14,GGA3,SORT1,GGA2,ADAM10,ITPR2,SNX4,AP3B2,ADAM17,IDE,SREBF2,APBA1,ABCA7,MAPKAPK2,SIGMAR1,SEC16A,SEC23B,APBA2,VPS26A,AP4E1,OSBP,BIN1,NCSTN,SEC24D,VPS29,PSEN1,VDAC1,AP4B1,SAR1A,SEC24C,APOE,PICALM,PLCG2,SEC31A,SEC24B,SORL1,COPZ1,SEC23A,HSPA9,MAP2K3,PLG,SEC24A,AP4S1,AP4M1,ITPR1
35,AP1G1,TMED9,AP2A1,RTN4,PREB,COPE,COPB1,SNX6,AP2B1,SEC13,OSBP,SAR1B,ADAM10,AP4E1,BACE1,GORASP1,TMED2,VPS35,GGA3,APP,VLDLR,APBA2,GGA1,BIN1,COPG2,HSPA5,MIA3,RTN3,TMED10,COPZ1,SYK,PLCG2,ECE1,APBA1,CLU,VDAC1,NCSTN,RAB1A,SEC23A,AP4B1,COPG1,ARF6,SREBF2,HSPA9,ABCA7,MAPK14,SEC31A,PSEN1,ITPR2,SEC24D,COPA,VPS29,SORL1,GGA2,IDE,SAR1A,SEC24A,ADAM17,RAB1B,AP3B2,SEC16A,AP4S1,ITPR1,VPS26A,SEC23B,MFN2,SIGMAR1,MAPKAPK2,APOE,PICALM,PLG,SNX4,MAP2K3,EIF2S1,AP4M1,LRP1,SEC24C,SEC24B,SORT1,COPB2
36,TMED2,COPB1,RAB1A,APBA1,RTN3,TMED9,SNX6,COPB2,COPG1,AP2A1,AP2B1,MIA3,TMED10,APBA2,VLDLR,PREB,COPG2,GGA1,HSPA9,SEC31A,CLU,AP4E1,BACE1,HSPA5,SEC13,AP1G1,EIF2S1,SAR1B,VPS35,GGA3,RAB1B,BIN1,RTN4,APP,ECE1,MAPKAPK2,SREBF2,ABCA7,COPE,COPZ1,OSBP,ADAM10,ADAM17,SIGMAR1,MFN2,SEC23A,PICALM,GGA2,VDAC1,LRP1,MAPK14,SAR1A,NCSTN,SYK,MAP2K3,SEC24D,SEC24C,AP4S1,SEC23B,COPA,SEC24B,PSEN1,PLG,SORL1,GORASP1,SEC16A,IDE,AP4B1,ARF6,SNX4,SEC24A,VPS26A,VPS29,AP3B2,SORT1,ITPR2,APOE,PLCG2,AP4M1,ITPR1
37,AP1G1,TMED9,TMED2,AP2A1,COPB2,ARF6,AP2B1,EIF2S1,MIA3,COPA,COPE,COPB1,HSPA5,TMED10,VPS35,GGA3,SEC13,VLDLR,RAB1A,RTN4,GORASP1,BACE1,AP4E1,GGA1,RAB1B,SEC31A,ITPR2,ADAM17,RTN3,PICALM,SORT1,SEC24C,SNX4,MAP2K3,CLU,AP4B1,COPG2,MFN2,APBA1,PREB,COPZ1,COPG1,MAPK14,AP3B2,NCSTN,VPS29,SEC23A,SIGMAR1,BIN1,APBA2,LRP1,PSEN1,ECE1,SEC23B,ADAM10,SAR1B,GGA2,SNX6,SEC24D,HSPA9,AP4S1,SYK,MAPKAPK2,SORL1,OSBP,APP,SREBF2,SAR1A,VPS26A,ABCA7,IDE,APOE,SEC16A,PLG,SEC24B,SEC24A,VDAC1,AP4M1,PLCG2,ITPR1
38,BIN1,ADAM10,HSPA9,COPE,COPB2,COPB1,SNX6,MFN2,BACE1,ARF6,TMED9,SEC13,COPG1,APBA1,TMED2,AP2B1,VLDLR,COPZ1,RTN3,AP2A1,RAB1A,VPS35,PREB,AP1G1,MAPKAPK2,RAB1B,GORASP1,EIF2S1,TMED10,GGA3,APP,APBA2,RTN4,PLCG2,VPS26A,SEC31A,SYK,CLU,SEC23B,OSBP,MAPK14,SAR1B,HSPA5,AP4E1,VDAC1,NCSTN,ADAM17,SREBF2,ABCA7,SAR1A,PICALM,SEC24D,ECE1,VPS29,GGA2,ITPR2,SORL1,MIA3,SEC24C,GGA1,AP4B1,IDE,PSEN1,LRP1,AP4S1,SEC24A,COPG2,SIGMAR1,SNX4,SEC16A,COPA,APOE,SEC23A,ITPR1,MAP2K3,PLG,SORT1,SEC24B,AP3B2,AP4M1
39,RTN4,COPZ1,AP1G1,TMED9,MFN2,BACE1,MIA3,COPB2,TMED10,RAB1A,AP2B1,APBA1,SNX6,GGA1,COPB1,RTN3,APP,SYK,COPE,COPA,ADAM10,AP4E1,TMED2,PLCG2,SEC31A,HSPA5,PICALM,PREB,AP2A1,SAR1B,SEC13,AP3B2,CLU,VPS35,MAPKAPK2,GGA3,APBA2,GORASP1,VDAC1,EIF2S1,LRP1,SEC23A,MAPK14,VPS26A,PSEN1,ECE1,NCSTN,RAB1B,SREBF2,BIN1,GGA2,ABCA7,OSBP,IDE,ITPR2,SEC24D,PLG,MAP2K3,SORL1,ADAM17,SAR1A,HSPA9,VLDLR,SEC24A,AP4M1,AP4B1,COPG1,ITPR1,COPG2,VPS29,ARF6,SEC23B,SEC16A,SEC24C,APOE,SNX4,AP4S1,SORT1,SIGMAR1,SEC24B
40,TMED10,TMED2,SORT1,RAB1B,SEC13,SEC31A,BACE1,MFN2,AP4E1,AP2A1,COPE,COPZ1,MIA3,COPB1,AP2B1,COPG1,RTN3,COPA,RAB1A,HSPA5,EIF2S1,GGA1,ADAM10,BIN1,SNX6,GGA3,AP3B2,APBA2,CLU,LRP1,PICALM,PREB,VPS26A,SORL1,RTN4,COPB2,PSEN1,HSPA9,TMED9,MAPKAPK2,ECE1,VLDLR,SAR1A,PLCG2,SYK,COPG2,NCSTN,SEC23B,SAR1B,APBA1,SEC23A,VPS29,VPS35,SEC24C,VDAC1,ARF6,GGA2,IDE,MAPK14,GORASP1,APP,SEC24A,SREBF2,ABCA7,SNX4,ITPR2,SEC24D,MAP2K3,OSBP,SEC16A,AP1G1,ADAM17,AP4B1,AP4M1,AP4S1,SEC24B,SIGMAR1,ITPR1,APOE,PLG
41,RTN3,SNX6,TMED10,TMED9,COPB1,COPB2,GGA1,COPE,VLDLR,BIN1,AP2A1,VPS29,COPG1,TMED2,AP2B1,RAB1A,RAB1B,AP1G1,SEC31A,CLU,VPS35,HSPA5,MIA3,GORASP1,SYK,COPZ1,VPS26A,VDAC1,SORT1,APBA1,AP4E1,BACE1,NCSTN,ECE1,SAR1B,SEC24D,ARF6,APP,COPG2,MAPKAPK2,ADAM10,AP3B2,SEC23B,SEC24C,MAPK14,PICALM,COPA,PLCG2,EIF2S1,MFN2,RTN4,OSBP,ADAM17,APBA2,PREB,SIGMAR1,SEC24B,SEC23A,PSEN1,AP4S1,SREBF2,HSPA9,GGA2,IDE,ABCA7,AP4B1,SEC13,SEC24A,ITPR2,LRP1,SEC16A,SAR1A,SNX4,GGA3,PLG,AP4M1,APOE,MAP2K3,SORL1,ITPR1
42,TMED2,TMED10,ECE1,MFN2,PREB,SNX6,TMED9,RTN3,EIF2S1,PICALM,RAB1A,GGA3,COPG1,SORT1,HSPA5,SEC31A,ADAM10,GGA1,MIA3,COPB2,APP,APBA1,APBA2,GORASP1,ADAM17,IDE,BIN1,VPS29,SEC13,AP2B1,PLCG2,LRP1,AP3B2,ITPR2,VPS35,ARF6,AP4E1,SEC24A,BACE1,OSBP,RTN4,AP4B1,COPG2,SEC23A,SYK,CLU,VLDLR,AP2A1,COPB1,NCSTN,MAPK14,VDAC1,AP1G1,SAR1B,SNX4,COPE,VPS26A,SREBF2,ABCA7,SAR1A,COPA,COPZ1,HSPA9,PSEN1,SEC24D,MAPKAPK2,GGA2,RAB1B,SIGMAR1,SEC24C,SEC24B,PLG,SORL1,MAP2K3,ITPR1,AP4M1,SEC23B,APOE,AP4S1,SEC16A
43,AP2A1,COPB1,PICALM,RAB1B,COPE,SNX6,AP2B1,RTN3,SEC31A,TMED9,MAPK14,GGA1,HSPA5,MIA3,RTN4,ADAM10,BIN1,TMED2,COPA,APP,COPB2,TMED10,MAPKAPK2,AP1G1,APBA2,GGA3,VDAC1,NCSTN,ECE1,PREB,MFN2,AP4E1,VPS35,BACE1,SORL1,AP4B1,COPG2,GORASP1,LRP1,HSPA9,VLDLR,PSEN1,COPZ1,IDE,VPS26A,RAB1A,SEC23A,SEC24A,COPG1,MAP2K3,SEC23B,VPS29,APBA1,EIF2S1,SNX4,ADAM17,SIGMAR1,AP4M1,GGA2,SEC13,ARF6,PLCG2,AP3B2,PLG,APOE,SEC24C,AP4S1,SYK,ITPR2,SREBF2,SORT1,SAR1B,ABCA7,OSBP,SEC24D,SAR1A,CLU,SEC24B,SEC16A,ITPR1
44,RTN3,GGA1,AP2B1,SEC13,PLCG2,RTN4,TMED2,COPB2,PREB,COPE,HSPA5,COPB1,MIA3,COPA,TMED10,AP2A1,MFN2,TMED9,EIF2S1,HSPA9,COPZ1,GGA3,APBA2,SEC31A,PICALM,APP,AP4B1,AP4E1,COPG2,AP1G1,SIGMAR1,BIN1,VPS35,SNX6,SYK,BACE1,ARF6,RAB1B,SORT1,CLU,RAB1A,COPG1,ADAM10,VPS29,AP3B2,SREBF2,ABCA7,VLDLR,VPS26A,SAR1B,GGA2,LRP1,GORASP1,PSEN1,ECE1,NCSTN,PLG,SEC23A,IDE,VDAC1,MAPK14,MAPKAPK2,SNX4,SEC16A,APBA1,SEC24A,SAR1A,SEC24C,ITPR2,ITPR1,ADAM17,SEC23B,MAP2K3,AP4S1,SEC24D,SORL1,SEC24B,AP4M1,APOE,OSBP
45,MIA3,TMED10,RTN4,COPZ1,APBA2,GGA3,TMED2,AP2B1,COPG1,SEC31A,COPB1,SNX6,SEC13,OSBP,PICALM,ADAM10,SAR1A,PREB,SAR1B,RAB1B,AP2A1,TMED9,VLDLR,APP,VPS35,ECE1,MFN2,AP1G1,ARF6,RTN3,COPG2,MAPK14,AP4E1,VDAC1,BACE1,SEC23B,APBA1,SREBF2,ABCA7,SEC24C,GORASP1,SEC23A,SYK,COPE,LRP1,BIN1,CLU,MAPKAPK2,COPB2,AP4S1,AP3B2,PLCG2,VPS29,COPA,SORL1,GGA2,GGA1,HSPA9,APOE,VPS26A,SORT1,ITPR2,MAP2K3,EIF2S1,SEC24D,AP4B1,IDE,HSPA5,PSEN1,RAB1A,AP4M1,SEC24A,NCSTN,SEC16A,PLG,SNX4,ADAM17,SIGMAR1,ITPR1,SEC24B
46,ECE1,MAPK14,AP2A1,APBA2,APBA1,SEC31A,COPB1,AP2B1,SEC23A,ARF6,COPE,GGA3,RTN4,SNX6,GORASP1,RTN3,COPB2,HSPA5,TMED2,PICALM,OSBP,TMED9,PREB,ADAM10,EIF2S1,MIA3,SORT1,VLDLR,RAB1B,VPS29,TMED10,GGA1,SEC24A,BACE1,BIN1,ABCA7,LRP1,CLU,COPG2,COPA,AP1G1,COPG1,AP3B2,SREBF2,MFN2,VDAC1,MAPKAPK2,GGA2,VPS26A,NCSTN,COPZ1,HSPA9,SEC23B,SEC24D,RAB1A,SEC24C,ITPR2,AP4B1,APP,SORL1,SAR1B,MAP2K3,PLCG2,AP4M1,APOE,ADAM17,VPS35,AP4E1,PLG,PSEN1,SNX4,AP4S1,SEC24B,SAR1A,SYK,SEC13,SIGMAR1,SEC16A,IDE,ITPR1
47,SNX6,TMED9,TMED2,MIA3,TMED10,SEC13,APBA2,GGA3,VLDLR,ADAM10,VPS35,AP1G1,SYK,MFN2,RTN3,COPE,CLU,COPB1,RAB1A,AP2A1,APBA1,BIN1,SEC23A,AP2B1,COPB2,AP4E1,BACE1,RTN4,RAB1B,EIF2S1,HSPA9,SORT1,HSPA5,APP,PICALM,OSBP,ADAM17,SEC24A,SAR1B,SEC31A,COPZ1,ECE1,SREBF2,MAPK14,ABCA7,GGA2,GORASP1,NCSTN,VDAC1,PREB,PLCG2,SIGMAR1,LRP1,VPS29,PSEN1,COPG2,ARF6,SAR1A,SORL1,VPS26A,IDE,SEC24C,SNX4,AP4B1,MAPKAPK2,SEC23B,COPG1,GGA1,SEC24D,AP3B2,PLG,APOE,SEC24B,SEC16A,ITPR2,AP4M1,MAP2K3,COPA,ITPR1,AP4S1
48,RTN3,AP1G1,TMED2,COPZ1,ADAM10,APBA1,MIA3,PREB,TMED9,BIN1,SEC13,AP2B1,SAR1B,AP2A1,GGA3,MFN2,APP,BACE1,COPG2,SNX6,RAB1A,COPB1,SEC31A,GGA1,ECE1,TMED10,NCSTN,VDAC1,PICALM,VPS29,VPS35,HSPA5,COPA,COPB2,SREBF2,ABCA7,CLU,AP4E1,IDE,SEC24A,GGA2,LRP1,MAPK14,ADAM17,VPS26A,SAR1A,APBA2,SEC24D,SORT1,SEC24C,SEC23A,RTN4,RAB1B,PSEN1,COPE,EIF2S1,AP3B2,AP4B1,SIGMAR1,SORL1,PLG,ITPR2,SNX4,MAPKAPK2,AP4S1,ARF6,HSPA9,OSBP,GORASP1,SYK,COPG1,SEC23B,MAP2K3,VLDLR,SEC16A,APOE,PLCG2,SEC24B,AP4M1,ITPR1
49,RAB1B,SEC13,COPZ1,RTN4,COPB2,PREB,BIN1,SNX6,APP,TMED9,GGA1,RTN3,AP2B1,TMED2,AP2A1,ECE1,MIA3,COPB1,SORL1,MAPK14,TMED10,CLU,RAB1A,HSPA5,ADAM17,APBA2,MAPKAPK2,SYK,OSBP,SAR1B,VLDLR,MFN2,ADAM10,AP4E1,BACE1,NCSTN,VDAC1,IDE,EIF2S1,SEC24A,SEC24C,SREBF2,GGA2,SORT1,ABCA7,VPS35,GGA3,SEC24D,GORASP1,COPG1,AP1G1,VPS29,PLCG2,SNX4,COPE,SEC23B,SEC16A,SIGMAR1,ARF6,SEC23A,SAR1A,APOE,APBA1,HSPA9,COPA,SEC24B,VPS26A,SEC31A,AP4B1,AP3B2,PSEN1,AP4M1,AP4S1,MAP2K3,ITPR1,PLG,PICALM,LRP1,ITPR2,COPG2
50,TMED9,COPB1,COPB2,GGA1,RAB1B,RAB1A,VPS35,SNX6,PICALM,AP1G1,AP2B1,LRP1,VLDLR,COPE,SAR1B,RTN3,PREB,TMED2,APP,TMED10,AP2A1,SEC24C,RTN4,HSPA5,SEC31A,HSPA9,COPZ1,MIA3,BACE1,GORASP1,MFN2,SORT1,ADAM10,CLU,EIF2S1,SEC13,SYK,AP4E1,SAR1A,VPS26A,IDE,PLCG2,SEC24A,SEC23A,MAPKAPK2,NCSTN,ECE1,AP4S1,GGA3,COPA,MAPK14,AP3B2,APBA2,ARF6,COPG1,SEC23B,VDAC1,PSEN1,AP4B1,COPG2,APBA1,SORL1,VPS29,ITPR2,SEC24D,SREBF2,APOE,GGA2,SIGMAR1,OSBP,ITPR1,BIN1,SNX4,SEC16A,MAP2K3,AP4M1,ABCA7,SEC24B,PLG,ADAM17
