source,target,A,B_coef
PLCG2,SYK,0.9999910765946041,0.390670599748397
TMED10,TMED2,0.9996904823069995,0.3020046433867875
EIF2S1,MAP2K3,0.9995986185089921,0.2955049192922705
COPB1,PLG,0.9993695014738867,0.2842092260708928
TMED2,TMED9,0.9986549727412907,0.2652498766703905
NCSTN,SIGMAR1,0.9967228467870828,0.24293744053749855
RAB1B,PLG,0.995716893130703,-0.23621960807602127
OSBP,PREB,0.9956020960050256,0.23555549032778744
COPB2,COPZ1,0.9943440716312509,0.22923447578544043
SEC24B,SIGMAR1,0.9932678645924903,0.2248526997598874
GGA1,SIGMAR1,0.9909220344172276,-0.21731964362102574
MAP2K3,PSEN1,0.9906708141765324,0.21663086392649167
EIF2S1,ABCA7,0.9902525904913937,0.21552396235533583
APOE,CLU,0.989888226510682,0.2145972899318176
TMED10,TMED9,0.9894312417819277,0.21348069908852843
VPS29,VPS26A,0.9882219886162048,0.21074182515729764
SEC24A,VLDLR,0.9867095765999027,0.2076833004184072
COPB1,SYK,0.9830591659416218,-0.2015235595862384
SORL1,SIGMAR1,0.9828429721428491,-0.20120103716573243
GGA1,SEC24A,0.98256337704172,0.20078980213851363
APP,CLU,0.9822756123858466,0.2003732602692576
ARF6,ABCA7,0.9801462800466596,-0.19748276082782554
ARF6,PSEN1,0.9784153076822173,0.19534874638546304
EIF2S1,GORASP1,0.9766596155039475,0.19334882733195538
AP4M1,PSEN1,0.9759892127456501,0.19262370838847562
ABCA7,GORASP1,0.9753755562424624,0.19197707461114696
SREBF2,APOE,0.9753511371543885,-0.19195166948583053
APBA1,GORASP1,0.9740541200197826,-0.19063635093539022
ECE1,VLDLR,0.9730101874738201,0.18962337678352992
PLCG2,SEC24D,0.9724324712159639,0.189079051199095
SEC31A,SEC13,0.9723707414389576,0.18902154622396067
MAP2K3,PREB,0.9702096068491926,0.18708315434104542
SEC16A,SIGMAR1,0.9697146801467118,0.18665846955575477
VDAC1,SYK,0.9691986475374588,-0.18622277483405766
GGA2,AP4B1,0.9691204600761132,0.1861573772940191
SNX4,PREB,0.9655306487772011,-0.18331518216147802
SEC24D,MAPK14,0.9654346536579351,0.18324316972150845
COPA,PLG,0.9642499741460298,-0.18236998944870217
PICALM,RTN4,0.960967252749409,0.18008848413182243
NCSTN,APBA2,0.9609151827104161,-0.18005380146753575
HSPA5,HSPA9,0.95599074707521,0.17695870821645215
AP4B1,COPZ1,0.9558798953678836,-0.17689291766953252
BACE1,SEC24A,0.9553518850355903,-0.17658169125576725
OSBP,PICALM,0.9553290200231731,0.17656829328661655
RTN3,PLG,0.9537152892452084,-0.17563883756704654
AP4B1,TMED9,0.9514401437320035,-0.17437948976561815
SAR1A,PLG,0.951004805955097,-0.17414492258822573
ADAM10,SEC24D,0.946645277656623,-0.17189904895249478
HSPA5,SAR1B,0.9465402642378221,0.17184711854753168
SEC24B,VLDLR,0.9453564181250371,0.1712682562807139
SAR1B,TMED2,0.9453205907705199,0.17125092279498802
MAPKAPK2,MAPK14,0.9442206258719276,0.17072389227285206
NCSTN,SORL1,0.9416472569284745,0.16952810935773419
AP4M1,SYK,0.9394250135623518,-0.16853464893995407
ARF6,PREB,0.9390262208860769,-0.1683599870478768
MAPKAPK2,CLU,0.9338026625071049,0.16616562226999326
SAR1A,SEC24A,0.9329117585938392,0.16580754573650325
EIF2S1,MAPKAPK2,0.931506325093588,0.16525153940925857
SORL1,SEC13,0.9273924065982694,0.16368268188533291
VLDLR,PLG,0.9272630380765766,0.16363469012108803
EIF2S1,IDE,0.9269811682326924,0.16353039683301857
SAR1A,SAR1B,0.924827224345448,0.16274544490090834
SEC23A,SEC23B,0.9233951850382279,-0.16223493405989836
OSBP,SEC24D,0.9209030539037631,0.16136701257621539
SEC16A,SYK,0.9204438427544678,0.16120982096865008
EIF2S1,AP4S1,0.920442830467519,-0.16120947537159927
IDE,PLG,0.9192307625445029,0.1607985256037996
SORL1,APBA1,0.9175965391410602,0.16025325893542688
RTN3,SYK,0.9143001559850695,-0.15918269775758645
COPA,TMED9,0.9121208743924824,0.1584952555345578
BIN1,SEC16A,0.9110232421461028,-0.1581548305450065
SEC23B,SNX6,0.9097395477622582,0.15776147356296827
APP,ABCA7,0.9094770642409667,-0.15768166318137308
TMED10,PREB,0.908200144735961,0.15729635142622067
MAP2K3,AP4S1,0.9079296245396958,0.15721534085762778
ADAM17,COPZ1,0.90775904170481,0.15716436764387992
COPG1,SNX6,0.9072473467934528,0.15701197036401954
VPS29,VPS35,0.9028936225236154,0.15574494223385782
SORL1,PLG,0.9011146252655694,-0.1552417780300499
TMED10,SIGMAR1,0.9008980927126673,0.15518108648313098
SEC23A,SEC24C,0.9004846482392299,0.15506552987784195
SEC24B,COPG1,0.8991352007948754,0.1546913103753602
AP4S1,SORL1,0.8986673244796077,0.1545625998552387
HSPA5,PSEN1,0.8980996142402301,-0.1544071316314145
AP4S1,COPE,0.8919767662476,0.15277734385271186
HSPA5,COPB1,0.8912598658859304,0.15259187740804303
HSPA5,GGA2,0.8907008066864495,-0.1524479890359741
COPG2,HSPA5,0.8885015778196577,-0.15188814958665164
