ordering,pos1,pos2,pos3,pos4,pos5,pos6,pos7,pos8,pos9,pos10,pos11,pos12,pos13,pos14,pos15,pos16,pos17,pos18,pos19,pos20,pos21,pos22,pos23,pos24,pos25,pos26,pos27,pos28,pos29,pos30,pos31,pos32,pos33,pos34,pos35,pos36,pos37,pos38,pos39,pos40,pos41,pos42,pos43,pos44,pos45,pos46,pos47,pos48,pos49,pos50,pos51,pos52,pos53,pos54,pos55,pos56,pos57,pos58,pos59,pos60,pos61,pos62,pos63,pos64,pos65,pos66,pos67,pos68,pos69,pos70,pos71,pos72,pos73,pos74,pos75,pos76,pos77,pos78,pos79,pos80
20,HSPA5,PICALM,SNX6,APBA2,AP3B2,TMED10,VPS35,TMED9,APP,HSPA9,BACE1,BIN1,SEC24C,ITPR1,AP2A1,SAR1A,RTN4,MFN2,IDE,SNX4,ADAM10,VDAC1,OSBP,VPS26A,MAPKAPK2,COPG1,NCSTN,CLU,PLG,SEC24B,COPB2,PLCG2,SYK,SEC13,RTN3,VLDLR,ITPR2,GGA3,ARF6,COPG2,AP4B1,AP2B1,SEC24D,VPS29,SORL1,ADAM17,COPZ1,COPE,APOE,RAB1A,COPA,RAB1B,PSEN1,APBA1,TMED2,COPB1,SORT1,ECE1,AP4M1,MAPK14,GGA1,SEC16A,SEC31A,EIF2S1,SIGMAR1,SEC24A,GORASP1,GGA2,PREB,AP4E1,AP1G1,SAR1B,SREBF2,SEC23B,MAP2K3,SEC23A,AP4S1,LRP1,ABCA7,MIA3
21,MAPKAPK2,SEC23B,ARF6,AP2A1,APBA1,HSPA5,SEC31A,HSPA9,ITPR1,COPA,VPS35,COPG1,COPB2,VDAC1,ADAM10,VPS29,SAR1B,AP2B1,SEC24C,BIN1,APOE,SEC13,SORL1,SAR1A,PREB,SORT1,SEC24D,BACE1,CLU,PICALM,SEC16A,VPS26A,TMED10,MAPK14,RTN3,SEC24B,LRP1,AP3B2,GGA1,PSEN1,RAB1A,APP,PLCG2,SYK,APBA2,AP4M1,SNX4,SNX6,SEC24A,TMED2,IDE,SIGMAR1,SREBF2,SEC23A,RTN4,ADAM17,OSBP,COPZ1,EIF2S1,AP4B1,VLDLR,RAB1B,PLG,TMED9,COPG2,COPE,MFN2,GGA3,MAP2K3,MIA3,COPB1,ECE1,AP4S1,AP4E1,AP1G1,ITPR2,GORASP1,NCSTN,ABCA7,GGA2
22,VPS35,VPS26A,VDAC1,LRP1,ADAM10,RTN4,MIA3,SEC23A,AP1G1,IDE,NCSTN,SEC23B,CLU,APP,SAR1B,TMED2,COPG1,COPB2,SEC24B,SEC13,TMED10,MFN2,ITPR2,ECE1,SEC24D,OSBP,SNX4,RAB1B,PICALM,COPG2,SEC24C,SEC24A,ITPR1,SNX6,ARF6,AP4M1,RTN3,AP2A1,MAPK14,HSPA5,SREBF2,SEC16A,VPS29,SORT1,GGA1,BIN1,COPE,APBA2,SAR1A,COPB1,APOE,AP2B1,RAB1A,GGA2,PLG,GGA3,EIF2S1,MAPKAPK2,PREB,SEC31A,HSPA9,AP4S1,APBA1,MAP2K3,ADAM17,TMED9,GORASP1,BACE1,SIGMAR1,AP4B1,PSEN1,VLDLR,COPZ1,COPA,PLCG2,SORL1,ABCA7,AP4E1,SYK,AP3B2
23,ADAM10,RAB1A,SEC13,COPE,SAR1B,COPG2,SEC23B,SYK,VPS35,SORT1,SEC23A,COPG1,BACE1,SEC24C,LRP1,SAR1A,AP1G1,ITPR2,RAB1B,SEC31A,VPS29,PLCG2,AP4M1,SEC24A,GGA2,IDE,SEC24B,TMED2,GORASP1,PREB,COPB2,GGA1,OSBP,ECE1,VDAC1,SNX6,AP2B1,APBA1,HSPA5,HSPA9,ADAM17,CLU,MAPK14,APBA2,APOE,COPZ1,APP,ITPR1,GGA3,COPA,RTN4,VPS26A,AP2A1,ARF6,TMED10,BIN1,SREBF2,COPB1,SNX4,PSEN1,MAP2K3,SIGMAR1,RTN3,PLG,VLDLR,MAPKAPK2,SORL1,MFN2,SEC24D,SEC16A,PICALM,MIA3,AP4S1,AP4B1,NCSTN,ABCA7,AP3B2,EIF2S1,AP4E1,TMED9
24,SORL1,SEC16A,RAB1A,SYK,PICALM,VDAC1,HSPA9,COPB2,SEC23B,RAB1B,SAR1A,COPE,AP4S1,AP1G1,GGA3,AP2A1,AP4B1,MAP2K3,TMED9,GORASP1,GGA2,PLG,HSPA5,SEC31A,MAPK14,APBA1,TMED10,PLCG2,SAR1B,VPS29,CLU,PSEN1,VLDLR,IDE,RTN4,ADAM17,NCSTN,AP2B1,ARF6,SEC24D,SORT1,ITPR2,AP4M1,APP,SEC24A,ECE1,SNX6,APOE,SEC24C,COPG1,RTN3,APBA2,SNX4,SIGMAR1,SEC24B,EIF2S1,SEC23A,COPB1,TMED2,MIA3,AP3B2,ITPR1,ADAM10,COPZ1,COPG2,VPS26A,LRP1,SEC13,GGA1,MAPKAPK2,PREB,VPS35,BIN1,MFN2,COPA,ABCA7,OSBP,SREBF2,BACE1,AP4E1
25,SNX4,GGA2,SAR1B,BACE1,APP,PICALM,SEC13,COPB2,RTN4,PREB,VDAC1,CLU,AP3B2,GGA3,NCSTN,MAPKAPK2,ADAM10,ITPR2,COPG1,MAPK14,SORL1,APBA1,SNX6,LRP1,SAR1A,SEC23A,SORT1,PLCG2,SYK,APBA2,SEC31A,SEC16A,PSEN1,ITPR1,ADAM17,MFN2,SREBF2,GGA1,COPA,ECE1,MIA3,TMED10,AP4B1,SEC23B,TMED9,SEC24B,VPS29,RAB1B,AP4M1,VPS26A,SEC24A,AP1G1,AP2B1,EIF2S1,AP2A1,PLG,MAP2K3,IDE,AP4S1,SEC24D,BIN1,RAB1A,COPB1,VLDLR,OSBP,COPZ1,TMED2,SEC24C,HSPA9,SIGMAR1,RTN3,COPG2,HSPA5,COPE,ARF6,APOE,GORASP1,VPS35,AP4E1,ABCA7
26,RAB1B,SNX6,ECE1,PICALM,HSPA5,BACE1,RTN4,APBA1,SEC23A,CLU,PLCG2,RTN3,SYK,AP2B1,HSPA9,APBA2,MAPKAPK2,ADAM10,VLDLR,GGA1,GGA3,SORT1,MIA3,ITPR2,TMED2,AP4B1,SEC16A,APOE,OSBP,SNX4,COPG1,RAB1A,APP,PSEN1,SEC24C,MFN2,VDAC1,COPA,VPS26A,SEC24D,AP2A1,LRP1,COPB2,SORL1,TMED9,GGA2,AP3B2,COPB1,BIN1,IDE,AP4S1,PREB,EIF2S1,SEC13,SEC31A,TMED10,MAP2K3,PLG,AP4M1,NCSTN,SIGMAR1,SEC24B,VPS29,COPZ1,ARF6,SEC24A,COPG2,AP1G1,ITPR1,SAR1B,SAR1A,ADAM17,MAPK14,COPE,VPS35,SREBF2,SEC23B,ABCA7,GORASP1,AP4E1
27,GGA1,SEC13,APBA1,SEC16A,MAPK14,LRP1,ITPR1,SNX6,RTN4,BIN1,MAPKAPK2,CLU,OSBP,PICALM,APP,ITPR2,ADAM10,SNX4,APBA2,PREB,AP2B1,SAR1A,RAB1A,MIA3,ADAM17,ECE1,ARF6,RAB1B,TMED2,IDE,VPS29,SAR1B,COPB1,HSPA9,GORASP1,HSPA5,GGA2,PSEN1,COPG1,COPA,AP1G1,BACE1,NCSTN,SEC24D,SEC31A,SEC24B,VPS35,COPG2,EIF2S1,MFN2,SEC24A,RTN3,COPE,TMED10,AP4B1,PLCG2,VPS26A,SEC24C,VLDLR,SORT1,TMED9,SYK,AP4M1,AP2A1,SREBF2,VDAC1,COPZ1,MAP2K3,PLG,SIGMAR1,AP4S1,GGA3,AP3B2,SEC23A,COPB2,SEC23B,SORL1,AP4E1,ABCA7,APOE
28,ADAM10,RTN4,COPG1,SEC31A,BACE1,MAPK14,APBA1,RAB1B,RTN3,RAB1A,HSPA9,NCSTN,GGA1,HSPA5,APBA2,MFN2,AP4M1,SEC24A,COPZ1,ITPR1,SAR1A,SYK,CLU,ITPR2,ARF6,VPS35,GGA3,VDAC1,SEC13,PSEN1,SORT1,APP,SEC16A,APOE,COPG2,SAR1B,VPS26A,PREB,TMED9,MAP2K3,SEC23A,PLG,AP2B1,PLCG2,LRP1,TMED10,MAPKAPK2,GGA2,IDE,AP2A1,COPB2,SNX6,TMED2,SNX4,AP3B2,ECE1,VPS29,BIN1,SEC24B,GORASP1,EIF2S1,OSBP,COPA,SEC24D,SORL1,COPB1,SEC24C,SEC23B,SREBF2,VLDLR,AP4S1,AP4B1,AP1G1,MIA3,ADAM17,COPE,AP4E1,SIGMAR1,PICALM,ABCA7
29,RTN3,SNX4,ITPR1,AP3B2,MFN2,SEC24D,CLU,NCSTN,PSEN1,SEC24B,VPS29,COPG2,SYK,TMED10,VPS35,SEC24C,SORT1,HSPA5,SEC23A,APBA1,LRP1,GGA3,APP,TMED9,VDAC1,ADAM10,AP2A1,HSPA9,SEC24A,RTN4,IDE,AP4B1,RAB1B,MAPK14,SEC23B,SAR1B,MAPKAPK2,AP4M1,APBA2,ITPR2,SORL1,SNX6,TMED2,RAB1A,BACE1,COPA,PREB,SEC13,AP4S1,ECE1,COPZ1,SAR1A,PLCG2,BIN1,SEC16A,AP2B1,SREBF2,ADAM17,ARF6,GGA1,PICALM,VLDLR,MIA3,COPG1,COPE,GORASP1,GGA2,PLG,OSBP,AP1G1,MAP2K3,EIF2S1,VPS26A,APOE,SEC31A,SIGMAR1,COPB1,AP4E1,ABCA7,COPB2
30,BACE1,RAB1B,BIN1,ADAM10,APP,MFN2,AP2A1,GGA3,MAPK14,RTN3,PICALM,AP2B1,GGA2,AP3B2,ECE1,ITPR2,CLU,OSBP,SAR1A,VPS35,VPS26A,SEC24C,SAR1B,SORL1,PREB,SEC23A,APBA2,GORASP1,TMED2,SEC24B,SEC13,SEC31A,SEC16A,VPS29,SORT1,PLCG2,AP4B1,GGA1,COPB2,SIGMAR1,VLDLR,TMED9,PLG,SNX6,SEC24D,AP4M1,HSPA5,IDE,AP4S1,LRP1,SEC24A,APBA1,TMED10,EIF2S1,COPG2,COPA,PSEN1,ARF6,COPG1,COPZ1,MAP2K3,COPE,AP1G1,APOE,HSPA9,COPB1,MIA3,SYK,ADAM17,RAB1A,ITPR1,SREBF2,NCSTN,SNX4,SEC23B,MAPKAPK2,VDAC1,RTN4,AP4E1,ABCA7
31,RTN3,MFN2,LRP1,SAR1B,HSPA9,SEC23A,ITPR2,VPS29,SNX6,SEC24B,NCSTN,SEC23B,SNX4,APOE,PSEN1,CLU,VPS35,SEC16A,RTN4,GGA1,GGA3,COPA,EIF2S1,ADAM17,SAR1A,ITPR1,COPZ1,TMED9,TMED2,AP3B2,MIA3,COPB2,SEC24A,APBA2,IDE,AP4B1,SEC31A,PLCG2,SYK,PLG,MAPKAPK2,APP,SEC13,COPE,HSPA5,SEC24D,RAB1A,ARF6,ADAM10,COPB1,VPS26A,SORT1,SREBF2,PICALM,BACE1,RAB1B,MAP2K3,COPG1,PREB,VLDLR,SEC24C,COPG2,AP1G1,AP2B1,AP4M1,VDAC1,ECE1,AP2A1,AP4S1,GORASP1,GGA2,MAPK14,BIN1,TMED10,SIGMAR1,SORL1,OSBP,APBA1,AP4E1,ABCA7
32,SORL1,SEC31A,CLU,ITPR2,APP,ADAM10,AP2B1,GGA3,APOE,RAB1B,SEC23A,SEC24D,VPS29,ITPR1,TMED9,ADAM17,RTN4,SORT1,SNX6,PREB,COPZ1,COPA,MAP2K3,PLG,NCSTN,TMED2,AP1G1,VDAC1,GGA1,SREBF2,SAR1A,HSPA9,SEC23B,MIA3,SEC13,BIN1,MFN2,ARF6,RAB1A,SYK,PSEN1,AP4B1,AP3B2,COPB2,RTN3,SEC16A,PICALM,PLCG2,COPE,ECE1,COPB1,MAPKAPK2,AP2A1,VPS26A,GORASP1,GGA2,APBA1,EIF2S1,SEC24B,SNX4,SEC24C,APBA2,BACE1,COPG1,SAR1B,AP4M1,COPG2,SEC24A,TMED10,HSPA5,MAPK14,AP4S1,OSBP,LRP1,SIGMAR1,VPS35,VLDLR,AP4E1,IDE,ABCA7
33,SORT1,HSPA9,AP1G1,ADAM10,BIN1,ECE1,SAR1A,RTN3,AP2B1,SORL1,COPG1,PICALM,RTN4,ITPR2,SAR1B,VDAC1,NCSTN,APBA2,ADAM17,PLCG2,SYK,COPE,MFN2,SEC24C,GGA1,SEC23B,ARF6,BACE1,RAB1A,GGA3,SEC24D,COPB1,TMED2,SEC13,SEC23A,IDE,TMED9,COPA,MAPKAPK2,VPS35,GGA2,SEC16A,APOE,TMED10,PSEN1,RAB1B,MIA3,SNX4,OSBP,APP,VPS29,SEC24B,SEC31A,CLU,SREBF2,COPB2,EIF2S1,AP3B2,LRP1,GORASP1,HSPA5,COPZ1,COPG2,AP2A1,VPS26A,AP4S1,APBA1,ITPR1,MAP2K3,PLG,VLDLR,SNX6,SIGMAR1,AP4M1,AP4B1,ABCA7,MAPK14,SEC24A,PREB,AP4E1
34,ECE1,APBA1,BIN1,EIF2S1,APOE,TMED2,HSPA5,SNX6,TMED10,SEC24B,CLU,SEC13,VPS35,ITPR2,GGA2,SYK,VDAC1,SEC16A,PREB,IDE,NCSTN,AP4S1,MAPK14,RAB1A,RTN3,BACE1,ARF6,GORASP1,COPA,APP,COPG1,AP2B1,RTN4,SEC23B,VPS26A,AP3B2,COPG2,PICALM,MFN2,HSPA9,SAR1A,AP1G1,SEC24D,TMED9,SEC24C,MIA3,COPB1,LRP1,VPS29,GGA1,GGA3,AP2A1,SNX4,SEC23A,COPE,SEC31A,SORT1,ADAM10,ITPR1,PLG,COPB2,RAB1B,ADAM17,SEC24A,VLDLR,PSEN1,AP4B1,SAR1B,MAPKAPK2,SREBF2,APBA2,MAP2K3,COPZ1,SIGMAR1,OSBP,AP4M1,SORL1,AP4E1,PLCG2,ABCA7
35,MAPKAPK2,SEC23A,GGA3,RAB1A,ECE1,SEC31A,GGA1,NCSTN,MIA3,APP,ITPR2,SEC16A,COPB1,TMED2,ARF6,AP3B2,ADAM17,SNX4,SYK,CLU,VDAC1,ADAM10,HSPA9,HSPA5,PICALM,EIF2S1,RAB1B,BIN1,PSEN1,VPS35,PLCG2,SEC24C,SORL1,SEC24A,COPG1,COPA,MFN2,MAPK14,SEC23B,APBA1,ITPR1,RTN3,COPZ1,APBA2,PLG,SEC24D,MAP2K3,APOE,AP4B1,AP4M1,VLDLR,SEC24B,AP4S1,COPE,COPB2,AP2A1,GORASP1,COPG2,VPS29,GGA2,LRP1,IDE,OSBP,SAR1A,VPS26A,AP1G1,SNX6,PREB,SREBF2,BACE1,TMED9,SIGMAR1,SAR1B,AP2B1,RTN4,TMED10,SORT1,AP4E1,ABCA7,SEC13
36,SNX4,RTN3,PICALM,SEC13,AP2B1,SNX6,HSPA9,GGA2,APBA2,SYK,VPS29,MIA3,NCSTN,SEC24C,SEC24A,SORT1,TMED9,COPB1,SAR1A,SEC16A,ITPR2,TMED10,ITPR1,AP4B1,PLCG2,BACE1,ECE1,PLG,VPS26A,MAP2K3,MFN2,COPB2,VLDLR,RAB1A,SAR1B,GGA3,TMED2,SORL1,VDAC1,IDE,SEC23A,ARF6,BIN1,RTN4,ADAM17,APOE,AP3B2,AP1G1,COPG2,COPE,GGA1,MAPKAPK2,PSEN1,ADAM10,VPS35,SEC24D,COPG1,APP,LRP1,COPZ1,SEC24B,AP4M1,MAPK14,SEC31A,EIF2S1,APBA1,COPA,CLU,RAB1B,AP4S1,PREB,GORASP1,AP2A1,SREBF2,SIGMAR1,HSPA5,OSBP,SEC23B,AP4E1,ABCA7
37,ADAM10,SEC13,VPS26A,SORT1,GGA3,APBA1,CLU,PREB,SEC24C,COPA,SEC31A,SEC23A,AP2B1,SEC16A,SEC24D,AP2A1,GGA1,VDAC1,VPS35,RTN4,AP3B2,MAPKAPK2,AP1G1,RAB1A,MAPK14,PSEN1,NCSTN,SYK,COPB1,HSPA5,SNX6,AP4S1,RTN3,IDE,TMED2,LRP1,BACE1,COPB2,RAB1B,PICALM,SREBF2,SORL1,APOE,TMED9,APP,COPG2,SNX4,AP4M1,PLCG2,COPG1,MIA3,SEC23B,OSBP,TMED10,SEC24B,SEC24A,MAP2K3,GGA2,MFN2,EIF2S1,PLG,COPZ1,AP4B1,HSPA9,SIGMAR1,ADAM17,COPE,APBA2,SAR1B,VLDLR,VPS29,ARF6,SAR1A,ITPR2,BIN1,ECE1,AP4E1,GORASP1,ITPR1,ABCA7
38,SEC24D,GGA2,VPS26A,AP3B2,SEC24B,HSPA5,NCSTN,PLCG2,AP1G1,COPG1,ADAM10,MAPKAPK2,APOE,CLU,GORASP1,SORL1,ITPR2,TMED2,SEC23A,OSBP,GGA1,RAB1A,APP,SYK,TMED9,EIF2S1,SEC16A,TMED10,MIA3,SAR1B,VLDLR,MAP2K3,AP4B1,COPB2,BIN1,SEC13,ARF6,IDE,GGA3,SORT1,VPS35,PSEN1,PLG,SIGMAR1,AP4S1,COPA,LRP1,MFN2,SEC31A,HSPA9,ITPR1,SNX4,SNX6,RTN3,AP2B1,ECE1,BACE1,VDAC1,SREBF2,COPZ1,VPS29,MAPK14,SEC23B,PICALM,AP4M1,RAB1B,SEC24C,APBA1,SEC24A,AP2A1,SAR1A,COPE,PREB,COPG2,APBA2,COPB1,ADAM17,AP4E1,RTN4,ABCA7
39,AP3B2,SORT1,MAPK14,NCSTN,RTN4,SEC24B,SEC23A,PSEN1,APP,HSPA5,CLU,COPB1,APBA1,ITPR2,AP2A1,MAP2K3,SEC24D,PREB,ARF6,LRP1,PLG,SAR1B,PICALM,VDAC1,COPE,MIA3,BIN1,RAB1B,GGA3,GORASP1,SYK,GGA2,VPS29,RAB1A,ADAM10,ITPR1,ADAM17,SEC24A,ECE1,SEC13,BACE1,APBA2,PLCG2,COPG1,SEC16A,SNX6,EIF2S1,SEC24C,SEC23B,AP1G1,COPA,GGA1,IDE,SEC31A,TMED2,TMED9,SAR1A,AP4S1,MAPKAPK2,AP2B1,VLDLR,AP4B1,VPS26A,MFN2,RTN3,SORL1,TMED10,SIGMAR1,OSBP,VPS35,AP4M1,APOE,HSPA9,COPG2,SNX4,SREBF2,COPZ1,COPB2,AP4E1,ABCA7
40,VPS26A,VDAC1,SEC24C,RAB1B,ITPR2,ITPR1,HSPA5,SEC24B,SORT1,IDE,GGA3,MFN2,TMED9,AP2B1,BACE1,APOE,SEC23B,SEC23A,ARF6,NCSTN,APP,COPG1,COPZ1,MAPKAPK2,SEC31A,OSBP,VPS29,SEC24D,RAB1A,SNX4,COPE,AP2A1,COPB1,MIA3,VPS35,PLG,APBA1,SNX6,CLU,SEC16A,LRP1,MAP2K3,HSPA9,TMED10,PLCG2,SYK,SAR1B,ADAM17,MAPK14,PICALM,ADAM10,TMED2,COPA,AP4S1,GGA1,AP1G1,RTN3,SEC13,AP3B2,PREB,VLDLR,RTN4,SEC24A,GGA2,AP4B1,COPG2,SAR1A,APBA2,EIF2S1,SORL1,BIN1,PSEN1,SIGMAR1,GORASP1,SREBF2,ECE1,AP4M1,COPB2,AP4E1,ABCA7
41,HSPA5,SEC23A,MAPKAPK2,ITPR2,SYK,SEC16A,PICALM,SAR1B,TMED2,APBA1,VDAC1,AP1G1,VPS35,IDE,HSPA9,VPS26A,GGA1,AP2A1,TMED10,RTN4,TMED9,ECE1,PREB,MAPK14,COPE,APBA2,ARF6,COPG1,AP3B2,SEC31A,GGA3,EIF2S1,PSEN1,LRP1,SEC24B,MIA3,SNX4,VLDLR,PLCG2,COPZ1,SEC24D,SEC24C,COPA,OSBP,BIN1,COPB2,RTN3,MFN2,APOE,CLU,SEC24A,ITPR1,SREBF2,AP4B1,SAR1A,SNX6,MAP2K3,ADAM17,VPS29,SORT1,ADAM10,PLG,GORASP1,GGA2,RAB1B,SIGMAR1,APP,COPB1,NCSTN,BACE1,AP2B1,SORL1,SEC13,AP4M1,AP4S1,COPG2,RAB1A,ABCA7,SEC23B,AP4E1
42,HSPA9,ADAM10,COPB1,COPG1,ARF6,AP1G1,SNX4,SEC24A,GGA2,IDE,AP4M1,RAB1B,HSPA5,SEC24C,APBA1,TMED9,SNX6,BACE1,ECE1,RTN4,RAB1A,AP3B2,SORT1,BIN1,VPS35,SEC23A,SEC31A,COPE,ADAM17,AP4B1,RTN3,GGA3,COPA,PSEN1,NCSTN,MAPK14,AP2B1,PICALM,CLU,SEC24D,LRP1,MIA3,GGA1,COPG2,APP,COPZ1,VLDLR,SIGMAR1,PLCG2,ITPR1,OSBP,SYK,SEC23B,SEC24B,PLG,SEC13,APOE,PREB,ITPR2,SORL1,VPS29,GORASP1,SEC16A,COPB2,SREBF2,SAR1A,MFN2,EIF2S1,TMED2,AP2A1,MAPKAPK2,AP4S1,SAR1B,MAP2K3,VPS26A,TMED10,VDAC1,AP4E1,APBA2,ABCA7
43,AP2B1,RTN3,AP3B2,SEC31A,MAPK14,SORL1,ITPR1,EIF2S1,COPA,COPG2,BIN1,ECE1,CLU,ARF6,ADAM17,SEC24D,TMED9,APBA1,SNX6,APBA2,RAB1A,AP1G1,MIA3,COPB2,SYK,VDAC1,SEC13,MAPKAPK2,GGA2,APP,SEC24C,SNX4,VPS35,SEC23A,PICALM,VPS29,HSPA5,GGA1,GORASP1,PLG,IDE,PLCG2,MAP2K3,LRP1,RAB1B,MFN2,APOE,PSEN1,BACE1,TMED10,SAR1A,COPE,PREB,SEC24B,COPG1,SORT1,TMED2,SAR1B,VPS26A,NCSTN,VLDLR,GGA3,SEC24A,AP4B1,COPB1,COPZ1,AP4S1,SEC23B,SEC16A,ITPR2,AP2A1,ADAM10,HSPA9,SREBF2,RTN4,OSBP,AP4M1,SIGMAR1,ABCA7,AP4E1
44,IDE,SEC24B,COPE,SNX6,SORT1,MAPKAPK2,SEC13,VPS26A,SEC24D,HSPA5,SYK,MIA3,PICALM,BIN1,ITPR2,ITPR1,GGA3,COPB1,SORL1,RAB1A,HSPA9,BACE1,AP2A1,APP,MFN2,RTN3,SEC23B,AP1G1,PLCG2,SEC31A,SEC23A,AP4S1,AP2B1,AP4B1,TMED9,COPG1,APBA1,GGA2,SNX4,VPS29,MAPK14,RAB1B,PSEN1,PREB,SAR1A,GORASP1,SEC16A,RTN4,VDAC1,OSBP,COPZ1,ADAM17,APBA2,MAP2K3,AP4M1,LRP1,VPS35,SEC24C,VLDLR,SEC24A,APOE,ADAM10,COPB2,TMED2,CLU,COPG2,SAR1B,TMED10,COPA,GGA1,ECE1,EIF2S1,SIGMAR1,PLG,ARF6,SREBF2,NCSTN,AP3B2,AP4E1,ABCA7
45,IDE,MFN2,RAB1A,PSEN1,MAPK14,MIA3,APBA2,APP,CLU,SEC23A,SNX4,NCSTN,SEC31A,SNX6,SEC13,AP2B1,VDAC1,BIN1,HSPA5,AP3B2,ADAM10,RTN3,COPA,APOE,PREB,LRP1,COPG1,SEC24C,SEC23B,COPB1,TMED2,RTN4,PLG,TMED10,TMED9,COPG2,SORL1,MAPKAPK2,APBA1,GGA2,GORASP1,ITPR2,BACE1,EIF2S1,SEC24B,COPB2,AP1G1,SYK,MAP2K3,RAB1B,AP2A1,SORT1,AP4B1,VLDLR,SEC24D,ARF6,ITPR1,VPS26A,SAR1A,SEC16A,VPS35,ADAM17,PLCG2,HSPA9,GGA3,COPE,SIGMAR1,VPS29,SAR1B,AP4M1,OSBP,ECE1,SEC24A,COPZ1,SREBF2,GGA1,AP4S1,PICALM,AP4E1,ABCA7
46,SEC24B,MFN2,SEC23A,ADAM10,SORL1,APP,CLU,RTN3,LRP1,MAPKAPK2,VDAC1,GGA2,SNX4,MIA3,AP1G1,AP2A1,COPB2,SNX6,GGA3,SYK,BIN1,HSPA9,PICALM,SEC13,ECE1,VPS26A,APBA1,SORT1,ARF6,COPA,SEC24C,GGA1,VPS35,COPZ1,AP3B2,ADAM17,GORASP1,SEC16A,IDE,OSBP,SAR1A,SEC23B,PLG,BACE1,SEC24A,RAB1B,TMED2,APBA2,SAR1B,AP4M1,RTN4,ITPR2,ITPR1,TMED9,PLCG2,VPS29,COPG2,MAP2K3,TMED10,COPB1,SEC24D,PSEN1,VLDLR,PREB,SIGMAR1,MAPK14,EIF2S1,NCSTN,HSPA5,APOE,COPE,AP4B1,AP2B1,COPG1,AP4S1,RAB1A,ABCA7,SEC31A,SREBF2,AP4E1
47,APOE,MAPK14,APBA1,CLU,SEC13,GGA1,COPA,GGA3,COPB2,VDAC1,SEC24D,OSBP,SEC23A,BIN1,AP1G1,PREB,MFN2,VPS35,AP2A1,SEC24C,APBA2,RAB1B,HSPA9,SEC31A,RTN3,AP2B1,HSPA5,TMED10,SORT1,APP,PSEN1,SNX4,TMED2,SAR1B,SYK,SEC16A,VPS26A,SEC24B,GORASP1,GGA2,TMED9,ADAM10,ECE1,SNX6,IDE,ADAM17,VLDLR,AP4B1,PLG,COPG1,COPE,LRP1,MAP2K3,PLCG2,ARF6,PICALM,SAR1A,SIGMAR1,SEC23B,MAPKAPK2,BACE1,EIF2S1,AP4S1,COPB1,COPZ1,SEC24A,AP3B2,NCSTN,ITPR1,RTN4,SORL1,MIA3,AP4M1,VPS29,RAB1A,ITPR2,SREBF2,COPG2,ABCA7,AP4E1
48,VPS35,VPS26A,SEC24D,PICALM,MFN2,RAB1A,GGA1,VPS29,HSPA5,TMED10,SEC24B,SEC23A,SEC31A,COPB2,SEC24C,BACE1,NCSTN,AP3B2,PREB,ECE1,PSEN1,GGA3,GGA2,SAR1A,SAR1B,RTN3,MIA3,COPA,MAPK14,VLDLR,SNX6,SEC24A,SYK,VDAC1,APBA1,RAB1B,TMED9,MAP2K3,AP2B1,SEC16A,AP2A1,PLG,COPZ1,AP4B1,ADAM17,APBA2,IDE,GORASP1,SEC13,COPG2,PLCG2,SORL1,AP4M1,ARF6,AP1G1,SNX4,ITPR2,COPB1,BIN1,AP4S1,LRP1,HSPA9,APOE,COPE,COPG1,TMED2,SEC23B,RTN4,APP,ADAM10,SORT1,ITPR1,SREBF2,ABCA7,MAPKAPK2,EIF2S1,CLU,OSBP,AP4E1,SIGMAR1
49,AP3B2,VPS35,RAB1A,LRP1,APBA2,VPS26A,RTN4,PLCG2,SYK,NCSTN,RTN3,SEC23B,RAB1B,HSPA9,COPG1,APBA1,SNX6,VPS29,SEC16A,SEC13,MAPK14,MAPKAPK2,AP2A1,ITPR1,AP1G1,GGA3,AP2B1,COPB2,IDE,COPG2,PSEN1,VLDLR,APOE,AP4B1,SEC23A,COPZ1,CLU,HSPA5,ECE1,MIA3,TMED10,BIN1,GGA2,SEC31A,AP4M1,SEC24A,MFN2,BACE1,ADAM10,SORL1,PICALM,SEC24D,GGA1,SEC24C,TMED2,ADAM17,COPB1,PREB,SAR1A,ITPR2,SAR1B,SORT1,SREBF2,ARF6,SIGMAR1,SNX4,GORASP1,PLG,EIF2S1,MAP2K3,VDAC1,COPA,SEC24B,COPE,AP4S1,TMED9,APP,OSBP,AP4E1,ABCA7
50,AP2A1,AP1G1,RAB1B,ITPR1,SEC16A,SEC23A,PICALM,RTN4,SEC13,AP4B1,PLCG2,MFN2,AP3B2,MIA3,HSPA9,APBA2,SEC24C,RTN3,SORT1,COPA,SEC24A,COPG1,RAB1A,BIN1,SEC31A,TMED10,GGA3,VPS26A,ARF6,GGA1,COPB1,TMED2,PREB,TMED9,SNX6,ADAM17,SEC24D,GGA2,OSBP,PSEN1,COPG2,ITPR2,MAPK14,AP2B1,PLG,IDE,HSPA5,SNX4,VPS29,APBA1,VPS35,MAP2K3,AP4S1,CLU,EIF2S1,COPB2,COPZ1,NCSTN,APOE,ADAM10,SAR1A,SAR1B,VLDLR,LRP1,BACE1,SORL1,APP,SREBF2,ECE1,AP4M1,SIGMAR1,VDAC1,SYK,SEC24B,SEC23B,AP4E1,MAPKAPK2,GORASP1,ABCA7,COPE
