source,target,A,B_coef
TMED10,TMED9,0.9999959294961515,0.41029349249850916
VDAC1,SIGMAR1,0.9999931812659528,0.3973957477036272
PLCG2,SYK,0.9999730181579498,0.36300798631638975
SEC16A,AP4S1,0.9999698407022243,0.36022467846603434
BIN1,SORT1,0.9999658246070814,0.3570992625547306
LRP1,SORL1,0.9999585442884324,0.35227108587882416
APOE,APP,0.9999320815788596,0.3399283835343816
COPG1,COPB1,0.9998898748898383,0.32784458355499474
TMED10,TMED2,0.9998817851020275,0.3260722049668197
APOE,CLU,0.9998797909993135,0.3256539610380032
BIN1,PICALM,0.9998783962009571,0.3253655183899473
SAR1B,SAR1A,0.999862295062063,0.32225648945857527
APBA1,PSEN1,0.9998018869451517,0.3131618643363818
COPB1,PREB,0.999771903940575,0.3096378895598267
AP1G1,IDE,0.9997715301023682,-0.3095969399834168
VPS29,VPS35,0.9997243668514398,0.3049041019280127
VPS29,VPS26A,0.9997064135566496,0.3033261201653972
AP2B1,VPS35,0.9996974998939265,0.30257815959922574
SEC23A,SEC24C,0.9996431809797636,0.29844812420365524
RAB1A,PLG,0.9996418577069673,-0.2983555494379967
RAB1A,RAB1B,0.9996352233058424,0.2978965086298265
COPB2,COPZ1,0.9994159813938398,0.28612483816422185
TMED9,TMED2,0.9993380663371413,0.2829920765343195
APBA1,AP4S1,0.9990360626378969,0.2735879960071947
NCSTN,PSEN1,0.99897248274876,0.27198954441745016
APBA1,VLDLR,0.9989081468468664,0.27046966090488567
AP2B1,AP2A1,0.9986898867387072,0.2659082678573556
MFN2,SORL1,0.9984540928447998,0.2617649320542186
AP2B1,SIGMAR1,0.998181075394459,-0.2576922311937057
RTN4,SORL1,0.9978552030303572,0.2535640820897119
GGA2,AP4S1,0.9975820949535045,-0.2505608241025173
COPA,AP4B1,0.9973917814607092,0.2486619054205189
AP1G1,VPS35,0.9971573404391826,0.2465042123087887
SEC23A,SEC24A,0.9971529507186389,0.24646552627685783
AP1G1,COPG2,0.997145779860592,0.24640245820173376
VPS26A,EIF2S1,0.9970146532371833,0.24527623896594247
MFN2,HSPA9,0.9966434064766251,0.24233666030225812
COPA,OSBP,0.9961274234682768,-0.2387488782156184
VPS29,PSEN1,0.9959342449037876,0.23752704387392953
AP2A1,ABCA7,0.9957823547464066,0.23660629347109718
AP1G1,COPG1,0.9955074277113468,0.23502067885635058
VDAC1,HSPA9,0.9952409884907186,0.23357362316902025
RAB1A,APBA2,0.9951001858882615,0.23284115383519047
LRP1,AP4S1,0.9950460352807443,-0.23256501983321398
SEC24B,SEC24A,0.9948127797524822,0.23140891506219965
BIN1,SNX6,0.9946496986582156,0.23063094321578617
PICALM,IDE,0.9940818144675124,0.22809474018904055
BIN1,ADAM10,0.9940769055077909,0.22807388856962418
ITPR1,IDE,0.9939367666995589,0.22748575959799927
VPS29,SIGMAR1,0.9932360567406103,-0.22473405785491857
RAB1A,PREB,0.9931728571860089,-0.22449996168494094
MFN2,VDAC1,0.9928199248050936,0.22323098617899081
COPG1,SORL1,0.992792620828671,-0.2231354103770816
RAB1A,SAR1A,0.9919370120370228,0.22030938516270537
COPB1,COPG2,0.9915300575578172,0.21906813873972034
VPS35,SREBF2,0.9911558182205618,0.21797779846305457
RTN4,MAPK14,0.9907952548376706,-0.21696971946948743
LRP1,HSPA5,0.9906763890879844,-0.2166459485141369
BACE1,IDE,0.9905329328930369,0.21626059896765873
SEC31A,ADAM17,0.9901212591658587,-0.21518605904833146
RAB1B,TMED2,0.9898194011532323,0.21442596670514075
LRP1,COPE,0.9892930728864803,0.2131524923620894
VPS35,COPG2,0.9874606687936093,0.20915666164883745
HSPA9,HSPA5,0.9870754173527128,0.20839038294195447
RTN3,RTN4,0.9864640280508221,0.20721940325081303
HSPA9,SEC24A,0.9856449752893236,0.20572990472909597
MIA3,AP4S1,0.985087244014869,0.20476283141919246
SEC24B,PLG,0.9849184697261509,0.20447720078544077
MIA3,PREB,0.9844587819544861,0.2037149076760981
AP1G1,BACE1,0.9844478278454333,0.20369701464635018
SEC31A,PREB,0.9844286017527003,0.20366563968387175
LRP1,SAR1B,0.9843436064119253,-0.2035273915017291
NCSTN,VDAC1,0.9836211837436329,0.20238130097168236
COPG1,COPA,0.9832117055571733,0.20175356448869156
MAPKAPK2,MAPK14,0.982640299795879,0.20090229231469625
SEC31A,PLG,0.9824963985620282,-0.20069225054847925
RAB1B,SEC24A,0.9823549165792401,-0.2004873870097909
MIA3,SORL1,0.9822907325612638,0.20039498098853406
HSPA9,IDE,0.9819815389585012,0.19995439157539585
COPB2,COPA,0.9813245394649887,0.19904232096933408
BIN1,AP4S1,0.9811642530642835,0.19882458456785787
COPG1,IDE,0.9806812338966883,0.1981792626585429
VPS29,GORASP1,0.9806427464248268,0.19812852523450228
AP1G1,COPZ1,0.9800863857631413,-0.19740592715484248
SEC24A,AP4M1,0.9795904736971722,0.19677832082161242
ADAM10,PLG,0.9790370606101702,-0.19609533524266246
COPB2,SREBF2,0.9783383659687841,-0.19525782272266382
RAB1B,AP4S1,0.9780726855000396,-0.19494627226790723
VPS35,EIF2S1,0.9780536860902526,-0.19492413420201674
COPA,APBA2,0.9776893131057643,-0.1945031536802048
AP3B2,GGA3,0.9775427837330017,0.19433575149013438
HSPA9,PSEN1,0.9772808203071142,-0.19403911384582836
BIN1,SEC23B,0.9766335311646615,0.19332023616715893
RAB1A,IDE,0.9761003498715675,-0.1927425394691625
SEC16A,RTN4,0.9733648921919551,0.1899632210396121
LRP1,MIA3,0.9720372471749444,0.1887130188878545
VPS26A,VPS35,0.9717096481226962,0.18841340551136404
SEC16A,SYK,0.9716828697559459,0.188389063876006
COPA,COPG2,0.9705013408190728,0.18733669933412075
VPS35,AP4E1,0.9700571083687564,-0.18695157472934093
GGA3,APBA2,0.9691863552830219,0.18621248270857008
ARF6,COPZ1,0.9679558671144661,0.18520180972745554
CLU,SORL1,0.9661458447841902,-0.18378132638096878
COPG1,COPG2,0.9659584430886813,-0.18363846933376668
SEC24B,AP4S1,0.9646126732425853,0.1826343222762338
GGA2,GORASP1,0.9645878132776605,0.182616121375013
COPB2,HSPA5,0.9645138498072615,0.18256204267179563
AP3B2,PSEN1,0.9631614511233098,-0.18159190578379006
VDAC1,APP,0.9630081959911773,0.18148413869561744
IDE,AP4S1,0.9628708815617407,0.1813879449524888
SAR1A,PSEN1,0.9613369384751868,0.1803360074553258
LRP1,TMED10,0.9601084879095394,0.17952206786531877
COPA,SEC24D,0.9572993642591949,0.17774755872967796
SNX4,SEC24A,0.9572663257851652,0.17772736030901154
RTN3,SEC24A,0.9566505980057509,-0.1773536328782609
SEC13,SEC31A,0.956260364865182,0.1771193887656283
SEC23B,MAPKAPK2,0.9560841483730443,0.177014264767158
RTN3,ABCA7,0.9552703057250307,-0.1765339190138324
SORT1,PLG,0.9540415122493183,-0.17582421588868863
SEC31A,IDE,0.9518084028879708,-0.17457947712456034
COPB2,COPG1,0.9502343488193943,0.17373459066041427
BIN1,HSPA5,0.9491877197687241,-0.17318671312042622
CLU,APP,0.9482952823981082,0.17272792265434697
BIN1,OSBP,0.9463281276568457,0.1717425073775906
AP1G1,SEC16A,0.9461739182727829,-0.1716667064486268
AP2A1,SREBF2,0.9458736565666109,-0.17151969994378272
LRP1,RTN4,0.9455847991346844,-0.17137900071642354
VPS26A,APBA1,0.945584139839455,0.17137868038706533
PICALM,RTN4,0.9453377894557126,0.1712592422845914
LRP1,APBA1,0.9451692666260374,0.17117782912090132
ITPR2,PLG,0.9398549273329015,-0.16872415022712928
SORL1,SEC24A,0.9392710771736288,-0.16846710129930934
COPB1,COPA,0.9387273298957648,0.16822977871111644
SEC24C,APBA2,0.9386540953403693,0.16819796551393532
RTN4,ABCA7,0.9384411009332255,0.16810564176058398
VPS29,RAB1B,0.9381670818489941,0.16798730449911184
TMED10,SEC24A,0.9377369567764882,0.16780253591777747
COPB2,SEC24B,0.9366059314527128,0.16732230821654656
SEC13,VLDLR,0.9342872443018698,-0.16636227189310812
SORT1,RTN4,0.9333451598291962,-0.16598118534888193
MAPKAPK2,APBA2,0.9332614252834828,-0.1659475560713427
TMED10,SAR1A,0.931246426480239,0.16514988046711634
ITPR1,AP4S1,0.9299988750794703,0.1646668016085272
VPS29,EIF2S1,0.928839698067071,0.1642250266227636
