ordering,pos1,pos2,pos3,pos4,pos5,pos6,pos7,pos8,pos9,pos10,pos11,pos12,pos13,pos14,pos15,pos16,pos17,pos18,pos19,pos20,pos21,pos22,pos23,pos24,pos25,pos26,pos27,pos28,pos29,pos30,pos31,pos32,pos33,pos34,pos35,pos36,pos37,pos38,pos39,pos40,pos41,pos42,pos43,pos44,pos45,pos46,pos47,pos48,pos49,pos50,pos51,pos52,pos53,pos54,pos55,pos56,pos57,pos58,pos59,pos60,pos61,pos62,pos63,pos64,pos65,pos66,pos67,pos68,pos69,pos70,pos71,pos72,pos73,pos74,pos75,pos76,pos77,pos78,pos79,pos80
20,AP3B2,AP1G1,AP2B1,SEC31A,BIN1,SEC24B,APP,CLU,SNX6,HSPA9,APBA1,APOE,SORL1,COPG1,RAB1A,EIF2S1,SEC24C,PLCG2,SORT1,ITPR2,GGA3,VPS26A,SEC16A,SEC13,LRP1,SYK,COPG2,COPA,AP4S1,SNX4,VPS35,RTN4,IDE,RTN3,RAB1B,SAR1B,TMED9,MFN2,TMED10,ITPR1,PREB,MIA3,PICALM,AP2A1,MAPKAPK2,TMED2,APBA2,VDAC1,COPB2,VPS29,BACE1,ADAM17,ADAM10,OSBP,COPE,COPB1,SAR1A,SEC23B,ARF6,PSEN1,SEC24D,NCSTN,HSPA5,PLG,COPZ1,MAP2K3,MAPK14,ECE1,GGA1,SEC24A,SEC23A,VLDLR,SIGMAR1,ABCA7,SREBF2,GORASP1,AP4E1,GGA2,AP4B1,AP4M1
21,AP1G1,RAB1A,COPB2,SEC24C,COPE,BIN1,SEC13,PLCG2,AP2A1,SEC23B,SYK,ARF6,VPS26A,SORT1,HSPA5,SEC31A,COPA,VDAC1,RAB1B,SORL1,VPS29,COPG1,SAR1B,GGA3,APP,CLU,MFN2,VPS35,SNX4,SEC24D,COPG2,OSBP,TMED10,HSPA9,ADAM10,APOE,SNX6,AP4S1,PLG,COPB1,SEC16A,EIF2S1,ECE1,ITPR1,LRP1,PICALM,ADAM17,ITPR2,RTN3,SEC23A,COPZ1,AP3B2,SEC24B,PSEN1,MAPKAPK2,IDE,NCSTN,MAPK14,PREB,TMED9,APBA2,AP2B1,TMED2,SAR1A,RTN4,GGA1,GGA2,GORASP1,AP4E1,MIA3,SEC24A,VLDLR,MAP2K3,APBA1,AP4M1,SIGMAR1,SREBF2,BACE1,ABCA7,AP4B1
22,RTN4,PICALM,RAB1B,SEC23B,RTN3,ITPR1,SEC24C,SORT1,VDAC1,TMED9,SORL1,SNX6,ARF6,GGA3,VPS26A,PSEN1,NCSTN,LRP1,EIF2S1,ADAM10,APP,MFN2,COPB1,COPB2,SEC31A,SEC24B,CLU,SYK,PLCG2,HSPA5,SAR1B,SEC16A,VPS35,AP2B1,TMED2,RAB1A,COPA,APOE,TMED10,SEC23A,GGA1,ITPR2,MAPKAPK2,COPE,ECE1,PREB,MIA3,SAR1A,AP4S1,OSBP,AP2A1,APBA1,HSPA9,IDE,SNX4,COPG2,COPG1,AP3B2,SEC13,GGA2,BACE1,BIN1,APBA2,PLG,SEC24D,AP1G1,ADAM17,AP4M1,SEC24A,VLDLR,MAP2K3,GORASP1,VPS29,COPZ1,ABCA7,MAPK14,AP4E1,SREBF2,AP4B1,SIGMAR1
23,AP3B2,APBA1,NCSTN,VDAC1,SORT1,SEC16A,CLU,COPG1,AP2B1,ITPR1,HSPA9,COPZ1,APOE,COPB1,SNX6,COPE,TMED2,SEC31A,MFN2,COPG2,AP1G1,PSEN1,COPB2,ARF6,COPA,RAB1A,SEC23B,TMED9,TMED10,SAR1A,SEC13,LRP1,BIN1,SAR1B,APP,AP4S1,VPS35,RAB1B,SORL1,PLCG2,AP2A1,SNX4,IDE,GGA3,RTN3,MAPKAPK2,SYK,SEC23A,EIF2S1,PLG,SEC24D,OSBP,PREB,VPS29,ADAM10,SEC24B,APBA2,ITPR2,GGA1,GGA2,MIA3,RTN4,BACE1,ECE1,PICALM,VPS26A,SEC24C,MAPK14,ADAM17,AP4E1,MAP2K3,SIGMAR1,SEC24A,VLDLR,HSPA5,AP4M1,ABCA7,GORASP1,SREBF2,AP4B1
24,HSPA9,TMED9,ADAM10,COPB2,BIN1,SORL1,APBA1,SNX6,VPS35,VPS26A,LRP1,SEC23A,SEC31A,RAB1B,COPE,GGA2,SAR1B,VDAC1,TMED2,COPB1,RTN4,PICALM,AP2A1,GGA3,RTN3,SYK,SEC16A,NCSTN,ITPR1,SORT1,EIF2S1,PLCG2,RAB1A,MFN2,SEC24D,PLG,OSBP,APBA2,SEC13,PREB,MIA3,SEC23B,APOE,HSPA5,COPZ1,SAR1A,VPS29,CLU,SEC24C,ECE1,APP,TMED10,ITPR2,AP3B2,SEC24B,AP2B1,COPA,SEC24A,MAPKAPK2,VLDLR,IDE,AP4S1,GGA1,ARF6,PSEN1,COPG2,BACE1,MAPK14,AP4M1,COPG1,SNX4,ADAM17,ABCA7,MAP2K3,SIGMAR1,AP4E1,AP1G1,SREBF2,GORASP1,AP4B1
25,SNX4,ITPR1,LRP1,COPA,HSPA5,COPB1,VPS29,TMED9,COPG1,VDAC1,ARF6,RAB1A,VPS35,NCSTN,SEC31A,COPG2,HSPA9,PSEN1,MFN2,SEC16A,AP2B1,APBA1,SORL1,VPS26A,SEC13,AP4S1,EIF2S1,RAB1B,RTN3,TMED2,SORT1,SNX6,PLCG2,COPE,ADAM10,TMED10,BIN1,RTN4,ITPR2,AP3B2,SEC24C,SEC24D,COPB2,SAR1A,ECE1,GGA3,PLG,SAR1B,ADAM17,SEC23A,PREB,MIA3,SEC23B,APBA2,SEC24A,SYK,PICALM,APP,VLDLR,COPZ1,IDE,CLU,MAPK14,APOE,OSBP,GGA1,GGA2,SEC24B,AP1G1,BACE1,AP2A1,SIGMAR1,AP4M1,MAP2K3,GORASP1,ABCA7,AP4E1,MAPKAPK2,AP4B1,SREBF2
26,AP1G1,VPS35,SEC23A,LRP1,SEC24B,BIN1,VDAC1,TMED9,HSPA9,COPB2,AP3B2,APOE,APP,AP2B1,MFN2,ADAM10,SNX4,SEC24C,PLCG2,SYK,SAR1B,RTN4,AP2A1,SAR1A,IDE,PLG,SEC24D,EIF2S1,COPE,BACE1,COPZ1,OSBP,COPG1,PREB,ARF6,MIA3,RTN3,TMED10,SORT1,SEC23B,COPB1,TMED2,SORL1,AP4S1,SNX6,SEC16A,ECE1,COPG2,MAPKAPK2,GGA2,ITPR2,VPS29,RAB1B,GGA3,VPS26A,APBA1,CLU,SEC31A,APBA2,HSPA5,PSEN1,GGA1,SEC13,NCSTN,COPA,MAPK14,SIGMAR1,ITPR1,MAP2K3,AP4M1,SEC24A,AP4E1,VLDLR,ADAM17,GORASP1,PICALM,RAB1A,SREBF2,AP4B1,ABCA7
27,COPE,AP2B1,HSPA5,LRP1,VPS29,MFN2,EIF2S1,RAB1B,COPG1,SEC16A,SNX6,SEC24C,MIA3,AP4S1,VPS26A,BIN1,ITPR1,SEC23A,VDAC1,SORT1,PREB,COPB1,SEC24D,PLG,SEC31A,COPG2,TMED10,VPS35,HSPA9,AP2A1,SNX4,APOE,GGA3,AP3B2,SYK,APP,BACE1,APBA1,RAB1A,RTN3,OSBP,ITPR2,SEC13,RTN4,COPB2,ECE1,SEC23B,CLU,TMED9,IDE,SAR1A,ARF6,SORL1,COPA,AP1G1,SEC24B,PLCG2,APBA2,SAR1B,ADAM17,TMED2,VLDLR,SEC24A,MAPK14,MAP2K3,PSEN1,NCSTN,MAPKAPK2,PICALM,GGA2,GGA1,GORASP1,ABCA7,COPZ1,ADAM10,AP4M1,AP4E1,SIGMAR1,AP4B1,SREBF2
28,SEC31A,MIA3,BIN1,COPA,AP3B2,NCSTN,VDAC1,HSPA5,APOE,APP,CLU,SEC13,TMED10,VPS29,OSBP,VPS35,RAB1A,SAR1B,SORT1,TMED9,PSEN1,LRP1,RTN4,COPB2,SEC24B,RAB1B,ADAM10,AP1G1,COPB1,COPE,MFN2,PICALM,AP2A1,HSPA9,COPG1,ECE1,EIF2S1,SNX6,COPG2,COPZ1,TMED2,ARF6,GGA3,SEC16A,ITPR2,PREB,ITPR1,AP4S1,APBA1,SEC23A,APBA2,VPS26A,SORL1,SEC23B,SEC24C,SYK,SAR1A,SNX4,AP2B1,BACE1,MAPKAPK2,PLG,SEC24D,RTN3,MAPK14,AP4M1,IDE,GGA1,SEC24A,VLDLR,GORASP1,GGA2,ADAM17,PLCG2,MAP2K3,AP4E1,ABCA7,AP4B1,SREBF2,SIGMAR1
29,AP1G1,SEC23A,ADAM17,LRP1,TMED10,COPB2,EIF2S1,AP2B1,AP3B2,RTN3,VPS26A,TMED2,APOE,APP,HSPA5,ITPR2,PREB,PLCG2,PICALM,SYK,SNX4,CLU,RTN4,APBA1,OSBP,MIA3,AP2A1,ADAM10,NCSTN,PLG,VDAC1,SEC24D,SORL1,MFN2,ECE1,RAB1A,BIN1,SEC13,ITPR1,SEC24C,COPG1,ARF6,SEC31A,COPA,SAR1A,HSPA9,COPG2,TMED9,IDE,SORT1,GGA3,SNX6,RAB1B,AP4S1,SEC16A,SAR1B,SEC24B,MAPK14,SEC24A,VLDLR,VPS29,MAPKAPK2,VPS35,BACE1,COPZ1,PSEN1,COPB1,AP4M1,COPE,GGA1,GGA2,APBA2,ABCA7,AP4E1,GORASP1,SEC23B,MAP2K3,SREBF2,AP4B1,SIGMAR1
30,AP2A1,AP2B1,RTN4,MIA3,TMED2,TMED9,SEC31A,VPS35,SNX6,ITPR1,AP3B2,SNX4,TMED10,LRP1,SAR1B,ARF6,PREB,APBA1,VPS29,GGA3,SEC13,VDAC1,APP,SORT1,PLCG2,EIF2S1,HSPA9,SYK,PICALM,SEC16A,COPA,COPB1,MFN2,OSBP,BIN1,APOE,ADAM17,AP4S1,COPB2,ITPR2,SORL1,COPG1,RAB1A,PLG,SEC24D,RTN3,RAB1B,SEC24B,SAR1A,HSPA5,ECE1,COPE,AP1G1,PSEN1,NCSTN,CLU,SEC23B,ADAM10,COPZ1,MAPK14,APBA2,VLDLR,SEC24A,SEC23A,GGA1,MAPKAPK2,COPG2,IDE,VPS26A,AP4M1,BACE1,SEC24C,SIGMAR1,ABCA7,SREBF2,GGA2,MAP2K3,GORASP1,AP4E1,AP4B1
31,SNX6,APOE,ITPR2,RTN3,SORL1,CLU,AP2A1,AP4S1,RAB1A,SEC16A,SNX4,GGA1,VPS26A,AP1G1,APP,COPG1,VPS35,VPS29,HSPA5,COPA,LRP1,BIN1,OSBP,MIA3,SORT1,TMED9,GGA3,PREB,ADAM10,MFN2,SYK,SEC24C,SEC31A,COPE,PLCG2,ARF6,TMED2,AP3B2,HSPA9,COPG2,COPB2,SEC24B,IDE,TMED10,SAR1A,EIF2S1,BACE1,SEC23A,SEC13,SAR1B,GGA2,APBA1,SEC24A,VLDLR,COPB1,PICALM,AP4M1,RTN4,ECE1,ITPR1,MAPKAPK2,AP2B1,NCSTN,VDAC1,RAB1B,SEC23B,PSEN1,AP4E1,MAPK14,APBA2,COPZ1,ADAM17,MAP2K3,PLG,SEC24D,SREBF2,ABCA7,SIGMAR1,GORASP1,AP4B1
32,ADAM10,AP3B2,VPS35,MFN2,MIA3,SORT1,VPS29,SNX6,HSPA5,HSPA9,RAB1B,RAB1A,TMED2,VPS26A,AP1G1,TMED10,APP,APOE,APBA1,TMED9,COPG1,SEC23A,CLU,COPA,SAR1B,ARF6,SORL1,SEC16A,COPB1,BIN1,SEC31A,SEC13,LRP1,PLCG2,SYK,ITPR1,AP2A1,SEC23B,AP2B1,COPB2,EIF2S1,OSBP,SAR1A,SEC24C,COPE,SEC24D,GGA3,SNX4,NCSTN,SEC24B,ITPR2,VDAC1,COPG2,RTN4,PSEN1,PREB,APBA2,ADAM17,ECE1,MAPKAPK2,SEC24A,VLDLR,MAPK14,IDE,RTN3,COPZ1,PLG,BACE1,MAP2K3,GORASP1,GGA1,GGA2,PICALM,AP4M1,SIGMAR1,AP4E1,ABCA7,AP4S1,SREBF2,AP4B1
33,TMED9,APOE,VPS35,HSPA9,AP2A1,CLU,HSPA5,VPS29,AP1G1,SEC23A,COPB2,EIF2S1,SAR1B,ARF6,TMED10,GGA2,SEC31A,SEC24C,BIN1,RAB1A,APP,TMED2,AP2B1,NCSTN,VDAC1,AP3B2,LRP1,RTN4,APBA1,COPA,SORT1,PSEN1,RAB1B,ADAM17,ITPR2,GGA3,VPS26A,MFN2,ADAM10,MAPKAPK2,COPE,ECE1,COPB1,SNX4,IDE,PICALM,ITPR1,SEC16A,SEC24D,SEC13,PLG,SEC24B,SORL1,PLCG2,COPZ1,SEC23B,SEC24A,PREB,VLDLR,RTN3,OSBP,AP4S1,COPG2,COPG1,APBA2,MIA3,BACE1,SNX6,SYK,SAR1A,MAP2K3,SIGMAR1,GGA1,ABCA7,GORASP1,MAPK14,AP4M1,AP4E1,SREBF2,AP4B1
34,APOE,CLU,RAB1B,TMED9,TMED10,APBA1,AP2A1,COPA,COPB2,RTN4,SAR1B,SEC31A,RTN3,EIF2S1,COPZ1,VPS35,HSPA9,VPS26A,HSPA5,PREB,ITPR2,SEC23A,MIA3,ARF6,LRP1,SORT1,BIN1,PICALM,ADAM17,SEC13,COPG1,SEC24C,COPE,OSBP,AP2B1,AP3B2,MAPKAPK2,APP,SEC23B,COPB1,ITPR1,NCSTN,VPS29,VDAC1,ADAM10,SNX6,SEC24B,APBA2,MFN2,TMED2,IDE,GGA2,SNX4,SORL1,SEC24D,SEC16A,SYK,COPG2,BACE1,PLCG2,AP4M1,AP1G1,PLG,MAPK14,SAR1A,GGA1,MAP2K3,SEC24A,VLDLR,PSEN1,AP4S1,GGA3,ECE1,RAB1A,GORASP1,AP4E1,SIGMAR1,ABCA7,SREBF2,AP4B1
35,COPB1,GGA3,SEC13,TMED10,OSBP,TMED9,SORT1,MIA3,COPZ1,SNX6,APBA1,SAR1B,SEC16A,LRP1,VPS26A,AP2A1,ADAM10,GGA2,SORL1,AP2B1,PLCG2,AP3B2,SYK,SNX4,COPA,SEC31A,COPE,ITPR1,COPG2,COPG1,HSPA9,TMED2,RTN4,RAB1B,ARF6,VPS35,MFN2,SAR1A,AP4S1,PSEN1,SEC24B,NCSTN,VPS29,SEC24D,PLG,VDAC1,IDE,APOE,EIF2S1,CLU,ITPR2,SEC23B,RTN3,ECE1,PICALM,AP4M1,SEC24C,MAPKAPK2,APP,RAB1A,ADAM17,PREB,APBA2,AP1G1,BACE1,GGA1,SEC23A,HSPA5,COPB2,MAP2K3,SEC24A,MAPK14,VLDLR,ABCA7,GORASP1,SREBF2,SIGMAR1,BIN1,AP4B1,AP4E1
36,TMED2,LRP1,AP3B2,MIA3,HSPA9,SAR1B,VPS26A,TMED10,SEC16A,AP2A1,COPG1,EIF2S1,MFN2,COPB2,TMED9,RTN4,SEC23A,AP1G1,SNX6,RTN3,ITPR1,ARF6,SEC24C,COPE,SEC13,AP4S1,COPG2,COPA,RAB1B,AP2B1,APP,ADAM10,CLU,SYK,ITPR2,SNX4,HSPA5,APBA1,BIN1,PLCG2,SEC24D,COPB1,SEC24B,NCSTN,VDAC1,COPZ1,VPS35,SORT1,APOE,PREB,MAPKAPK2,RAB1A,SEC31A,GGA2,PSEN1,GGA3,PICALM,PLG,IDE,SAR1A,VPS29,ADAM17,SEC24A,VLDLR,GGA1,OSBP,SORL1,BACE1,SEC23B,APBA2,MAP2K3,SIGMAR1,ABCA7,ECE1,AP4M1,AP4E1,MAPK14,SREBF2,GORASP1,AP4B1
37,SEC23A,TMED2,RTN4,ITPR2,TMED9,PLCG2,SYK,RAB1A,PICALM,COPA,TMED10,GGA3,VDAC1,VPS35,COPB2,RAB1B,HSPA5,VPS29,APBA1,SEC13,ADAM17,AP2B1,PREB,MIA3,CLU,MFN2,SEC24B,ITPR1,AP3B2,OSBP,AP2A1,VPS26A,AP1G1,SEC23B,COPG2,COPG1,APP,BIN1,PSEN1,NCSTN,SNX6,ARF6,AP4S1,EIF2S1,SAR1B,COPE,SEC16A,SAR1A,SORT1,LRP1,SEC24C,RTN3,ADAM10,HSPA9,IDE,ECE1,APBA2,SEC24D,SNX4,MAPKAPK2,PLG,SORL1,COPZ1,COPB1,SEC31A,APOE,GGA2,BACE1,GGA1,MAPK14,AP4M1,MAP2K3,SEC24A,SIGMAR1,VLDLR,SREBF2,ABCA7,GORASP1,AP4E1,AP4B1
38,VPS35,SNX4,VPS26A,LRP1,EIF2S1,AP1G1,HSPA5,TMED2,SORT1,SNX6,MFN2,SEC23A,TMED9,PREB,COPG1,MIA3,GGA2,ITPR2,SEC24D,AP2A1,AP2B1,IDE,ADAM10,SEC13,BIN1,COPB1,SAR1B,TMED10,COPZ1,SAR1A,PICALM,APBA1,ARF6,ECE1,ITPR1,SEC31A,APP,RTN4,PLG,VDAC1,RAB1B,COPA,SEC23B,CLU,OSBP,VPS29,SEC24C,RAB1A,HSPA9,SORL1,APBA2,COPB2,AP3B2,SEC24B,PSEN1,MAPKAPK2,NCSTN,COPG2,MAPK14,GGA3,VLDLR,SEC24A,AP4M1,APOE,BACE1,AP4S1,GGA1,ABCA7,SYK,SIGMAR1,SEC16A,RTN3,MAP2K3,COPE,ADAM17,AP4E1,SREBF2,GORASP1,PLCG2,AP4B1
39,ADAM10,ITPR1,AP1G1,GGA2,SAR1B,AP2B1,NCSTN,COPE,VDAC1,PSEN1,CLU,COPB2,HSPA9,AP3B2,RTN3,TMED2,APOE,ARF6,SNX6,SORT1,SEC16A,SYK,APP,SEC13,PLCG2,GGA1,GGA3,VPS26A,LRP1,SAR1A,COPA,MFN2,TMED9,MIA3,BIN1,EIF2S1,HSPA5,OSBP,VPS35,RAB1B,AP4S1,VPS29,SEC31A,AP2A1,SEC23A,SNX4,ITPR2,IDE,COPB1,RTN4,ADAM17,MAPKAPK2,SEC24C,BACE1,MAPK14,RAB1A,TMED10,VLDLR,SEC24A,SEC24B,SEC24D,AP4M1,COPG2,SEC23B,APBA1,COPZ1,ABCA7,PICALM,SORL1,PREB,APBA2,MAP2K3,COPG1,PLG,ECE1,AP4E1,SIGMAR1,GORASP1,SREBF2,AP4B1
40,SEC23A,SEC13,ADAM10,COPB1,RTN3,APP,RTN4,AP2A1,SORL1,AP2B1,COPB2,SAR1B,TMED9,RAB1B,ECE1,NCSTN,VPS29,VDAC1,APOE,AP1G1,SAR1A,TMED2,LRP1,MIA3,SORT1,SYK,SEC16A,GGA2,IDE,VPS26A,PLCG2,BIN1,MFN2,VPS35,COPA,EIF2S1,AP3B2,SNX6,CLU,ITPR2,PICALM,COPZ1,HSPA9,TMED10,GGA3,SEC24D,OSBP,HSPA5,COPG2,SNX4,PSEN1,SEC31A,MAPK14,APBA2,SEC24C,ITPR1,SEC24A,APBA1,VLDLR,COPG1,PLG,RAB1A,SEC24B,BACE1,COPE,AP4S1,SEC23B,ADAM17,ARF6,MAPKAPK2,AP4M1,PREB,MAP2K3,GORASP1,SIGMAR1,AP4E1,GGA1,AP4B1,SREBF2,ABCA7
41,EIF2S1,HSPA5,ITPR2,MFN2,NCSTN,VDAC1,SEC23B,BIN1,SORT1,ADAM17,CLU,TMED2,LRP1,GGA2,APBA1,ARF6,SEC24C,COPZ1,SEC31A,SEC23A,COPB2,COPG1,SEC24D,PLCG2,SYK,PSEN1,OSBP,APP,APOE,VPS35,TMED10,SEC13,PLG,COPG2,HSPA9,COPB1,ADAM10,ITPR1,AP3B2,AP1G1,RTN4,SNX6,IDE,MAPKAPK2,VPS29,SAR1A,ECE1,RAB1A,SEC16A,SAR1B,RAB1B,TMED9,VPS26A,PREB,AP4S1,PICALM,RTN3,MIA3,AP2A1,BACE1,SEC24B,SNX4,GGA1,SORL1,APBA2,MAP2K3,GGA3,AP4M1,COPE,GORASP1,SEC24A,VLDLR,COPA,AP4E1,MAPK14,AP2B1,ABCA7,SIGMAR1,SREBF2,AP4B1
42,COPB1,LRP1,VDAC1,SAR1A,COPB2,ADAM17,SEC13,APP,HSPA9,AP3B2,RAB1B,MIA3,SEC24C,APOE,RTN4,ITPR2,APBA1,SAR1B,SNX6,VPS29,OSBP,PREB,PLCG2,SYK,MFN2,COPA,SORL1,VPS26A,SEC31A,EIF2S1,BIN1,AP2A1,SEC23A,COPE,SEC23B,PSEN1,ITPR1,NCSTN,SORT1,SEC16A,AP2B1,ADAM10,RTN3,SNX4,GGA3,HSPA5,SEC24A,TMED9,VLDLR,RAB1A,TMED2,COPZ1,MAPKAPK2,TMED10,GGA1,GGA2,CLU,ECE1,COPG2,COPG1,PLG,VPS35,AP4S1,SEC24D,IDE,BACE1,AP1G1,PICALM,MAPK14,ARF6,GORASP1,SIGMAR1,AP4E1,ABCA7,SEC24B,APBA2,MAP2K3,AP4M1,SREBF2,AP4B1
43,RAB1B,LRP1,COPE,MFN2,SORT1,HSPA9,AP2B1,COPA,TMED2,TMED9,COPB1,SEC13,VPS29,BIN1,SAR1A,SEC24C,CLU,SYK,SEC23A,PLCG2,APBA1,GGA3,SORL1,PSEN1,NCSTN,EIF2S1,SEC23B,ARF6,AP2A1,PICALM,SAR1B,COPZ1,SEC31A,RTN3,RTN4,APP,SNX6,BACE1,VDAC1,AP3B2,SEC24B,APOE,VPS26A,PREB,MIA3,RAB1A,TMED10,GGA1,ADAM10,AP1G1,MAPKAPK2,ITPR1,AP4S1,SEC16A,VPS35,GGA2,OSBP,MAPK14,SNX4,APBA2,ITPR2,COPB2,HSPA5,ADAM17,MAP2K3,IDE,COPG2,COPG1,ECE1,VLDLR,SEC24A,SIGMAR1,AP4M1,PLG,SREBF2,SEC24D,GORASP1,AP4E1,ABCA7,AP4B1
44,COPG1,SEC13,SNX6,AP3B2,ADAM10,APBA1,SEC31A,HSPA9,TMED10,SAR1B,TMED9,BIN1,AP2A1,COPE,COPB1,SEC23B,PLG,SEC24D,RAB1A,HSPA5,MFN2,NCSTN,AP2B1,VDAC1,RTN3,SEC24B,SORT1,VPS29,AP1G1,ITPR1,VPS35,COPB2,APOE,TMED2,SORL1,VPS26A,SNX4,CLU,PLCG2,SYK,PICALM,PSEN1,COPG2,RTN4,APP,BACE1,SAR1A,GGA2,RAB1B,EIF2S1,LRP1,GGA3,SEC16A,COPZ1,ITPR2,ADAM17,IDE,SEC24A,COPA,VLDLR,SEC23A,MAPKAPK2,ARF6,PREB,MAPK14,MIA3,AP4S1,ECE1,GGA1,OSBP,AP4E1,APBA2,AP4M1,MAP2K3,ABCA7,SIGMAR1,GORASP1,SEC24C,SREBF2,AP4B1
45,TMED2,TMED10,VPS29,RAB1A,TMED9,SNX4,GGA3,AP1G1,SORL1,LRP1,GGA2,SEC23B,BIN1,COPB2,MIA3,PREB,EIF2S1,HSPA5,SNX6,ECE1,SORT1,AP2B1,RAB1B,ADAM10,COPB1,SEC13,SEC31A,MFN2,ARF6,OSBP,AP2A1,VPS26A,GGA1,SEC24D,COPG2,SEC24B,ITPR1,COPG1,APOE,CLU,SAR1A,VPS35,PLG,COPE,APBA1,SAR1B,IDE,MAPK14,RTN3,RTN4,AP3B2,HSPA9,APP,SEC16A,BACE1,PSEN1,NCSTN,VDAC1,AP4S1,SEC23A,SYK,PICALM,AP4M1,MAPKAPK2,ADAM17,COPA,ITPR2,PLCG2,APBA2,SEC24C,ABCA7,COPZ1,GORASP1,SIGMAR1,VLDLR,SEC24A,AP4E1,AP4B1,MAP2K3,SREBF2
46,SEC23A,VDAC1,ADAM10,VPS29,VPS35,SEC24C,ITPR1,ARF6,SNX6,EIF2S1,CLU,LRP1,OSBP,SORL1,RTN3,MIA3,MFN2,RTN4,SEC23B,AP3B2,NCSTN,SEC16A,HSPA5,SEC24B,SEC31A,COPG1,SEC24D,PLCG2,COPG2,SYK,COPB1,RAB1A,COPA,GGA2,APP,COPB2,PSEN1,IDE,AP2B1,BIN1,HSPA9,AP1G1,SAR1A,TMED10,COPZ1,PREB,GGA1,ECE1,GGA3,APOE,TMED9,SNX4,APBA1,PICALM,SAR1B,AP2A1,COPE,SEC13,VPS26A,AP4S1,AP4M1,ITPR2,PLG,GORASP1,SIGMAR1,ADAM17,APBA2,SEC24A,VLDLR,BACE1,SORT1,MAPKAPK2,MAPK14,MAP2K3,RAB1B,ABCA7,SREBF2,TMED2,AP4B1,AP4E1
47,RAB1A,AP2A1,SNX4,ITPR2,GGA2,SEC23A,TMED10,TMED9,MIA3,AP2B1,SAR1B,COPA,VPS26A,SNX6,EIF2S1,ADAM10,SORT1,COPE,APP,BIN1,VPS29,SAR1A,HSPA5,APBA1,RAB1B,COPB1,SEC24D,PLG,CLU,SEC31A,GGA3,SEC24B,ITPR1,SEC13,OSBP,VDAC1,LRP1,SYK,PLCG2,COPG2,COPG1,VPS35,AP3B2,ARF6,RTN3,MAPKAPK2,SEC16A,HSPA9,RTN4,PSEN1,NCSTN,TMED2,IDE,MFN2,PREB,ADAM17,AP1G1,SEC24C,COPB2,APOE,ECE1,GGA1,COPZ1,SEC24A,VLDLR,PICALM,SORL1,MAPK14,BACE1,AP4S1,APBA2,SEC23B,GORASP1,MAP2K3,ABCA7,AP4E1,AP4M1,SREBF2,AP4B1,SIGMAR1
48,APOE,APP,SORL1,COPA,APBA1,PREB,VDAC1,GGA3,SNX4,LRP1,HSPA9,RAB1A,AP2B1,CLU,MFN2,ITPR2,SAR1A,SEC16A,TMED10,ADAM10,TMED9,VPS26A,ADAM17,SAR1B,SEC23A,SORT1,OSBP,COPG1,MIA3,VPS29,RAB1B,AP4S1,COPG2,PICALM,SEC23B,COPE,PSEN1,NCSTN,ECE1,SEC31A,COPB1,HSPA5,BIN1,IDE,EIF2S1,VPS35,GGA1,SNX6,GGA2,SEC24C,SEC24D,MAPK14,AP1G1,TMED2,SEC13,SEC24B,PLG,APBA2,ARF6,PLCG2,SYK,ITPR1,COPZ1,MAPKAPK2,RTN3,BACE1,AP4M1,AP2A1,RTN4,SEC24A,AP3B2,COPB2,MAP2K3,ABCA7,SREBF2,AP4E1,VLDLR,SIGMAR1,GORASP1,AP4B1
49,VPS35,COPA,VPS29,SEC13,RAB1B,COPE,SEC23A,TMED9,HSPA9,ADAM10,MIA3,HSPA5,MFN2,TMED2,VDAC1,BIN1,SORL1,COPB2,PREB,VPS26A,SEC24C,AP2A1,SEC24B,APP,AP1G1,CLU,EIF2S1,COPG2,COPG1,ITPR2,AP2B1,MAPKAPK2,SEC24D,ARF6,RAB1A,SORT1,GGA1,PLG,APOE,LRP1,SNX6,GGA2,TMED10,RTN3,RTN4,ITPR1,IDE,SEC31A,APBA1,SNX4,AP3B2,SEC23B,PICALM,PLCG2,SYK,COPB1,SEC24A,VLDLR,OSBP,NCSTN,APBA2,BACE1,SEC16A,GGA3,PSEN1,ECE1,MAPK14,ABCA7,SAR1A,AP4M1,SIGMAR1,COPZ1,SAR1B,AP4E1,GORASP1,SREBF2,AP4S1,ADAM17,MAP2K3,AP4B1
50,MFN2,COPB2,VPS29,EIF2S1,AP2B1,CLU,GGA3,VDAC1,SEC31A,SEC13,SORT1,LRP1,SNX6,SEC24C,SYK,SEC16A,PREB,BIN1,AP1G1,VPS35,VPS26A,MIA3,COPG2,AP2A1,COPG1,PLCG2,NCSTN,APOE,AP3B2,COPA,ARF6,ITPR1,COPB1,SORL1,RAB1B,ECE1,COPE,SAR1B,SEC23A,PSEN1,AP4S1,OSBP,HSPA5,TMED2,SAR1A,TMED10,RTN3,GGA2,APP,MAPKAPK2,SEC24D,TMED9,IDE,SNX4,PLG,SEC23B,GGA1,BACE1,ADAM17,MAPK14,PICALM,ADAM10,SEC24B,SEC24A,APBA1,RTN4,HSPA9,VLDLR,COPZ1,APBA2,RAB1A,AP4E1,ITPR2,MAP2K3,SIGMAR1,SREBF2,ABCA7,AP4M1,AP4B1,GORASP1
