ordering,pos1,pos2,pos3,pos4,pos5,pos6,pos7,pos8,pos9,pos10,pos11,pos12,pos13,pos14,pos15,pos16,pos17,pos18,pos19,pos20,pos21,pos22,pos23,pos24,pos25,pos26,pos27,pos28,pos29,pos30,pos31,pos32,pos33,pos34,pos35,pos36,pos37,pos38,pos39,pos40,pos41,pos42,pos43,pos44,pos45,pos46,pos47,pos48,pos49,pos50,pos51,pos52,pos53,pos54,pos55,pos56,pos57,pos58,pos59,pos60,pos61,pos62,pos63,pos64,pos65,pos66,pos67,pos68,pos69,pos70,pos71,pos72,pos73,pos74,pos75,pos76,pos77,pos78,pos79,pos80
10,VPS26A,VPS35,ARF6,SEC23A,EIF2S1,SAR1B,SORL1,CLU,PICALM,ADAM10,RAB1A,SNX4,VPS29,AP2B1,SORT1,GGA3,COPG2,ITPR2,PREB,HSPA5,AP1G1,COPE,SEC24C,BIN1,SAR1A,TMED9,COPA,AP2A1,LRP1,APBA1,COPB1,TMED2,APBA2,IDE,COPG1,PLCG2,SYK,APP,PLG,GORASP1,ABCA7,MFN2,APOE,AP4S1,SNX6,NCSTN,VDAC1,HSPA9,RAB1B,SEC31A,OSBP,GGA1,SEC24D,COPB2,GGA2,RTN3,RTN4,TMED10,SIGMAR1,AP4B1,MIA3,AP4M1,MAPKAPK2,ADAM17,ECE1,MAPK14,VLDLR,SEC13,COPZ1,ITPR1,AP3B2,BACE1,MAP2K3,SEC24A,SREBF2,SEC16A,SEC23B,SEC24B,AP4E1,PSEN1
11,APBA1,RAB1A,EIF2S1,HSPA9,HSPA5,AP2A1,RTN4,SEC31A,TMED9,SEC23A,ADAM10,VPS29,TMED10,AP1G1,LRP1,BACE1,MAP2K3,ARF6,BIN1,IDE,TMED2,SNX6,SNX4,COPG1,RAB1B,PLCG2,SYK,RTN3,VDAC1,SAR1A,COPB2,COPB1,PICALM,COPA,VPS26A,ABCA7,SAR1B,COPE,APOE,CLU,GGA3,MFN2,ITPR2,COPG2,NCSTN,SEC13,PREB,COPZ1,AP2B1,OSBP,VPS35,AP3B2,ADAM17,GORASP1,GGA1,MIA3,SEC16A,GGA2,SEC24D,ITPR1,AP4M1,SEC24C,SEC24B,SORT1,SORL1,MAPK14,AP4B1,ECE1,SEC23B,MAPKAPK2,VLDLR,APP,SREBF2,APBA2,SIGMAR1,AP4S1,AP4E1,PSEN1,SEC24A,PLG
12,AP2B1,VPS35,TMED9,TMED2,SEC24C,CLU,ADAM10,COPB2,COPG2,SORT1,LRP1,APOE,SNX6,SORL1,EIF2S1,IDE,SEC24D,MFN2,TMED10,COPG1,SNX4,MIA3,GGA3,AP2A1,HSPA9,COPZ1,SAR1A,ITPR2,RAB1A,SAR1B,GORASP1,ARF6,SEC23A,PREB,HSPA5,APBA1,AP1G1,SEC16A,COPB1,ABCA7,SEC31A,SEC13,BIN1,RAB1B,RTN3,COPA,RTN4,VPS29,NCSTN,PLCG2,AP4B1,GGA2,MAP2K3,BACE1,VDAC1,GGA1,ADAM17,OSBP,VPS26A,APBA2,COPE,APP,VLDLR,AP4S1,PLG,MAPK14,SYK,AP4M1,SEC24B,SEC23B,ITPR1,AP3B2,ECE1,PICALM,SREBF2,SIGMAR1,AP4E1,SEC24A,PSEN1,MAPKAPK2
13,GGA3,AP2B1,SORL1,RAB1B,GGA1,MIA3,VDAC1,VPS35,SNX6,ADAM17,EIF2S1,SEC24C,ARF6,ADAM10,RAB1A,SORT1,IDE,LRP1,AP2A1,HSPA9,MFN2,COPA,SNX4,APBA1,VPS29,COPG2,TMED10,NCSTN,SEC13,OSBP,HSPA5,TMED2,APOE,COPG1,CLU,AP1G1,RTN3,RTN4,TMED9,SEC31A,COPE,BACE1,MAP2K3,PREB,ABCA7,COPB2,PICALM,MAPKAPK2,SEC24D,GORASP1,GGA2,SYK,PLCG2,SEC16A,APBA2,BIN1,ITPR2,SAR1B,AP3B2,MAPK14,SEC23A,SAR1A,COPZ1,AP4B1,VLDLR,VPS26A,COPB1,SEC24B,SIGMAR1,SEC23B,AP4M1,ECE1,AP4E1,AP4S1,SREBF2,APP,PSEN1,PLG,ITPR1,SEC24A
14,TMED9,COPB2,VPS26A,COPZ1,IDE,SEC13,SEC23A,COPB1,SORT1,TMED10,BACE1,MAP2K3,SAR1A,EIF2S1,APBA1,SEC31A,BIN1,AP1G1,SNX4,VPS29,SEC16A,APBA2,HSPA9,AP2B1,PLCG2,SYK,PREB,ADAM17,HSPA5,NCSTN,VDAC1,APOE,SORL1,SAR1B,SEC24D,MFN2,LRP1,ITPR1,COPG1,GORASP1,VPS35,TMED2,SNX6,RAB1A,ADAM10,AP2A1,GGA3,PICALM,GGA2,RAB1B,ARF6,COPA,ITPR2,CLU,COPG2,COPE,SIGMAR1,ABCA7,MAPKAPK2,MIA3,AP4S1,APP,PLG,AP4B1,VLDLR,OSBP,MAPK14,GGA1,ECE1,SEC24B,AP3B2,SEC24A,RTN4,AP4M1,SEC24C,SREBF2,AP4E1,RTN3,PSEN1,SEC23B
15,ARF6,AP2B1,TMED9,EIF2S1,HSPA5,APBA1,SAR1A,SYK,AP1G1,PLCG2,APBA2,GORASP1,COPG2,RAB1A,SNX6,COPB1,VPS26A,IDE,BIN1,COPB2,BACE1,MAP2K3,HSPA9,APOE,PICALM,VPS29,SEC31A,SEC23A,COPE,LRP1,ITPR2,SEC13,APP,COPZ1,VPS35,COPG1,AP2A1,PLG,SNX4,SORL1,CLU,COPA,TMED2,SORT1,GGA3,RTN3,RTN4,MFN2,ABCA7,ADAM10,ITPR1,VDAC1,SEC24D,SEC24C,ADAM17,TMED10,RAB1B,GGA2,GGA1,AP3B2,AP4M1,SEC24B,SEC16A,AP4S1,OSBP,MAPK14,SAR1B,PREB,AP4B1,SREBF2,MIA3,NCSTN,SEC24A,VLDLR,ECE1,SEC23B,SIGMAR1,AP4E1,MAPKAPK2,PSEN1
16,RTN3,RTN4,HSPA9,VPS26A,CLU,SEC13,COPG1,COPE,RAB1A,AP2A1,MAP2K3,SEC23A,VPS35,ADAM17,SAR1A,TMED10,AP1G1,COPG2,MFN2,SEC31A,BACE1,APOE,LRP1,COPB1,HSPA5,SEC16A,TMED9,SORL1,COPA,SYK,PLCG2,GGA1,COPB2,APBA2,APBA1,SNX4,AP3B2,GGA2,SEC24C,SORT1,SNX6,GGA3,ITPR2,IDE,TMED2,VDAC1,RAB1B,NCSTN,VPS29,OSBP,ABCA7,EIF2S1,BIN1,AP2B1,COPZ1,GORASP1,AP4B1,PREB,ARF6,SAR1B,MIA3,MAPK14,ADAM10,APP,SEC23B,SREBF2,AP4E1,SEC24D,SEC24B,SIGMAR1,ITPR1,PSEN1,ECE1,PICALM,AP4M1,VLDLR,SEC24A,MAPKAPK2,AP4S1,PLG
17,COPB1,COPE,COPA,AP2B1,VPS29,ARF6,COPG1,ADAM10,SEC13,SEC23A,SEC31A,RAB1A,SORT1,RTN3,RTN4,LRP1,ADAM17,COPG2,GGA1,COPB2,SORL1,TMED9,TMED10,SAR1B,TMED2,RAB1B,IDE,AP2A1,APBA1,NCSTN,ABCA7,SNX4,VDAC1,SNX6,MAPKAPK2,GGA2,APOE,HSPA5,CLU,MIA3,ITPR2,SAR1A,HSPA9,SEC16A,VPS35,VPS26A,GORASP1,PICALM,AP1G1,PLCG2,SYK,GGA3,BIN1,BACE1,MAP2K3,OSBP,APP,AP4B1,ECE1,SEC24D,ITPR1,APBA2,MFN2,VLDLR,PREB,PLG,SEC24C,AP4E1,EIF2S1,AP4S1,MAPK14,AP4M1,SEC24A,SREBF2,SEC23B,SIGMAR1,PSEN1,AP3B2,COPZ1,SEC24B
18,TMED9,COPB1,TMED10,RAB1A,HSPA9,AP2B1,LRP1,SNX6,ADAM10,AP3B2,VDAC1,GGA3,NCSTN,COPG1,AP2A1,HSPA5,BIN1,ABCA7,MFN2,MIA3,RTN3,IDE,OSBP,RAB1B,VPS29,PLCG2,CLU,SYK,APOE,COPE,RTN4,AP1G1,MAPKAPK2,VPS35,PREB,SNX4,SEC24D,ADAM17,SEC24C,ARF6,MAP2K3,BACE1,SEC23A,COPA,COPB2,SEC13,SAR1A,VPS26A,SORL1,COPG2,GORASP1,SORT1,SEC31A,PICALM,EIF2S1,TMED2,SAR1B,APBA1,ITPR2,MAPK14,SEC24B,GGA1,COPZ1,APP,GGA2,AP4B1,ECE1,ITPR1,APBA2,SEC16A,AP4E1,AP4S1,AP4M1,SEC23B,PSEN1,SEC24A,SREBF2,PLG,VLDLR,SIGMAR1
19,SNX6,AP2B1,OSBP,ITPR2,COPA,GGA1,EIF2S1,COPG2,TMED10,TMED2,MIA3,APBA1,HSPA5,APOE,CLU,AP1G1,PICALM,ARF6,LRP1,IDE,ABCA7,COPE,HSPA9,ADAM10,VDAC1,COPB2,SAR1B,NCSTN,SEC13,GORASP1,COPG1,SORL1,AP2A1,GGA3,RTN3,RTN4,MAP2K3,BACE1,VPS29,BIN1,RAB1B,APBA2,ITPR1,PREB,SEC23A,VPS35,SEC24C,SORT1,RAB1A,PLCG2,GGA2,SYK,APP,COPZ1,PLG,MFN2,SEC24D,AP4B1,COPB1,AP4S1,VPS26A,SAR1A,TMED9,MAPK14,SEC31A,SEC16A,SNX4,SEC24B,ADAM17,SEC23B,MAPKAPK2,AP4E1,SEC24A,ECE1,AP3B2,VLDLR,PSEN1,SREBF2,AP4M1,SIGMAR1
20,HSPA9,IDE,BIN1,SEC24C,SEC31A,APBA1,AP2B1,COPA,SEC16A,LRP1,COPB1,MAP2K3,BACE1,AP2A1,SEC13,RAB1B,RAB1A,AP1G1,RTN4,VPS35,SORL1,PREB,COPG2,APOE,MIA3,VPS29,ITPR2,ADAM10,SYK,PLCG2,VPS26A,ARF6,RTN3,SEC23A,SAR1A,COPG1,COPB2,HSPA5,GORASP1,GGA1,TMED2,APP,ABCA7,ADAM17,SEC24D,MFN2,SNX4,SAR1B,VDAC1,EIF2S1,GGA2,COPZ1,PLG,SNX6,AP4B1,PICALM,TMED10,AP4M1,NCSTN,AP4S1,GGA3,TMED9,SORT1,OSBP,APBA2,CLU,VLDLR,MAPK14,MAPKAPK2,ECE1,SIGMAR1,SEC24B,AP3B2,COPE,ITPR1,AP4E1,PSEN1,SEC23B,SREBF2,SEC24A
21,COPE,COPG1,VPS35,AP2A1,RTN4,AP1G1,BIN1,RTN3,COPB2,COPB1,SAR1B,MFN2,HSPA9,ITPR2,MAP2K3,BACE1,COPG2,COPZ1,ADAM10,SEC24D,APOE,PREB,EIF2S1,CLU,APBA1,COPA,TMED9,SEC13,GGA3,RAB1A,SEC23A,SEC24C,HSPA5,AP2B1,GORASP1,SEC16A,ITPR1,TMED10,NCSTN,SORT1,GGA1,SEC31A,VPS29,VDAC1,SAR1A,PLCG2,VPS26A,GGA2,ARF6,LRP1,IDE,SORL1,SNX6,PICALM,AP4B1,SNX4,RAB1B,VLDLR,ADAM17,APBA2,ECE1,OSBP,AP4M1,ABCA7,AP4S1,SYK,SREBF2,APP,PLG,MIA3,AP4E1,SEC23B,SEC24A,PSEN1,MAPKAPK2,AP3B2,MAPK14,TMED2,SIGMAR1,SEC24B
22,TMED2,TMED10,ARF6,COPZ1,AP2B1,SAR1B,SAR1A,AP2A1,SEC13,HSPA9,SYK,PLCG2,COPA,COPB1,APBA2,GGA3,BIN1,MIA3,VPS26A,SEC31A,ITPR2,ADAM10,SORL1,CLU,ABCA7,PREB,IDE,RAB1A,APBA1,NCSTN,SEC23A,EIF2S1,HSPA5,VPS35,ADAM17,VDAC1,GGA1,COPG1,AP1G1,RTN3,RTN4,GORASP1,SNX6,MFN2,LRP1,COPB2,BACE1,MAP2K3,COPE,SEC23B,COPG2,SEC24C,TMED9,OSBP,RAB1B,APOE,SORT1,GGA2,SEC24B,ITPR1,SEC16A,AP4B1,APP,AP4M1,VLDLR,ECE1,MAPK14,SNX4,VPS29,PICALM,SEC24D,AP3B2,AP4S1,AP4E1,PLG,PSEN1,SEC24A,SIGMAR1,SREBF2,MAPKAPK2
23,VPS29,AP2B1,VPS35,IDE,BIN1,SEC13,RAB1B,EIF2S1,SORT1,SNX4,SAR1B,COPB2,HSPA9,COPB1,APBA2,APOE,COPE,SAR1A,APBA1,GGA3,SEC23A,AP2A1,CLU,VDAC1,RAB1A,SEC24C,VPS26A,TMED9,TMED10,COPG2,SEC31A,ADAM17,RTN3,RTN4,ADAM10,MFN2,MIA3,ITPR2,LRP1,COPA,HSPA5,MAP2K3,BACE1,PLCG2,SYK,AP1G1,COPZ1,ABCA7,ARF6,MAPKAPK2,TMED2,OSBP,PICALM,SEC16A,AP4B1,SORL1,SNX6,SEC24D,APP,NCSTN,ITPR1,COPG1,AP4S1,PLG,ECE1,GGA1,MAPK14,GGA2,PREB,AP3B2,VLDLR,GORASP1,AP4E1,SEC24B,SIGMAR1,SEC24A,SEC23B,AP4M1,SREBF2,PSEN1
24,COPB2,TMED10,TMED2,TMED9,SORL1,LRP1,COPZ1,COPB1,GORASP1,ADAM10,SEC24C,BIN1,RAB1B,AP1G1,COPG2,VPS35,SNX6,SAR1A,ARF6,ITPR2,VPS26A,SAR1B,PREB,HSPA5,SYK,SNX4,PLCG2,MIA3,AP2B1,COPA,COPE,COPG1,PICALM,APOE,CLU,GGA1,SEC16A,SEC23A,VDAC1,RTN3,RTN4,SEC24D,MFN2,SEC31A,VPS29,NCSTN,AP4B1,IDE,EIF2S1,AP3B2,GGA3,APBA2,AP2A1,ADAM17,GGA2,MAP2K3,BACE1,VLDLR,SEC13,HSPA9,SEC24B,RAB1A,ABCA7,MAPKAPK2,AP4S1,SEC23B,SORT1,APP,PLG,ECE1,SIGMAR1,APBA1,ITPR1,AP4E1,MAPK14,SREBF2,PSEN1,OSBP,SEC24A,AP4M1
25,RAB1B,AP2A1,VPS29,SAR1B,SORT1,VPS35,AP2B1,BACE1,MAP2K3,GGA1,COPB1,COPA,COPG1,RTN4,AP1G1,TMED9,COPB2,SEC31A,HSPA5,ITPR2,COPG2,SNX6,SORL1,GGA2,CLU,BIN1,TMED2,ADAM10,COPZ1,SNX4,GGA3,APOE,GORASP1,TMED10,LRP1,SEC13,SAR1A,VDAC1,SEC24D,MFN2,EIF2S1,NCSTN,HSPA9,OSBP,ARF6,IDE,ITPR1,SEC23A,RTN3,AP4B1,SEC24C,ADAM17,VPS26A,APP,APBA2,MIA3,ABCA7,MAPKAPK2,AP4S1,PLG,COPE,AP3B2,SYK,PLCG2,APBA1,PREB,SREBF2,PICALM,MAPK14,VLDLR,RAB1A,SEC24B,AP4M1,AP4E1,SEC16A,SEC24A,ECE1,PSEN1,SIGMAR1,SEC23B
26,COPG1,VPS35,APBA1,ITPR2,CLU,LRP1,GGA2,VPS29,VPS26A,BACE1,SEC24D,MFN2,ADAM10,MAP2K3,SEC24C,COPA,TMED10,COPG2,COPZ1,AP2A1,TMED9,SEC13,SAR1A,SORL1,GGA1,SEC23A,COPB2,GGA3,ARF6,HSPA9,SEC31A,PREB,RAB1B,BIN1,SYK,PLCG2,RTN3,RTN4,SNX6,EIF2S1,GORASP1,COPB1,PICALM,HSPA5,APOE,COPE,APBA2,ADAM17,ECE1,ABCA7,SORT1,NCSTN,VDAC1,RAB1A,IDE,SAR1B,AP4B1,SEC16A,TMED2,AP2B1,ITPR1,AP1G1,AP4M1,SNX4,APP,AP4S1,PLG,VLDLR,AP3B2,SEC23B,MAPK14,MAPKAPK2,SIGMAR1,OSBP,SEC24B,AP4E1,PSEN1,SREBF2,MIA3,SEC24A
27,SEC23A,AP2B1,VPS35,SEC24C,APBA1,PREB,EIF2S1,COPG1,ADAM10,COPE,SNX6,RAB1B,CLU,COPG2,COPB1,LRP1,GGA3,VPS29,SORL1,ITPR2,COPB2,AP2A1,SEC24D,MFN2,APOE,COPZ1,TMED9,HSPA5,AP1G1,PLCG2,SYK,NCSTN,VDAC1,IDE,BIN1,ARF6,ABCA7,TMED2,SEC31A,TMED10,SAR1A,VPS26A,SEC16A,ITPR1,HSPA9,ADAM17,PICALM,GGA1,RTN3,SNX4,SEC13,GORASP1,RTN4,BACE1,MAP2K3,AP4B1,RAB1A,GGA2,SORT1,MIA3,APP,COPA,PLG,AP4M1,VLDLR,MAPK14,SAR1B,SIGMAR1,OSBP,APBA2,MAPKAPK2,AP3B2,SEC23B,SEC24A,SREBF2,SEC24B,AP4E1,ECE1,PSEN1,AP4S1
28,MFN2,SORL1,RAB1B,SNX6,SAR1B,AP2A1,MIA3,LRP1,ADAM10,SEC24C,BIN1,SEC23A,SEC24D,IDE,RAB1A,COPA,HSPA5,GGA1,COPB2,SAR1A,HSPA9,SNX4,TMED10,COPG2,TMED2,AP1G1,SEC13,ARF6,SEC31A,TMED9,APOE,SEC16A,ITPR1,GGA3,ITPR2,VPS29,COPE,VPS26A,APBA1,PLG,BACE1,PREB,MAP2K3,CLU,APP,VPS35,VDAC1,OSBP,PICALM,RTN3,RTN4,ADAM17,COPB1,COPG1,APBA2,NCSTN,AP4M1,COPZ1,AP2B1,MAPKAPK2,EIF2S1,GORASP1,AP3B2,SYK,AP4S1,PLCG2,GGA2,AP4B1,ECE1,MAPK14,ABCA7,SORT1,SIGMAR1,VLDLR,SEC24B,SEC24A,AP4E1,PSEN1,SREBF2,SEC23B
29,BIN1,VPS29,COPG1,EIF2S1,ADAM10,AP2A1,AP1G1,SORL1,CLU,LRP1,APOE,COPZ1,COPE,MFN2,RTN4,COPB1,SEC31A,VPS26A,TMED2,ARF6,VPS35,COPG2,ITPR2,HSPA5,SEC13,COPB2,RAB1B,HSPA9,TMED9,PLCG2,SYK,RTN3,SAR1A,VDAC1,AP2B1,GGA3,BACE1,MAP2K3,SEC24C,SNX6,NCSTN,COPA,GGA1,APBA2,ADAM17,SNX4,RAB1A,PICALM,AP3B2,SEC23A,ABCA7,TMED10,IDE,OSBP,MAPKAPK2,GGA2,SEC24D,APP,SORT1,MIA3,SEC16A,ECE1,AP4M1,AP4B1,VLDLR,SEC23B,SAR1B,MAPK14,ITPR1,AP4S1,PLG,SEC24B,APBA1,AP4E1,PSEN1,GORASP1,SREBF2,SIGMAR1,PREB,SEC24A
