ordering,pos1,pos2,pos3,pos4,pos5,pos6,pos7,pos8,pos9,pos10,pos11,pos12,pos13,pos14,pos15,pos16,pos17,pos18,pos19,pos20,pos21,pos22,pos23,pos24,pos25,pos26,pos27,pos28,pos29,pos30,pos31,pos32,pos33,pos34,pos35,pos36,pos37,pos38,pos39,pos40,pos41,pos42,pos43,pos44,pos45,pos46,pos47,pos48,pos49,pos50,pos51,pos52,pos53,pos54,pos55,pos56,pos57,pos58,pos59,pos60,pos61,pos62,pos63,pos64,pos65,pos66,pos67,pos68,pos69,pos70,pos71,pos72,pos73,pos74,pos75,pos76,pos77,pos78,pos79,pos80
10,SORT1,BIN1,AP2B1,AP2A1,RTN3,VPS29,GGA3,PREB,RAB1B,SEC24A,EIF2S1,TMED9,SEC23B,SEC16A,MIA3,VPS35,COPG2,MAP2K3,PLG,BACE1,SIGMAR1,MAPKAPK2,SNX6,SAR1B,HSPA9,OSBP,TMED2,APP,COPB1,SEC31A,COPZ1,IDE,AP3B2,APBA1,ITPR1,VPS26A,GGA2,SEC13,SEC23A,RAB1A,VDAC1,COPE,MAPK14,SEC24D,COPA,NCSTN,SNX4,ADAM17,SYK,PICALM,VLDLR,SAR1A,GGA1,ITPR2,CLU,ADAM10,COPB2,AP4E1,PSEN1,SORL1,PLCG2,GORASP1,AP4B1,APBA2,SEC24B,TMED10,AP1G1,ECE1,ABCA7,HSPA5,MFN2,SREBF2,AP4S1,SEC24C,AP4M1,COPG1,APOE,ARF6,LRP1,RTN4
11,BIN1,AP2A1,ITPR1,GGA3,SORT1,RTN3,SNX6,RAB1B,APBA1,MFN2,PREB,SEC13,EIF2S1,MAPK14,AP2B1,ADAM10,MAPKAPK2,VPS26A,COPB1,COPZ1,VPS29,MAP2K3,COPA,COPG2,TMED2,SIGMAR1,IDE,PICALM,ARF6,HSPA5,SYK,AP4E1,ECE1,SEC24A,MIA3,RAB1A,VPS35,APP,GGA1,PLG,BACE1,SEC23B,SAR1B,AP4B1,HSPA9,VDAC1,SEC24C,COPE,RTN4,APBA2,SEC24D,OSBP,GORASP1,SAR1A,TMED10,ITPR2,COPB2,CLU,AP4S1,SEC23A,PSEN1,VLDLR,PLCG2,SEC31A,SEC24B,AP1G1,ABCA7,AP3B2,GGA2,COPG1,LRP1,SEC16A,AP4M1,TMED9,SREBF2,NCSTN,ADAM17,APOE,SORL1,SNX4
12,AP2A1,GGA3,SORT1,RTN3,RAB1B,ARF6,MFN2,BIN1,VPS29,ITPR1,VPS35,EIF2S1,PREB,SNX6,TMED9,ADAM10,COPZ1,GGA1,COPB1,MAP2K3,COPG2,AP2B1,APBA1,MAPK14,SEC13,SEC24A,AP4E1,ECE1,VPS26A,MIA3,OSBP,RAB1A,SEC16A,IDE,COPB2,SAR1B,GGA2,SIGMAR1,CLU,MAPKAPK2,BACE1,PICALM,HSPA9,SEC23B,SORL1,AP4S1,SYK,GORASP1,APBA2,AP4B1,COPE,TMED2,COPA,APP,SEC31A,COPG1,VLDLR,AP3B2,SEC24B,SEC24D,VDAC1,TMED10,SNX4,NCSTN,AP1G1,RTN4,AP4M1,PSEN1,SEC24C,LRP1,ABCA7,APOE,HSPA5,PLG,ITPR2,ADAM17,SREBF2,SAR1A,SEC23A,PLCG2
13,BIN1,SORT1,AP2A1,ITPR1,GGA3,PREB,RAB1B,AP2B1,RTN3,SEC24A,SNX6,SEC13,EIF2S1,APBA1,ECE1,ADAM10,GGA1,VPS29,COPB1,COPZ1,OSBP,PLG,TMED2,IDE,ARF6,SIGMAR1,MAPK14,MAP2K3,COPG2,MFN2,HSPA9,MAPKAPK2,APP,SEC31A,VPS26A,RAB1A,CLU,PICALM,AP4E1,VDAC1,AP1G1,ITPR2,SAR1B,TMED10,BACE1,TMED9,COPE,AP4B1,COPA,SEC16A,VLDLR,SORL1,GORASP1,COPB2,RTN4,VPS35,APBA2,SEC23B,SEC24C,GGA2,SYK,AP3B2,AP4S1,NCSTN,SEC24D,PSEN1,HSPA5,SEC24B,AP4M1,MIA3,ABCA7,ADAM17,SNX4,APOE,SAR1A,SREBF2,PLCG2,COPG1,LRP1,SEC23A
14,AP2B1,GGA3,SORT1,AP2A1,BIN1,ITPR1,VPS29,SEC24A,PREB,RAB1B,SNX6,TMED9,MAPKAPK2,GGA1,VPS26A,OSBP,EIF2S1,APBA1,ADAM10,MFN2,IDE,COPZ1,MAPK14,COPB1,MAP2K3,COPG2,PLG,CLU,VDAC1,RAB1A,ITPR2,COPE,RTN4,VPS35,TMED10,SAR1B,PICALM,APBA2,COPA,GGA2,APP,SORL1,AP1G1,AP4B1,AP4S1,SIGMAR1,MIA3,GORASP1,SEC31A,SYK,ADAM17,BACE1,SAR1A,PLCG2,NCSTN,AP3B2,ARF6,SEC24B,SEC23B,COPB2,SEC24C,VLDLR,SEC23A,TMED2,SEC13,AP4E1,LRP1,SEC24D,ECE1,SEC16A,HSPA9,SREBF2,RTN3,ABCA7,HSPA5,SNX4,PSEN1,AP4M1,COPG1,APOE
15,AP2B1,ITPR1,AP2A1,MFN2,TMED9,SEC13,SORT1,RAB1B,APBA1,PREB,GGA3,BIN1,SEC24A,SNX6,MAPK14,VPS29,ARF6,EIF2S1,PLG,VPS26A,MAPKAPK2,OSBP,IDE,VPS35,GGA1,SAR1B,GGA2,HSPA5,MIA3,ADAM10,AP4B1,COPZ1,RAB1A,COPB1,SEC16A,COPE,COPG2,SEC23B,AP4E1,SYK,ECE1,SEC31A,PLCG2,SIGMAR1,MAP2K3,ADAM17,COPA,AP4S1,NCSTN,AP3B2,SORL1,TMED2,GORASP1,APBA2,PSEN1,CLU,VDAC1,RTN3,TMED10,SEC24D,ITPR2,VLDLR,SEC24B,PICALM,SEC24C,SAR1A,SEC23A,RTN4,COPB2,SREBF2,APP,LRP1,BACE1,HSPA9,COPG1,AP4M1,ABCA7,AP1G1,SNX4,APOE
16,ITPR1,SORT1,GGA3,VPS35,RTN3,TMED9,MFN2,SEC13,APBA1,VPS29,EIF2S1,BIN1,RAB1B,PICALM,TMED2,GGA1,VDAC1,PREB,IDE,COPB1,SEC24A,COPZ1,MAPKAPK2,ARF6,VPS26A,SNX6,PLG,MAPK14,AP2B1,ECE1,BACE1,OSBP,HSPA9,AP2A1,AP4E1,COPB2,APP,SYK,AP3B2,COPG2,MAP2K3,COPE,ADAM10,SIGMAR1,SEC24D,GORASP1,APBA2,AP1G1,RTN4,SAR1B,MIA3,SEC31A,ITPR2,SEC16A,GGA2,COPA,CLU,PSEN1,RAB1A,HSPA5,SAR1A,LRP1,SEC23B,SEC24B,VLDLR,NCSTN,SEC24C,TMED10,AP4M1,ADAM17,AP4B1,COPG1,SREBF2,SORL1,APOE,ABCA7,SNX4,PLCG2,SEC23A,AP4S1
17,BIN1,VPS35,APBA1,ITPR1,EIF2S1,RTN3,SNX6,AP2B1,TMED9,PREB,RAB1B,AP2A1,GGA3,SEC24A,SORT1,SEC13,ADAM10,SEC23B,RAB1A,ECE1,GGA2,SAR1B,APP,TMED2,OSBP,COPB1,MAPKAPK2,AP4E1,COPZ1,VPS29,MAP2K3,COPG2,HSPA9,SYK,SIGMAR1,PLCG2,COPE,MIA3,ITPR2,ARF6,COPA,TMED10,SEC16A,PSEN1,IDE,BACE1,MFN2,SORL1,PLG,ADAM17,SEC23A,AP4B1,HSPA5,GGA1,SEC24D,COPB2,SEC31A,GORASP1,APBA2,PICALM,MAPK14,VDAC1,AP3B2,AP4S1,VPS26A,SEC24B,AP4M1,NCSTN,SNX4,AP1G1,VLDLR,APOE,CLU,SEC24C,RTN4,ABCA7,LRP1,SAR1A,SREBF2,COPG1
18,GGA3,AP2B1,AP2A1,BIN1,EIF2S1,SEC24A,SORT1,PREB,TMED9,SNX6,MFN2,RAB1B,RTN3,ITPR1,APBA1,COPZ1,ADAM10,COPB1,MAPKAPK2,VPS35,ECE1,COPA,PLG,SEC13,APP,MAP2K3,SYK,SIGMAR1,HSPA9,SAR1B,GGA2,ARF6,MAPK14,COPG2,VDAC1,SEC23B,RTN4,AP4E1,COPE,VPS29,GGA1,PICALM,AP4S1,SEC24D,BACE1,TMED10,RAB1A,IDE,AP4B1,NCSTN,ADAM17,CLU,TMED2,PSEN1,AP1G1,SNX4,SEC23A,SEC31A,PLCG2,HSPA5,OSBP,SORL1,VLDLR,SEC24B,SEC16A,SAR1A,GORASP1,APBA2,MIA3,APOE,SREBF2,AP4M1,LRP1,AP3B2,ABCA7,COPB2,COPG1,SEC24C,VPS26A,ITPR2
19,ITPR1,GGA3,SORT1,APBA1,SNX6,SEC13,MFN2,TMED9,PREB,AP2B1,SEC24A,RAB1B,AP2A1,RTN3,BIN1,ADAM10,ARF6,VPS29,MAPKAPK2,OSBP,AP4E1,ECE1,AP1G1,SNX4,APP,PICALM,MAPK14,GGA1,TMED2,SAR1B,GGA2,ADAM17,RTN4,SYK,COPZ1,MAP2K3,BACE1,IDE,COPG2,TMED10,COPE,NCSTN,SIGMAR1,SEC16A,HSPA9,EIF2S1,AP4B1,SEC31A,SEC24D,PLG,SEC23B,SEC23A,COPB1,AP4S1,VPS35,APOE,RAB1A,VPS26A,HSPA5,VDAC1,MIA3,CLU,APBA2,COPB2,PLCG2,COPG1,ABCA7,LRP1,SREBF2,GORASP1,PSEN1,AP3B2,COPA,ITPR2,SEC24B,AP4M1,SORL1,SEC24C,VLDLR,SAR1A
20,APBA1,BIN1,AP2A1,VPS35,GGA3,ITPR1,RTN3,EIF2S1,SNX6,PREB,RAB1B,VPS29,MFN2,ADAM10,SEC13,OSBP,GGA1,ARF6,SEC24A,AP2B1,SORT1,ECE1,MAP2K3,AP1G1,COPB1,RAB1A,COPG2,SEC23B,RTN4,COPA,COPZ1,PLG,SYK,AP4S1,ITPR2,SEC23A,SAR1B,SIGMAR1,COPE,IDE,MAPK14,AP4B1,SEC24D,SEC31A,MAPKAPK2,TMED2,SNX4,VPS26A,SORL1,AP3B2,GGA2,ADAM17,TMED10,SEC16A,APP,APBA2,HSPA5,LRP1,PLCG2,VDAC1,SEC24B,AP4M1,MIA3,GORASP1,CLU,NCSTN,PSEN1,HSPA9,COPB2,VLDLR,SAR1A,PICALM,SEC24C,ABCA7,TMED9,APOE,COPG1,SREBF2,AP4E1,BACE1
21,ITPR1,AP2A1,BIN1,SORT1,GGA3,AP2B1,RTN3,SNX6,RAB1B,PREB,VPS29,MFN2,SEC13,TMED9,VPS35,COPZ1,ARF6,COPB1,HSPA5,MIA3,MAPK14,RAB1A,SEC24A,PLG,EIF2S1,SEC23B,TMED2,APBA1,SEC16A,OSBP,VPS26A,ADAM10,GGA2,VDAC1,SYK,COPE,ECE1,AP4E1,SAR1B,IDE,COPA,PICALM,SEC31A,SEC24D,TMED10,GGA1,APP,CLU,SIGMAR1,HSPA9,AP4B1,COPB2,MAPKAPK2,RTN4,APBA2,NCSTN,PSEN1,SNX4,MAP2K3,AP4S1,ITPR2,COPG2,AP1G1,SORL1,SEC24B,GORASP1,ADAM17,APOE,AP3B2,AP4M1,PLCG2,LRP1,SEC24C,VLDLR,BACE1,ABCA7,SEC23A,COPG1,SAR1A,SREBF2
22,BIN1,AP2B1,GGA3,ITPR1,RTN3,SNX6,MAPKAPK2,AP2A1,PLG,SEC13,SEC24A,PREB,RAB1B,TMED9,VPS29,MIA3,VDAC1,AP4E1,SORT1,ECE1,TMED2,APBA1,OSBP,SEC23B,ARF6,COPA,MAP2K3,COPG2,GGA2,COPB1,SAR1B,APP,SYK,SEC16A,COPB2,PICALM,SIGMAR1,BACE1,HSPA9,MAPK14,AP4B1,GGA1,COPZ1,EIF2S1,COPE,RAB1A,AP3B2,HSPA5,AP4S1,ADAM10,AP1G1,VPS26A,CLU,TMED10,SAR1A,SEC31A,AP4M1,MFN2,APBA2,ADAM17,COPG1,SORL1,ITPR2,IDE,GORASP1,VPS35,SEC24C,SNX4,LRP1,SEC24B,SEC24D,PSEN1,SREBF2,NCSTN,SEC23A,APOE,RTN4,ABCA7,VLDLR,PLCG2
23,RAB1B,PREB,AP2A1,RTN3,GGA3,SEC13,VPS35,SORT1,MFN2,SEC24A,SNX6,AP2B1,ITPR1,EIF2S1,MAPKAPK2,IDE,ADAM10,GGA1,RAB1A,OSBP,VDAC1,ECE1,MAP2K3,CLU,COPG2,COPB2,COPB1,ARF6,COPZ1,BACE1,HSPA9,BIN1,COPE,AP1G1,AP3B2,SEC23B,PICALM,VPS26A,SAR1B,SYK,GGA2,APBA1,APP,COPA,SEC24D,TMED2,AP4E1,RTN4,PLCG2,NCSTN,ITPR2,MAPK14,GORASP1,SEC24C,PSEN1,ADAM17,TMED9,SEC24B,MIA3,VLDLR,SIGMAR1,AP4B1,SEC16A,PLG,APOE,AP4S1,VPS29,AP4M1,SNX4,SEC23A,SEC31A,APBA2,SREBF2,LRP1,COPG1,SORL1,SAR1A,ABCA7,TMED10,HSPA5
24,AP2A1,AP2B1,SORT1,GGA3,ITPR1,BIN1,RTN3,TMED9,EIF2S1,APBA1,OSBP,SEC24A,MFN2,ADAM10,MAPK14,PREB,GGA1,SNX6,IDE,PLG,COPZ1,COPB1,RAB1B,SEC16A,MIA3,SIGMAR1,TMED2,RTN4,SAR1B,GGA2,RAB1A,HSPA9,AP3B2,VPS26A,VPS35,SEC13,VPS29,APP,COPE,COPB2,AP4B1,MAPKAPK2,TMED10,CLU,VDAC1,SAR1A,GORASP1,APBA2,MAP2K3,VLDLR,SYK,SEC24D,PICALM,SEC31A,BACE1,AP1G1,PLCG2,SEC23B,AP4S1,NCSTN,AP4E1,SORL1,ABCA7,COPG2,ADAM17,ECE1,APOE,HSPA5,PSEN1,SEC24C,SREBF2,LRP1,AP4M1,ITPR2,COPG1,ARF6,SEC24B,SEC23A,SNX4,COPA
25,SORT1,GGA3,AP2A1,BIN1,AP2B1,PREB,RAB1B,ITPR1,SEC24A,RTN3,SNX6,SEC13,VPS35,MFN2,APBA1,MAPKAPK2,VPS26A,OSBP,GGA1,RAB1A,VDAC1,ADAM10,COPZ1,COPB1,TMED2,GGA2,VPS29,SAR1B,APP,ECE1,EIF2S1,MAP2K3,COPG2,TMED9,IDE,SYK,COPE,MAPK14,SORL1,AP4S1,ADAM17,MIA3,AP1G1,AP4B1,SEC16A,SIGMAR1,ITPR2,SEC24D,ARF6,NCSTN,COPA,TMED10,SAR1A,SEC23A,SEC31A,RTN4,PSEN1,AP4E1,LRP1,SEC24B,CLU,SEC23B,BACE1,HSPA9,VLDLR,AP4M1,GORASP1,AP3B2,SEC24C,APBA2,PICALM,HSPA5,APOE,SNX4,COPB2,PLG,ABCA7,PLCG2,SREBF2,COPG1
26,GGA3,ITPR1,AP2A1,BIN1,SORT1,TMED9,RTN3,VPS35,PREB,EIF2S1,AP2B1,VPS29,MAPKAPK2,APBA1,SNX6,PLG,MFN2,SEC13,SEC24A,COPB1,COPZ1,APP,GGA1,OSBP,COPG2,MAP2K3,SEC23B,VDAC1,ARF6,BACE1,HSPA9,AP4E1,TMED2,ADAM10,RAB1B,ECE1,IDE,SEC31A,MAPK14,SAR1B,SYK,SIGMAR1,AP4S1,VPS26A,CLU,COPB2,COPE,RTN4,SEC24D,AP4B1,MIA3,GGA2,COPA,TMED10,SNX4,NCSTN,ADAM17,ITPR2,SREBF2,APOE,AP1G1,AP4M1,GORASP1,APBA2,VLDLR,SAR1A,PSEN1,SORL1,SEC24C,AP3B2,SEC23A,SEC16A,RAB1A,HSPA5,PICALM,LRP1,COPG1,SEC24B,ABCA7,PLCG2
27,GGA3,ITPR1,AP2B1,BIN1,AP2A1,RTN3,PREB,TMED9,RAB1B,SORT1,APBA1,OSBP,GGA1,SEC13,MAPKAPK2,VDAC1,MAP2K3,COPG2,MIA3,VPS35,SEC23B,MAPK14,HSPA9,SAR1B,GGA2,APP,SEC16A,EIF2S1,ADAM10,SNX6,ECE1,AP1G1,MFN2,HSPA5,SEC24A,ARF6,SIGMAR1,AP4B1,SYK,COPB2,COPA,TMED10,SEC24D,VPS26A,PLG,PSEN1,COPE,IDE,SEC31A,COPB1,RTN4,SNX4,TMED2,COPZ1,GORASP1,AP4M1,APBA2,ADAM17,NCSTN,AP4S1,SORL1,AP3B2,COPG1,CLU,ITPR2,VLDLR,SEC23A,SEC24C,AP4E1,RAB1A,SAR1A,LRP1,BACE1,PICALM,SREBF2,PLCG2,SEC24B,APOE,ABCA7,VPS29
28,ITPR1,AP2A1,AP2B1,SORT1,BIN1,RTN3,TMED9,RAB1B,PREB,VPS35,SNX6,SEC13,GGA3,SEC23B,VDAC1,SEC24A,APBA1,AP4E1,ECE1,EIF2S1,MAPKAPK2,APP,COPZ1,COPB1,PLG,AP4S1,TMED2,HSPA9,IDE,SIGMAR1,SAR1B,ADAM10,GGA2,VPS26A,MAPK14,CLU,VPS29,COPE,SYK,PICALM,COPA,MAP2K3,RAB1A,GGA1,TMED10,COPB2,AP4B1,HSPA5,COPG2,MIA3,SEC31A,RTN4,SORL1,SNX4,SEC24C,AP1G1,NCSTN,SAR1A,ARF6,SEC16A,MFN2,ADAM17,AP3B2,SEC23A,APOE,GORASP1,COPG1,BACE1,APBA2,PLCG2,ITPR2,ABCA7,SEC24D,SEC24B,AP4M1,VLDLR,OSBP,LRP1,PSEN1,SREBF2
29,AP2B1,GGA3,SNX6,TMED9,AP2A1,ITPR1,VPS35,SORT1,MAPKAPK2,EIF2S1,BIN1,SEC24A,ADAM10,APBA1,MAP2K3,MFN2,COPG2,ECE1,APP,GGA1,GGA2,SAR1B,PSEN1,MAPK14,IDE,COPB1,TMED2,ARF6,OSBP,RAB1B,RAB1A,COPZ1,PLG,SYK,AP4E1,BACE1,HSPA9,RTN4,SEC13,AP4S1,VDAC1,SEC16A,ADAM17,TMED10,COPE,ITPR2,COPG1,GORASP1,CLU,PREB,APBA2,COPB2,AP3B2,COPA,NCSTN,SNX4,SORL1,AP4B1,SIGMAR1,VPS26A,AP1G1,APOE,AP4M1,HSPA5,PICALM,SEC23B,SEC24C,SEC24B,ABCA7,VLDLR,RTN3,VPS29,SEC24D,SAR1A,SEC23A,SEC31A,SREBF2,MIA3,LRP1,PLCG2
