source,target,A,B_coef
SORT1,ITPR1,0.9992550183189104,-0.2800351417427628
ABCA7,AP4M1,0.9989152160982843,-0.27063222770115886
APOE,AP4M1,0.9872627154730583,-0.20876006744498987
RTN3,ITPR1,0.9860797428759412,-0.20650980250421305
ARF6,ITPR1,0.9753582760821867,0.19195909414333676
TMED10,AP4M1,0.9657357846894382,-0.18346971894554445
APOE,APP,0.9608701427765576,0.18002383713038292
APOE,CLU,0.9598143115513232,0.179330722919649
SEC16A,PREB,0.954139535429248,0.1758801629182959
ECE1,IDE,0.9370142430183646,0.16749474654019347
EIF2S1,AP4M1,0.9234250035486796,0.1622454745257633
SYK,PLCG2,0.9091021997879717,0.1575680429516137
MAP2K3,ITPR1,0.9074073924421089,0.15705955518897363
ECE1,ITPR1,0.9054002236787281,-0.15646804926162494
SEC24D,AP4M1,0.9003731309101137,0.155034434227946
COPE,AP4M1,0.8758227715462127,-0.14883634869936355
TMED2,IDE,0.8696271209050451,0.147441646941335
NCSTN,SIGMAR1,0.8505513294105739,0.1434732942179632
TMED10,IDE,0.8298701842901461,0.1396176879156589
OSBP,AP4M1,0.8046931735885929,0.13539723158013256
HSPA9,AP4M1,0.7976962015237485,0.1342989326167704
TMED9,TMED10,0.788413870662688,0.1328847755514334
VPS35,AP4M1,0.7760064898513809,0.13106359511185675
COPG1,COPA,0.7707052206125575,0.1303074386155694
SORT1,AP4M1,0.7622584959788916,0.12912754414670113
ITPR1,GGA1,0.7309475373690777,0.12498588249788338
VPS26A,AP4M1,0.7176152060016785,0.12331657105115264
PLCG2,AP4E1,0.6911209525152423,-0.12013412700223491
SYK,AP4M1,0.686393457951347,0.11958279669471192
ECE1,AP4M1,0.675480177280774,0.11832692976187163
GGA1,AP4M1,0.6651377435770675,-0.11715687199981861
PREB,SIGMAR1,0.6346872234570077,0.1138094601847348
COPA,COPB1,0.6199572608028892,0.11223417058767139
SIGMAR1,APBA2,0.6078767603893095,0.11095989968872585
COPG1,COPB1,0.5874100003237878,0.10883171700837983
IDE,ABCA7,0.5853859544305122,0.10862308260071205
APOE,PLCG2,0.5843339585119506,0.10851476282951969
NCSTN,PLG,0.5507220578920367,0.10508971321953868
RTN4,AP4M1,0.5351562530427636,-0.10352143612370303
SEC31A,IDE,0.5346420843740828,-0.10346976753274265
SIGMAR1,SEC24B,0.5292628083984934,-0.10292962880213172
SEC24B,AP4M1,0.5157099237701303,0.10157150964823579
TMED10,SAR1A,0.5096837875351212,0.10096849986135031
VLDLR,AP4B1,0.5062466062087639,-0.10062469312300436
ITPR1,VLDLR,0.5045202205783484,0.10045203437296252
SEC24B,SEC24A,0.49437133126858046,0.09943710934811854
RTN4,PICALM,0.48418585843918116,0.09841805820553796
SIGMAR1,PLCG2,0.4668906118308777,0.09668420900319595
MIA3,PSEN1,0.44626283482888407,0.09460544877828451
NCSTN,VDAC1,0.44338317902181973,0.0943139322632696
AP4S1,AP4M1,0.4373297180888529,0.09369984006429866
GGA2,ABCA7,0.43219067345205886,0.09317702987331342
ITPR1,CLU,0.38692237163814047,-0.08849331295256212
COPA,SIGMAR1,0.38488111700286887,-0.0882779736196488
NCSTN,AP4E1,0.38302939507899986,0.08808225887404685
VPS26A,ADAM17,0.3399669014027615,0.08341395702258271
HSPA5,SEC13,0.33473993477652575,0.0828293969126884
ADAM10,SREBF2,0.32781497146538224,-0.08204789237805303
SEC16A,GGA1,0.3267147863181967,0.08192296357148712
SIGMAR1,PLG,0.3233811293972508,0.08154308621217307
AP4S1,TMED10,0.3226942955882601,-0.08146456733245554
SEC16A,SIGMAR1,0.31977278275389137,0.08112959510815573
COPA,COPB2,0.3168954827665296,0.0807981034397801
GGA3,GGA1,0.31686924736055616,0.08079507349837382
PREB,COPE,0.3017589697533857,0.07902660566547941
BACE1,APBA1,0.2895459107848777,0.0775602385759604
SNX4,ABCA7,0.28672983566464383,0.07721700431293928
SEC16A,IDE,0.2859702239812323,-0.07712407572171355
ITPR1,ADAM10,0.28440314648658266,-0.07693189517073298
GGA1,SEC24B,0.27401634786367285,0.07564150678728955
PLCG2,APBA2,0.2727763348208061,-0.07548545219515862
APBA2,PLG,0.26524293460388343,-0.07452765547722004
SEC16A,VLDLR,0.25703011274137183,0.07346344332308553
COPG1,GGA1,0.25636258623992475,-0.07337598064884825
COPG2,COPE,0.2552554989980725,0.07323059481267413
VPS35,VDAC1,0.25139106358589935,-0.07271982540069172
APBA2,RAB1B,0.23056551832646097,0.06987198151958418
APP,AP4E1,0.22687715832538344,-0.06934926917002508
AP2A1,AP1G1,0.2241532561906451,0.0689593747936516
PREB,SEC24B,0.22300774552890024,0.06879440305895217
ECE1,AP4E1,0.2212508739636062,-0.06854020715404653
SAR1A,SEC24B,0.22031255656945728,-0.06840385309874501
BACE1,IDE,0.2202293249133562,-0.06839173798147541
TMED2,TMED9,0.21292872880648897,0.06731596745637887
VLDLR,MIA3,0.21236524108397659,0.06723182872755855
SAR1A,RAB1B,0.20482165046878337,0.06608932935576081
RTN3,AP2A1,0.20375336762080487,0.0659250325664578
COPG2,MIA3,0.20174464738062256,0.06561435597080635
