source,target,A,B_coef
TMED9,TMED10,0.9999991171229486,0.44850197506916023
VDAC1,NCSTN,0.9999990980683898,0.44796815595333855
MIA3,SREBF2,0.9997966702711424,0.3125119566537
PLCG2,SYK,0.9997463183701796,0.30697941973080395
SNX4,MAP2K3,0.9997265240480505,-0.30510058384183436
PLCG2,MAP2K3,0.9997183203822985,-0.30436146302574074
TMED2,TMED10,0.9995270834217452,0.29140296309785363
SEC31A,SEC13,0.9994866928637648,0.28935306867278565
COPB2,VLDLR,0.9992806644352005,-0.28091157510693476
CLU,SORL1,0.9990760775723504,-0.2746489523275024
COPE,MAP2K3,0.9990670508548996,0.2744056620212137
AP4B1,RAB1B,0.9990429856830848,0.27376836834679513
CLU,APOE,0.9984442598332668,0.26160617258859037
OSBP,SAR1A,0.9984301684910912,0.2613803979890476
AP1G1,VPS35,0.9982741452712872,0.2590076377644528
MAPKAPK2,SEC24A,0.9981346366940582,0.25706080843704
HSPA5,EIF2S1,0.9978724877023555,0.25376680346350095
VPS35,VPS29,0.9975857776213432,0.2505990224708129
SORT1,SAR1B,0.997019268900173,0.24531503726790008
MIA3,RAB1B,0.9969017693820988,0.2443455264697369
RAB1A,RAB1B,0.9967052026616982,0.24280275954026684
COPB1,COPG1,0.9964764498132669,0.24111891123390228
RAB1A,PLG,0.9956546213745726,-0.23585718840872072
SEC24C,SEC23A,0.9951867857182825,0.23328913332762616
COPB2,COPG1,0.9950848928263603,0.23276286235402704
MIA3,AP4M1,0.9947354578521188,0.231037066249115
APBA1,VLDLR,0.994395794978964,0.2294654524728241
COPG1,COPA,0.9940387789026688,0.2279125219170453
APBA1,MAP2K3,0.9933349323519758,-0.22510469493150312
LRP1,PLG,0.9931737794596781,0.22450336235989538
AP2B1,SIGMAR1,0.9928452058944858,-0.22331980325762688
RTN4,SORL1,0.992551518768968,0.22230671923228273
LRP1,SORL1,0.9918407319700127,0.22001020198000681
SORL1,MAP2K3,0.991740827889814,-0.21970343643058776
SAR1A,AP4E1,0.9911775170562058,-0.21803975760510605
APP,APOE,0.9911420767824572,0.2179386388456241
COPE,EIF2S1,0.9909396867255301,0.21736874935602582
SEC31A,MAP2K3,0.9907155570236288,-0.21675218164218735
HSPA5,IDE,0.9904617142947614,0.2160714359659581
BIN1,AP4S1,0.9893059028133413,0.2131827916130335
HSPA5,BACE1,0.9889402480694578,-0.21233303367173262
RTN4,GORASP1,0.9886220437452994,-0.2116158569242914
APBA1,IDE,0.988336756792633,-0.2109895299059462
ITPR1,SEC24D,0.9881870664297301,0.21066692554523703
AP1G1,NCSTN,0.9881784086059379,0.21064839045838285
AP2B1,VPS35,0.9880987682462369,0.21047851892828934
MIA3,IDE,0.987691181104284,0.20962635225737888
SEC23B,NCSTN,0.9875198429177324,0.20927641602712693
MFN2,GGA2,0.9873475367185345,0.20892925424086323
SORT1,PLG,0.9855720860590387,-0.2056014368076056
ABCA7,AP4E1,0.9854841824272708,0.20544735385534243
ITPR2,ECE1,0.9841325131636244,0.20318720983082628
MFN2,PLG,0.9840913997877294,-0.20312147304631067
AP1G1,AP4E1,0.9830678876393487,-0.2015366555204963
ARF6,MAP2K3,0.9830307404388354,0.20148092364128906
SEC24C,MAP2K3,0.982846172076769,-0.2012057817112964
VDAC1,SIGMAR1,0.982786629381307,0.2011176398138506
VPS29,SIGMAR1,0.9827112764196624,-0.20100652218562087
ADAM10,SREBF2,0.9814334980354672,0.19919138171515172
COPE,COPZ1,0.9795746140645468,0.19675849685832214
MAP2K3,AP4E1,0.9795327980869228,0.19670630057739513
SAR1B,SEC24D,0.9785416143667377,-0.19549869517688195
PLG,SEC24D,0.9782075614277526,0.19510397057181958
ABCA7,MAP2K3,0.9780198566148111,-0.19488476251806636
PICALM,AP4M1,0.9770722910172123,-0.1938053615952204
MAPK14,GGA2,0.9765533091819567,0.19323249931224476
PICALM,MIA3,0.9765326129331339,0.19320991186608022
SEC24C,NCSTN,0.9763305272567232,-0.19299037590241302
VLDLR,MAP2K3,0.9762233494190815,0.19287468426910478
MFN2,NCSTN,0.9759374134552534,-0.19256850625231217
AP1G1,COPG2,0.9754533486484926,0.19205817230319436
LRP1,SEC24D,0.9746129574997752,-0.19119503798613266
APBA1,SIGMAR1,0.9706985543223569,0.18750947790157005
APBA1,COPA,0.9702458429692011,-0.18711451578469054
NCSTN,AP4E1,0.9697733973298976,0.18670850033647668
VPS26A,EIF2S1,0.9670849124732491,0.18450887904292276
SORT1,SNX6,0.9668621828707828,0.18433452058317543
ITPR2,AP4E1,0.9661863455162241,-0.18381230050371358
SEC13,AP4M1,0.9659983348653973,-0.18366881531262802
APBA1,APBA2,0.9644736231793308,0.1825326763672347
VPS26A,VPS35,0.9643638033128357,0.18245266826409043
ITPR1,APBA2,0.9641485263175191,-0.18229651706455038
TMED2,RAB1B,0.9639409072815993,0.18214677340263374
MAPKAPK2,PSEN1,0.9638634281039113,0.182091104701028
SEC31A,SORL1,0.9634223451126462,0.1817763589045346
ADAM10,TMED2,0.9632046812827892,0.1816223826591704
COPZ1,AP4B1,0.9626931124565665,-0.1812639180028284
COPE,AP4E1,0.9617058891616144,-0.18058531387615256
OSBP,COPG2,0.9608122444685374,0.1799853668902078
ITPR1,VLDLR,0.95996329062146,0.17942745692695353
COPB1,COPA,0.9598605690867257,0.17936072169144576
COPG2,COPG1,0.9597031923645603,-0.1792587952805959
VDAC1,SNX6,0.9592279318193474,-0.1789532869913566
MAPK14,SIGMAR1,0.9585250361633494,0.17850764295373173
CLU,RTN4,0.9580124272104356,-0.17818717653462357
APBA1,AP4S1,0.9573107887115052,0.1777545466637416
SEC31A,PICALM,0.9568077349986996,0.17744852597696864
HSPA9,IDE,0.955613091891665,0.17673521380011575
MFN2,VDAC1,0.9539355492954822,0.17576386481605843
MIA3,MAP2K3,0.9531235274677056,-0.17530571542558057
MAPK14,MAPKAPK2,0.9509674144000355,0.17412486770156566
HSPA9,MFN2,0.9506554956504728,0.17395813357747128
MFN2,RAB1B,0.9504512692671134,-0.1738495061881668
RAB1A,BACE1,0.950082026505616,0.17365417990961401
HSPA5,NCSTN,0.9464556233464645,-0.17180533260769765
AP2B1,ABCA7,0.94635114826816,-0.1717538406737433
VPS35,BACE1,0.9461364958361407,0.1716483425032656
APBA2,ABCA7,0.9450900290269437,0.17113963097761342
OSBP,VLDLR,0.9445217268914184,0.17086718054207248
AP2A1,SNX6,0.9445041548028169,-0.17085879823094965
OSBP,SREBF2,0.9432521407677368,0.17026789238842352
RAB1A,ARF6,0.9431441552124207,0.17021750285202397
ADAM17,ABCA7,0.9429171626228529,-0.17011187335268757
MAPKAPK2,APBA2,0.9420664784487813,-0.1697194917664948
COPG1,RAB1B,0.9414877459983368,-0.16945562825484686
BIN1,AP4M1,0.9385698105173187,0.16816139596916432
AP3B2,AP4M1,0.9382880589517345,0.16803948886907544
PICALM,PSEN1,0.9374191122479676,0.1676667637459665
ITPR2,RTN4,0.9374041541572774,-0.16766039003720923
COPZ1,SEC16A,0.9367702117720916,0.16739156227738194
AP1G1,COPG1,0.9363816126082332,0.1672280140167727
CLU,SAR1A,0.9356241692099534,0.16691189007111165
PICALM,SEC24D,0.935214115433513,0.166742193866754
VDAC1,SAR1A,0.9348579323748298,0.16659560082908295
GGA2,GGA1,0.9346879772152168,0.16652591559743543
SORT1,HSPA5,0.9346473666162034,-0.16650928935682474
SORT1,ADAM10,0.9304323621523495,0.16483374744747412
AP4S1,RAB1B,0.930304866135903,-0.16478454613961585
COPG2,SEC24D,0.9289308070031058,0.16425950757880645
AP1G1,AP4S1,0.9275077150997365,-0.1637255242896118
COPZ1,SAR1A,0.9273779152624189,0.16367730212522666
RAB1A,COPG2,0.9267907557965506,-0.16346015295646008
COPE,SEC24D,0.9265963212463111,0.16338859872965883
GGA2,AP4S1,0.9253250776337552,-0.1629250196643344
COPG2,RAB1B,0.9235019662871803,-0.162272697285096
SEC31A,AP4E1,0.9216572138576049,-0.16162698691674057
OSBP,AP4E1,0.9213855586304183,0.16153307910232373
RAB1A,CLU,0.9207486374841318,0.16131406175740176
CLU,BACE1,0.9198622440078751,0.16101192050845567
HSPA5,APBA2,0.9195108662792899,-0.1608929917773238
ADAM10,BIN1,0.9182226702688493,0.1604609964716657
COPG2,AP4M1,0.9163239066309607,-0.15983541495404097
RTN4,APBA1,0.9105914766364832,0.15802195863558222
ITPR2,APBA1,0.9102778728424608,0.15792581223639937
AP2B1,SAR1A,0.9100744805114419,-0.15786361691008313
SEC16A,PLG,0.9098238027875012,0.15778713635514954
AP3B2,VLDLR,0.90848555376584,0.1573820536089133
VPS35,IDE,0.9073878810416857,-0.15705375010190603
SEC24C,SAR1A,0.906636066571854,0.15683090002554273
ADAM17,SYK,0.9037037057830226,0.1559767927791383
MAPK14,MAP2K3,0.9031088176918254,0.15580636340272644
SEC31A,PREB,0.9029568150297974,0.1557629660769773
CLU,SEC24D,0.9014430364360007,0.15533405404487824
BIN1,SAR1B,0.9011058381998992,0.15523931281618913
ITPR2,PLCG2,0.9007814636810884,0.15514844561666097
TMED10,BACE1,0.8999755606104948,0.15492382645136404
CLU,AP4M1,0.8997068069382497,-0.15484927783253355
TMED10,RAB1B,0.8986649420569653,-0.15456194581295496
MFN2,MIA3,0.898462037155221,0.15450629268109461
ARF6,AP4E1,0.8978123191280957,0.1543287479156214
LRP1,ADAM17,0.8976890637200367,0.15429517957204603
OSBP,MAP2K3,0.8963645228355288,-0.1539366862221244
COPE,ABCA7,0.8955062082796409,0.15370653734908704
MIA3,VLDLR,0.8952039985978917,0.1536259001774433
SNX4,SEC24D,0.8931376775475602,0.1530799860821338
HSPA5,GORASP1,0.8931098810886382,-0.15307270599221315
RTN4,RTN3,0.8913610736255922,0.15261799523514516
LRP1,SIGMAR1,0.8910934688893208,-0.15254898309287873
PLG,MAP2K3,0.8900395424375656,0.15227862667460773
ITPR1,VPS26A,0.8890416167039059,-0.15202472104021547
AP1G1,EIF2S1,0.886876017718658,0.1514805197468856
SORT1,ITPR1,0.8866677826002385,-0.15142867223144035
ITPR1,SEC24B,0.8861227723946762,0.15129336482659245
APP,SREBF2,0.8842359847191339,0.1508292552518934
LRP1,APP,0.8820529871729981,0.1503004162646458
SEC24C,AP4E1,0.8817609768455619,0.15023032055884297
VPS35,VDAC1,0.8810618139055328,-0.1500630968312275
MAPK14,NCSTN,0.8806571093075357,0.14996668899535445
ARF6,SEC24A,0.8800816408727669,0.14983008765622816
COPG1,EIF2S1,0.8786947154914753,0.14950317869661872
GGA3,SEC24A,0.8784176685560671,0.14943826316700032
SEC24A,SAR1A,0.8775139771208345,0.1492273989756646
MAPK14,SEC24A,0.8761184886205728,-0.14890439468476754
AP2B1,APBA2,0.8759634885864184,0.14886871103060292
AP1G1,SNX4,0.8754881470696148,0.1487595174382782
VLDLR,SEC24D,0.8738921942246679,-0.1483954969488447
SEC16A,SORL1,0.8734805711268808,0.14830225006165676
CLU,NCSTN,0.8732112743568747,0.14824138531422495
LRP1,AP4S1,0.8721008931389458,-0.14799158487250075
VPS26A,VPS29,0.870341347547708,0.14759950603603772
HSPA9,ECE1,0.8698653467713567,-0.1474942179346592
MAPKAPK2,VLDLR,0.8696001127273609,-0.14743569201049297
PLCG2,AP4B1,0.8664327745636335,0.14674449027495176
APBA2,GORASP1,0.8664087473983868,-0.14673930018685422
SORT1,PSEN1,0.8651725514739464,-0.14647332916701783
SEC24A,AP4E1,0.8627224192099064,0.14595219949677743
MFN2,GORASP1,0.8624897525945424,0.14590312067175812
COPZ1,SYK,0.8616841083569348,-0.14573371501927845
SNX4,AP4E1,0.8615403994745321,0.1457035839772346
LRP1,SEC24C,0.8606065915834924,0.14550843169614794
GGA3,APP,0.8598603080655078,-0.14535325547254183
VPS29,IDE,0.859849304550533,-0.14535097267121458
SEC16A,AP4S1,0.8596089943060584,0.14530115501362556
AP4M1,ABCA7,0.85788499164203,-0.14494583500799246
HSPA9,AP4M1,0.8564641141700514,0.14465568348137753
ITPR1,PSEN1,0.8546093322210658,0.1442805015796599
PICALM,MAP2K3,0.8544312317481424,0.1442446853140385
MFN2,EIF2S1,0.85402083623567,-0.14416229235781425
SNX6,SEC24D,0.8540029176476854,-0.14415869931529035
AP4S1,AP4B1,0.8537983365490213,0.14411770252165498
VDAC1,IDE,0.8527018550838498,0.14389878079533897
VPS29,BACE1,0.8520796148696844,0.1437751444107912
NCSTN,IDE,0.850651101323195,-0.1434929221821445
GGA3,AP4M1,0.8506341811564555,0.14348959274459466
LRP1,SAR1B,0.8493478077285929,-0.1432373738097812
VPS35,COPA,0.8491093565601446,0.14319081563790007
AP1G1,SEC24D,0.8488187179201915,0.14313414947395256
ADAM17,GGA3,0.8481885856677545,-0.1430115986115531
SEC31A,SAR1A,0.8479760750253489,0.14297036280928396
VPS35,APBA1,0.8470867021354292,0.14279829932662325
SNX6,SIGMAR1,0.8468268364720888,-0.14274817903051698
MFN2,SORL1,0.846363893628245,0.14265906352058372
SEC23B,MAPKAPK2,0.8418112634201264,0.14179417452389237
SREBF2,SEC24D,0.8412020296741678,0.1416799772312406
AP2A1,SEC24D,0.8409208137429381,0.14162738483145443
ITPR1,NCSTN,0.8400695260418647,-0.1414686368619091
AP4B1,SEC24D,0.8386029937210856,-0.14119675493569397
MIA3,GORASP1,0.8385336876334879,-0.14118395569445666
SEC23B,VLDLR,0.8383555707377457,0.1411510819347898
AP1G1,SREBF2,0.8369630647676116,-0.14089507924363182
BIN1,RAB1B,0.835580871908359,0.1406427077799733
HSPA9,APOE,0.8338372761522796,0.14032676746100708
PICALM,RTN4,0.8292833630020714,0.13951392053339254
HSPA5,TMED9,0.8291420730176443,0.1394889786109042
