ordering,pos1,pos2,pos3,pos4,pos5,pos6,pos7,pos8,pos9,pos10,pos11,pos12,pos13,pos14,pos15,pos16,pos17,pos18,pos19,pos20,pos21,pos22,pos23,pos24,pos25,pos26,pos27,pos28,pos29,pos30,pos31,pos32,pos33,pos34,pos35,pos36,pos37,pos38,pos39,pos40,pos41,pos42,pos43,pos44,pos45,pos46,pos47,pos48,pos49,pos50,pos51,pos52,pos53,pos54,pos55,pos56,pos57,pos58,pos59,pos60,pos61,pos62,pos63,pos64,pos65,pos66,pos67,pos68,pos69,pos70,pos71,pos72,pos73,pos74,pos75,pos76,pos77,pos78,pos79,pos80
10,RAB1A,TMED2,ECE1,SEC16A,HSPA5,GGA3,APOE,PLG,TMED9,SREBF2,RTN4,NCSTN,MAPK14,BACE1,PREB,SEC23B,TMED10,SEC13,VLDLR,ITPR2,HSPA9,SEC31A,MFN2,AP4S1,CLU,SAR1B,ADAM17,SORL1,COPA,APP,SAR1A,GGA2,COPB1,SEC24B,COPE,APBA1,SYK,PLCG2,COPG2,PICALM,SEC24D,AP1G1,RAB1B,COPZ1,AP4M1,SIGMAR1,ARF6,SEC23A,VPS29,APBA2,AP2B1,AP2A1,SNX6,EIF2S1,MAPKAPK2,VPS26A,AP4B1,ADAM10,VDAC1,COPG1,SEC24A,ITPR1,BIN1,MAP2K3,GORASP1,SORT1,AP4E1,IDE,SEC24C,RTN3,GGA1,ABCA7,VPS35,OSBP,LRP1,MIA3,COPB2,AP3B2,PSEN1,SNX4
11,MAPK14,ECE1,SREBF2,PLG,SEC23B,ADAM17,PREB,APOE,SORL1,NCSTN,SAR1A,HSPA5,SAR1B,TMED10,MFN2,TMED2,SEC31A,BACE1,SEC24B,RAB1A,COPA,TMED9,GGA3,GGA2,COPE,RTN4,CLU,PICALM,AP4S1,APBA2,COPZ1,VLDLR,SEC13,EIF2S1,SEC16A,ITPR1,ARF6,SEC23A,ITPR2,AP4M1,MAPKAPK2,HSPA9,APP,SYK,SEC24C,AP2A1,COPB1,BIN1,AP2B1,LRP1,COPB2,PLCG2,GGA1,MIA3,SNX6,COPG2,AP4E1,VPS26A,VDAC1,PSEN1,AP1G1,SIGMAR1,APBA1,AP3B2,GORASP1,SNX4,ABCA7,COPG1,IDE,OSBP,SORT1,AP4B1,SEC24D,VPS29,MAP2K3,RAB1B,VPS35,RTN3,ADAM10,SEC24A
12,MAPK14,ECE1,TMED10,RTN4,COPA,TMED9,SEC23B,NCSTN,HSPA5,ADAM17,PREB,SREBF2,GGA3,SORL1,TMED2,APOE,SAR1B,VLDLR,MAPKAPK2,HSPA9,AP4S1,COPB1,SEC13,APBA2,BACE1,MFN2,SEC16A,ITPR2,APP,RAB1B,SEC24B,SEC31A,CLU,RAB1A,PICALM,SAR1A,COPZ1,BIN1,EIF2S1,GGA2,SEC23A,COPG2,SEC24D,APBA1,PLG,AP2B1,ARF6,MIA3,VPS29,LRP1,AP1G1,PLCG2,ITPR1,MAP2K3,SIGMAR1,GGA1,SNX4,PSEN1,AP4B1,VPS35,IDE,COPB2,VDAC1,SEC24C,ABCA7,AP2A1,ADAM10,OSBP,AP4M1,SNX6,RTN3,GORASP1,AP4E1,COPG1,COPE,SYK,AP3B2,VPS26A,SEC24A,SORT1
13,COPA,SEC23B,TMED2,SAR1B,ADAM17,PREB,VLDLR,NCSTN,HSPA9,TMED10,SEC24B,SREBF2,TMED9,APBA2,HSPA5,APOE,GGA3,ITPR2,SEC31A,AP4S1,MAPK14,PLG,ARF6,PICALM,RTN4,SAR1A,SEC13,APP,SNX6,SEC16A,SORL1,COPG2,SEC23A,CLU,ECE1,COPE,RTN3,MAPKAPK2,APBA1,SEC24D,MFN2,COPZ1,AP2B1,EIF2S1,BIN1,LRP1,COPB1,VDAC1,VPS35,SIGMAR1,ITPR1,ABCA7,VPS29,SEC24A,SNX4,GGA1,ADAM10,GGA2,SYK,RAB1A,AP2A1,MIA3,SORT1,GORASP1,MAP2K3,IDE,COPB2,PLCG2,AP4B1,AP4M1,VPS26A,AP1G1,PSEN1,AP3B2,OSBP,COPG1,BACE1,AP4E1,RAB1B,SEC24C
14,SEC23B,PLG,SORL1,GGA3,ECE1,SREBF2,TMED10,RTN4,RAB1A,COPA,MAPK14,HSPA5,SAR1B,TMED9,BACE1,PREB,APBA2,VLDLR,HSPA9,APOE,TMED2,AP4S1,ITPR2,SEC24B,MAPKAPK2,COPB1,SEC13,COPE,MFN2,SEC31A,AP2B1,SEC23A,GGA2,ARF6,COPG2,NCSTN,ADAM17,SEC16A,CLU,SAR1A,VDAC1,EIF2S1,APBA1,APP,ITPR1,PICALM,IDE,SNX6,AP4M1,BIN1,RAB1B,RTN3,SEC24A,MIA3,COPB2,GGA1,LRP1,SEC24C,SEC24D,AP1G1,PLCG2,SNX4,AP2A1,SORT1,VPS26A,PSEN1,AP4E1,ABCA7,VPS35,SIGMAR1,SYK,VPS29,OSBP,GORASP1,COPG1,AP4B1,COPZ1,AP3B2,MAP2K3,ADAM10
15,HSPA9,SAR1B,NCSTN,SORL1,MAPK14,TMED9,TMED10,SEC23B,MFN2,AP4S1,ECE1,ADAM17,BACE1,TMED2,VLDLR,COPA,PREB,HSPA5,ITPR2,SREBF2,GGA3,RAB1A,APOE,PLG,COPB1,APBA2,SEC13,SEC16A,ARF6,SEC31A,PICALM,SAR1A,SEC24B,MAPKAPK2,COPG2,RAB1B,COPE,EIF2S1,SEC23A,CLU,MIA3,RTN4,AP4M1,SEC24D,MAP2K3,LRP1,SYK,AP2B1,GGA2,VDAC1,SNX6,AP4B1,APBA1,GGA1,AP1G1,PLCG2,VPS29,ABCA7,COPG1,AP3B2,VPS35,SEC24A,SNX4,AP4E1,COPB2,COPZ1,BIN1,APP,SEC24C,VPS26A,PSEN1,ADAM10,SORT1,ITPR1,SIGMAR1,OSBP,RTN3,IDE,AP2A1,GORASP1
16,HSPA5,RTN4,TMED9,NCSTN,COPA,SREBF2,SEC23B,MAPK14,RAB1A,ECE1,MAPKAPK2,APOE,HSPA9,TMED10,ADAM17,MFN2,BACE1,ITPR2,SEC31A,SORL1,COPG2,PICALM,VLDLR,GGA2,TMED2,GGA3,PLG,PREB,SEC24B,AP4S1,APBA1,SEC13,VPS29,COPE,AP4M1,SAR1B,SEC16A,SYK,CLU,AP2B1,SEC24D,LRP1,APBA2,APP,GGA1,COPB1,IDE,SIGMAR1,BIN1,SAR1A,MAP2K3,MIA3,SEC24A,EIF2S1,VPS35,RTN3,ARF6,SNX6,COPZ1,VPS26A,AP2A1,SNX4,ITPR1,ADAM10,SEC24C,VDAC1,RAB1B,SORT1,SEC23A,GORASP1,OSBP,PSEN1,AP3B2,ABCA7,PLCG2,COPB2,AP4E1,AP4B1,COPG1,AP1G1
17,AP4S1,VLDLR,TMED2,GGA3,TMED10,SEC31A,MAPK14,RAB1A,TMED9,PLG,PREB,ADAM17,SAR1B,SEC24B,ECE1,APOE,SEC23B,COPZ1,SEC13,NCSTN,RTN4,PICALM,APBA2,APBA1,ITPR2,HSPA5,HSPA9,MAPKAPK2,COPB1,COPA,SORL1,BACE1,COPE,ARF6,COPG2,RTN3,EIF2S1,CLU,AP4M1,SAR1A,SEC24D,MIA3,VDAC1,MFN2,RAB1B,AP2B1,GGA1,SEC24A,COPG1,ITPR1,AP1G1,PLCG2,SNX6,ABCA7,SEC24C,SEC23A,BIN1,VPS29,VPS35,AP3B2,SEC16A,APP,SIGMAR1,AP2A1,SREBF2,AP4E1,VPS26A,OSBP,IDE,LRP1,SNX4,GORASP1,SYK,PSEN1,AP4B1,SORT1,COPB2,GGA2,MAP2K3,ADAM10
18,PLG,RAB1A,NCSTN,TMED2,ADAM17,PREB,COPB1,COPA,AP4S1,VLDLR,ITPR2,PICALM,HSPA9,SREBF2,TMED9,ECE1,MAPK14,APOE,SORL1,TMED10,HSPA5,SEC31A,GGA2,APBA2,SAR1B,SEC13,SEC23B,SEC24B,COPG2,GGA3,MFN2,COPE,SNX6,APP,CLU,ARF6,SEC23A,AP4M1,VPS29,MIA3,EIF2S1,APBA1,RAB1B,SEC24D,RTN3,PSEN1,BACE1,SIGMAR1,SNX4,VPS35,IDE,AP2A1,AP2B1,COPZ1,GORASP1,SEC16A,RTN4,OSBP,PLCG2,COPG1,ITPR1,SORT1,ABCA7,SEC24C,VPS26A,MAP2K3,SYK,LRP1,MAPKAPK2,COPB2,SEC24A,AP1G1,AP4E1,AP4B1,BIN1,SAR1A,ADAM10,AP3B2,GGA1,VDAC1
19,COPA,TMED2,PREB,TMED10,SREBF2,ADAM17,APOE,HSPA5,PLG,MAPK14,ECE1,GGA3,CLU,VLDLR,RTN4,ITPR2,APBA2,HSPA9,SORL1,SEC23B,BACE1,NCSTN,SEC31A,TMED9,MAPKAPK2,MFN2,SAR1B,RAB1B,COPG2,PICALM,AP4S1,COPB1,COPZ1,GGA2,SEC23A,RAB1A,SNX6,APBA1,SEC24B,SEC13,EIF2S1,PLCG2,ITPR1,VPS29,BIN1,APP,SEC24D,RTN3,AP2B1,MIA3,AP1G1,GGA1,MAP2K3,OSBP,ABCA7,VPS35,SYK,VPS26A,COPE,IDE,SEC24C,SEC24A,GORASP1,SEC16A,VDAC1,SAR1A,ADAM10,LRP1,SNX4,AP4E1,AP3B2,ARF6,AP2A1,SORT1,AP4M1,PSEN1,SIGMAR1,COPB2,COPG1,AP4B1
20,TMED10,TMED2,SEC31A,APOE,SEC13,APBA2,SEC23B,PREB,PLG,HSPA9,ADAM17,ECE1,SREBF2,HSPA5,GGA3,RTN4,MFN2,VLDLR,MAPKAPK2,COPA,SAR1B,AP4S1,NCSTN,TMED9,RAB1A,COPB1,COPG2,MAPK14,SORL1,GGA2,ARF6,SEC16A,APP,SAR1A,ITPR2,BACE1,APBA1,COPZ1,SEC23A,CLU,MIA3,PICALM,EIF2S1,SNX6,SIGMAR1,SEC24D,RTN3,AP2A1,VPS26A,AP4E1,PLCG2,COPG1,SNX4,VDAC1,LRP1,RAB1B,SEC24B,ADAM10,SORT1,BIN1,GGA1,ITPR1,MAP2K3,AP1G1,AP2B1,SEC24A,SEC24C,GORASP1,ABCA7,OSBP,SYK,PSEN1,AP4M1,IDE,VPS35,COPB2,AP4B1,VPS29,COPE,AP3B2
21,PLG,SREBF2,APOE,SEC31A,NCSTN,TMED2,RTN4,SAR1B,RAB1A,TMED10,ADAM17,PREB,BACE1,VLDLR,COPA,SEC23B,SORL1,MAPK14,MAPKAPK2,HSPA9,TMED9,MFN2,HSPA5,GGA3,SEC13,ITPR2,GGA2,COPE,AP4S1,SEC16A,SEC23A,APBA2,ARF6,RAB1B,PICALM,COPG2,SEC24B,RTN3,APP,CLU,APBA1,COPZ1,SNX4,ITPR1,MAP2K3,ECE1,ABCA7,SAR1A,SYK,COPB1,VDAC1,BIN1,COPG1,MIA3,PLCG2,AP1G1,EIF2S1,AP2A1,SEC24C,OSBP,IDE,AP2B1,AP4M1,LRP1,ADAM10,SORT1,AP3B2,SEC24A,VPS35,VPS26A,GGA1,SIGMAR1,COPB2,SEC24D,AP4B1,AP4E1,PSEN1,VPS29,GORASP1,SNX6
22,TMED9,PLG,VLDLR,TMED10,HSPA5,RAB1A,MFN2,SREBF2,APOE,PREB,NCSTN,HSPA9,CLU,TMED2,SEC23B,MAPK14,SEC13,GGA3,RTN4,ADAM17,ECE1,COPG2,AP4S1,APBA2,COPB1,GGA2,COPZ1,EIF2S1,SEC23A,APBA1,PICALM,ITPR2,SEC31A,SORL1,ARF6,SEC24B,SAR1B,ITPR1,BACE1,SAR1A,AP4M1,APP,MAPKAPK2,MIA3,ABCA7,COPE,VDAC1,IDE,AP2B1,SEC24D,LRP1,BIN1,SORT1,GGA1,SIGMAR1,RAB1B,PSEN1,ADAM10,VPS35,RTN3,PLCG2,AP3B2,VPS29,COPG1,AP1G1,VPS26A,AP4B1,COPB2,MAP2K3,GORASP1,AP4E1,OSBP,SNX6,SYK,SNX4,SEC24A,SEC24C,COPA,AP2A1,SEC16A
23,APOE,NCSTN,ADAM17,COPB1,AP4S1,RAB1A,ECE1,TMED9,COPE,TMED10,COPA,PREB,PLG,HSPA5,SEC23B,TMED2,SAR1B,SORL1,GGA3,GGA2,MAPK14,APBA2,VLDLR,MAPKAPK2,HSPA9,PICALM,SEC23A,SREBF2,ITPR2,RTN4,SEC24B,SEC16A,CLU,SEC13,SNX6,MIA3,SEC31A,ITPR1,EIF2S1,VPS29,APBA1,AP2B1,ARF6,LRP1,SAR1A,RTN3,VPS26A,APP,SYK,AP2A1,PSEN1,SEC24D,COPG2,GORASP1,VDAC1,MFN2,RAB1B,COPZ1,AP3B2,AP4E1,SORT1,SNX4,ADAM10,AP4B1,SEC24A,AP1G1,COPB2,PLCG2,AP4M1,ABCA7,GGA1,BIN1,MAP2K3,IDE,COPG1,SIGMAR1,VPS35,SEC24C,OSBP,BACE1
24,TMED10,COPA,APOE,HSPA9,VLDLR,HSPA5,RAB1A,SREBF2,GGA3,BACE1,ADAM17,NCSTN,SAR1B,ECE1,PREB,MAPK14,SEC23B,RTN4,PLG,COPB1,SEC31A,ITPR2,AP4S1,PICALM,CLU,MFN2,COPG2,APBA2,APBA1,SEC16A,COPE,SEC13,TMED2,EIF2S1,GGA2,RTN3,SNX6,TMED9,SORL1,MAPKAPK2,BIN1,COPZ1,AP2B1,SIGMAR1,APP,ITPR1,MIA3,SEC24D,LRP1,COPG1,VDAC1,VPS26A,SEC24C,GORASP1,MAP2K3,SEC24B,OSBP,AP4M1,ARF6,SYK,VPS35,ABCA7,SEC23A,RAB1B,IDE,AP2A1,PLCG2,AP4B1,AP4E1,AP1G1,SEC24A,VPS29,PSEN1,ADAM10,GGA1,SORT1,SNX4,SAR1A,COPB2,AP3B2
25,ECE1,MAPK14,PICALM,COPB1,GGA2,SEC31A,GGA3,HSPA5,NCSTN,PLG,RTN4,TMED9,PREB,COPA,SREBF2,APOE,TMED10,TMED2,APBA2,ARF6,ADAM17,VLDLR,SEC23B,SAR1B,SEC13,ITPR2,MAPKAPK2,HSPA9,BACE1,COPE,SEC16A,AP4S1,COPG2,EIF2S1,SEC24B,RAB1A,COPZ1,VDAC1,RAB1B,SNX6,LRP1,SEC23A,MIA3,SORL1,ABCA7,APP,SYK,SEC24C,VPS35,CLU,ITPR1,BIN1,SEC24D,SNX4,OSBP,AP3B2,AP4M1,IDE,SIGMAR1,AP4E1,GORASP1,PSEN1,PLCG2,MFN2,AP2B1,COPG1,AP1G1,APBA1,VPS29,COPB2,AP4B1,VPS26A,GGA1,SORT1,ADAM10,SAR1A,AP2A1,RTN3,MAP2K3,SEC24A
26,COPE,APOE,SAR1B,TMED2,SEC23B,TMED9,COPA,ADAM17,HSPA5,PREB,CLU,RAB1A,PLG,GGA2,TMED10,SORL1,MAPK14,GGA3,ECE1,BACE1,COPB1,SEC16A,SAR1A,APBA1,PICALM,SEC24B,COPZ1,AP4S1,NCSTN,RTN3,ARF6,VDAC1,SEC31A,MIA3,SYK,SNX6,MFN2,SEC13,AP2B1,EIF2S1,APP,PLCG2,AP4M1,LRP1,RAB1B,SIGMAR1,VPS29,SORT1,VPS35,APBA2,RTN4,AP1G1,VPS26A,ITPR2,SNX4,VLDLR,MAPKAPK2,IDE,GORASP1,SEC23A,SEC24D,AP4E1,SEC24C,COPB2,MAP2K3,ADAM10,HSPA9,SREBF2,PSEN1,COPG2,ITPR1,AP3B2,GGA1,ABCA7,SEC24A,OSBP,COPG1,AP4B1,AP2A1,BIN1
27,SEC23B,COPA,RAB1A,APOE,TMED2,TMED9,PLG,RTN4,HSPA5,SORL1,ADAM17,MAPK14,BACE1,GGA3,TMED10,SREBF2,COPE,RAB1B,ECE1,AP4S1,PREB,SEC23A,GGA2,APP,PICALM,APBA1,SEC31A,COPG2,COPB1,APBA2,VLDLR,ARF6,ITPR2,HSPA9,SEC24B,NCSTN,SEC16A,SEC13,EIF2S1,SNX6,SEC24D,MFN2,RTN3,BIN1,MAPKAPK2,SAR1A,SAR1B,LRP1,SNX4,AP2A1,AP1G1,VPS29,SIGMAR1,IDE,VPS35,MAP2K3,SEC24C,ABCA7,COPB2,GGA1,VDAC1,PLCG2,MIA3,SYK,COPZ1,AP3B2,SORT1,AP4B1,AP4M1,VPS26A,COPG1,CLU,GORASP1,ADAM10,AP2B1,ITPR1,SEC24A,OSBP,AP4E1,PSEN1
28,TMED9,PLG,HSPA5,HSPA9,ECE1,MAPK14,SEC23B,TMED2,VLDLR,APOE,GGA3,ADAM17,PREB,RTN4,SREBF2,SEC31A,COPA,AP4S1,NCSTN,MFN2,TMED10,MAPKAPK2,COPB1,GGA2,RAB1A,SAR1B,PICALM,SEC16A,COPG2,BACE1,SEC13,APBA2,ITPR2,COPE,RAB1B,ITPR1,COPZ1,SORL1,SAR1A,AP4M1,SIGMAR1,ARF6,EIF2S1,SEC23A,SEC24B,MIA3,VDAC1,ABCA7,VPS35,IDE,PSEN1,AP4E1,APP,BIN1,MAP2K3,SEC24D,OSBP,GGA1,AP3B2,AP2A1,ADAM10,AP4B1,SNX4,CLU,COPG1,GORASP1,COPB2,SNX6,SEC24A,SEC24C,VPS29,APBA1,LRP1,RTN3,AP1G1,PLCG2,SYK,SORT1,AP2B1,VPS26A
29,TMED2,PLG,SEC31A,HSPA5,PREB,RAB1A,SAR1B,VLDLR,PICALM,ECE1,TMED10,MAPK14,APOE,SEC23B,ITPR2,GGA2,GGA3,MAPKAPK2,HSPA9,ADAM17,RTN4,SORL1,TMED9,SREBF2,COPA,SAR1A,SEC24B,BACE1,NCSTN,EIF2S1,SEC23A,APBA2,AP4S1,COPB1,SEC13,RAB1B,CLU,SEC16A,APP,SEC24D,VDAC1,RTN3,COPZ1,ITPR1,COPE,LRP1,SIGMAR1,SORT1,APBA1,VPS26A,MFN2,SEC24C,PLCG2,COPG2,VPS29,IDE,MIA3,GGA1,AP4E1,ARF6,MAP2K3,SYK,BIN1,AP1G1,COPG1,AP2A1,SEC24A,AP4M1,PSEN1,AP4B1,VPS35,ABCA7,AP3B2,ADAM10,AP2B1,SNX4,SNX6,COPB2,GORASP1,OSBP
