source,target,A,B_coef
TMED2,TMED10,0.9998923693368137,0.3284174335131929
APOE,CLU,0.999767991224582,0.30921258315605127
SREBF2,PSEN1,0.9996617697538163,-0.29978613513019414
ITPR2,ADAM17,0.9991844254047267,0.27777004402260735
SIGMAR1,PSEN1,0.9990641463626919,0.2743278793072347
OSBP,SEC24D,0.9989615052856196,0.2717235992501192
MAPKAPK2,SYK,0.9987022289548434,0.26614521132149593
APBA1,AP4B1,0.996560062393591,0.24172140194094463
CLU,PLG,0.9956983671655857,0.23611124219881163
VPS29,VPS26A,0.9944001706332132,0.2294850896182604
AP4M1,SREBF2,0.9939894552910089,0.22770528050063749
SEC24C,SEC23A,0.9934999769805742,0.22573570801191029
LRP1,SORL1,0.9932060592237044,0.22462267504208355
SEC13,PICALM,0.9929942067109677,0.22384968526021437
SEC24A,PLG,0.9922472767389183,0.22129820442396986
VPS35,VPS26A,0.9921853195861585,0.2210976458710299
VPS26A,PREB,0.9918486015659186,-0.22003452441777233
SEC16A,PREB,0.9916574873855346,0.2194503332284003
IDE,PSEN1,0.9908956408076808,-0.21724639727208414
SEC24C,SIGMAR1,0.9906886082627199,0.21667904241728872
SEC23B,SIGMAR1,0.9896765266962695,0.21407394712894426
HSPA5,APBA2,0.9894518888371624,-0.21353010837436837
SEC23B,SEC24C,0.98943789297169,0.21349660523574637
COPB1,PREB,0.9881181007630798,0.21051965140512205
APOE,APP,0.9877133104379422,0.2096718989253173
SEC24B,VLDLR,0.987340041726283,0.2089142594949236
COPB1,COPZ1,0.9871657521752935,0.20856801878784245
ABCA7,PSEN1,0.9869553420003299,-0.20815615227327994
SEC16A,ABCA7,0.9846449961961173,0.20402099411584046
ECE1,PICALM,0.9840797170222808,-0.20310282379410644
TMED9,TMED2,0.9831925207165118,0.20172452420888892
AP4S1,SEC24A,0.9829973796004479,0.20143097452747646
SREBF2,APBA2,0.9824548585711035,0.20063193318218386
ITPR1,SEC24A,0.982453559237486,-0.20063004877213234
SEC16A,GORASP1,0.9801672856642557,-0.19750976108301335
APBA1,GORASP1,0.9801558092190944,0.19749500598997358
GGA3,GORASP1,0.9799543153842583,0.19723730135428055
TMED10,COPZ1,0.9798040160646925,0.19704671996251852
MAPK14,OSBP,0.9777943940395595,0.19462386597872433
COPB2,COPZ1,0.9777595023339398,0.1945837221489374
COPG2,AP4B1,0.9770760425106816,0.1938095484851565
MIA3,PREB,0.9766507838704483,0.1933391434469889
