source,target,A,B_coef
APOE,APP,0.9793166872691996,0.19643819609225385
APP,GGA1,0.9310647073742804,0.1650790125345809
SNX4,PLCG2,0.7914503218359513,-0.13334224588346114
LRP1,COPE,0.6221072787149087,0.11246255506176377
COPE,VDAC1,0.5709316855607326,0.10714133537830471
BACE1,SEC23B,0.5390776074455694,0.10391574654293427
PLG,VDAC1,0.5321360917003604,-0.10321804521742617
SNX4,APP,0.5288591708403063,-0.10288912822647799
ADAM17,BACE1,0.5122035581649735,0.10122059822811445
BACE1,AP4B1,0.5043232111395306,-0.1004323318879676
RTN4,VDAC1,0.4966351786840414,0.09966351278872176
COPA,BACE1,0.4829373517709427,0.09829307237839752
APP,AP4B1,0.4696018199487916,0.0969564284111602
SNX4,SEC24B,0.4654564799951375,-0.09654013631042171
APOE,MAP2K3,0.452123433303477,-0.09519763016898442
CLU,AP4B1,0.4502226404556118,0.09500572053841391
ADAM10,VDAC1,0.4499303645773012,-0.09497619863336677
ADAM17,COPA,0.44415491888587516,0.09439209484121636
CLU,PLCG2,0.44350503596615304,0.09432627588547542
AP4B1,TMED9,0.4378440512506211,-0.09375208748312121
ADAM17,SEC23B,0.419169842889148,0.0918454451295844
VPS29,MIA3,0.40242085289152396,0.09011529249827166
COPE,MIA3,0.3977578410752322,0.08962959397063504
APOE,RAB1A,0.38500477430581426,-0.08829103075819296
RTN4,BACE1,0.3777834725605182,-0.08752582651408956
COPA,SEC23B,0.36259747935814846,0.08589729975439396
SNX4,APBA2,0.35330797563593236,0.08488674883099814
BACE1,TMED9,0.3477688779486807,0.08427847836302416
APOE,SNX4,0.3265643403905638,-0.08190586325812997
RTN4,MIA3,0.31888839901303306,-0.0810278756098992
MAP2K3,SEC24B,0.2984147175748094,0.07862854312664655
RAB1B,MIA3,0.2922160852023337,0.07788386760962981
CLU,GGA2,0.28023552358566306,0.0764176590713601
SEC24B,MFN2,0.2773398630718038,0.07605761645928368
PLCG2,SEC16A,0.27683760237102245,-0.07599493119840138
LRP1,MIA3,0.27286716807914274,0.07549689849274352
APOE,GGA1,0.26309772572639045,0.07425175649568941
SEC24C,RAB1A,0.2624745317398677,-0.07417133586323975
GGA1,SEC13,0.2543622754321027,0.07311299184319181
APOE,RAB1B,0.252921585907516,-0.07292273379819104
COPA,VPS29,0.22960167439226364,-0.06973595674982158
NCSTN,VDAC1,0.22617728457420133,0.06924940848145886
SEC16A,SNX6,0.22351145407052786,0.06886701924484853
SEC24B,IDE,0.2063941838805339,0.06633002424034042
SEC24C,COPE,0.20126644517555278,0.06554005528193979
SNX4,SEC24C,0.2008085196637742,-0.06546878121210986
MFN2,HSPA9,0.19775352051913553,0.06499013794234547
VDAC1,AP1G1,0.17935274643497454,-0.06198152886542016
RAB1A,SEC24D,0.17860320015756145,-0.061854007019049154
APOE,SORT1,0.16490351384918253,-0.059445331696426656
LRP1,SNX6,0.16444674691446626,-0.05936231767106648
RAB1B,SEC24D,0.1614248867856584,-0.05880839448648617
COPA,COPB2,0.15727176741900903,0.05803326967032066
