ordering,pos1,pos2,pos3,pos4,pos5,pos6,pos7,pos8,pos9,pos10,pos11,pos12,pos13,pos14,pos15,pos16,pos17,pos18,pos19,pos20,pos21,pos22,pos23,pos24,pos25,pos26,pos27,pos28,pos29,pos30,pos31,pos32,pos33,pos34,pos35,pos36,pos37,pos38,pos39,pos40,pos41,pos42,pos43,pos44,pos45,pos46,pos47,pos48,pos49,pos50,pos51,pos52,pos53,pos54,pos55,pos56,pos57,pos58,pos59,pos60,pos61,pos62,pos63,pos64,pos65,pos66,pos67,pos68,pos69,pos70,pos71,pos72,pos73,pos74,pos75,pos76,pos77,pos78,pos79,pos80
23,SORT1,VPS35,APBA1,PLCG2,COPB2,PSEN1,AP4S1,GGA1,TMED2,SYK,SEC24D,COPA,GGA2,COPZ1,SIGMAR1,COPG1,NCSTN,RAB1B,SEC24C,MAP2K3,IDE,MIA3,SEC23B,AP4B1,OSBP,RTN3,PICALM,GORASP1,SAR1B,ABCA7,SAR1A,SEC16A,PLG,ARF6,SREBF2,TMED10,MFN2,ECE1,CLU,AP4E1,HSPA9,COPG2,HSPA5,APBA2,SEC24B,SEC31A,RTN4,VPS29,SEC13,GGA3,SNX6,COPB1,EIF2S1,AP1G1,MAPK14,ITPR1,SNX4,AP4M1,SEC23A,MAPKAPK2,COPE,ADAM17,SORL1,BACE1,LRP1,VLDLR,BIN1,SEC24A,ADAM10,RAB1A,VDAC1,APP,ITPR2,APOE,AP2A1,AP2B1,PREB,AP3B2,VPS26A,TMED9
24,GORASP1,MAP2K3,GGA1,COPB1,COPG1,AP4E1,GGA3,SEC24B,TMED10,AP4S1,VPS35,SYK,APBA1,SAR1B,RAB1B,SAR1A,SEC24D,VPS29,PLG,MAPK14,ABCA7,COPE,BIN1,SIGMAR1,NCSTN,SEC23A,SEC13,PLCG2,RTN3,SEC24C,AP4B1,SNX6,IDE,BACE1,OSBP,SEC16A,SEC23B,SEC31A,SNX4,VLDLR,SORL1,CLU,PICALM,ARF6,MIA3,VPS26A,COPA,AP4M1,COPG2,ITPR1,ECE1,COPZ1,ADAM10,HSPA5,LRP1,TMED2,HSPA9,SREBF2,APBA2,SORT1,VDAC1,SEC24A,MAPKAPK2,GGA2,AP1G1,PSEN1,COPB2,MFN2,APOE,RTN4,RAB1A,PREB,AP2A1,AP2B1,EIF2S1,APP,ADAM17,TMED9,AP3B2,ITPR2
25,OSBP,SAR1A,MAPK14,COPB1,SNX6,AP4E1,SEC24B,SEC16A,GORASP1,SYK,MAP2K3,SORL1,NCSTN,VPS35,EIF2S1,TMED2,AP4S1,PLCG2,SEC24D,SEC23B,SREBF2,SEC24C,APBA2,VDAC1,SORT1,HSPA5,APBA1,COPZ1,SEC13,RAB1B,RTN4,COPG1,PLG,VPS26A,SAR1B,ABCA7,SNX4,SIGMAR1,SEC31A,BACE1,HSPA9,TMED10,ECE1,PSEN1,GGA3,COPG2,MFN2,ITPR1,BIN1,ARF6,ADAM10,SEC23A,COPB2,VLDLR,VPS29,AP4B1,IDE,COPA,CLU,AP4M1,AP1G1,PICALM,LRP1,APP,GGA1,MIA3,MAPKAPK2,ADAM17,GGA2,COPE,ITPR2,PREB,APOE,TMED9,RAB1A,AP2B1,AP3B2,RTN3,AP2A1,SEC24A
26,APBA1,SEC23B,SAR1B,SORL1,SNX6,COPE,SIGMAR1,ADAM10,AP4B1,VLDLR,APBA2,PLG,COPG1,PSEN1,SAR1A,MAPK14,IDE,MIA3,COPA,AP4S1,PICALM,SEC24D,SYK,SEC31A,VPS35,RAB1A,EIF2S1,HSPA5,SEC24C,MAP2K3,COPG2,SEC23A,COPZ1,BACE1,COPB1,ABCA7,SEC24A,PLCG2,TMED10,GORASP1,OSBP,RAB1B,NCSTN,CLU,SREBF2,LRP1,SORT1,RTN3,GGA2,SEC13,AP4M1,GGA1,RTN4,VPS26A,TMED2,SEC24B,AP1G1,HSPA9,ECE1,ITPR1,AP4E1,VDAC1,MFN2,COPB2,BIN1,ADAM17,ARF6,SNX4,ITPR2,PREB,APP,MAPKAPK2,VPS29,APOE,AP2B1,SEC16A,AP3B2,AP2A1,GGA3,TMED9
27,SEC16A,MIA3,SNX4,SIGMAR1,VDAC1,BACE1,SORT1,EIF2S1,AP4B1,VPS35,NCSTN,APBA2,GGA1,SNX6,AP4E1,COPZ1,SYK,MAPK14,COPB1,SORL1,PLCG2,SEC24B,COPB2,CLU,COPA,SEC13,ECE1,RTN4,SEC24D,COPG1,SAR1B,ABCA7,MFN2,COPE,COPG2,APBA1,TMED2,HSPA5,AP4S1,GGA3,MAP2K3,VLDLR,TMED10,GGA2,SEC24C,IDE,PLG,VPS29,OSBP,GORASP1,SEC23A,PICALM,SEC23B,ARF6,AP1G1,SEC31A,SAR1A,MAPKAPK2,SREBF2,SEC24A,RAB1A,LRP1,RTN3,APP,VPS26A,PREB,BIN1,HSPA9,RAB1B,ADAM10,PSEN1,TMED9,AP4M1,AP2B1,ADAM17,AP3B2,ITPR1,AP2A1,APOE,ITPR2
28,TMED10,TMED2,SAR1B,SNX6,PSEN1,COPB1,SEC24D,AP4B1,BIN1,SREBF2,GGA3,GGA1,COPA,ABCA7,SORL1,RAB1B,VPS35,APBA1,MAPK14,AP4S1,RTN4,SEC13,ECE1,SNX4,COPG1,EIF2S1,HSPA5,GORASP1,RTN3,VPS29,SIGMAR1,SEC16A,GGA2,NCSTN,SEC24A,PLG,BACE1,MAP2K3,SEC24C,VLDLR,VDAC1,COPG2,SEC31A,IDE,AP4E1,SAR1A,COPB2,PLCG2,AP4M1,SEC23B,RAB1A,SYK,SEC24B,APBA2,LRP1,PICALM,MIA3,ARF6,MFN2,SORT1,OSBP,ITPR2,VPS26A,APOE,ADAM17,HSPA9,COPZ1,AP1G1,CLU,SEC23A,ADAM10,AP2A1,PREB,TMED9,AP3B2,APP,MAPKAPK2,ITPR1,AP2B1,COPE
29,COPZ1,SAR1A,SIGMAR1,OSBP,MAP2K3,BACE1,SEC13,GGA1,VPS35,EIF2S1,IDE,AP4B1,SEC24C,SEC16A,SEC31A,CLU,SEC24D,COPG1,COPA,ADAM17,NCSTN,AP4S1,TMED2,PLCG2,GORASP1,SYK,RAB1B,COPB1,VDAC1,PLG,SORT1,COPE,APBA2,SNX4,COPG2,GGA2,HSPA5,GGA3,TMED10,SEC24A,SEC23B,SEC24B,PICALM,SEC23A,ABCA7,ARF6,MIA3,AP1G1,LRP1,MAPK14,SORL1,SAR1B,HSPA9,ECE1,RTN3,AP4M1,APBA1,SNX6,AP4E1,PSEN1,PREB,RTN4,ADAM10,VLDLR,VPS26A,BIN1,VPS29,MAPKAPK2,SREBF2,RAB1A,APOE,COPB2,ITPR2,MFN2,AP2A1,AP2B1,ITPR1,TMED9,APP,AP3B2
30,GGA1,COPZ1,APBA1,BACE1,SIGMAR1,SEC31A,AP4S1,SEC13,BIN1,COPA,TMED2,ADAM17,SEC24C,SAR1B,COPB1,PLG,GORASP1,MAP2K3,VDAC1,NCSTN,COPG2,SYK,AP4E1,COPE,PLCG2,SORL1,COPB2,SAR1A,TMED10,PSEN1,SEC24D,SEC23B,LRP1,ABCA7,ARF6,APBA2,MFN2,RAB1B,ECE1,COPG1,SEC24B,SEC16A,SNX6,GGA3,AP4B1,VPS35,GGA2,PICALM,OSBP,HSPA9,MAPK14,SNX4,EIF2S1,SORT1,MAPKAPK2,IDE,RTN4,HSPA5,RAB1A,VPS26A,ITPR1,AP4M1,VPS29,SEC24A,AP1G1,APP,CLU,PREB,ITPR2,SEC23A,APOE,AP2B1,RTN3,MIA3,SREBF2,AP2A1,TMED9,ADAM10,AP3B2,VLDLR
31,SREBF2,SAR1B,VDAC1,BIN1,PLCG2,ECE1,SEC23A,SAR1A,TMED10,PLG,MAP2K3,RTN3,COPB2,COPA,IDE,TMED2,SORL1,GGA2,RAB1B,COPB1,RTN4,CLU,ABCA7,NCSTN,COPG1,VLDLR,AP4E1,GORASP1,SYK,SEC24C,SEC13,SEC24B,SORT1,EIF2S1,APBA1,PICALM,SNX4,COPG2,AP4B1,APBA2,VPS35,AP4S1,PREB,ADAM17,HSPA5,OSBP,PSEN1,SEC23B,MIA3,COPZ1,SIGMAR1,SEC16A,SEC31A,COPE,BACE1,RAB1A,AP4M1,LRP1,ADAM10,GGA3,VPS26A,MFN2,HSPA9,ARF6,SEC24D,SEC24A,AP2A1,MAPKAPK2,AP1G1,ITPR1,SNX6,APP,AP3B2,AP2B1,GGA1,VPS29,APOE,TMED9,MAPK14,ITPR2
32,PLG,SAR1A,COPG2,SEC23A,GGA2,GGA1,OSBP,SEC16A,COPB1,SEC13,AP4B1,ABCA7,SEC24D,APBA2,TMED10,SAR1B,SNX4,VPS35,ARF6,BACE1,APBA1,GORASP1,HSPA5,VPS26A,SIGMAR1,NCSTN,AP4S1,SYK,PSEN1,IDE,SORT1,ECE1,COPZ1,AP4E1,COPA,HSPA9,SEC24B,VLDLR,PLCG2,COPG1,MIA3,RAB1B,SEC23B,TMED2,SEC31A,MAP2K3,MFN2,MAPKAPK2,MAPK14,RTN4,SREBF2,COPB2,RAB1A,EIF2S1,ADAM17,CLU,AP4M1,APP,BIN1,SEC24C,COPE,ITPR1,SEC24A,LRP1,PREB,AP2A1,ITPR2,ADAM10,PICALM,AP1G1,APOE,SORL1,GGA3,RTN3,TMED9,SNX6,VDAC1,AP3B2,VPS29,AP2B1
33,MIA3,AP4B1,SEC23B,COPE,MAPK14,COPB1,GORASP1,MAP2K3,AP4E1,VPS35,IDE,SORL1,BACE1,ABCA7,SORT1,PLCG2,GGA1,SAR1A,SYK,PLG,TMED10,SIGMAR1,SEC13,COPB2,SAR1B,SEC16A,COPG2,VLDLR,GGA3,AP4S1,TMED2,COPG1,RAB1B,SEC24C,SEC23A,SEC24D,GGA2,HSPA9,SEC31A,PSEN1,VPS26A,COPA,APBA2,OSBP,ADAM17,RTN4,NCSTN,CLU,ARF6,PICALM,SREBF2,EIF2S1,PREB,COPZ1,SNX4,MFN2,MAPKAPK2,ADAM10,AP1G1,RAB1A,APOE,SNX6,BIN1,SEC24A,HSPA5,VDAC1,APBA1,RTN3,ECE1,LRP1,ITPR1,SEC24B,ITPR2,APP,AP2A1,VPS29,TMED9,AP2B1,AP3B2,AP4M1
34,VDAC1,SORT1,TMED2,APBA1,SEC24C,GGA1,COPG1,MIA3,SNX6,NCSTN,SEC23B,BACE1,SAR1A,SORL1,RAB1B,SEC16A,PLG,SNX4,TMED10,MAP2K3,COPB1,IDE,PLCG2,VLDLR,GORASP1,PSEN1,GGA2,SEC23A,SEC24D,EIF2S1,MAPK14,SEC13,VPS35,ABCA7,SYK,SAR1B,RTN4,COPZ1,AP4E1,SEC31A,COPB2,HSPA5,SEC24B,APBA2,BIN1,AP4B1,ITPR1,COPG2,AP4M1,SIGMAR1,APP,AP4S1,MAPKAPK2,GGA3,HSPA9,AP1G1,SEC24A,ECE1,ARF6,ITPR2,PREB,PICALM,COPE,SREBF2,VPS29,OSBP,LRP1,COPA,MFN2,RAB1A,RTN3,AP2A1,ADAM10,VPS26A,CLU,TMED9,APOE,AP3B2,ADAM17,AP2B1
35,SEC24C,MAPK14,COPA,PLCG2,GORASP1,OSBP,APBA2,BACE1,NCSTN,AP4S1,COPZ1,COPG1,SEC23B,COPB1,PLG,SAR1B,SYK,SEC16A,APBA1,HSPA5,SNX6,TMED10,MAP2K3,MIA3,GGA2,SIGMAR1,TMED2,SORL1,IDE,PSEN1,CLU,SAR1A,RTN4,ABCA7,GGA1,ECE1,AP4E1,AP4B1,SEC24A,PICALM,RTN3,SORT1,HSPA9,SEC23A,SREBF2,VPS26A,SEC24D,APP,EIF2S1,MFN2,AP4M1,VPS35,COPG2,RAB1B,SEC31A,SEC13,ADAM17,COPE,BIN1,LRP1,SNX4,GGA3,AP1G1,VPS29,SEC24B,ADAM10,ITPR2,VLDLR,ITPR1,APOE,COPB2,ARF6,TMED9,RAB1A,AP2B1,MAPKAPK2,AP3B2,VDAC1,PREB,AP2A1
36,SORT1,SAR1B,RAB1B,SEC24D,GORASP1,IDE,SEC23A,SEC16A,RTN3,COPA,PLG,SYK,NCSTN,CLU,SIGMAR1,LRP1,TMED2,AP4S1,MAP2K3,ABCA7,VPS35,TMED10,AP4B1,BACE1,GGA2,RTN4,OSBP,APBA1,RAB1A,SREBF2,SEC24A,MIA3,PLCG2,HSPA9,APBA2,EIF2S1,MFN2,COPB1,COPE,AP4E1,SAR1A,SEC24C,HSPA5,COPG2,COPG1,SNX4,GGA3,ECE1,SEC13,AP1G1,COPZ1,AP4M1,PICALM,VLDLR,MAPK14,COPB2,GGA1,SNX6,SEC31A,SEC23B,BIN1,ADAM17,APP,MAPKAPK2,PSEN1,ARF6,SORL1,VPS29,ADAM10,VDAC1,AP2B1,TMED9,AP3B2,ITPR2,SEC24B,VPS26A,PREB,ITPR1,APOE,AP2A1
37,SEC13,SEC31A,VDAC1,COPB1,AP4B1,SEC24D,SAR1A,GORASP1,OSBP,SNX6,COPE,SEC16A,PLG,PICALM,COPG1,MAP2K3,BIN1,AP4S1,APBA1,ARF6,COPZ1,PSEN1,EIF2S1,COPG2,TMED2,SIGMAR1,BACE1,MAPKAPK2,IDE,COPA,SAR1B,SYK,APBA2,GGA2,ECE1,SORL1,VLDLR,GGA3,CLU,GGA1,RAB1B,TMED10,RTN4,ABCA7,AP4E1,NCSTN,SREBF2,SNX4,SEC23A,VPS29,HSPA5,MFN2,COPB2,PLCG2,SORT1,AP1G1,SEC24C,MIA3,ADAM17,AP4M1,ADAM10,HSPA9,SEC23B,MAPK14,APP,RTN3,SEC24B,VPS35,LRP1,ITPR1,ITPR2,APOE,PREB,VPS26A,SEC24A,RAB1A,AP2B1,AP2A1,AP3B2,TMED9
38,SEC24A,LRP1,PLG,COPG1,RTN4,GGA2,TMED10,SEC24B,SAR1A,SEC24D,MAP2K3,SEC23B,COPB1,NCSTN,APBA2,VLDLR,ABCA7,GGA1,AP4E1,COPB2,GORASP1,SEC31A,COPG2,AP4B1,MAPK14,SORL1,RAB1B,BACE1,SEC16A,MFN2,PLCG2,VPS26A,MIA3,SYK,AP4S1,SEC24C,COPA,VPS35,SIGMAR1,ADAM10,ECE1,SAR1B,COPZ1,AP4M1,SEC23A,PSEN1,SNX6,HSPA5,GGA3,TMED2,COPE,SREBF2,IDE,AP1G1,BIN1,ARF6,RAB1A,SORT1,ITPR1,OSBP,EIF2S1,APBA1,SNX4,HSPA9,MAPKAPK2,ADAM17,PICALM,CLU,AP2B1,SEC13,VPS29,APOE,ITPR2,APP,RTN3,AP2A1,TMED9,PREB,VDAC1,AP3B2
39,COPB1,ECE1,SYK,VDAC1,APBA1,SAR1B,GGA1,NCSTN,PLCG2,COPE,SEC24B,COPG2,MAP2K3,COPG1,PLG,SORL1,SEC13,GGA2,MIA3,SEC24C,SEC24D,MAPK14,SORT1,SEC16A,VPS29,SEC23B,SIGMAR1,AP4S1,TMED2,AP4E1,SAR1A,VPS35,COPZ1,CLU,GGA3,ADAM10,EIF2S1,GORASP1,SNX6,ADAM17,BACE1,SREBF2,AP4M1,COPB2,ARF6,IDE,SNX4,ABCA7,RAB1A,HSPA9,VLDLR,SEC23A,BIN1,SEC31A,SEC24A,PSEN1,MAPKAPK2,RTN4,HSPA5,AP4B1,TMED10,VPS26A,OSBP,ITPR2,ITPR1,APBA2,AP1G1,COPA,PICALM,AP3B2,LRP1,MFN2,PREB,AP2B1,APP,TMED9,AP2A1,RAB1B,RTN3,APOE
40,SAR1B,APBA2,SNX6,COPG2,SEC24C,MAP2K3,SEC31A,PSEN1,COPE,SORT1,OSBP,GGA2,RTN4,SAR1A,ABCA7,SEC24A,AP4B1,APBA1,COPG1,MAPK14,GORASP1,SORL1,SEC24B,TMED10,COPB2,COPA,SEC24D,COPB1,SEC13,TMED2,ECE1,BACE1,AP4E1,SIGMAR1,IDE,SEC16A,SNX4,GGA1,VLDLR,COPZ1,VPS26A,PLG,SEC23B,PLCG2,HSPA5,AP1G1,LRP1,MFN2,RAB1B,SEC23A,HSPA9,AP4M1,VPS35,ARF6,RTN3,ADAM10,VDAC1,AP4S1,MIA3,NCSTN,PICALM,EIF2S1,BIN1,APP,GGA3,VPS29,RAB1A,ADAM17,ITPR2,MAPKAPK2,CLU,SYK,APOE,AP2B1,TMED9,PREB,ITPR1,SREBF2,AP2A1,AP3B2
41,SEC23A,OSBP,BIN1,SAR1B,RAB1B,COPG2,BACE1,SORL1,COPB1,VDAC1,SEC16A,SREBF2,RTN3,AP4E1,SEC24D,SYK,PLG,COPG1,MAP2K3,ABCA7,MIA3,COPA,GORASP1,TMED10,SORT1,APBA1,CLU,VPS26A,AP4B1,SEC31A,PLCG2,RTN4,GGA1,IDE,ECE1,PICALM,VLDLR,EIF2S1,PSEN1,AP4S1,SNX4,MAPK14,GGA2,COPB2,COPE,GGA3,SAR1A,AP4M1,SEC13,SIGMAR1,SEC23B,COPZ1,HSPA5,ADAM10,ADAM17,TMED2,NCSTN,HSPA9,APBA2,AP1G1,SEC24A,SEC24C,MAPKAPK2,MFN2,RAB1A,ITPR2,ARF6,ITPR1,LRP1,VPS35,SEC24B,APP,TMED9,AP3B2,SNX6,AP2A1,PREB,VPS29,AP2B1,APOE
42,NCSTN,COPG1,LRP1,TMED10,APBA1,SYK,PREB,RAB1B,SEC16A,COPZ1,IDE,TMED2,EIF2S1,SAR1A,SEC24B,BACE1,ABCA7,HSPA9,MAPK14,PLG,RTN4,COPA,AP4E1,AP4S1,MIA3,OSBP,COPB1,GGA1,GORASP1,SAR1B,MAP2K3,SIGMAR1,SEC24C,SEC23A,SEC24D,VPS29,GGA2,SEC31A,VPS26A,PLCG2,SEC24A,ECE1,HSPA5,COPE,SREBF2,COPB2,COPG2,APBA2,SORL1,AP4B1,ARF6,MFN2,SNX6,PICALM,AP1G1,SNX4,AP4M1,SEC23B,RAB1A,ADAM10,VLDLR,SORT1,ADAM17,BIN1,ITPR1,VDAC1,GGA3,VPS35,ITPR2,SEC13,TMED9,APOE,MAPKAPK2,AP2B1,AP2A1,PSEN1,CLU,AP3B2,RTN3,APP
43,SEC24C,COPG2,COPE,SORT1,PLCG2,COPB1,SYK,SORL1,CLU,VLDLR,MAPK14,SEC23A,TMED2,SIGMAR1,IDE,SEC31A,SAR1B,GORASP1,PLG,NCSTN,MAP2K3,TMED10,RTN4,GGA1,SEC16A,SEC23B,OSBP,COPA,COPG1,BACE1,AP4S1,SAR1A,ECE1,GGA2,VPS26A,ADAM10,PSEN1,SEC24D,VPS35,SNX6,SREBF2,RAB1A,HSPA9,COPB2,EIF2S1,APBA2,COPZ1,SEC24A,AP4E1,RTN3,AP4B1,SEC24B,SEC13,HSPA5,MIA3,MFN2,ARF6,SNX4,PICALM,BIN1,RAB1B,MAPKAPK2,GGA3,APP,VPS29,ITPR2,VDAC1,AP1G1,ADAM17,TMED9,LRP1,AP4M1,APBA1,ABCA7,AP2B1,PREB,AP2A1,APOE,ITPR1,AP3B2
44,SEC24C,COPE,SORT1,COPZ1,TMED10,SYK,GORASP1,EIF2S1,MAP2K3,SAR1A,GGA1,PLCG2,COPG1,MFN2,OSBP,AP4E1,SEC13,MIA3,BACE1,GGA2,NCSTN,COPA,ABCA7,SORL1,SAR1B,ARF6,RAB1B,SEC16A,TMED2,VPS35,AP4S1,APBA1,MAPK14,CLU,IDE,AP4B1,SEC24B,APBA2,SIGMAR1,COPB2,PLG,COPG2,SEC23B,ECE1,SEC24D,PICALM,AP4M1,AP1G1,VLDLR,HSPA5,SNX4,SREBF2,SEC31A,VPS29,RAB1A,VPS26A,GGA3,SEC23A,COPB1,RTN4,BIN1,MAPKAPK2,ADAM17,ADAM10,SEC24A,HSPA9,SNX6,RTN3,VDAC1,TMED9,LRP1,APOE,ITPR2,PREB,AP2A1,APP,PSEN1,AP3B2,AP2B1,ITPR1
45,COPB2,OSBP,ECE1,VPS35,SAR1B,SEC24C,PLCG2,SEC13,PLG,NCSTN,COPA,TMED2,SEC31A,SIGMAR1,MAPK14,APBA1,APBA2,BACE1,AP4E1,SEC16A,COPG1,SEC24A,MAP2K3,EIF2S1,COPG2,SEC24D,GGA1,IDE,AP4M1,TMED10,SREBF2,ABCA7,GGA2,VPS26A,RAB1B,RTN4,VPS29,AP4S1,COPB1,COPE,HSPA9,HSPA5,SEC23B,SORL1,AP4B1,MIA3,SNX4,CLU,GORASP1,SYK,VDAC1,SAR1A,SORT1,SEC23A,SEC24B,VLDLR,ITPR1,BIN1,SNX6,MFN2,ADAM10,PSEN1,COPZ1,RTN3,PICALM,PREB,APP,ITPR2,AP2A1,RAB1A,ARF6,GGA3,AP1G1,LRP1,MAPKAPK2,ADAM17,AP3B2,APOE,AP2B1,TMED9
46,RAB1B,BACE1,APBA1,SEC13,ECE1,HSPA5,AP4E1,COPA,MIA3,SIGMAR1,SORT1,COPB2,SAR1A,TMED10,VPS29,ABCA7,IDE,APBA2,NCSTN,HSPA9,SNX4,EIF2S1,TMED2,PSEN1,MAP2K3,COPB1,COPG2,SEC31A,GORASP1,VLDLR,RTN4,AP4S1,SAR1B,AP4B1,PLG,GGA1,SYK,SEC16A,PLCG2,GGA2,CLU,SEC24D,SEC24A,COPZ1,SNX6,MAPK14,OSBP,SEC23B,PICALM,MFN2,VDAC1,COPE,ARF6,AP4M1,SEC23A,RTN3,VPS26A,COPG1,SEC24B,LRP1,ITPR1,BIN1,SEC24C,VPS35,AP2B1,SORL1,SREBF2,APP,APOE,ADAM10,GGA3,ADAM17,PREB,MAPKAPK2,AP1G1,AP2A1,RAB1A,AP3B2,ITPR2,TMED9
47,AP4E1,ARF6,ECE1,COPA,AP4B1,SAR1A,SEC24C,OSBP,BIN1,AP4S1,TMED10,COPB1,ADAM17,GGA3,PLCG2,RTN4,EIF2S1,GGA1,IDE,SIGMAR1,GGA2,TMED2,SREBF2,AP1G1,MAPK14,PLG,SAR1B,SYK,VPS35,SEC16A,PSEN1,AP4M1,MIA3,SEC23B,COPG2,COPB2,SEC24D,COPZ1,MAP2K3,SEC31A,APBA2,SORL1,SEC23A,SEC24A,VLDLR,SNX4,MFN2,VPS26A,HSPA5,COPG1,VDAC1,NCSTN,RAB1B,SNX6,BACE1,APBA1,SEC24B,VPS29,ABCA7,HSPA9,LRP1,ADAM10,GORASP1,CLU,PICALM,RTN3,COPE,MAPKAPK2,APOE,ITPR2,SEC13,ITPR1,RAB1A,SORT1,AP2B1,APP,TMED9,AP3B2,PREB,AP2A1
48,GGA1,OSBP,IDE,RAB1B,LRP1,APBA2,COPE,SAR1A,SEC23B,COPB1,ABCA7,AP4E1,NCSTN,SEC24B,SEC16A,SAR1B,MIA3,TMED10,SYK,COPZ1,AP4B1,BACE1,GORASP1,PLCG2,SEC24C,VDAC1,COPG1,SEC13,SNX6,MAPK14,RTN4,PSEN1,SIGMAR1,SEC24D,AP4S1,SEC31A,PLG,GGA2,SREBF2,EIF2S1,VPS26A,VPS35,MAP2K3,SNX4,COPB2,RAB1A,SORT1,RTN3,COPG2,APBA1,ECE1,AP1G1,TMED2,HSPA5,COPA,SORL1,ITPR1,ARF6,APOE,SEC24A,MFN2,BIN1,VPS29,GGA3,PICALM,CLU,SEC23A,MAPKAPK2,ADAM10,AP4M1,VLDLR,AP3B2,APP,ITPR2,HSPA9,ADAM17,TMED9,AP2B1,AP2A1,PREB
49,AP4S1,HSPA5,COPB2,APBA1,MIA3,VDAC1,VPS35,EIF2S1,SEC13,SAR1B,SEC16A,GGA1,SORL1,SYK,MAPK14,GORASP1,SIGMAR1,OSBP,ARF6,BACE1,SEC24C,COPG2,NCSTN,COPE,ABCA7,RTN3,RTN4,SEC24A,IDE,SNX4,PLG,SAR1A,ECE1,SEC23A,SORT1,CLU,AP4M1,SEC23B,SEC24D,COPZ1,MFN2,TMED10,VPS29,COPA,GGA2,VLDLR,APBA2,SREBF2,RAB1A,AP4E1,VPS26A,LRP1,RAB1B,SNX6,GGA3,SEC31A,AP4B1,MAP2K3,TMED2,HSPA9,ADAM17,COPB1,AP1G1,SEC24B,ITPR1,COPG1,BIN1,PREB,APP,PICALM,APOE,PLCG2,MAPKAPK2,ITPR2,AP3B2,PSEN1,ADAM10,TMED9,AP2A1,AP2B1
50,VPS35,COPZ1,TMED2,COPB1,SEC24C,SEC23B,SEC24D,SEC13,SIGMAR1,AP4S1,GGA2,OSBP,SAR1A,PLG,COPG2,SREBF2,EIF2S1,MAP2K3,GGA1,SEC16A,VLDLR,PICALM,AP4B1,BIN1,RAB1B,GORASP1,VDAC1,COPG1,IDE,SEC23A,VPS26A,APBA1,SAR1B,ABCA7,RTN4,SNX4,SEC31A,MIA3,BACE1,SORL1,PLCG2,HSPA5,AP4M1,MAPK14,ARF6,APBA2,COPA,SORT1,SEC24A,COPB2,RTN3,TMED10,AP2B1,SYK,HSPA9,ECE1,MFN2,AP4E1,COPE,NCSTN,ADAM17,ITPR1,APP,AP1G1,LRP1,ADAM10,CLU,GGA3,SEC24B,ITPR2,PSEN1,SNX6,AP3B2,PREB,APOE,VPS29,TMED9,AP2A1,RAB1A,MAPKAPK2
51,BIN1,VPS35,SYK,EIF2S1,COPA,BACE1,SEC24C,COPG1,SEC16A,RAB1A,SORT1,PLG,SAR1B,PREB,SEC24D,COPE,COPB2,AP4B1,COPB1,ECE1,SNX4,RAB1B,SIGMAR1,RTN4,GORASP1,AP4E1,GGA3,NCSTN,VLDLR,ABCA7,SREBF2,SORL1,SAR1A,RTN3,MIA3,APBA2,OSBP,SEC31A,PSEN1,COPG2,IDE,SEC23A,PLCG2,MAP2K3,AP4M1,SEC23B,GGA2,SNX6,HSPA9,SEC13,ADAM10,APOE,MAPK14,COPZ1,HSPA5,ITPR1,TMED2,MFN2,CLU,APBA1,VPS26A,ITPR2,AP2A1,MAPKAPK2,SEC24A,LRP1,TMED10,TMED9,ADAM17,ARF6,PICALM,AP4S1,APP,SEC24B,AP1G1,VDAC1,AP3B2,AP2B1,GGA1,VPS29
52,MFN2,CLU,ABCA7,COPG1,AP4B1,APBA2,NCSTN,COPE,SEC24C,SAR1A,IDE,COPZ1,COPB1,HSPA9,SEC23B,APBA1,VDAC1,EIF2S1,SNX6,OSBP,PLCG2,VPS26A,SYK,MAP2K3,GORASP1,AP4E1,SIGMAR1,SEC16A,SEC13,COPB2,SEC24D,COPG2,RAB1B,BACE1,GGA1,SAR1B,SORT1,PSEN1,PICALM,AP4S1,HSPA5,GGA2,MIA3,ITPR1,VPS29,TMED10,LRP1,MAPKAPK2,AP4M1,ADAM17,PLG,SEC24B,TMED2,SNX4,SEC23A,SEC31A,ARF6,MAPK14,RTN4,ECE1,SREBF2,ADAM10,GGA3,AP1G1,VPS35,ITPR2,VLDLR,PREB,RTN3,APP,BIN1,AP2B1,SEC24A,COPA,SORL1,TMED9,RAB1A,AP3B2,AP2A1,APOE
53,SORT1,SEC23A,PLCG2,SREBF2,COPB1,SEC13,SEC16A,RAB1A,EIF2S1,PSEN1,SEC24D,MAP2K3,SYK,GGA2,COPG1,COPA,GORASP1,OSBP,SORL1,COPZ1,IDE,SEC31A,SAR1B,MFN2,ADAM17,TMED2,VLDLR,APBA1,GGA1,BACE1,COPE,RAB1B,AP4B1,SIGMAR1,TMED10,SEC24A,GGA3,HSPA5,MIA3,CLU,APBA2,SEC24B,MAPKAPK2,AP4E1,SNX4,SEC24C,AP4S1,ECE1,PLG,SNX6,RTN4,SAR1A,ABCA7,COPB2,NCSTN,COPG2,RTN3,LRP1,SEC23B,AP1G1,ADAM10,MAPK14,VPS26A,VPS35,APOE,TMED9,HSPA9,ARF6,PICALM,VDAC1,AP4M1,PREB,ITPR2,VPS29,AP3B2,AP2A1,APP,ITPR1,BIN1,AP2B1
