source,target,A,B_coef
SEC23A,SEC24C,0.9999393652363191,0.34276453836659687
TMED2,TMED10,0.9998923693368137,0.3284174335131929
CLU,APOE,0.9998311460158481,0.31715768368409075
ITPR2,ADAM17,0.9991844254047267,0.27777004402260735
APP,APOE,0.9989701155415619,0.2719319561038142
MAPKAPK2,SYK,0.9987022289548434,0.26614521132149593
PSEN1,SREBF2,0.9968171380565349,-0.24366966416717775
APBA1,AP4B1,0.996560062393591,0.24172140194094463
CLU,PLG,0.9956983671655857,0.23611124219881163
VPS29,VPS26A,0.9944001706332132,0.2294850896182604
AP4M1,SREBF2,0.9939894552910089,0.22770528050063749
LRP1,SORL1,0.9932060592237044,0.22462267504208355
VPS35,VPS26A,0.9921853195861585,0.2210976458710299
SEC24D,OSBP,0.9901934678503613,0.2153712909148081
SEC23B,SIGMAR1,0.9896765266962695,0.21407394712894426
HSPA5,APBA2,0.9894518888371624,-0.21353010837436837
SEC23B,SEC24C,0.98943789297169,0.21349660523574637
SREBF2,PLG,0.9890558640020213,0.2125986756962341
HSPA9,SYK,0.9890442146348762,-0.2125717844110946
SIGMAR1,SEC24C,0.9886966880994594,0.21178229569562687
PSEN1,SIGMAR1,0.9876592735849691,0.20956082225087347
COPB1,COPZ1,0.9871657521752935,0.20856801878784245
PICALM,SEC13,0.9841751365954139,0.20325553822971484
GGA1,SEC24C,0.9833086447226772,0.2019008028989175
AP4S1,SEC24A,0.9829973796004479,0.20143097452747646
BIN1,SORT1,0.982601772030439,0.2008458890734541
ITPR1,SEC24A,0.982453559237486,-0.20063004877213234
APBA1,GORASP1,0.9801558092190944,0.19749500598997358
HSPA9,SREBF2,0.9801148609306151,0.19744242743774407
GGA3,GORASP1,0.9799543153842583,0.19723730135428055
TMED10,COPZ1,0.9798040160646925,0.19704671996251852
MAPK14,OSBP,0.9777943940395595,0.19462386597872433
COPB2,COPZ1,0.9777595023339398,0.1945837221489374
COPG2,AP4B1,0.9770760425106816,0.1938095484851565
MIA3,PREB,0.9766507838704483,0.1933391434469889
PICALM,SORT1,0.9758615066935823,0.19248782196390818
BACE1,APBA1,0.9752314051039693,0.19182745663879297
COPG2,PREB,0.9747888409698977,-0.1913733539755314
GGA2,PREB,0.9737108813651685,0.1902989827436994
PLG,SEC24A,0.9726521203290434,0.18928468712678534
COPG1,GORASP1,0.9726351597805146,-0.1892687515475046
MAPK14,GORASP1,0.9723912671365532,0.18904065327243713
TMED9,PLG,0.9722757606504956,-0.18893330928205526
APBA2,SREBF2,0.9714392500067972,0.18816863343274315
TMED10,TMED9,0.9702842570857803,0.1871478026820794
COPG1,COPB2,0.9700397724635451,0.18693665799754183
IDE,GGA3,0.9679569230725756,0.1852026608449879
TMED2,TMED9,0.9676011709153738,0.18491744265191637
VPS26A,SEC24A,0.9663929573639806,-0.18397087230974904
HSPA5,SEC24C,0.9653973726336272,-0.18321525467665753
HSPA5,TMED9,0.9639973662947835,0.18218741170722658
PICALM,SORL1,0.9620092023361536,0.1807920013199888
PICALM,ECE1,0.9614820473468383,-0.18043378645151045
MAP2K3,PREB,0.9605841567388554,0.1798343436825204
MAPKAPK2,SORL1,0.9602239219898374,0.1795975208193057
SEC23A,CLU,0.9598552162230397,-0.17935724857707547
TMED10,SYK,0.9596943840871468,-0.1792531017987089
AP4M1,SEC24A,0.9579358957610246,-0.1781396528747212
SNX4,OSBP,0.9574037834896203,-0.1778114948441937
PLCG2,SYK,0.9567539658559896,0.17741601840872276
BACE1,SEC31A,0.9561280416475212,-0.1770404121194348
APP,ABCA7,0.955886804193675,-0.17689701345146217
SEC31A,SEC13,0.9535769640926453,0.1755606084920429
MAP2K3,GORASP1,0.9521036408224224,-0.17474086006416858
OSBP,SYK,0.952004278989913,0.1746864417051893
MAPK14,PLG,0.9507278859079911,0.17399674007431049
SEC23A,PSEN1,0.949993869171086,-0.17360774791450037
ADAM10,APBA2,0.9499724727854427,-0.17359649024835172
VPS29,VPS35,0.9496481435227859,0.17342640127051392
COPA,COPB1,0.9479458989009563,0.17255034621178403
ECE1,PLG,0.9472929779351057,0.17222149318637528
RAB1B,SAR1A,0.9464617933096393,0.1718083765195056
BIN1,GORASP1,0.945014948192171,0.1711034845645365
GGA1,ADAM17,0.9434531047169641,-0.1703619090285628
SAR1B,SAR1A,0.9417152652744233,0.16955906859232286
ITPR1,SAR1A,0.9407198621246989,-0.16910927715336918
SIGMAR1,OSBP,0.9394799469277172,-0.16855879270897522
SORL1,GORASP1,0.9387414793219989,0.16823592933890966
SIGMAR1,PLCG2,0.9343481593070986,0.16638708730032312
APOE,PLG,0.9327111094586394,-0.16572750918477275
NCSTN,SEC13,0.9311864756533976,-0.16512648132193375
ARF6,PREB,0.9303873486877894,-0.1648163670212477
APP,SEC24D,0.9297547071161387,0.16457318737028906
ABCA7,SEC16A,0.9283592890590918,0.16404388304625056
SORT1,RAB1B,0.9270811265842971,0.16356733942078971
MIA3,COPB1,0.9268643800901586,0.1634872932631151
COPE,AP4E1,0.9264965908770104,0.16335196445945732
COPG2,PSEN1,0.9250031107840185,0.16280876162401642
ARF6,SYK,0.9243378540047312,-0.1625699916300073
BACE1,OSBP,0.9243375031722109,0.16256986622076786
MIA3,AP4E1,0.9226011710218559,-0.16195563473464564
ABCA7,GORASP1,0.9225779432926243,0.16194750383351847
VDAC1,GGA2,0.9223966601763746,0.1618841220730878
TMED10,GORASP1,0.9214799439097994,-0.16156567321274765
ITPR1,AP4B1,0.9209086883195158,-0.16136894645571395
MIA3,TMED9,0.9202905572290719,0.16115753463864654
VPS35,SAR1A,0.9200958755084705,-0.1610912601253166
VPS29,GORASP1,0.9192147639116943,-0.16079313902375827
ADAM10,PSEN1,0.9189720551525374,-0.16071154051790038
SEC13,SAR1A,0.9183701802631087,0.160510148066162
BACE1,RAB1B,0.9180982016880972,0.16041958525968558
GGA2,TMED9,0.9169330526810515,-0.16003468964554832
ECE1,PLCG2,0.9168586731999446,-0.16001028623523283
TMED10,APBA2,0.9165885832443919,-0.15992183812247876
VDAC1,RAB1B,0.9165106024354405,0.15989634967723418
ITPR1,COPZ1,0.9143540614577852,0.15919990169526738
COPG1,COPA,0.9103675058827942,0.15795326147020514
SEC13,EIF2S1,0.9094306862062846,0.15766758320868055
RTN3,COPZ1,0.9088610275576728,-0.15749516715598305
VLDLR,COPZ1,0.9083694022037082,-0.15734714683773593
ECE1,AP4B1,0.9081824431297111,-0.15729104390810558
ADAM17,EIF2S1,0.9075709361179998,-0.15710825640597234
SAR1B,SEC24A,0.9071947823446896,-0.15699635796569195
HSPA5,GORASP1,0.905787685773923,-0.15658135097151596
PLG,GORASP1,0.9025535641204543,0.15564812969561248
VLDLR,SEC24B,0.9005050500730079,0.1550712221075754
HSPA5,RAB1B,0.9002527933799204,-0.15500091384621473
VDAC1,NCSTN,0.8999507641051593,0.15491694078776072
BIN1,PICALM,0.8994793155703343,0.15478631340271648
HSPA9,SAR1A,0.8992375035933615,0.15471952397636224
SEC23B,PICALM,0.8977556995166202,0.15431332323446176
TMED10,SEC16A,0.8975694868514253,-0.15426264729640982
PLCG2,SEC24D,0.8971021636187729,0.15413582835392695
PSEN1,ABCA7,0.8965229247219805,-0.15397934427005705
APP,VLDLR,0.8952786088959204,-0.15364578897851636
VDAC1,COPZ1,0.8951233516434218,-0.1536044162458587
GGA2,COPZ1,0.8929414378421507,0.15302862512432616
HSPA5,PLG,0.8884300372775905,0.15187010098737913
RTN3,APBA2,0.8844973299712608,0.15089314620203984
BACE1,SEC24A,0.8821396773496482,-0.1503212547707871
COPA,SYK,0.8805370127947921,0.14993813425669708
SNX4,VLDLR,0.8797980907592446,0.1497629883246455
ECE1,AP4M1,0.8794662383027259,0.14968463205791832
ITPR2,NCSTN,0.8789821255774113,-0.1495706576334772
SEC13,SYK,0.8763581061298844,0.14895963423976025
COPG1,PLCG2,0.8759469189570666,0.1488648986841935
HSPA9,PREB,0.8673717487364873,0.14694793873684917
HSPA9,ITPR1,0.8636463969413072,-0.1461477972054596
MAP2K3,SEC24C,0.8632996842944856,-0.1460742709085232
SIGMAR1,ITPR2,0.8607716889527555,-0.14554285471145537
RAB1B,AP4B1,0.859988257535721,0.145379811032231
COPG2,COPB1,0.8598598691585798,0.14535316441355475
