source,target,A,B_coef
SEC24B,MAP2K3,0.9999602862615804,-0.35334434149251065
SEC24A,MAP2K3,0.9999559101178443,-0.35073090351388886
APP,MAP2K3,0.9998666248911648,0.32305529120823806
GGA2,MAP2K3,0.9998314398112368,0.31720122735537526
MAPKAPK2,AP4E1,0.9996789280151999,0.3010881021180435
TMED10,TMED2,0.9995185218788681,0.2909542043166959
SNX6,SEC24D,0.9995163628665347,-0.2908422975638177
PLCG2,ABCA7,0.9994110076213367,-0.28591270369861754
ARF6,MAP2K3,0.999283418107024,0.2810075295654384
APBA1,MAP2K3,0.9987879161219257,-0.2678550342087971
OSBP,GORASP1,0.9977454518607559,0.2523137153589316
CLU,SORL1,0.9977215650798613,-0.2520496368938957
PLCG2,AP4E1,0.997565745744652,-0.2503919402030776
RTN4,GORASP1,0.9974089618776398,-0.24882755658655198
ITPR2,BACE1,0.9972161879720645,0.2470286590862988
SNX4,ABCA7,0.9971013150762933,-0.246014880629428
MAPK14,AP4B1,0.9968202842138923,0.24369446699494698
PICALM,EIF2S1,0.9967750473581245,-0.2433401712380773
COPG1,COPE,0.9962927669547891,0.23984388421672567
APBA1,IDE,0.9960794569182506,-0.2384399211239
SORT1,MAP2K3,0.9959379425842387,0.23754988377731795
COPB2,SREBF2,0.9957150176377197,-0.2362086163471355
PLCG2,SYK,0.9956070539360266,0.2355838142095293
HSPA5,GORASP1,0.9954398952077431,-0.23464597852936803
APBA1,SEC23B,0.9946726693742367,-0.23073908538720328
OSBP,COPG2,0.9935651138462659,0.22598913626338432
AP4E1,SEC24D,0.9926661864831835,-0.22269746996831205
TMED9,MAP2K3,0.992326759898183,-0.22155783709050886
TMED9,AP4S1,0.9907678762997131,-0.2168947791588306
SEC24D,EIF2S1,0.9903013318778574,0.2156505175840931
AP4E1,MAP2K3,0.9883775408499996,0.21107813478201187
SEC31A,SREBF2,0.9882338500790123,0.21076731504652665
COPG2,MAP2K3,0.9876949274107039,0.20963405722863473
SEC23B,NCSTN,0.9872537918978693,0.20874233293529051
SEC24B,SIGMAR1,0.9867385562208416,-0.2077386063977613
COPZ1,COPE,0.9866983637601087,0.20766193325875232
VLDLR,PLG,0.98571855914671,0.20586025062437907
TMED9,EIF2S1,0.9851492028013394,0.20486848893517115
CLU,APOE,0.9846680392487126,0.2040591245196126
VDAC1,PLG,0.9834423711593203,-0.2021053021921842
SEC31A,PLG,0.9831421694226673,0.20164846165628278
PREB,PICALM,0.9826898733830294,0.20097504741476055
SEC24B,SEC23B,0.9821217111400316,0.20015320447376042
HSPA9,MAP2K3,0.9805807147321517,0.1980469575988826
TMED10,TMED9,0.9799557408278445,0.19723911552622247
CLU,PLG,0.9794375624249351,0.19658781245902612
COPG1,ABCA7,0.9791450778782426,0.19622724570117384
SIGMAR1,MAP2K3,0.9790389431642571,-0.19609762851295162
MIA3,ABCA7,0.9760676443824421,0.19270751392156912
MAPKAPK2,SREBF2,0.9760509687684443,0.1926896733432864
TMED2,IDE,0.9756527125607479,-0.19226715628181543
MAPK14,SYK,0.9745742129246651,0.1911559193179448
COPZ1,APBA1,0.9744187141218731,0.19099950096967866
AP4B1,SIGMAR1,0.9739955975325936,-0.1905785233572067
MAPK14,VLDLR,0.9739076146750875,0.19049182314807292
