ordering,pos1,pos2,pos3,pos4,pos5,pos6,pos7,pos8,pos9,pos10,pos11,pos12,pos13,pos14,pos15,pos16,pos17,pos18,pos19,pos20,pos21,pos22,pos23,pos24,pos25,pos26,pos27,pos28,pos29,pos30,pos31,pos32,pos33,pos34,pos35,pos36,pos37,pos38,pos39,pos40,pos41,pos42,pos43,pos44,pos45,pos46,pos47,pos48,pos49,pos50,pos51,pos52,pos53,pos54,pos55,pos56,pos57,pos58,pos59,pos60,pos61,pos62,pos63,pos64,pos65,pos66,pos67,pos68,pos69,pos70,pos71,pos72,pos73,pos74,pos75,pos76,pos77,pos78,pos79,pos80
20,VDAC1,SEC16A,PREB,OSBP,GGA1,MAPKAPK2,AP4E1,COPA,AP4B1,VPS35,AP2A1,GGA3,SIGMAR1,RAB1B,SORT1,COPG2,LRP1,SEC31A,COPZ1,ITPR2,SEC23A,ARF6,VPS29,IDE,SYK,COPE,APBA2,GGA2,APOE,PSEN1,APBA1,AP1G1,APP,NCSTN,HSPA9,VLDLR,SREBF2,AP3B2,ADAM17,COPB1,RTN4,ADAM10,BIN1,EIF2S1,MAPK14,RAB1A,SEC13,SEC24C,PLG,PICALM,SAR1A,SEC23B,GORASP1,HSPA5,ECE1,SAR1B,CLU,TMED10,TMED2,ABCA7,VPS26A,MFN2,SORL1,SNX4,TMED9,MAP2K3,AP2B1,COPG1,SNX6,MIA3,COPB2,RTN3,SEC24D,BACE1,PLCG2,AP4S1,AP4M1,ITPR1,SEC24B,SEC24A
21,TMED2,TMED10,SORT1,ARF6,SEC16A,AP1G1,PSEN1,BIN1,COPE,EIF2S1,COPA,OSBP,PICALM,IDE,RAB1B,APBA1,VDAC1,COPZ1,ADAM17,GGA1,AP4E1,AP4B1,SYK,COPB1,GGA3,SEC31A,SEC13,APBA2,APOE,AP2A1,VPS35,MAPK14,ITPR2,SAR1B,SIGMAR1,AP3B2,MAPKAPK2,SORL1,SAR1A,SEC23A,ADAM10,GGA2,COPG2,ABCA7,SEC23B,LRP1,APP,TMED9,HSPA9,MFN2,NCSTN,SNX6,AP4S1,RTN4,RAB1A,CLU,PREB,SREBF2,HSPA5,VPS29,GORASP1,COPG1,SNX4,SEC24C,COPB2,MIA3,RTN3,ECE1,PLCG2,VLDLR,PLG,AP4M1,SEC24D,SEC24A,MAP2K3,ITPR1,BACE1,VPS26A,SEC24B,AP2B1
22,COPZ1,COPE,GORASP1,RAB1B,SEC16A,PREB,HSPA9,SIGMAR1,VDAC1,ITPR2,COPA,ADAM17,RTN3,PICALM,BIN1,APBA1,ARF6,MAPKAPK2,AP1G1,AP4E1,APBA2,IDE,GGA1,AP4B1,VPS35,MFN2,AP2A1,SEC13,AP3B2,SORL1,LRP1,ADAM10,SORT1,APP,EIF2S1,TMED2,COPG2,RAB1A,SEC31A,PSEN1,APOE,SEC23B,OSBP,MAPK14,SAR1A,GGA2,VPS29,SEC23A,AP4S1,SEC24C,SYK,GGA3,CLU,TMED10,PLG,ABCA7,SREBF2,COPB1,ECE1,VPS26A,NCSTN,COPB2,RTN4,HSPA5,SNX6,MIA3,SNX4,COPG1,PLCG2,VLDLR,TMED9,MAP2K3,SEC24A,AP2B1,AP4M1,SEC24D,ITPR1,SAR1B,BACE1,SEC24B
23,IDE,BIN1,SEC16A,COPE,VPS35,ARF6,GORASP1,VDAC1,GGA3,PLG,PICALM,PREB,RAB1B,APBA2,SEC23A,MIA3,APOE,GGA2,EIF2S1,SIGMAR1,APP,SEC31A,LRP1,AP3B2,OSBP,MAPK14,AP4E1,SORL1,PSEN1,VLDLR,GGA1,SAR1B,SORT1,COPA,ADAM10,AP4B1,ITPR2,SREBF2,SYK,SEC13,AP2A1,MAPKAPK2,APBA1,NCSTN,TMED2,RTN4,ABCA7,SNX4,COPB1,SNX6,SEC24C,VPS29,COPB2,ECE1,ADAM17,CLU,SAR1A,VPS26A,COPG2,COPG1,TMED9,SEC23B,HSPA5,HSPA9,AP4S1,BACE1,AP4M1,AP1G1,RTN3,PLCG2,TMED10,RAB1A,SEC24D,SEC24A,AP2B1,COPZ1,MAP2K3,SEC24B,MFN2,ITPR1
24,SAR1B,SYK,PICALM,GGA2,MAPK14,OSBP,ARF6,SIGMAR1,IDE,BIN1,SEC16A,APBA2,EIF2S1,ADAM17,MAPKAPK2,VPS29,PSEN1,GGA1,AP4B1,AP4E1,SEC24C,AP2A1,SORL1,PLG,VPS35,COPA,COPZ1,ADAM10,VLDLR,VDAC1,COPE,GGA3,AP3B2,SEC23A,ITPR2,TMED9,TMED10,NCSTN,ABCA7,SORT1,RTN4,SREBF2,TMED2,COPB2,COPG1,LRP1,SEC31A,MIA3,ECE1,AP4S1,CLU,COPB1,PREB,RAB1A,AP1G1,HSPA5,MFN2,SEC23B,APP,HSPA9,SEC13,COPG2,SNX4,APBA1,VPS26A,PLCG2,RAB1B,GORASP1,SAR1A,APOE,SEC24D,AP4M1,SNX6,BACE1,RTN3,SEC24A,ITPR1,MAP2K3,SEC24B,AP2B1
25,AP3B2,VDAC1,GORASP1,ADAM10,SEC16A,SORT1,AP1G1,PICALM,ITPR2,COPE,MAPK14,OSBP,BIN1,COPA,ADAM17,EIF2S1,SAR1B,AP4E1,AP4B1,APBA2,GGA2,GGA1,IDE,PREB,PSEN1,VPS35,RAB1B,PLG,ARF6,LRP1,APP,NCSTN,SEC23A,COPG2,TMED10,COPB1,SIGMAR1,MAPKAPK2,SORL1,SYK,RTN4,MFN2,VPS29,COPG1,SEC31A,SEC24C,MIA3,CLU,TMED2,HSPA5,COPB2,SEC23B,HSPA9,SAR1A,RAB1A,APOE,GGA3,SREBF2,ABCA7,SNX4,VLDLR,AP2B1,APBA1,COPZ1,SEC13,VPS26A,SEC24A,AP4M1,AP2A1,PLCG2,SNX6,RTN3,MAP2K3,TMED9,ECE1,BACE1,ITPR1,AP4S1,SEC24B,SEC24D
26,SEC13,NCSTN,MIA3,BIN1,GGA3,VDAC1,ARF6,COPB1,OSBP,AP2A1,RAB1B,COPG2,VPS35,COPZ1,APBA2,COPE,AP4B1,MAPK14,SEC31A,AP4E1,MAPKAPK2,APOE,SEC16A,EIF2S1,SIGMAR1,SYK,SEC23A,ADAM17,TMED2,APP,PICALM,IDE,COPA,HSPA5,SORT1,SAR1A,PREB,SAR1B,SNX4,HSPA9,TMED9,TMED10,GGA1,SORL1,PSEN1,VLDLR,LRP1,GORASP1,ADAM10,SEC24C,COPG1,PLG,RTN4,SNX6,SREBF2,AP4S1,PLCG2,APBA1,ECE1,AP3B2,RTN3,GGA2,ABCA7,CLU,AP1G1,MAP2K3,COPB2,VPS29,SEC23B,MFN2,SEC24D,SEC24B,RAB1A,ITPR2,AP2B1,BACE1,ITPR1,SEC24A,AP4M1,VPS26A
27,RAB1B,GGA2,PICALM,PLG,BIN1,RAB1A,SEC23A,ARF6,SEC16A,SAR1B,SEC13,APBA2,MAPKAPK2,PREB,AP1G1,SNX6,IDE,SIGMAR1,RTN4,AP3B2,ADAM17,EIF2S1,COPZ1,OSBP,AP4B1,APP,COPA,ITPR2,COPE,APOE,SEC31A,LRP1,TMED10,AP4E1,VPS35,ADAM10,MAPK14,APBA1,SYK,COPG1,VLDLR,VDAC1,SREBF2,GGA1,CLU,SEC23B,GGA3,HSPA9,MFN2,SORL1,SEC24C,TMED9,AP2A1,ECE1,SORT1,ABCA7,HSPA5,PSEN1,GORASP1,VPS29,AP2B1,COPB2,SNX4,SAR1A,TMED2,COPB1,VPS26A,RTN3,NCSTN,MAP2K3,SEC24A,MIA3,COPG2,AP4S1,SEC24D,PLCG2,AP4M1,ITPR1,SEC24B,BACE1
28,SYK,SEC24C,AP1G1,VDAC1,IDE,COPE,COPG2,APP,AP4E1,MAPKAPK2,GGA2,VPS35,COPA,COPZ1,GGA3,RAB1B,SORT1,GGA1,APBA1,ADAM10,EIF2S1,APOE,VLDLR,GORASP1,ARF6,SEC31A,OSBP,PREB,APBA2,TMED2,AP4B1,AP3B2,SIGMAR1,BIN1,SORL1,SEC16A,LRP1,PICALM,HSPA5,PLG,ITPR2,VPS29,SNX6,MFN2,COPG1,CLU,HSPA9,MAPK14,AP2A1,PSEN1,SREBF2,RTN4,SEC23B,NCSTN,COPB1,SEC23A,ADAM17,ECE1,SAR1A,TMED9,TMED10,VPS26A,PLCG2,AP2B1,COPB2,SAR1B,RAB1A,ABCA7,RTN3,SEC13,SEC24A,MAP2K3,AP4S1,SEC24D,AP4M1,MIA3,SNX4,SEC24B,ITPR1,BACE1
29,ARF6,SORT1,ITPR2,AP3B2,COPB1,PSEN1,GORASP1,COPA,IDE,RAB1B,PICALM,VDAC1,SEC31A,MAPKAPK2,PREB,APP,MAPK14,AP1G1,GGA2,VPS29,SORL1,COPE,SIGMAR1,GGA3,ADAM10,BIN1,AP4E1,VPS35,GGA1,EIF2S1,NCSTN,VLDLR,PLG,ADAM17,APBA2,APBA1,RTN4,SEC24C,SEC16A,SEC13,AP4B1,COPG2,SNX6,RAB1A,MIA3,COPB2,ABCA7,APOE,AP2B1,SYK,MAP2K3,SEC23B,TMED2,AP4S1,VPS26A,CLU,AP2A1,MFN2,COPG1,TMED9,TMED10,SREBF2,LRP1,OSBP,PLCG2,ECE1,SAR1A,COPZ1,HSPA9,RTN3,SEC24D,SEC23A,BACE1,HSPA5,SAR1B,SEC24B,SNX4,AP4M1,SEC24A,ITPR1
30,SEC31A,APP,SORL1,PREB,IDE,SEC24C,RAB1B,VPS29,SEC16A,BIN1,ADAM10,TMED2,COPZ1,VDAC1,SAR1B,SIGMAR1,GGA1,SEC23B,COPA,OSBP,CLU,AP2A1,SEC13,PICALM,SYK,MAPKAPK2,ADAM17,COPB1,COPE,ARF6,PSEN1,VPS35,APBA2,HSPA9,AP4E1,RAB1A,PLG,SORT1,NCSTN,RTN4,TMED9,TMED10,AP4S1,AP3B2,GGA2,MAPK14,COPG2,SEC23A,ITPR2,HSPA5,SREBF2,AP4B1,COPG1,APOE,GGA3,GORASP1,EIF2S1,SNX6,AP1G1,ABCA7,VPS26A,LRP1,VLDLR,AP2B1,SEC24A,ECE1,APBA1,COPB2,MAP2K3,MIA3,SEC24D,ITPR1,BACE1,AP4M1,MFN2,SAR1A,PLCG2,RTN3,SNX4,SEC24B
31,OSBP,GGA1,SEC23A,SEC24C,ARF6,COPA,GGA2,IDE,EIF2S1,SEC16A,SYK,MAPKAPK2,PSEN1,HSPA9,AP1G1,APBA2,VLDLR,RAB1B,PLG,BIN1,APOE,COPE,SIGMAR1,ADAM17,AP4E1,AP3B2,VDAC1,PICALM,SAR1A,ITPR2,GGA3,TMED2,PREB,AP2A1,MAPK14,ABCA7,VPS35,SREBF2,SNX4,AP4B1,COPG2,LRP1,APP,SEC23B,APBA1,SEC31A,MIA3,NCSTN,GORASP1,VPS29,COPG1,COPB1,SORL1,RTN4,MFN2,COPZ1,AP2B1,AP4S1,ECE1,VPS26A,RAB1A,SAR1B,TMED9,ADAM10,TMED10,SNX6,MAP2K3,SEC24A,SORT1,CLU,AP4M1,RTN3,SEC24D,ITPR1,BACE1,SEC13,COPB2,SEC24B,PLCG2,HSPA5
32,PICALM,GGA2,AP4B1,SEC23A,ARF6,VDAC1,APBA1,COPE,AP1G1,OSBP,COPZ1,SEC16A,RAB1B,COPA,GGA3,BIN1,AP3B2,SIGMAR1,ITPR2,GGA1,TMED10,SAR1B,SYK,MAPK14,VPS29,AP4E1,SAR1A,HSPA9,TMED2,SORL1,SEC24C,CLU,COPG2,MAPKAPK2,MFN2,COPG1,RAB1A,ADAM17,APBA2,GORASP1,EIF2S1,HSPA5,SORT1,APOE,ADAM10,VLDLR,VPS35,IDE,SNX6,PREB,SREBF2,RTN4,ABCA7,MIA3,SEC31A,TMED9,AP4S1,COPB2,AP2A1,VPS26A,SEC23B,PSEN1,RTN3,AP2B1,COPB1,MAP2K3,PLCG2,NCSTN,PLG,SEC13,SNX4,LRP1,SEC24D,APP,BACE1,SEC24B,AP4M1,SEC24A,ITPR1,ECE1
33,VDAC1,SEC23A,IDE,MAPK14,OSBP,PICALM,LRP1,SEC31A,SEC16A,PLG,COPG2,EIF2S1,VPS35,VPS29,AP4B1,SAR1A,MAPKAPK2,COPB1,COPA,GGA2,SORL1,COPE,GGA3,AP2A1,SAR1B,APOE,NCSTN,ARF6,APP,GGA1,AP3B2,ITPR2,HSPA5,SORT1,ADAM10,HSPA9,PSEN1,SIGMAR1,AP1G1,BIN1,ABCA7,AP4S1,SEC13,AP4E1,COPZ1,PREB,TMED10,RAB1B,ECE1,SEC23B,TMED2,APBA2,SYK,COPG1,APBA1,MIA3,SREBF2,RTN4,COPB2,RAB1A,SEC24C,ADAM17,SNX6,AP2B1,MFN2,TMED9,CLU,SNX4,PLCG2,VPS26A,VLDLR,MAP2K3,RTN3,GORASP1,ITPR1,SEC24D,BACE1,SEC24B,AP4M1,SEC24A
34,MAPKAPK2,ITPR2,COPZ1,SORT1,AP4E1,ARF6,APBA2,EIF2S1,PSEN1,GORASP1,SORL1,GGA1,GGA3,ADAM10,APBA1,AP4B1,SEC31A,SYK,BIN1,COPE,VPS35,LRP1,PREB,COPG2,RAB1A,OSBP,SIGMAR1,MIA3,IDE,APP,SEC23A,CLU,VDAC1,SEC16A,COPA,AP2A1,COPB1,HSPA9,MAPK14,GGA2,APOE,NCSTN,PICALM,ADAM17,SAR1B,SEC13,SNX6,AP3B2,VPS29,SEC24C,ECE1,PLG,AP4S1,HSPA5,TMED9,TMED10,RAB1B,MFN2,VLDLR,VPS26A,SEC23B,ABCA7,SNX4,TMED2,RTN4,SEC24A,COPB2,SREBF2,SEC24D,COPG1,BACE1,SAR1A,AP2B1,RTN3,MAP2K3,PLCG2,SEC24B,AP1G1,ITPR1,AP4M1
35,SEC16A,ARF6,MAPK14,BIN1,COPA,AP1G1,TMED10,MAPKAPK2,ITPR2,SAR1B,RAB1B,GGA2,VDAC1,APBA2,AP4B1,CLU,AP4E1,SYK,AP3B2,COPB2,ADAM17,TMED2,PICALM,IDE,SORL1,COPZ1,COPE,PLG,SEC23A,OSBP,VPS35,SEC23B,MFN2,COPG2,EIF2S1,TMED9,AP2A1,ADAM10,SORT1,SNX4,PSEN1,SIGMAR1,LRP1,ABCA7,SAR1A,PREB,APP,HSPA9,RTN4,SEC31A,SEC24C,COPB1,COPG1,SNX6,MIA3,VLDLR,HSPA5,GGA1,APBA1,APOE,GGA3,NCSTN,MAP2K3,AP4S1,SEC24A,ECE1,SREBF2,SEC13,VPS26A,GORASP1,PLCG2,BACE1,RAB1A,VPS29,RTN3,AP2B1,AP4M1,ITPR1,SEC24B,SEC24D
36,TMED10,AP1G1,GGA1,MAPK14,ARF6,MAPKAPK2,COPB1,EIF2S1,COPG2,APP,OSBP,APBA1,VPS35,SORT1,GGA2,SEC31A,BIN1,APBA2,RAB1B,NCSTN,AP4E1,ADAM10,SIGMAR1,GGA3,PICALM,AP4B1,IDE,COPZ1,SEC16A,APOE,VPS29,AP3B2,ITPR2,AP2A1,RAB1A,SEC13,SEC23A,SYK,ADAM17,SORL1,COPE,SNX4,VLDLR,RTN4,GORASP1,COPB2,SAR1B,SEC23B,TMED2,SNX6,AP4S1,COPG1,COPA,LRP1,PREB,SAR1A,MAP2K3,AP2B1,CLU,VDAC1,PLG,SEC24C,PLCG2,VPS26A,ABCA7,AP4M1,ECE1,TMED9,HSPA5,SEC24A,HSPA9,ITPR1,SREBF2,MIA3,RTN3,BACE1,SEC24B,SEC24D,MFN2,PSEN1
37,AP4E1,MAPKAPK2,APBA2,APOE,GGA3,SYK,COPA,AP1G1,SEC16A,MAPK14,SAR1A,SIGMAR1,SEC24C,TMED10,SEC13,ARF6,BIN1,ADAM17,IDE,RAB1B,PLG,AP4B1,MFN2,SEC23A,VPS29,GORASP1,COPG2,VDAC1,CLU,COPZ1,AP4S1,TMED2,EIF2S1,COPE,PICALM,PREB,COPG1,ADAM10,PSEN1,SEC23B,AP3B2,MIA3,OSBP,SEC31A,GGA2,ECE1,COPB1,ITPR2,SORT1,COPB2,LRP1,HSPA5,VLDLR,GGA1,HSPA9,SNX6,APP,NCSTN,ABCA7,SORL1,RTN4,AP2B1,TMED9,APBA1,VPS26A,AP4M1,SNX4,SAR1B,AP2A1,RAB1A,VPS35,MAP2K3,RTN3,SEC24D,PLCG2,ITPR1,BACE1,SEC24A,SEC24B,SREBF2
38,VDAC1,GGA3,AP4B1,PSEN1,ADAM17,APBA2,ITPR2,MAPKAPK2,RAB1B,NCSTN,SEC24C,OSBP,AP4E1,VPS29,COPZ1,SORL1,MIA3,PREB,COPG2,MAPK14,AP3B2,SEC23A,PLG,APP,CLU,COPA,SEC13,IDE,HSPA5,SEC31A,SEC16A,SORT1,SIGMAR1,BIN1,COPE,AP1G1,HSPA9,EIF2S1,AP2A1,GORASP1,MFN2,GGA2,ARF6,ECE1,APOE,SREBF2,VPS35,PICALM,VLDLR,GGA1,RAB1A,SAR1B,SNX4,APBA1,TMED2,VPS26A,SNX6,ADAM10,COPB2,SYK,RTN4,LRP1,RTN3,AP2B1,AP4S1,MAP2K3,COPG1,PLCG2,SEC24A,AP4M1,COPB1,ABCA7,TMED9,SEC23B,TMED10,BACE1,ITPR1,SEC24B,SAR1A,SEC24D
39,ADAM10,SORT1,ARF6,PLG,COPB1,VDAC1,VPS29,AP4B1,SEC16A,RAB1B,PICALM,HSPA5,SORL1,AP4E1,GGA2,COPG2,COPG1,PSEN1,ITPR2,SEC13,COPE,COPA,AP1G1,MAPKAPK2,APP,NCSTN,APOE,VPS35,AP4S1,SEC31A,ADAM17,GGA3,EIF2S1,APBA2,SIGMAR1,BIN1,AP2A1,SYK,HSPA9,IDE,SEC24C,LRP1,AP3B2,GORASP1,ECE1,TMED2,COPB2,CLU,VLDLR,RTN4,GGA1,TMED10,SAR1B,MAPK14,SEC23B,RAB1A,OSBP,ABCA7,COPZ1,MFN2,APBA1,SNX4,MIA3,SEC24A,SREBF2,AP4M1,TMED9,SNX6,PREB,PLCG2,SEC23A,VPS26A,SAR1A,MAP2K3,RTN3,SEC24D,BACE1,ITPR1,AP2B1,SEC24B
40,AP2A1,VPS35,AP1G1,OSBP,VPS29,GGA3,MAPKAPK2,COPE,PSEN1,GORASP1,RAB1B,AP4B1,HSPA9,GGA1,PREB,ITPR2,APOE,APBA2,COPA,SEC16A,COPG2,ARF6,IDE,SIGMAR1,VDAC1,AP4E1,SYK,BIN1,APP,SEC31A,GGA2,AP3B2,ECE1,COPB1,PLG,ADAM17,PICALM,RAB1A,LRP1,COPZ1,SREBF2,SEC23A,MAPK14,NCSTN,COPG1,MIA3,SAR1A,CLU,SORL1,MFN2,AP4S1,SEC23B,APBA1,EIF2S1,SNX4,SEC24C,ABCA7,VPS26A,ADAM10,SAR1B,HSPA5,RTN4,TMED10,VLDLR,SEC24A,COPB2,BACE1,MAP2K3,SORT1,SNX6,SEC13,TMED2,TMED9,PLCG2,AP2B1,AP4M1,SEC24B,ITPR1,RTN3,SEC24D
41,ARF6,ITPR2,PSEN1,PLG,SAR1A,AP3B2,MAPK14,MFN2,COPA,PREB,SEC13,SYK,VPS35,COPE,OSBP,IDE,ADAM17,AP4B1,VPS29,AP2A1,GGA2,PICALM,SIGMAR1,SEC23A,ABCA7,SORT1,APBA2,SEC24C,CLU,MAPKAPK2,GGA1,SORL1,SAR1B,LRP1,SEC31A,AP4E1,EIF2S1,MIA3,VDAC1,ADAM10,VLDLR,SEC16A,RAB1B,NCSTN,GGA3,SNX4,BIN1,TMED9,COPG2,SEC24A,HSPA9,TMED10,SNX6,SREBF2,ECE1,COPG1,RTN4,HSPA5,APBA1,APP,VPS26A,COPB2,AP1G1,GORASP1,SEC23B,APOE,COPB1,SEC24D,RAB1A,TMED2,AP2B1,AP4S1,BACE1,AP4M1,COPZ1,PLCG2,MAP2K3,RTN3,SEC24B,ITPR1
42,GGA2,PICALM,APP,AP3B2,PREB,HSPA9,RAB1B,ARF6,SEC13,SORL1,APBA1,VPS35,ADAM10,VPS29,EIF2S1,SYK,APBA2,AP2A1,COPG2,COPZ1,AP4B1,ADAM17,SEC31A,COPE,COPA,AP4E1,SEC16A,OSBP,VDAC1,PLG,MAPKAPK2,SEC23A,IDE,SORT1,SEC24C,NCSTN,VLDLR,GGA1,SNX6,SIGMAR1,ITPR2,APOE,GGA3,RTN4,BIN1,CLU,AP1G1,LRP1,MIA3,SAR1B,MAPK14,TMED2,COPB1,GORASP1,PSEN1,RAB1A,SREBF2,COPB2,SAR1A,AP4S1,TMED9,SEC23B,ECE1,VPS26A,AP2B1,PLCG2,HSPA5,SNX4,RTN3,MFN2,TMED10,MAP2K3,AP4M1,ABCA7,BACE1,SEC24A,COPG1,SEC24D,ITPR1,SEC24B
43,ADAM17,SEC31A,MAPK14,SYK,VDAC1,ITPR2,MAPKAPK2,ARF6,SIGMAR1,BIN1,RAB1B,TMED2,MIA3,COPE,APP,APBA2,EIF2S1,LRP1,SEC16A,APOE,AP4E1,SEC13,AP1G1,OSBP,COPA,GGA3,IDE,AP3B2,VPS35,COPZ1,GGA2,SORT1,PICALM,RTN4,GORASP1,PSEN1,AP4B1,SEC24C,APBA1,AP2B1,PLG,COPB2,SEC23B,SORL1,COPG1,CLU,VLDLR,SREBF2,GGA1,SAR1A,NCSTN,SNX4,HSPA9,PREB,SNX6,MFN2,VPS26A,ABCA7,TMED10,AP2A1,ECE1,SEC24A,BACE1,COPB1,AP4S1,MAP2K3,SAR1B,ADAM10,PLCG2,AP4M1,TMED9,SEC23A,RTN3,RAB1A,SEC24D,COPG2,VPS29,HSPA5,SEC24B,ITPR1
44,BIN1,IDE,COPA,GORASP1,PSEN1,VDAC1,APOE,MIA3,COPB1,MAPKAPK2,HSPA9,GGA1,SIGMAR1,ITPR2,SYK,COPZ1,SEC13,APBA2,AP4B1,SEC16A,PREB,EIF2S1,GGA3,COPE,PICALM,AP3B2,APP,NCSTN,SREBF2,SORL1,COPG2,ARF6,AP4E1,PLG,AP2A1,SEC23A,ADAM17,VPS35,APBA1,GGA2,SEC31A,AP4S1,TMED2,MAPK14,OSBP,RAB1B,CLU,LRP1,ECE1,COPG1,MFN2,SEC23B,TMED10,RAB1A,SNX4,SORT1,SEC24C,AP2B1,TMED9,SAR1B,PLCG2,VPS26A,RTN3,ABCA7,SNX6,HSPA5,BACE1,SAR1A,AP1G1,MAP2K3,SEC24A,VLDLR,AP4M1,RTN4,SEC24D,VPS29,ADAM10,SEC24B,COPB2,ITPR1
45,APP,LRP1,COPA,AP4B1,SYK,VDAC1,EIF2S1,PREB,RAB1B,AP2A1,SEC31A,ARF6,COPZ1,ADAM10,AP1G1,GGA3,SORT1,COPG1,SORL1,APOE,PSEN1,IDE,NCSTN,COPG2,SEC23B,BIN1,GGA2,APBA2,ADAM17,COPE,AP4S1,PICALM,SIGMAR1,ITPR2,GORASP1,SEC13,MAPKAPK2,MIA3,AP4E1,MAPK14,SREBF2,AP3B2,MFN2,SNX4,SEC23A,SEC16A,SEC24C,SNX6,ECE1,GGA1,PLG,HSPA9,SAR1B,CLU,APBA1,RTN4,VPS29,COPB2,VPS35,COPB1,TMED9,OSBP,TMED10,AP4M1,SAR1A,RAB1A,HSPA5,MAP2K3,AP2B1,VLDLR,RTN3,TMED2,VPS26A,PLCG2,ABCA7,SEC24B,BACE1,ITPR1,SEC24D,SEC24A
46,SORT1,COPA,APBA1,ADAM10,GGA2,RAB1B,ITPR2,SIGMAR1,BIN1,AP3B2,PICALM,AP4B1,APOE,APP,VPS35,SEC31A,SORL1,PREB,PLG,PSEN1,SYK,AP2A1,GGA3,MAPKAPK2,COPB1,SEC16A,EIF2S1,AP4E1,SAR1B,ADAM17,APBA2,LRP1,OSBP,AP1G1,TMED10,COPZ1,COPE,VDAC1,NCSTN,MAPK14,ARF6,IDE,SEC23B,GORASP1,VLDLR,SEC23A,CLU,GGA1,AP4S1,RTN4,COPB2,SEC13,MFN2,VPS29,ECE1,TMED2,TMED9,COPG1,COPG2,SNX4,HSPA5,ABCA7,SEC24C,MIA3,MAP2K3,RTN3,AP2B1,SREBF2,PLCG2,AP4M1,HSPA9,SEC24D,SEC24A,VPS26A,RAB1A,BACE1,SEC24B,ITPR1,SAR1A,SNX6
47,SEC31A,VDAC1,SORT1,ADAM10,APOE,EIF2S1,LRP1,PICALM,SYK,TMED10,PSEN1,COPA,AP3B2,SEC13,SAR1B,RAB1B,ITPR2,TMED2,SEC16A,SEC24C,IDE,BIN1,ADAM17,MAPKAPK2,VPS35,APP,SIGMAR1,VLDLR,GGA1,AP4B1,APBA2,AP1G1,SORL1,SREBF2,AP4E1,AP2A1,ARF6,RAB1A,GGA3,GORASP1,GGA2,PLG,COPG2,COPZ1,COPE,RTN4,OSBP,SEC23A,SEC23B,TMED9,COPB1,MAPK14,CLU,NCSTN,COPG1,APBA1,VPS26A,ECE1,MFN2,SAR1A,SNX4,MIA3,SEC24A,MAP2K3,AP4S1,SNX6,PREB,COPB2,HSPA9,SEC24B,SEC24D,VPS29,BACE1,PLCG2,ABCA7,RTN3,AP4M1,HSPA5,ITPR1,AP2B1
48,BIN1,SAR1B,IDE,GGA2,VDAC1,AP4B1,SORL1,PREB,VPS29,ADAM17,SEC16A,VLDLR,APBA2,COPG2,MAPKAPK2,MAPK14,SIGMAR1,SORT1,APBA1,ARF6,RAB1B,ADAM10,AP3B2,GGA1,VPS35,OSBP,PSEN1,COPZ1,AP2A1,COPA,MFN2,COPB1,AP4E1,COPE,SEC23A,PICALM,SEC31A,HSPA9,MIA3,TMED2,NCSTN,APOE,EIF2S1,SYK,GGA3,COPG1,SEC23B,SNX4,ITPR2,ECE1,HSPA5,SAR1A,LRP1,AP2B1,SREBF2,COPB2,ABCA7,APP,SEC24C,VPS26A,PLG,SEC13,CLU,SNX6,AP4M1,GORASP1,RAB1A,RTN4,AP4S1,PLCG2,RTN3,BACE1,TMED9,MAP2K3,TMED10,SEC24D,SEC24A,SEC24B,AP1G1,ITPR1
49,AP4B1,COPA,PSEN1,APOE,COPZ1,ADAM17,SEC16A,ADAM10,IDE,COPG1,SEC31A,SAR1B,PREB,ITPR2,VDAC1,BIN1,SORL1,AP4E1,PICALM,RAB1B,VPS35,MAPK14,TMED2,APBA2,APBA1,EIF2S1,AP3B2,SORT1,SEC23B,COPE,LRP1,APP,MAPKAPK2,GGA3,GGA2,SREBF2,AP4S1,TMED9,SEC24C,TMED10,SEC23A,ARF6,SEC13,SYK,RTN4,GORASP1,PLG,AP1G1,NCSTN,MFN2,CLU,ABCA7,COPB1,VLDLR,GGA1,ECE1,RAB1A,SIGMAR1,HSPA5,SNX6,AP2A1,RTN3,AP2B1,COPB2,COPG2,VPS26A,HSPA9,SAR1A,SNX4,OSBP,PLCG2,MAP2K3,ITPR1,VPS29,AP4M1,SEC24A,MIA3,SEC24D,SEC24B,BACE1
50,COPZ1,COPE,VDAC1,SYK,VPS35,IDE,ADAM10,SORL1,ARF6,SIGMAR1,SEC16A,ADAM17,APBA2,AP1G1,MAPK14,SEC31A,SEC23A,LRP1,HSPA9,BIN1,AP4B1,AP2A1,PICALM,MIA3,SEC23B,SEC13,SAR1B,APOE,COPG2,OSBP,RAB1B,MFN2,GGA1,GGA2,SORT1,MAPKAPK2,APP,TMED10,EIF2S1,APBA1,COPA,PREB,ITPR2,PSEN1,CLU,SEC24C,VPS29,PLG,HSPA5,COPB1,VPS26A,SAR1A,GORASP1,AP3B2,AP4E1,ECE1,SNX6,ABCA7,NCSTN,RAB1A,TMED2,SREBF2,COPB2,RTN3,COPG1,TMED9,SNX4,SEC24A,AP4M1,RTN4,AP4S1,VLDLR,MAP2K3,AP2B1,GGA3,ITPR1,SEC24D,BACE1,SEC24B,PLCG2
