source,target,A,B_coef
CLU,APOE,0.999999956160131,0.5235680534572759
AP2A1,AP2B1,0.9998659477946562,0.3229286795143983
TMED9,TMED10,0.9998658010397052,0.3229013218230504
VPS35,AP1G1,0.9996899928266307,0.3019651266404098
CLU,SORL1,0.9994970868622567,-0.2898647512879691
TMED2,TMED10,0.9994465005508023,0.28746740370639284
RAB1A,RAB1B,0.9991764664542272,0.2775270600183242
SAR1B,SAR1A,0.9988554482887676,0.26928992575007166
ADAM10,BIN1,0.9986689736065114,0.26551182492377906
VDAC1,NCSTN,0.9983154329079631,0.25961401698222036
MFN2,HSPA9,0.9983070167642198,0.2594892165001967
RTN3,RTN4,0.9980367427805411,0.25577962878702987
VPS35,VDAC1,0.9977647660962943,-0.2525292916430707
PLCG2,SYK,0.9973768162218651,0.2485184971524546
SEC16A,AP4S1,0.9969933904632358,0.24509827740912865
COPB1,COPZ1,0.9968558443858109,0.24397652002940215
COPB2,COPG1,0.996773326048566,0.24332678794498527
VPS26A,RAB1B,0.9949686354231245,0.23217549948762342
SEC24C,SEC23A,0.9940315327013586,0.227881969216155
ADAM10,SORT1,0.9931463406775207,0.2244023827043305
VPS35,SEC16A,0.9927468332338468,-0.2229759377820668
SORT1,BIN1,0.9920897168348398,0.22079124910093778
HSPA5,EIF2S1,0.9920042331228072,0.22052037783129688
MFN2,SEC24D,0.9919319169497082,-0.22029346397485436
VPS35,VPS29,0.9884018888674543,0.2111311783423951
COPB2,EIF2S1,0.9877405501625451,0.20972807518267006
COPB1,COPG1,0.9865708099997086,0.2074201101474458
VPS26A,VPS29,0.985453692347731,0.2053941236171764
HSPA9,HSPA5,0.9847085161946614,0.20412624038330482
SEC31A,SEC13,0.9837803547833018,0.20262948700509736
NCSTN,PSEN1,0.9818539377862635,0.19977472446288044
SAR1B,SEC23B,0.9793309636476715,0.19645582240892312
SAR1B,GGA2,0.9787556951814635,-0.19575483038023653
MFN2,SIGMAR1,0.9699065552984578,0.18682230920196374
CLU,ECE1,0.9672741652865887,0.1846579289597658
RTN4,PREB,0.9663811561329121,0.18396178972037597
COPA,COPG2,0.9661630250315791,0.18379446110975348
SORL1,LRP1,0.965012242656943,0.18292856444623656
HSPA5,MIA3,0.9590359143410488,0.17883082001686362
SNX6,BIN1,0.9562012180263622,0.17708405904590446
VPS29,EIF2S1,0.9518036389050046,0.17457688074024902
AP2A1,AP1G1,0.9511366206057861,0.1742157370972443
APBA1,BACE1,0.9493576504594275,0.1732749356198897
TMED10,ECE1,0.9479426585284972,0.1725487045500964
SEC24C,ITPR1,0.947732573250601,0.17244247512974129
OSBP,ECE1,0.9453052715109741,0.1712435145123956
APP,RTN4,0.9432631329418435,-0.1702730267430247
SAR1B,SEC16A,0.940170243857717,-0.16886394594505827
SORT1,SIGMAR1,0.940095766062117,-0.1688308640700921
MFN2,SEC24C,0.9357064325967936,0.16694605502601276
SORT1,ITPR1,0.9314232382840494,-0.16521900133084377
SEC31A,SEC16A,0.9292886364448607,0.16439532743028104
SNX4,NCSTN,0.9280413499060632,-0.16392461600231562
APP,PLG,0.9279061870128211,0.16387406017592812
SEC23A,PLG,0.9278250529098373,0.16384375504927512
APBA1,ECE1,0.923779021408873,-0.16237090385809047
SNX6,COPG2,0.9215578927251042,0.1615926183453344
ADAM10,ADAM17,0.9194484593183215,0.16087191882667365
ITPR2,MAPK14,0.9158248951719153,0.1596731493379732
SEC31A,SAR1A,0.9135015968201827,0.1589289792605578
SORT1,ARF6,0.913318480725255,-0.15887109861727214
PICALM,BIN1,0.9132836382977467,0.1588600979085002
ARF6,ECE1,0.912986447063367,-0.15876642871706417
RAB1A,IDE,0.9109065600346311,-0.1581188654298557
RTN3,AP3B2,0.9077824230673195,0.15717134940346159
AP2B1,PREB,0.9069561783729376,-0.15692558878924023
APBA1,VPS29,0.9032817781419444,0.15585581824251338
SEC23A,SYK,0.898239544628359,0.15444538029186372
TMED9,COPG2,0.8981761613967291,-0.15442804930563594
APBA1,SYK,0.8942509885207337,-0.15337295033470952
RAB1A,APBA2,0.8931860286410565,0.15309265354975848
RTN4,COPZ1,0.8931805372212457,0.15309121460261077
SAR1A,ITPR1,0.89073565434928,-0.152456939089
APBA1,VLDLR,0.8905420231799193,0.15240723974741743
VPS35,COPG1,0.8884250720596237,0.1518688487134027
VPS26A,PSEN1,0.8813308676322166,-0.1501273473564287
COPB2,COPB1,0.878739954843663,0.1495137909708868
HSPA9,IDE,0.8734005520970388,0.1482841531107674
TMED2,TMED9,0.872014384524119,0.14797220103192213
MFN2,GGA3,0.8668300884389325,0.14683042844351646
RAB1A,COPG1,0.8649713982376492,-0.14643024549648634
VPS26A,SNX6,0.8623532424066345,0.14587435762068549
IDE,SEC24D,0.8606461144611158,-0.1455166691551121
COPB2,HSPA5,0.8583988635168333,0.14505136650304776
HSPA5,PSEN1,0.8581845672285547,-0.14500731866802455
VPS35,EIF2S1,0.8570529633601413,-0.14477563822670428
ADAM10,SEC16A,0.8561780428380763,-0.1445975555622298
CLU,AP4M1,0.853738317203577,0.14410568403514393
CLU,PLG,0.8528031858480658,0.14391895565210408
COPB1,COPG2,0.8526589321693493,0.14389023834647488
SAR1A,SEC23B,0.8525419975895757,-0.1438669766540757
ADAM17,MAPKAPK2,0.8486050156843,0.14309254078826075
ITPR1,ECE1,0.8472290573833924,-0.14282578498277984
GGA1,SEC23B,0.8422825160644533,0.14188275328949015
COPA,GGA1,0.8396718563946342,-0.14139471389543892
SEC31A,SEC24C,0.8388085445279714,0.1412347415668566
LRP1,PLG,0.8381691535859006,0.1411167075562846
ADAM10,PICALM,0.8377035070928394,0.14103098405356992
GGA3,APBA2,0.8361209054760359,0.14074110747444116
CLU,ITPR2,0.8324346787780038,0.1400745375539346
SORT1,SAR1B,0.8297088261448939,0.1395891267020615
MAPKAPK2,PLG,0.8285269606181123,-0.1393805832085448
PLCG2,PLG,0.8281042008283102,0.13930626296040996
SORT1,APOE,0.8241841846225206,-0.13862392716062158
HSPA5,SEC23B,0.8223689751399856,0.13831201660948547
SNX6,GGA1,0.8170664371176984,0.13741493418423759
LRP1,APP,0.8139082676604001,0.13689019824002854
VPS35,SEC24B,0.8119404483874626,0.13656670803701426
