ordering,pos1,pos2,pos3,pos4,pos5,pos6,pos7,pos8,pos9,pos10,pos11,pos12,pos13,pos14,pos15,pos16,pos17,pos18,pos19,pos20,pos21,pos22,pos23,pos24,pos25,pos26,pos27,pos28,pos29,pos30,pos31,pos32,pos33,pos34,pos35,pos36,pos37,pos38,pos39,pos40,pos41,pos42,pos43,pos44,pos45,pos46,pos47,pos48,pos49,pos50,pos51,pos52,pos53,pos54,pos55,pos56,pos57,pos58,pos59,pos60,pos61,pos62,pos63,pos64,pos65,pos66,pos67,pos68,pos69,pos70,pos71,pos72,pos73,pos74,pos75,pos76,pos77,pos78,pos79,pos80
10,VPS35,SEC23A,ABCA7,ECE1,VPS26A,SREBF2,RAB1B,SAR1B,COPB1,SEC23B,PSEN1,GORASP1,RTN4,AP1G1,AP4E1,EIF2S1,SEC16A,HSPA5,SNX4,SEC24A,AP4S1,COPE,PICALM,COPA,MAPK14,COPG1,TMED2,APBA2,SNX6,AP4M1,BACE1,COPG2,AP3B2,SEC13,COPB2,RAB1A,SEC24B,IDE,MIA3,PREB,MAPKAPK2,ITPR2,GGA2,MFN2,SEC24D,MAP2K3,ADAM10,SORL1,SORT1,BIN1,NCSTN,SIGMAR1,AP2B1,VPS29,SAR1A,VLDLR,SEC24C,VDAC1,AP4B1,APOE,GGA1,PLCG2,OSBP,ADAM17,GGA3,ARF6,LRP1,APBA1,COPZ1,SEC31A,HSPA9,SYK,TMED9,RTN3,APP,AP2A1,PLG,ITPR1,TMED10,CLU
11,ADAM10,AP2A1,EIF2S1,TMED2,COPB1,PICALM,SEC31A,SEC24B,SEC24D,SAR1B,SEC16A,SEC13,ADAM17,RTN3,COPZ1,GGA2,APBA2,ITPR2,MAPKAPK2,AP1G1,MAP2K3,MAPK14,PLCG2,MFN2,AP4S1,SEC23A,SNX4,SNX6,SEC24A,ECE1,ABCA7,RAB1B,COPE,RAB1A,VPS26A,GGA1,SEC23B,AP3B2,AP2B1,APBA1,HSPA5,SIGMAR1,COPA,SREBF2,TMED9,SEC24C,IDE,SORT1,PSEN1,HSPA9,BACE1,VLDLR,RTN4,AP4B1,VDAC1,ARF6,AP4E1,NCSTN,COPB2,MIA3,GGA3,VPS35,OSBP,SYK,SAR1A,COPG1,VPS29,BIN1,COPG2,AP4M1,TMED10,GORASP1,LRP1,APOE,PREB,CLU,PLG,ITPR1,SORL1,APP
12,AP2A1,AP2B1,VPS26A,COPZ1,SEC31A,PICALM,SAR1B,COPG1,SEC24D,SEC24C,COPE,RAB1A,RTN4,SEC24A,SEC24B,ECE1,SEC16A,SREBF2,VPS29,LRP1,GGA1,VLDLR,IDE,MAPKAPK2,SEC13,TMED9,VPS35,PLCG2,SORL1,COPG2,RAB1B,COPB1,EIF2S1,SEC23A,COPB2,AP4S1,SAR1A,TMED2,GGA2,SNX4,GORASP1,SYK,SEC23B,RTN3,HSPA5,NCSTN,BACE1,OSBP,ABCA7,APP,ARF6,VDAC1,AP4E1,AP4B1,MAPK14,APBA1,ADAM17,MFN2,APBA2,AP4M1,PREB,PSEN1,HSPA9,AP1G1,ITPR2,SORT1,BIN1,MIA3,APOE,COPA,GGA3,MAP2K3,ADAM10,AP3B2,SNX6,SIGMAR1,PLG,CLU,TMED10,ITPR1
13,GGA2,VPS26A,SEC13,MAPKAPK2,TMED2,AP2B1,COPB1,SYK,SAR1B,HSPA5,SEC23A,SEC24A,ARF6,MIA3,COPZ1,EIF2S1,RTN3,SEC24D,COPG2,SEC23B,HSPA9,LRP1,AP1G1,SORT1,ITPR2,SEC24C,ECE1,MAP2K3,MAPK14,SEC24B,RTN4,TMED9,AP4B1,AP2A1,VLDLR,SREBF2,SNX4,SORL1,GORASP1,AP4E1,VPS35,MFN2,RAB1A,BACE1,IDE,COPA,NCSTN,ABCA7,COPE,AP4S1,BIN1,VPS29,VDAC1,AP3B2,RAB1B,GGA1,GGA3,SAR1A,SEC31A,COPG1,ADAM17,ADAM10,PREB,APBA2,PSEN1,APOE,SEC16A,TMED10,PLCG2,OSBP,APP,PLG,SIGMAR1,AP4M1,COPB2,SNX6,PICALM,ITPR1,CLU,APBA1
14,IDE,TMED9,SEC24C,COPG1,MFN2,GGA1,VPS26A,AP4E1,MAPK14,GORASP1,RAB1A,COPZ1,COPB1,SAR1B,COPE,AP2B1,SEC16A,VPS29,COPG2,VLDLR,AP4S1,MIA3,PLCG2,SEC23A,BACE1,SNX4,AP3B2,MAPKAPK2,SEC24D,LRP1,EIF2S1,SORT1,PICALM,ABCA7,RAB1B,RTN3,MAP2K3,AP1G1,SREBF2,APBA2,ITPR2,PSEN1,SEC31A,SEC23B,TMED2,SEC13,AP2A1,AP4M1,ARF6,ECE1,GGA3,TMED10,SEC24A,RTN4,AP4B1,SORL1,VPS35,OSBP,SIGMAR1,APBA1,VDAC1,BIN1,PREB,COPA,APOE,HSPA5,SEC24B,ADAM10,COPB2,HSPA9,SNX6,NCSTN,GGA2,APP,PLG,SYK,SAR1A,ADAM17,CLU,ITPR1
15,HSPA5,ECE1,MIA3,SEC24D,COPG2,BACE1,ADAM10,COPZ1,SEC24C,RAB1A,SEC23B,SEC24A,GGA2,COPB1,RTN4,RTN3,ABCA7,GORASP1,COPG1,SAR1B,SEC16A,SEC23A,ADAM17,AP4B1,MAP2K3,AP4E1,RAB1B,COPE,IDE,APBA2,TMED9,EIF2S1,SAR1A,SNX6,VLDLR,VPS35,MAPK14,MAPKAPK2,AP4S1,LRP1,AP2A1,SREBF2,SORT1,SNX4,AP1G1,SEC13,PSEN1,PICALM,PLCG2,SIGMAR1,COPA,NCSTN,ARF6,ITPR2,VPS29,GGA3,VDAC1,BIN1,SEC31A,AP3B2,GGA1,AP2B1,SORL1,APBA1,APOE,OSBP,SYK,TMED2,MFN2,SEC24B,VPS26A,PREB,PLG,HSPA9,APP,TMED10,COPB2,AP4M1,ITPR1,CLU
16,RAB1A,GORASP1,RTN3,COPE,COPG1,SEC24A,MAP2K3,SEC23A,HSPA9,APBA2,RAB1B,VDAC1,SYK,ADAM10,RTN4,AP4S1,COPZ1,PICALM,HSPA5,SREBF2,AP2B1,AP1G1,ABCA7,PLCG2,MAPK14,SEC23B,ADAM17,MAPKAPK2,SEC31A,BIN1,OSBP,COPB2,VPS35,ITPR2,SNX4,TMED2,COPB1,SEC24B,ECE1,SEC13,VPS26A,LRP1,EIF2S1,AP2A1,GGA1,COPA,MIA3,SEC24D,VPS29,GGA2,SIGMAR1,AP4E1,VLDLR,GGA3,ARF6,SEC16A,SEC24C,PSEN1,SAR1B,BACE1,SORT1,COPG2,APBA1,AP3B2,IDE,SAR1A,APOE,AP4B1,TMED9,NCSTN,SNX6,SORL1,PLG,PREB,CLU,MFN2,AP4M1,APP,ITPR1,TMED10
17,SEC31A,COPG1,HSPA9,APBA1,AP2B1,TMED2,SEC13,SEC24A,SEC23B,ADAM17,MIA3,GGA2,ARF6,SNX4,AP4S1,VPS26A,PSEN1,VPS35,COPE,GGA1,ITPR2,TMED9,COPB1,RAB1A,EIF2S1,SEC24B,OSBP,SAR1B,AP4B1,AP1G1,VLDLR,APBA2,AP2A1,BIN1,SREBF2,MAPKAPK2,SEC24C,LRP1,RTN4,ECE1,COPZ1,COPG2,ABCA7,RAB1B,SEC24D,PICALM,HSPA5,SEC23A,VPS29,SORT1,SEC16A,AP4M1,BACE1,APOE,COPA,VDAC1,SNX6,GORASP1,RTN3,PLCG2,AP4E1,SORL1,SAR1A,GGA3,ADAM10,AP3B2,SIGMAR1,MFN2,COPB2,SYK,MAP2K3,PREB,APP,MAPK14,IDE,CLU,ITPR1,TMED10,PLG,NCSTN
18,COPG1,COPE,AP4B1,MIA3,HSPA5,MAPK14,SEC24D,GORASP1,SEC24C,COPZ1,GGA3,PICALM,SEC23A,PSEN1,MFN2,APBA2,LRP1,RTN3,SEC16A,SREBF2,SEC23B,TMED2,SORT1,RTN4,RAB1A,SNX4,SIGMAR1,COPG2,PLCG2,AP1G1,SAR1B,RAB1B,VDAC1,SEC13,HSPA9,NCSTN,ARF6,AP4E1,SEC24A,COPB1,ABCA7,OSBP,BACE1,SEC24B,APBA1,ADAM17,IDE,APOE,ITPR2,EIF2S1,TMED10,GGA1,GGA2,MAPKAPK2,COPA,SYK,SORL1,TMED9,AP4S1,SNX6,BIN1,AP3B2,ECE1,AP4M1,VLDLR,VPS29,SEC31A,APP,COPB2,VPS26A,ADAM10,SAR1A,VPS35,AP2A1,MAP2K3,PREB,PLG,CLU,AP2B1,ITPR1
19,AP2A1,SEC23A,RAB1B,RAB1A,SEC16A,AP4S1,ADAM10,COPG1,EIF2S1,SAR1B,AP4B1,COPB1,APBA2,AP1G1,OSBP,TMED2,RTN3,SORT1,GGA1,MIA3,COPE,VPS35,MAPK14,MAPKAPK2,ECE1,VDAC1,ITPR2,AP4E1,COPZ1,GGA3,BACE1,SEC13,HSPA5,SNX4,ABCA7,VPS26A,NCSTN,PICALM,SEC31A,TMED9,COPG2,MAP2K3,GGA2,PSEN1,SIGMAR1,ADAM17,SEC24C,GORASP1,BIN1,SREBF2,SEC23B,SEC24A,AP3B2,ARF6,SAR1A,PLCG2,RTN4,COPB2,PREB,IDE,SNX6,VPS29,MFN2,APBA1,LRP1,SORL1,SEC24D,AP2B1,APOE,SYK,SEC24B,HSPA9,TMED10,COPA,PLG,AP4M1,CLU,APP,ITPR1,VLDLR
20,HSPA5,TMED9,AP1G1,AP2A1,ARF6,COPB1,TMED2,COPZ1,VPS29,RTN3,AP4S1,ITPR2,ADAM17,APBA2,RAB1A,ABCA7,VPS35,AP4B1,PSEN1,ECE1,AP4E1,SEC23B,MAP2K3,MIA3,RAB1B,MAPKAPK2,SAR1B,GGA1,MAPK14,AP2B1,SNX4,SEC24A,RTN4,VLDLR,IDE,GGA2,COPG1,GORASP1,NCSTN,SEC23A,COPA,MFN2,BACE1,SIGMAR1,SNX6,COPE,COPG2,SEC16A,SREBF2,SEC13,SEC24B,EIF2S1,GGA3,VPS26A,PLCG2,SEC24C,SORL1,SEC24D,SEC31A,PICALM,AP3B2,COPB2,BIN1,SORT1,APOE,TMED10,AP4M1,PREB,APBA1,OSBP,ADAM10,LRP1,PLG,VDAC1,APP,SAR1A,HSPA9,ITPR1,CLU,SYK
21,RAB1A,COPG2,HSPA5,BACE1,SNX4,COPE,SEC24A,ITPR2,MIA3,SEC24D,VPS29,SNX6,SEC16A,MAPKAPK2,RAB1B,SEC23A,GGA1,GORASP1,ECE1,ARF6,RTN4,VLDLR,NCSTN,SEC24C,AP4E1,GGA2,PREB,IDE,EIF2S1,SEC13,ABCA7,MFN2,SEC23B,AP2B1,MAPK14,COPB1,BIN1,VDAC1,ADAM10,SAR1B,SREBF2,APOE,COPA,AP1G1,LRP1,APBA2,SEC31A,PSEN1,ADAM17,SYK,GGA3,AP4M1,TMED2,VPS35,HSPA9,PLCG2,RTN3,MAP2K3,SEC24B,AP4S1,COPG1,PICALM,COPZ1,AP2A1,SORT1,APBA1,COPB2,AP3B2,SORL1,TMED9,SAR1A,AP4B1,PLG,CLU,VPS26A,OSBP,SIGMAR1,APP,ITPR1,TMED10
22,COPZ1,MIA3,MFN2,SIGMAR1,SEC24A,EIF2S1,ARF6,AP1G1,SEC23B,COPA,TMED2,SAR1B,SNX6,MAPKAPK2,MAPK14,RTN4,SEC16A,TMED9,BIN1,COPE,SEC31A,APBA2,COPG2,GGA1,VLDLR,ABCA7,AP4E1,VPS29,MAP2K3,SNX4,ECE1,GGA3,SEC23A,PICALM,ITPR2,SORT1,NCSTN,SEC24D,BACE1,VPS35,GGA2,ADAM10,LRP1,AP2A1,AP4M1,AP2B1,AP3B2,SEC24C,COPG1,HSPA5,SEC24B,GORASP1,PREB,VPS26A,RTN3,SORL1,SAR1A,PLCG2,RAB1A,IDE,SYK,ADAM17,AP4S1,VDAC1,APBA1,COPB1,PSEN1,PLG,HSPA9,APOE,RAB1B,CLU,TMED10,SREBF2,ITPR1,APP,AP4B1,SEC13,OSBP,COPB2
23,GORASP1,COPG2,ABCA7,EIF2S1,AP4E1,NCSTN,TMED9,COPB2,ARF6,MIA3,RAB1A,SAR1B,GGA1,AP4S1,SEC16A,MAPKAPK2,RTN3,IDE,SREBF2,SEC23B,RTN4,VPS26A,SEC24A,TMED2,VLDLR,SNX4,COPG1,COPZ1,ADAM10,PICALM,SEC13,AP4B1,COPB1,AP2B1,AP2A1,SORT1,VDAC1,PLCG2,BACE1,COPA,COPE,MAPK14,HSPA9,RAB1B,SAR1A,BIN1,SEC24D,HSPA5,ADAM17,MAP2K3,AP1G1,LRP1,SYK,ECE1,MFN2,SEC23A,ITPR2,PSEN1,SIGMAR1,APBA2,OSBP,AP3B2,GGA3,VPS29,PREB,SORL1,APBA1,APOE,AP4M1,SEC24C,SEC24B,SEC31A,SNX6,GGA2,TMED10,CLU,PLG,APP,ITPR1,VPS35
24,SNX4,AP2A1,TMED9,IDE,COPA,SEC16A,MAP2K3,SAR1B,SEC24D,AP4S1,MAPKAPK2,SEC24B,GGA2,VPS35,SEC24C,GGA3,MAPK14,ADAM17,COPZ1,SAR1A,ARF6,AP4B1,COPE,SEC24A,NCSTN,VPS26A,COPG1,RTN4,LRP1,AP1G1,ABCA7,SEC31A,SREBF2,VLDLR,ITPR2,HSPA9,ECE1,APBA2,AP4E1,EIF2S1,SYK,SEC23B,COPB1,PSEN1,AP2B1,PICALM,HSPA5,SEC23A,GGA1,AP3B2,SEC13,SIGMAR1,VPS29,SORT1,MIA3,GORASP1,SORL1,VDAC1,PLG,RAB1A,BACE1,BIN1,MFN2,SNX6,ADAM10,OSBP,PREB,PLCG2,RTN3,APBA1,APOE,APP,COPB2,RAB1B,AP4M1,TMED2,COPG2,TMED10,CLU,ITPR1
25,SEC13,VPS26A,GGA3,MAPKAPK2,AP2B1,AP1G1,PICALM,OSBP,ADAM10,GGA1,SIGMAR1,COPE,APBA2,RAB1A,MAPK14,SEC24B,PLCG2,AP2A1,ITPR2,SEC16A,COPG1,HSPA5,AP4E1,COPZ1,BACE1,RAB1B,MIA3,PREB,HSPA9,BIN1,VPS35,ARF6,SNX4,EIF2S1,ADAM17,MAP2K3,PSEN1,TMED9,RTN3,LRP1,VLDLR,SEC23B,COPG2,RTN4,AP4S1,SEC24D,IDE,SNX6,NCSTN,COPB1,TMED2,VDAC1,MFN2,COPA,ABCA7,AP3B2,APOE,GGA2,SEC24A,ECE1,SEC23A,SAR1A,APBA1,SREBF2,SAR1B,SEC24C,APP,SORL1,COPB2,AP4B1,AP4M1,GORASP1,SEC31A,SYK,SORT1,VPS29,CLU,ITPR1,TMED10,PLG
26,RAB1B,RAB1A,COPE,AP4E1,TMED9,SEC31A,ARF6,GGA3,SEC23A,SEC24D,EIF2S1,ADAM17,SNX6,VPS26A,SEC23B,LRP1,MIA3,COPB1,GORASP1,AP1G1,SREBF2,SEC24A,VPS35,VLDLR,PSEN1,AP2B1,ABCA7,PICALM,SORT1,SNX4,SEC16A,SEC24C,RTN3,MAP2K3,NCSTN,SAR1B,ECE1,IDE,AP4S1,APBA2,ITPR2,VPS29,COPG2,COPA,AP4M1,COPB2,COPZ1,BACE1,SYK,APBA1,MAPKAPK2,OSBP,PREB,AP2A1,SEC24B,BIN1,MFN2,ADAM10,PLCG2,PLG,SORL1,TMED2,MAPK14,AP3B2,SIGMAR1,COPG1,RTN4,GGA1,VDAC1,APOE,AP4B1,GGA2,APP,SAR1A,HSPA5,HSPA9,ITPR1,SEC13,TMED10,CLU
27,AP2B1,SREBF2,ECE1,TMED9,HSPA9,RAB1B,SEC24B,MAPK14,AP4E1,BIN1,HSPA5,SNX6,AP3B2,COPG1,GORASP1,SEC31A,SNX4,MAP2K3,VDAC1,COPB1,COPE,ARF6,SEC24D,SAR1B,VPS35,BACE1,GGA1,COPG2,SEC23A,RTN3,TMED2,VLDLR,COPZ1,EIF2S1,PICALM,AP4B1,RTN4,SEC24C,PLCG2,LRP1,MAPKAPK2,APBA1,SEC16A,AP4S1,ADAM10,AP1G1,ABCA7,IDE,VPS26A,GGA2,SEC23B,SIGMAR1,APBA2,SEC24A,SEC13,PREB,AP4M1,RAB1A,MIA3,PSEN1,APOE,NCSTN,ADAM17,OSBP,PLG,GGA3,VPS29,SYK,COPA,SAR1A,CLU,MFN2,SORT1,APP,ITPR2,COPB2,SORL1,AP2A1,ITPR1,TMED10
28,SNX4,AP1G1,RTN3,SAR1B,ADAM10,ARF6,TMED2,HSPA9,COPB1,COPZ1,MAPKAPK2,SEC24D,ITPR2,BACE1,COPG2,SEC13,MFN2,COPG1,SEC24A,SEC24C,SEC23B,AP4E1,GORASP1,AP4S1,MAPK14,AP4B1,GGA1,SREBF2,ECE1,RAB1B,SEC23A,AP3B2,VLDLR,SYK,ABCA7,SEC16A,LRP1,NCSTN,APBA2,SORT1,VPS35,RAB1A,SEC31A,RTN4,AP2B1,COPE,SAR1A,ADAM17,AP4M1,GGA3,EIF2S1,PSEN1,TMED9,PICALM,HSPA5,MAP2K3,VDAC1,PLCG2,APBA1,VPS26A,IDE,COPB2,PREB,VPS29,OSBP,SEC24B,APOE,SORL1,GGA2,COPA,BIN1,MIA3,AP2A1,APP,SNX6,SIGMAR1,TMED10,PLG,ITPR1,CLU
29,SEC24A,COPE,SNX4,AP2B1,SAR1A,VPS26A,SEC24D,COPG2,SAR1B,ITPR2,SEC23B,PLCG2,MAP2K3,VPS35,IDE,MAPK14,APBA2,COPA,COPB1,COPG1,RTN4,COPZ1,ADAM10,SREBF2,RAB1A,SEC31A,SEC13,GGA2,VLDLR,MFN2,RTN3,HSPA5,AP4S1,AP4B1,SIGMAR1,ARF6,GORASP1,AP1G1,SEC24B,APOE,GGA1,ABCA7,PSEN1,AP2A1,BIN1,EIF2S1,COPB2,PICALM,SYK,SEC16A,VDAC1,TMED2,AP4E1,TMED9,SORL1,RAB1B,SEC23A,MIA3,SORT1,MAPKAPK2,ADAM17,BACE1,SEC24C,PREB,APP,AP3B2,GGA3,HSPA9,OSBP,ECE1,VPS29,APBA1,SNX6,NCSTN,TMED10,LRP1,AP4M1,PLG,CLU,ITPR1
