variable,state,config,rep_edges,rep_pos,rep_top,lambda_used,density,sink_entropy,sink_pmax,kendall,best_minus_mean,C_enrich_+5,C_z_+5,C_enrich_+3,C_z_+3,C_enrich_-1,C_z_-1,C_enrich_-2,C_z_-2,C_orient,acyclic
sex,female,LAMBDA_MODE=abs|LAMBDA=0.06|LAMBDA_Q=0.85|TAU_A_RATIO=0.125|T_SOFTMAX=0.1|SHRINK_SCALE=1.0|CONTEXT=all,0.1694807532479158,-0.004266441623885081,0.1366906474820144,0.06,0.3212294303797468,0.9997039337783385,0.018128000270276078,0.006764448587573215,0.019056905523349377,1.6369810006566246,4.784108291273985,1.132362810739136,1.8564138530199612,0.8816220812161846,-2.1474414264458446,0.9958560363897101,-0.018983782255167725,0.4792972495305423,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.06|LAMBDA_Q=0.85|TAU_A_RATIO=0.125|T_SOFTMAX=0.2|SHRINK_SCALE=1.0|CONTEXT=all,0.1697278797070758,-0.03931244249421387,0.14909090909090908,0.06,0.3204715189873418,0.999935469915756,0.015036399909366213,0.006796320893997388,0.016792945796476055,1.6368408165109887,4.76775844194776,1.1330228180525566,1.8526719554304347,0.8811713659486998,-2.1482054097884524,0.993180171444284,-0.05794642782550352,0.48381181715322874,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.08|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.02|SHRINK_SCALE=1.0|CONTEXT=all,0.16831234174974494,0.8225269573370839,0.23921568627450981,0.08,0.36103164556962025,0.05860916915573765,0.9410171456379215,0.6263711979969093,0.012309944425807323,1.418455837793373,5.938913943192089,1.08396035915655,2.3529298331179955,0.9366793814314087,-2.2810600756657022,1.0089196133743792,0.28257336055379745,0.5224523472755438,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.08|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.05|SHRINK_SCALE=1.0|CONTEXT=all,0.17399565558733235,0.8415457465591294,0.234375,0.08,0.3572626582278481,0.34012405687006714,0.5869837154538617,0.4327130694537882,0.01122208387065493,1.4150442451632417,5.95838477753996,1.0869471797121508,2.452579634732804,0.9296352086152889,-2.542812037495131,1.012290535924857,0.39171287881307026,0.5203521489846754,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.08|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.1|SHRINK_SCALE=1.0|CONTEXT=all,0.1675123655753151,0.7699953117674637,0.234375,0.08,0.35190506329113924,0.7350817277394666,0.22555590523683117,0.24281946067637594,0.01611465907926307,1.4153173283738134,6.077947578619683,1.0839888590400022,2.4208241449172228,0.9324092914689395,-2.4683851905651486,1.01056643025056,0.33394496830694553,0.5006825421188366,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.08|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.2|SHRINK_SCALE=1.0|CONTEXT=all,0.1694714025559206,0.6739159736866841,0.2248062015503876,0.08,0.3435680379746835,0.9442475140967062,0.06995494281313254,0.10249684577534801,0.01756766699473175,1.4305484546466187,6.394085041342963,1.0848966371878332,2.432272384869778,0.9299919046733047,-2.5784089391115943,1.008499517857781,0.2714479207452566,0.4912461789416564,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.08|LAMBDA_Q=0.85|TAU_A_RATIO=0.25|T_SOFTMAX=0.02|SHRINK_SCALE=1.0|CONTEXT=all,0.16879293506537693,0.7111043392563058,0.2440944881889764,0.08,0.2790506329113924,0.00674878754245636,0.9952930881540054,0.3512402503174315,0.023666583115054096,1.6696875969242553,5.551564411612718,1.1360422509584396,2.210318795766582,0.8884255662596336,-2.346752686815603,1.0233208166778418,0.40961439904889047,0.5502622321140108,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.08|LAMBDA_Q=0.85|TAU_A_RATIO=0.25|T_SOFTMAX=0.05|SHRINK_SCALE=1.0|CONTEXT=all,0.16796719741663774,0.6523321437742292,0.234375,0.08,0.27124525316455694,0.14957612627589084,0.8541728609991561,0.19851760051615625,0.02723203070553637,1.6861268668565903,5.798934645894395,1.1374621722871927,2.2231597065487168,0.8868357103000571,-2.3511204123512517,1.0221854604518925,0.3862389026239327,0.5170858571745386,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.08|LAMBDA_Q=0.85|TAU_A_RATIO=0.25|T_SOFTMAX=0.1|SHRINK_SCALE=1.0|CONTEXT=all,0.16714826174526837,0.4263394165582306,0.210727969348659,0.08,0.2645981012658228,0.7026116465265414,0.3609007062009393,0.11331986880262301,0.026655872699279937,1.717047099569886,5.975545549110442,1.1331460810669642,2.161545664465542,0.8814373781063847,-2.4477023017675554,1.0228667869329364,0.4066261228292801,0.5011858772486593,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.08|LAMBDA_Q=0.85|TAU_A_RATIO=0.25|T_SOFTMAX=0.2|SHRINK_SCALE=1.0|CONTEXT=all,0.16269404617391411,0.4288477091612839,0.234375,0.08,0.2581598101265823,0.9600624987750273,0.08661669531318414,0.03801162155273955,0.030388142887459613,1.73277589539982,6.079817970332129,1.1359559431249135,2.1863838288973936,0.8840003868386347,-2.3632507754896523,1.0272091915855721,0.4585529790639818,0.49634444175685266,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.08|LAMBDA_Q=0.85|TAU_A_RATIO=0.125|T_SOFTMAX=0.02|SHRINK_SCALE=1.0|CONTEXT=all,0.16197809601174412,0.2517684152581139,0.234375,0.08,0.21904430379746836,0.000497101997594651,0.9997618932215772,0.13586072160853402,0.026155318711146347,1.9593704867721704,5.985854761842107,1.1686475490706467,1.9597055045311071,0.8305186751880198,-2.480939574597685,1.0560265862120621,0.6771823379239804,0.49460659326601875,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.08|LAMBDA_Q=0.85|TAU_A_RATIO=0.125|T_SOFTMAX=0.05|SHRINK_SCALE=1.0|CONTEXT=all,0.17287095476178235,0.3143724506756341,0.264,0.08,0.21385443037974683,0.12702481724849105,0.9168592421366564,0.07817134471571222,0.02429939314638685,1.9905201103129144,6.119904289212628,1.172306524451669,1.9872514673575674,0.8255552798724719,-2.5388555065332774,1.0419628642596637,0.5048832663289224,0.4853633444288358,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.08|LAMBDA_Q=0.85|TAU_A_RATIO=0.125|T_SOFTMAX=0.1|SHRINK_SCALE=1.0|CONTEXT=all,0.1591625408480469,0.1445407502500837,0.25396825396825395,0.08,0.2111993670886076,0.7695116395115456,0.35836489516336306,0.03520507913401465,0.024748615773514615,2.0139387577798358,6.294704100915395,1.180193506921057,2.0635008115720814,0.8253927082395277,-2.5477960581294665,1.0293907316757303,0.35888583282658804,0.4810198099728401,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.08|LAMBDA_Q=0.85|TAU_A_RATIO=0.125|T_SOFTMAX=0.2|SHRINK_SCALE=1.0|CONTEXT=all,0.1641053746112838,0.08164305849536276,0.26907630522088355,0.08,0.20819145569620254,0.9780009624828174,0.07938163753518361,0.014706206503844766,0.027493951599324107,2.0211386529695075,6.321572091783443,1.1678149628093746,1.8942480757420648,0.8332143857269401,-2.3841042429784265,1.0345379593784534,0.41770788577951345,0.49803950863000923,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.1|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.02|SHRINK_SCALE=1.0|CONTEXT=all,0.16878366892909388,0.8256494705338128,0.234375,0.1,0.309245253164557,0.09488152041170851,0.8952870552252752,0.7274489727387738,0.012366486531084409,1.4482262493864413,6.471680678372877,1.0766441011655652,2.202280799882254,0.9405172608236778,-2.1835608884837514,1.0106008781222555,0.31976801655544024,0.5561057154790678,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.1|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.05|SHRINK_SCALE=1.0|CONTEXT=all,0.17183953433473487,0.8402583246981823,0.2440944881889764,0.1,0.3081677215189873,0.38713495009711374,0.49975217713757464,0.5673586252976279,0.01296381617710779,1.4518710186833075,6.546590495447465,1.079633850548794,2.2700918717208554,0.9373597075888529,-2.291782301792863,1.0127224272929674,0.3743339380187833,0.5367301265995874,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.1|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.1|SHRINK_SCALE=1.0|CONTEXT=all,0.17309935048127612,0.8699703466414087,0.23921568627450981,0.1,0.30434335443037974,0.6950919862240916,0.20879338329453362,0.3731580935280705,0.014202240989682147,1.4455405116693067,6.617035233710282,1.084039726123801,2.4539734253221184,0.9340345961878077,-2.460212698431373,1.0097086239078883,0.28376704606540626,0.518070891467411,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.1|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.2|SHRINK_SCALE=1.0|CONTEXT=all,0.1687981862924297,0.8110572612496353,0.2248062015503876,0.1,0.2978085443037975,0.9139391959053593,0.07368269064568692,0.1695304194688274,0.016041439510602107,1.4650109942906897,6.940636443868523,1.0852866308759885,2.4777858882025416,0.9283157760363396,-2.5961881578913157,1.0061641705979727,0.1995173077414432,0.4975865884381414,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.1|LAMBDA_Q=0.85|TAU_A_RATIO=0.25|T_SOFTMAX=0.02|SHRINK_SCALE=1.0|CONTEXT=all,0.1623920948903386,0.8095218560960392,0.22957198443579765,0.1,0.21312658227848102,0.013590775425440495,0.9893144115111572,0.5600629524690777,0.02405345935840325,1.8767179456090144,6.424937209194617,1.1557035074736208,2.344516854735666,0.8846166665551405,-2.192843342464549,1.0276175210496046,0.439794633824192,0.5595118193317865,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.1|LAMBDA_Q=0.85|TAU_A_RATIO=0.25|T_SOFTMAX=0.05|SHRINK_SCALE=1.0|CONTEXT=all,0.16661316535577994,0.7715631922549488,0.234375,0.1,0.20988449367088607,0.15596264247408048,0.8147698801607928,0.41720425771536546,0.026572462220799786,1.8806713247445932,6.53119884129965,1.1640493500667795,2.4918663044006384,0.8737935808866384,-2.4006852978306226,1.028757117303277,0.4477748780704307,0.5668045428385249,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.1|LAMBDA_Q=0.85|TAU_A_RATIO=0.25|T_SOFTMAX=0.1|SHRINK_SCALE=1.0|CONTEXT=all,0.16644255687515852,0.7309157397531615,0.23921568627450981,0.1,0.20450791139240507,0.4738907039625946,0.4583372860867611,0.27168440475561784,0.030526856818494374,1.888741309919444,6.654700471479114,1.168659745389763,2.5540764788699297,0.876317432832155,-2.3338438182339307,1.0334668044883877,0.5183326879944151,0.5383945478137242,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.1|LAMBDA_Q=0.85|TAU_A_RATIO=0.25|T_SOFTMAX=0.2|SHRINK_SCALE=1.0|CONTEXT=all,0.15941056791321673,0.5715876392674207,0.23921568627450981,0.1,0.19732753164556963,0.8679072458107494,0.14105669212765232,0.13291391808085376,0.0345184993109689,1.9253513152615196,7.100898143812433,1.1721380416620604,2.5770535743849985,0.8658354781289371,-2.531567996706896,1.028491879534731,0.44432385890885534,0.5014458124911161,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.1|LAMBDA_Q=0.85|TAU_A_RATIO=0.125|T_SOFTMAX=0.02|SHRINK_SCALE=1.0|CONTEXT=all,0.17989861759234407,0.6592434143167095,0.2440944881889764,0.1,0.15343512658227848,0.0006126988983088826,0.9996886425583121,0.34409362106138075,0.029787410062492192,2.285854310928192,6.3444272004875515,1.2393637699885172,2.3386335914149745,0.8118686979166857,-2.2566462407849643,1.0661172705175241,0.6408130336771526,0.5947356738991605,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.1|LAMBDA_Q=0.85|TAU_A_RATIO=0.125|T_SOFTMAX=0.05|SHRINK_SCALE=1.0|CONTEXT=all,0.1757461089647158,0.6531525988028029,0.22957198443579765,0.1,0.14911708860759493,0.039411836306435966,0.9628006772567264,0.23710651119218784,0.03191048149533221,2.337352719400327,6.621368030738621,1.2409248198799105,2.333808962435388,0.8093806356295843,-2.2652449793564067,1.0724012021263234,0.6873021484476896,0.5727810732135992,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.1|LAMBDA_Q=0.85|TAU_A_RATIO=0.125|T_SOFTMAX=0.1|SHRINK_SCALE=1.0|CONTEXT=all,0.17967718018708836,0.47232982689633607,0.22957198443579765,0.1,0.1446613924050633,0.22885277144853478,0.7573786500665479,0.1693415965026278,0.02967107095264082,2.39993049803999,6.968124258292667,1.2421051177508664,2.368109345720029,0.8094502897422997,-2.245787443437613,1.0766848811666465,0.7107207934921824,0.5490685347544553,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.1|LAMBDA_Q=0.85|TAU_A_RATIO=0.125|T_SOFTMAX=0.2|SHRINK_SCALE=1.0|CONTEXT=all,0.18349035962190446,0.3557045406840828,0.2248062015503876,0.1,0.14062183544303797,0.7801822962764484,0.270321409862138,0.09191262826414895,0.03838607800451782,2.4305279620345077,7.135038258745848,1.26338334842541,2.5453642889942003,0.8034931351226566,-2.326652865778179,1.0610045207387757,0.5627101225672879,0.5399331034394468,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.12|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.02|SHRINK_SCALE=1.0|CONTEXT=all,0.16960078494963896,0.7981997081695208,0.2440944881889764,0.12,0.2723117088607595,0.14769879781691006,0.8232843460237073,0.7961122243856293,0.012306738189701377,1.4806444101325078,7.209740243490325,1.0752265204715712,2.1778924686382632,0.9407531609349291,-2.18711933531031,1.0045488320384988,0.1361549473831,0.5750793179282232,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.12|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.05|SHRINK_SCALE=1.0|CONTEXT=all,0.17090133350764222,0.8264699160357343,0.2490118577075099,0.12,0.2720901898734177,0.45424562520090817,0.40296019439930003,0.6408358150011365,0.012072540497235329,1.4819379062636586,7.334816339665162,1.0836364244845775,2.4266872955865857,0.9396500097719525,-2.2637610383329356,1.007909678964982,0.24353019325900088,0.5404352058002684,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.12|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.1|SHRINK_SCALE=1.0|CONTEXT=all,0.17031038678229274,0.8462426526320456,0.234375,0.12,0.2699303797468354,0.7136722626226227,0.1705594433328581,0.444692450181045,0.01198828170697025,1.4758760952207608,7.201205779228962,1.079168500354049,2.3431769834759484,0.936106103157708,-2.4110118404703558,1.0069302780795137,0.20604509154843345,0.5204511458841947,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.12|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.2|SHRINK_SCALE=1.0|CONTEXT=all,0.17422429635925826,0.8525785278949837,0.2248062015503876,0.12,0.26471993670886074,0.9042579312314551,0.06692536138922082,0.21149003104285152,0.013015558029497082,1.4811904398337008,7.534685214946953,1.0796971282764072,2.4046379003151794,0.9318172089838834,-2.6238839739920894,1.0059212144184018,0.18764026519732507,0.49684195116600793,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.12|LAMBDA_Q=0.85|TAU_A_RATIO=0.25|T_SOFTMAX=0.02|SHRINK_SCALE=1.0|CONTEXT=all,0.16770414724222002,0.8106565399202715,0.23921568627450981,0.12,0.16610601265822786,0.04490902108378506,0.9561500435761272,0.6713192723987262,0.025261843304158926,2.054035915571313,7.1947515213171,1.1780840225725355,2.4780623255623673,0.8709595969829442,-2.258799760877821,1.0212995189996419,0.28925442256886236,0.5887441792282337,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.12|LAMBDA_Q=0.85|TAU_A_RATIO=0.25|T_SOFTMAX=0.05|SHRINK_SCALE=1.0|CONTEXT=all,0.16807471817837644,0.8334905854021781,0.2440944881889764,0.12,0.16390822784810127,0.25056682532902136,0.6661284767074295,0.5542933187839101,0.02469161332534034,2.0573453650645597,7.235936310153976,1.1840819578792867,2.5831734541021896,0.8644459052902331,-2.367136349875998,1.0360750616451635,0.48696166138450614,0.5879448353326657,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.12|LAMBDA_Q=0.85|TAU_A_RATIO=0.25|T_SOFTMAX=0.1|SHRINK_SCALE=1.0|CONTEXT=all,0.15927423988049083,0.8005555588250385,0.234375,0.12,0.1608148734177215,0.4979042432169989,0.3537960697120605,0.4091718624792492,0.02531204234070686,2.077509896387896,7.432245539183915,1.1893394693525585,2.6372517891093326,0.8548297697249816,-2.51327584765571,1.0310339080041713,0.41645119568611866,0.5731096410586298,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.12|LAMBDA_Q=0.85|TAU_A_RATIO=0.25|T_SOFTMAX=0.2|SHRINK_SCALE=1.0|CONTEXT=all,0.1645738971143649,0.732626964735797,0.22957198443579765,0.12,0.15599050632911393,0.8127097977922687,0.13472995084742045,0.23157407577486586,0.02351357429271253,2.087395640856005,7.656292743660218,1.1868595027740252,2.637433050882298,0.8524336047949183,-2.5573532550213427,1.0335834382194182,0.4427930109469947,0.5520301449089997,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.12|LAMBDA_Q=0.85|TAU_A_RATIO=0.125|T_SOFTMAX=0.02|SHRINK_SCALE=1.0|CONTEXT=all,0.1876268951750775,0.7852952724892964,0.234375,0.12,0.10751740506329115,0.031241484693698286,0.9709999519836122,0.5387524625338956,0.03257499698700267,2.7919404486059705,7.345771011060371,1.318414296500995,2.6459391091901225,0.7966577314340137,-2.096067426559425,1.0678876621797295,0.4893008884456689,0.6298011982279627,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.12|LAMBDA_Q=0.85|TAU_A_RATIO=0.125|T_SOFTMAX=0.05|SHRINK_SCALE=1.0|CONTEXT=all,0.1784487779312475,0.6590442925960218,0.22957198443579765,0.12,0.10489398734177216,0.18929514154235882,0.7391747214017335,0.4355968171892902,0.038368073295701965,2.8059115075551224,7.483556461479923,1.3220301003450143,2.680450147499827,0.7796145249106087,-2.265238238304717,1.0666113251562765,0.47539965547725305,0.6219048801912331,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.12|LAMBDA_Q=0.85|TAU_A_RATIO=0.125|T_SOFTMAX=0.1|SHRINK_SCALE=1.0|CONTEXT=all,0.17866091269521484,0.5985219655636775,0.22957198443579765,0.12,0.10175632911392406,0.35626625745462326,0.46553297232816604,0.3290508682584547,0.02956077264256357,2.8427817829507065,7.618092200814678,1.3162268927651715,2.5935661040594837,0.783154948675658,-2.1989696130833547,1.0802094633093038,0.5510012998095624,0.5995291483287357,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.12|LAMBDA_Q=0.85|TAU_A_RATIO=0.125|T_SOFTMAX=0.2|SHRINK_SCALE=1.0|CONTEXT=all,0.18610570066115312,0.617048957484454,0.22957198443579765,0.12,0.09816297468354429,0.6737834657342914,0.2206948342514339,0.2090947432650559,0.0366073775590523,2.882401945099069,7.916112033547037,1.3288023262182858,2.6683301219817386,0.7676764983797936,-2.33833534791281,1.0655434115960265,0.43084762970603635,0.5740729031170209,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.15|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.02|SHRINK_SCALE=1.0|CONTEXT=all,0.1741811033676783,0.7855836849507736,0.22957198443579765,0.15,0.23652215189873418,0.23806654623420792,0.6919807517971037,0.843032550220767,0.010433049872327405,1.4768264901282984,7.7156566247102045,1.0769058050482119,2.3301875362836055,0.9416529686949859,-2.277949874231999,1.0046965798444942,0.11761374663648907,0.5887738508134202,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.15|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.05|SHRINK_SCALE=1.0|CONTEXT=all,0.17229599298070222,0.8250820440693859,0.22957198443579765,0.15,0.23623417721518986,0.547704583042839,0.28935389813665474,0.6827601388662471,0.009501743407378554,1.4822133340636525,7.710400779619791,1.0698973800782314,2.165659817681822,0.9421426136501727,-2.3058562580975375,1.0046157081572848,0.13662864662560636,0.574309259658824,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.15|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.1|SHRINK_SCALE=1.0|CONTEXT=all,0.17069891546740085,0.8440743323769669,0.234375,0.15,0.2349256329113924,0.7618713143846305,0.12373887108526174,0.4950204436234723,0.010665606466157773,1.485845920463611,7.857537613422167,1.075071896577859,2.3207095920909557,0.9420560452358187,-2.2974299135488914,1.004204475622955,0.1336002145422935,0.5317533922003812,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.15|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.2|SHRINK_SCALE=1.0|CONTEXT=all,0.16266952962350947,0.86462063187509,0.210727969348659,0.15,0.2314667721518987,0.9106963140714157,0.05437439376042467,0.25966580430145547,0.012190231817883201,1.4853112299313003,8.04128532403226,1.0701718300914687,2.1507581722858413,0.9401361674954603,-2.4239423220269947,1.0075530133262962,0.21075871812899394,0.5103434455543223,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.15|LAMBDA_Q=0.85|TAU_A_RATIO=0.25|T_SOFTMAX=0.02|SHRINK_SCALE=1.0|CONTEXT=all,0.18049082047869067,0.7960618846694796,0.234375,0.15,0.11926107594936709,0.14740301746875667,0.8177536296378293,0.7849042223559044,0.0253642611883495,2.2702360018604324,8.355189374867258,1.2006577847486348,2.5473129365092593,0.8470532760679446,-2.4760881594685515,1.0164048675053892,0.13951583710484675,0.6430231215883719,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.15|LAMBDA_Q=0.85|TAU_A_RATIO=0.25|T_SOFTMAX=0.05|SHRINK_SCALE=1.0|CONTEXT=all,0.182733217543593,0.8231598687294891,0.22957198443579765,0.15,0.11850158227848101,0.4006179686401995,0.429644171416666,0.6687034185021823,0.025118074189837747,2.302913292766773,8.589759238317514,1.201591790950414,2.592079776175787,0.8461528366687572,-2.5230022029841246,1.0169521707820444,0.14738007642861897,0.6065366249607534,True
