variable,state,config,rep_edges,rep_pos,rep_top,lambda_used,density,sink_entropy,sink_pmax,kendall,best_minus_mean,C_enrich_+5,C_z_+5,C_enrich_+3,C_z_+3,C_enrich_-1,C_z_-1,C_enrich_-2,C_z_-2,C_orient,acyclic
sex,female,LAMBDA_MODE=abs|LAMBDA=0.15|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.1|SHRINK_SCALE=1.0|CONTEXT=all,0.17069891546740085,0.8440743323769669,0.234375,0.15,0.2349256329113924,0.7618713143846305,0.12373887108526174,0.4950204436234723,0.010665606466157773,1.485845920463611,7.857537613422167,1.075071896577859,2.3207095920909557,0.9420560452358187,-2.2974299135488914,1.004204475622955,0.1336002145422935,0.5317533922003812,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.15|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.1|SHRINK_SCALE=1.5|CONTEXT=all,0.16517860945402255,0.8434698016261682,0.234375,0.15,0.22102215189873417,0.7828012729052852,0.10415685275326356,0.4850826843111907,0.011252858466262255,1.4774539140234124,8.119762559642416,1.083538727016095,2.629302450203837,0.9346078160853171,-2.7470483033070314,1.001743628934507,0.025781103886914118,0.5307562966724084,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.15|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.1|SHRINK_SCALE=2.0|CONTEXT=all,0.1735103754078857,0.8609001406469761,0.2490118577075099,0.15,0.21079905063291138,0.8019308369027718,0.09017347644665039,0.4832867853198539,0.008803205737075548,1.5091412387712224,9.031788622074611,1.0703464019871565,2.3712745991331228,0.9293657143296667,-3.0080561990117785,0.9956955700546879,-0.1768009349272605,0.5223445085303171,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.15|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.1|SHRINK_SCALE=3.0|CONTEXT=all,0.18069225975747577,0.8782934833567746,0.2793522267206478,0.15,0.19465506329113924,0.8371727429361533,0.07136763207924239,0.45663226677106117,0.008483107530906961,1.4786883107797029,9.370148373218349,1.0712636780558913,2.4764884588366107,0.9431723482533205,-2.6963834115079734,0.9979097241930508,-0.13445803751506094,0.5085119916893753,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.15|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.1|SHRINK_SCALE=1.0|CONTEXT=no_pmi,0.16370321384670833,0.8419060121218884,0.2248062015503876,0.15,0.2347610759493671,0.7657079223697859,0.1245882108906309,0.49346246042151226,0.01422758333255475,1.4917436097685632,8.01420546099196,1.0856086159063483,2.6532255809445777,0.9375662466563868,-2.4664721116502704,1.0043803065151085,0.12909820728270274,0.5318727268070284,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.15|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.1|SHRINK_SCALE=1.5|CONTEXT=no_pmi,0.1628886628558407,0.8472087108963414,0.26907630522088355,0.15,0.22120727848101265,0.7858915371771614,0.10437050665468772,0.47719725183513306,0.01191354591283042,1.4897858642286042,8.41259474404811,1.0818128460273755,2.5983340035232954,0.9265383817046082,-3.053294567868666,1.0103616981559658,0.30326657475636215,0.5308596662638521,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.15|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.1|SHRINK_SCALE=2.0|CONTEXT=no_pmi,0.17227005654412797,0.8542897327707455,0.2589641434262948,0.15,0.21075316455696202,0.8035270277374902,0.08941951322600494,0.48641195034980605,0.008641808087867436,1.5022195034127988,9.202630363864557,1.0741624196210875,2.4745729617061776,0.9320347045601238,-2.9586986020967783,0.9992698902014983,-0.06449278352570886,0.5206918973087573,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.15|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.1|SHRINK_SCALE=3.0|CONTEXT=no_pmi,0.16659532746862946,0.8594936708860761,0.2897959183673469,0.15,0.19513765822784812,0.8369047138048831,0.06914358168272078,0.46795865985346485,0.006996177420634714,1.487299872332439,9.455856045108163,1.0682231465131475,2.39109917820292,0.9346554025062254,-3.0292828248218022,0.9939605908619982,-0.2877096175086462,0.4984129521373767,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.15|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.1|SHRINK_SCALE=1.0|CONTEXT=none,0.17637124225908102,0.8457954605535631,0.2248062015503876,0.15,0.23354746835443038,0.7627708217286621,0.11067907832826979,0.48995591834719776,0.010747262709458916,1.4732009707680076,7.539359452074517,1.0709805485886774,2.214447500466898,0.944225422154926,-2.243082793153163,1.0034570695864597,0.08748474265621986,0.5281457743104498,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.15|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.1|SHRINK_SCALE=1.5|CONTEXT=none,0.1746077159826207,0.868284106891702,0.23921568627450981,0.15,0.22052056962025318,0.7833548847321831,0.09615619564987812,0.4904144720074759,0.010695622421548506,1.4858695817455296,8.21487528405482,1.0745582293890643,2.361190570629498,0.9364101545749176,-2.6518133411887783,0.9981392446060684,-0.08118445172018435,0.5325799570753289,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.15|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.1|SHRINK_SCALE=2.0|CONTEXT=none,0.1829758342902022,0.8721921717928237,0.2248062015503876,0.15,0.20998575949367088,0.8012951993853867,0.08451533609384394,0.47940924156252085,0.008805984568256847,1.4867340391184316,8.719162320781596,1.071614190694476,2.3671691194343483,0.9288911972494125,-3.0795545829447586,0.995258357977059,-0.19817191285505534,0.5222302667476917,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.15|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.1|SHRINK_SCALE=3.0|CONTEXT=none,0.20003951414785737,0.888371875024393,0.26907630522088355,0.15,0.19511867088607593,0.8324406285964612,0.07315162852347562,0.4632635864137011,0.007031340789749763,1.4977123525220206,9.679148091343771,1.0619157629793587,2.059171687441575,0.9393424625013652,-2.8111381171259087,0.9925153302172676,-0.30545268280495635,0.5196973263710551,True
sex,female,LAMBDA_MODE=quantile|LAMBDA=0.15|LAMBDA_Q=0.75|TAU_A_RATIO=0.5|T_SOFTMAX=0.1|SHRINK_SCALE=1.0|CONTEXT=all,0.1687786044286546,0.7223319405418255,0.23921568627450981,0.06838299536246124,0.38725474683544303,0.8180602557463821,0.19323596237942192,0.158703249167101,0.018564000207082543,1.385817004137912,5.740108184488774,1.0785357074438755,2.252319418723335,0.9336020341207871,-2.4417162037266023,1.0158367646561053,0.4805675511667472,0.4793990758620459,True
sex,female,LAMBDA_MODE=quantile|LAMBDA=0.15|LAMBDA_Q=0.8|TAU_A_RATIO=0.5|T_SOFTMAX=0.1|SHRINK_SCALE=1.0|CONTEXT=all,0.17030738256988773,0.7497743761647464,0.22957198443579765,0.07747111482662672,0.3583132911392405,0.7486138739262429,0.22254730307110326,0.23316680136937545,0.0177000436321422,1.4019575306470644,5.9269921348345385,1.0819030112398784,2.319769176046448,0.9329155913172978,-2.4748709547707977,1.01149213193869,0.3788310427794061,0.4995329325024116,True
sex,female,LAMBDA_MODE=quantile|LAMBDA=0.15|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.1|SHRINK_SCALE=1.0|CONTEXT=all,0.17031897130413995,0.8425925925925927,0.23921568627450981,0.08805522306480999,0.33062816455696203,0.706502313621671,0.22582430375731632,0.3090814691167252,0.012952358548599163,1.433935048926,6.230008652460308,1.0828675630959925,2.3654943489378466,0.9363683078659848,-2.3183950138139795,1.0128688736526323,0.376614764135628,0.518644947921393,True
sex,female,LAMBDA_MODE=quantile|LAMBDA=0.15|LAMBDA_Q=0.9|TAU_A_RATIO=0.5|T_SOFTMAX=0.1|SHRINK_SCALE=1.0|CONTEXT=all,0.17119010842069807,0.8547819971870606,0.2440944881889764,0.10349162960357858,0.29779272151898734,0.6960984229233073,0.20301621634036,0.3915929150201939,0.015128722134190725,1.4560270266630388,6.770124010146843,1.080786306463267,2.35419670861567,0.9339063597941137,-2.4876078164897253,1.0050965778272287,0.16821673329234904,0.5127300362003506,True
sex,female,LAMBDA_MODE=quantile|LAMBDA=0.15|LAMBDA_Q=0.95|TAU_A_RATIO=0.5|T_SOFTMAX=0.1|SHRINK_SCALE=1.0|CONTEXT=all,0.16557118550549557,0.8571729957805908,0.2440944881889764,0.1321011433998791,0.2534746835443038,0.732615543362927,0.14972628837833524,0.4818459733839693,0.010550869632367621,1.4879440193121414,7.514590537976607,1.078288831981748,2.383808781460341,0.9354593365724317,-2.4409519594436433,1.0130795040490521,0.40004532991278585,0.5212737981788889,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.12|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.05|SHRINK_SCALE=1.0|CONTEXT=all,0.17090133350764222,0.8264699160357343,0.2490118577075099,0.12,0.2720901898734177,0.45424562520090817,0.40296019439930003,0.6408358150011365,0.012072540497235329,1.4819379062636586,7.334816339665162,1.0836364244845775,2.4266872955865857,0.9396500097719525,-2.2637610383329356,1.007909678964982,0.24353019325900088,0.5404352058002684,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.12|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.05|SHRINK_SCALE=1.5|CONTEXT=all,0.17803635918750216,0.8425925925925927,0.234375,0.12,0.254,0.49916147918920495,0.3188802674292197,0.6424924717640926,0.010949653356766703,1.4989724033122236,7.68497010202227,1.0767805262659276,2.245053548410268,0.9369632718867864,-2.4639828720326076,1.0088177053137752,0.2535477352403043,0.5449055737655164,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.12|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.05|SHRINK_SCALE=2.0|CONTEXT=all,0.183153556816196,0.8421237693389593,0.27419354838709675,0.12,0.2404335443037975,0.5325313448866791,0.26506796220710216,0.6495587529590588,0.00911134612346659,1.5182058755241001,8.33136084710241,1.0749239322034652,2.2839354715197455,0.9299112611669311,-2.7674209893900406,1.0094920711696813,0.26112377118809127,0.5433224448605081,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.12|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.05|SHRINK_SCALE=3.0|CONTEXT=all,0.19986845826201252,0.8399906235349275,0.31666666666666665,0.12,0.21987974683544304,0.591535357136628,0.20907958049108505,0.6536670516408856,0.009491202833443846,1.5472278844995375,9.14777082650513,1.071818231764889,2.266347655347739,0.9359718457010207,-2.6779866250740394,1.001734411615843,-0.00675833971491302,0.5439314089689128,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.12|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.05|SHRINK_SCALE=1.0|CONTEXT=no_pmi,0.1613087260508423,0.83328645100797,0.2153846153846154,0.12,0.27182120253164554,0.44773915406886844,0.42569927871844304,0.6381931114488882,0.013838479909670937,1.4731103321611305,7.121525595523806,1.0815111969818374,2.394366272914393,0.938108127477032,-2.325963067073399,1.0093084186136356,0.2670673312347147,0.5426386636795393,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.12|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.05|SHRINK_SCALE=1.5|CONTEXT=no_pmi,0.17267375288585343,0.8487341772151898,0.2490118577075099,0.12,0.25474050632911394,0.5018256470776923,0.33374501592271844,0.6461412266059279,0.010423341506121175,1.4999125826808886,7.690831116572013,1.081845300398539,2.4097984468088187,0.9311314757687186,-2.666414316253746,1.0068215230753008,0.17874995006532224,0.5401571253183844,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.12|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.05|SHRINK_SCALE=2.0|CONTEXT=no_pmi,0.18435184789284195,0.8501875293014534,0.2793522267206478,0.12,0.24034651898734177,0.5400525916926666,0.26678532451182124,0.6409396260162975,0.010261700493355591,1.5145208105186598,8.355221070548893,1.0825525512266636,2.5734284804718373,0.928052786178845,-2.8152989677440985,1.002643231271028,0.0624455647321983,0.5409910581483219,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.12|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.05|SHRINK_SCALE=3.0|CONTEXT=no_pmi,0.18901408863429983,0.8484763244256915,0.29508196721311475,0.12,0.21968037974683544,0.5996732381180709,0.19484924908516676,0.656915831280265,0.00912125670580785,1.5423466300767725,9.20233384611973,1.0756542038993082,2.3821732914471516,0.935485876547218,-2.723892338784962,1.0032024657856975,0.0728355012036454,0.539120435067252,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.12|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.05|SHRINK_SCALE=1.0|CONTEXT=none,0.16799874140810003,0.8402515281120865,0.234375,0.12,0.2707183544303797,0.4699841904233379,0.3113077643717977,0.6363155011055571,0.01567533312217806,1.4674814338859963,7.095978090396433,1.0735455898225243,2.1781156557247336,0.9427477849963936,-2.1974735226082154,1.001926775370015,0.07512431136527417,0.5545272676737316,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.12|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.05|SHRINK_SCALE=1.5|CONTEXT=none,0.18453536417880945,0.8534742936989833,0.2589641434262948,0.12,0.2538655063291139,0.5057977228609777,0.259339920796395,0.6411074686529192,0.013293602706108687,1.5032407693024008,8.00135921327758,1.077493978783459,2.2817835220264007,0.9351124510066295,-2.525948335783906,1.0035544261434721,0.10009847883742304,0.5493265716749476,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.12|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.05|SHRINK_SCALE=2.0|CONTEXT=none,0.19102334224201753,0.8444210032817628,0.26907630522088355,0.12,0.24045411392405064,0.5327662333447682,0.22080356640754464,0.6471255226426833,0.010434135476847017,1.5356993656377032,8.51472195500486,1.0860647742757896,2.6643049889250525,0.9316418544606657,-2.7534019449195943,0.9998339002875736,-0.02008644252602801,0.5390316406995022,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.12|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.05|SHRINK_SCALE=3.0|CONTEXT=none,0.2143863033804659,0.85670919310656,0.3112033195020747,0.12,0.21977689873417722,0.5825239694139586,0.20805146090794216,0.6544991757112647,0.008198193363883555,1.5474270330573903,9.430434836970413,1.076223519599711,2.383356293798141,0.9360232108770224,-2.6753091230142543,0.9908563322202879,-0.3492356779491138,0.5294326134169884,True
sex,female,LAMBDA_MODE=quantile|LAMBDA=0.12|LAMBDA_Q=0.75|TAU_A_RATIO=0.5|T_SOFTMAX=0.05|SHRINK_SCALE=1.0|CONTEXT=all,0.17388010071154567,0.8045335739987575,0.22957198443579765,0.06838299536246124,0.394370253164557,0.3658620914507768,0.5939911078360625,0.31583516923175825,0.01589019937627073,1.3826251343054674,5.507354220508897,1.080458284892651,2.2760668434374143,0.9342709446532049,-2.399519006458955,1.0140536138922767,0.43935181909933774,0.5048621281435739,True
sex,female,LAMBDA_MODE=quantile|LAMBDA=0.12|LAMBDA_Q=0.8|TAU_A_RATIO=0.5|T_SOFTMAX=0.05|SHRINK_SCALE=1.0|CONTEXT=all,0.17194570179622995,0.8560142996605319,0.234375,0.07747111482662672,0.36486075949367086,0.33904104714597405,0.5939048312793382,0.41168531170283357,0.01323202407675153,1.4084366333752039,5.907177708533436,1.081635174001428,2.3049444303743627,0.9344452560126358,-2.35657978019246,1.0131047835818379,0.4013848531721869,0.511255734707682,True
sex,female,LAMBDA_MODE=quantile|LAMBDA=0.12|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.05|SHRINK_SCALE=1.0|CONTEXT=all,0.1668435189288043,0.8363953891714999,0.2248062015503876,0.08805522306480999,0.33535601265822784,0.35195515344859485,0.5581142003261532,0.4993067737476665,0.010565703898068324,1.4350025318689785,6.281451869449917,1.0857285300386545,2.442927790748364,0.9369507231991469,-2.267879998033684,1.0128231225022564,0.3820701552994329,0.5225156825527615,True
sex,female,LAMBDA_MODE=quantile|LAMBDA=0.12|LAMBDA_Q=0.9|TAU_A_RATIO=0.5|T_SOFTMAX=0.05|SHRINK_SCALE=1.0|CONTEXT=all,0.17187923930109997,0.8440089546290976,0.234375,0.10349162960357858,0.30107120253164554,0.39733923643409574,0.48463758594305295,0.5786334142314942,0.012363473318824647,1.451791916514407,6.639676075017968,1.0781050997075174,2.2778569952151537,0.9345161725966632,-2.4060305602881664,1.0046707098107395,0.16794891530812237,0.5359872778336687,True
sex,female,LAMBDA_MODE=quantile|LAMBDA=0.12|LAMBDA_Q=0.95|TAU_A_RATIO=0.5|T_SOFTMAX=0.05|SHRINK_SCALE=1.0|CONTEXT=all,0.17271332273393847,0.8380147563127744,0.2490118577075099,0.1321011433998791,0.2555506329113924,0.493616832487486,0.3531838164236649,0.662173154592023,0.011563793315256393,1.4767737118862057,7.398110041668303,1.0766102998250466,2.2784986302254135,0.9407321471535288,-2.2991642045648115,1.0043671945375778,0.12229964084858369,0.5570809275866305,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.15|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.05|SHRINK_SCALE=1.0|CONTEXT=all,0.17229599298070222,0.8250820440693859,0.22957198443579765,0.15,0.23623417721518986,0.547704583042839,0.28935389813665474,0.6827601388662471,0.009501743407378554,1.4822133340636525,7.710400779619791,1.0698973800782314,2.165659817681822,0.9421426136501727,-2.3058562580975375,1.0046157081572848,0.13662864662560636,0.574309259658824,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.15|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.05|SHRINK_SCALE=1.5|CONTEXT=all,0.16660572763402545,0.8220815752461322,0.2490118577075099,0.15,0.2224762658227848,0.5847301616934896,0.23182554772387506,0.6804061372773673,0.010383836637259919,1.5051238708361094,8.440496831279942,1.0766759082924522,2.465776042160847,0.937396377128451,-2.5372602473904737,1.0060152673900764,0.15242742325975467,0.5682964451488735,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.15|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.05|SHRINK_SCALE=2.0|CONTEXT=all,0.18393479217446276,0.837309610474009,0.2589641434262948,0.15,0.2116898734177215,0.6160145152591507,0.19432393176742407,0.6832302589736112,0.008145964119330329,1.4965588060142334,8.864381685881579,1.0736934162576048,2.390426596547472,0.93589454053532,-2.7583178320343116,1.0026981989887445,0.06029132748931144,0.5557168416317252,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.15|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.05|SHRINK_SCALE=3.0|CONTEXT=all,0.17824118632562014,0.841936240037506,0.30578512396694213,0.15,0.19560917721518986,0.6753735040253289,0.15067645434534177,0.6716807597462384,0.007003486037729087,1.4943634360842415,9.296346813836912,1.0683456654101886,2.3689599569800617,0.9396460671334623,-2.8085064872787537,1.001034627262999,-0.002622175542693145,0.5481684429319584,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.15|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.05|SHRINK_SCALE=1.0|CONTEXT=no_pmi,0.16219570271575923,0.8309237630461661,0.234375,0.15,0.23583544303797468,0.5504069123045494,0.30100152662123997,0.6800482662383732,0.01034513423505326,1.4741370677463228,7.710924642722619,1.0752558714449947,2.301959821643744,0.9416528837432093,-2.3153597551737395,1.0122397559420568,0.3549377122689812,0.5681913726600376,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.15|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.05|SHRINK_SCALE=1.5|CONTEXT=no_pmi,0.17870343265760982,0.8295055643928444,0.2589641434262948,0.15,0.2222151898734177,0.5911675592859218,0.23790809155339565,0.6820283673572476,0.00878887321603275,1.4829583444715926,8.286091567876976,1.0786306242032289,2.4736983869672207,0.9350030845673689,-2.7348510474596144,1.007855273341241,0.22898720383454269,0.5556916099773243,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.15|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.05|SHRINK_SCALE=2.0|CONTEXT=no_pmi,0.17057483389518405,0.838818565400844,0.25396825396825395,0.15,0.21129905063291138,0.6230506104446095,0.19367288658262616,0.6797285099431263,0.007691820762242146,1.498686356472829,8.952213709635444,1.0811344740499613,2.6768376945039725,0.9384051334509709,-2.6869394976273764,1.0008512729925423,-0.011308413139960005,0.5534791491615572,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.15|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.05|SHRINK_SCALE=3.0|CONTEXT=no_pmi,0.174682084503029,0.8426795750237002,0.3112033195020747,0.15,0.19549367088607594,0.6795522453609382,0.14229897738431702,0.6703974724873545,0.0064598490327344715,1.4973771543567578,9.55389787803715,1.0674118493704898,2.2996974747697374,0.9382946763654259,-2.885787120909834,0.9961500347433935,-0.19023173756256834,0.549309289436678,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.15|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.05|SHRINK_SCALE=1.0|CONTEXT=none,0.1731311001947239,0.8281997187060478,0.234375,0.15,0.23546677215189876,0.5538880701139564,0.23542596227426238,0.6843314679686907,0.010542668938251454,1.4831782448012962,7.6492896718436505,1.0738278716468055,2.2796375906229516,0.941011172868254,-2.354725755060151,0.9999638044127911,-0.016327538264227226,0.5733562438606872,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.15|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.05|SHRINK_SCALE=1.5|CONTEXT=none,0.17479587213739423,0.8338119294047803,0.22957198443579765,0.15,0.22168354430379744,0.5869282987221018,0.19829409178412402,0.6829166590131036,0.009689893507038083,1.4895622226693466,8.214199527036154,1.0736795665677628,2.301542355921452,0.9351935488949024,-2.7396350997420438,0.9966771125049021,-0.12884865538366255,0.5667875044252891,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.15|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.05|SHRINK_SCALE=2.0|CONTEXT=none,0.18442839620983884,0.8473277074542899,0.2440944881889764,0.15,0.21121993670886074,0.6152728553918635,0.1702157591014105,0.6759484199601862,0.011706517519877335,1.498167607413985,8.884891231713407,1.0741610158741526,2.4126621236319745,0.9377908889233635,-2.717540654607131,0.9954124299191079,-0.17783166085758725,0.5626363685293521,True
sex,female,LAMBDA_MODE=abs|LAMBDA=0.15|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.05|SHRINK_SCALE=3.0|CONTEXT=none,0.1905076786642613,0.8490907705887164,0.26907630522088355,0.15,0.1956344936708861,0.667339151555323,0.15210246281349377,0.6693967595579609,0.0075126326331681065,1.50176110217611,9.708334654125874,1.06606887107563,2.272484486048158,0.9375663429475021,-2.8264761209347835,0.9866849589196274,-0.5167542539723603,0.5441083805923125,True
sex,female,LAMBDA_MODE=quantile|LAMBDA=0.15|LAMBDA_Q=0.75|TAU_A_RATIO=0.5|T_SOFTMAX=0.05|SHRINK_SCALE=1.0|CONTEXT=all,0.17388010071154567,0.8045335739987575,0.22957198443579765,0.06838299536246124,0.394370253164557,0.3658620914507768,0.5939911078360625,0.31583516923175825,0.01589019937627073,1.3826251343054674,5.507354220508897,1.080458284892651,2.2760668434374143,0.9342709446532049,-2.399519006458955,1.0140536138922767,0.43935181909933774,0.5048621281435739,True
sex,female,LAMBDA_MODE=quantile|LAMBDA=0.15|LAMBDA_Q=0.8|TAU_A_RATIO=0.5|T_SOFTMAX=0.05|SHRINK_SCALE=1.0|CONTEXT=all,0.17194570179622995,0.8560142996605319,0.234375,0.07747111482662672,0.36486075949367086,0.33904104714597405,0.5939048312793382,0.41168531170283357,0.01323202407675153,1.4084366333752039,5.907177708533436,1.081635174001428,2.3049444303743627,0.9344452560126358,-2.35657978019246,1.0131047835818379,0.4013848531721869,0.511255734707682,True
sex,female,LAMBDA_MODE=quantile|LAMBDA=0.15|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.05|SHRINK_SCALE=1.0|CONTEXT=all,0.1668435189288043,0.8363953891714999,0.2248062015503876,0.08805522306480999,0.33535601265822784,0.35195515344859485,0.5581142003261532,0.4993067737476665,0.010565703898068324,1.4350025318689785,6.281451869449917,1.0857285300386545,2.442927790748364,0.9369507231991469,-2.267879998033684,1.0128231225022564,0.3820701552994329,0.5225156825527615,True
sex,female,LAMBDA_MODE=quantile|LAMBDA=0.15|LAMBDA_Q=0.9|TAU_A_RATIO=0.5|T_SOFTMAX=0.05|SHRINK_SCALE=1.0|CONTEXT=all,0.17187923930109997,0.8440089546290976,0.234375,0.10349162960357858,0.30107120253164554,0.39733923643409574,0.48463758594305295,0.5786334142314942,0.012363473318824647,1.451791916514407,6.639676075017968,1.0781050997075174,2.2778569952151537,0.9345161725966632,-2.4060305602881664,1.0046707098107395,0.16794891530812237,0.5359872778336687,True
sex,female,LAMBDA_MODE=quantile|LAMBDA=0.15|LAMBDA_Q=0.95|TAU_A_RATIO=0.5|T_SOFTMAX=0.05|SHRINK_SCALE=1.0|CONTEXT=all,0.17271332273393847,0.8380147563127744,0.2490118577075099,0.1321011433998791,0.2555506329113924,0.493616832487486,0.3531838164236649,0.662173154592023,0.011563793315256393,1.4767737118862057,7.398110041668303,1.0766102998250466,2.2784986302254135,0.9407321471535288,-2.2991642045648115,1.0043671945375778,0.12229964084858369,0.5570809275866305,True
sex,male,LAMBDA_MODE=abs|LAMBDA=0.15|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.1|SHRINK_SCALE=1.0|CONTEXT=all,0.08791169154032412,0.7995546179090484,0.14492753623188406,0.15,0.24706803797468355,0.7547334439601544,0.15385251448772505,0.4722664249996485,0.011805364724150003,1.394052182110058,6.067834524815631,1.091142739537854,2.295929853370952,0.9869395573848796,-0.49705676749955496,0.9899116091159645,-0.28718521754456455,0.4825225552500161,True
sex,male,LAMBDA_MODE=abs|LAMBDA=0.15|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.1|SHRINK_SCALE=1.5|CONTEXT=all,0.08826444280724577,0.8046156190297589,0.15328467153284672,0.15,0.22949999999999998,0.7827994899914981,0.14329531380796628,0.47198242329376366,0.009703350265446553,1.4236036090902968,6.769995589643116,1.0807827631872087,2.1353147182647776,0.9771343209427683,-0.9766624634640999,0.9883198538177509,-0.3823775080475848,0.49136861202534576,True
sex,male,LAMBDA_MODE=abs|LAMBDA=0.15|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.1|SHRINK_SCALE=2.0|CONTEXT=all,0.0935651511487248,0.8066363099519589,0.18796992481203006,0.15,0.2161756329113924,0.8087585096946031,0.12193945707931482,0.4724932514446125,0.00903988878880857,1.4446444700373235,7.251824517536092,1.0752796886475595,2.0699738500100313,0.9782319747072376,-0.9640447878153888,0.9898715446667282,-0.28328662634619894,0.4840797281514982,True
