config,rep_edges,rep_pos,rep_top,lambda_used,density,sink_entropy,sink_pmax,kendall,best_minus_mean,C_enrich_+5,C_z_+5,C_enrich_+3,C_z_+3,C_enrich_-1,C_z_-1,C_enrich_-2,C_z_-2,C_orient,acyclic,acyclic_all,LAMBDA_MODE,LAMBDA,LAMBDA_Q,TAU_A_RATIO,T_SOFTMAX,SHRINK_SCALE,CONTEXT,score,eligible
LAMBDA_MODE=abs|LAMBDA=0.15|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.05|SHRINK_SCALE=1.5|CONTEXT=none,0.12274287670451284,0.6001875293014534,0.1575091575091575,0.15,0.20025632911392405,0.7183316581263819,0.16775190504315396,0.5514504573386572,0.009488871867590065,1.3986453638299723,7.308842488383873,1.0422514405157628,1.3908225779722423,0.9707998349819278,-1.6348467969038691,0.9965615844699768,-0.14831760341628442,0.5016224574512246,1.0,True,abs,0.15,0.85,0.5,0.05,1.5,none,0.3614652030029831,True
LAMBDA_MODE=quantile|LAMBDA=0.12|LAMBDA_Q=0.95|TAU_A_RATIO=0.5|T_SOFTMAX=0.05|SHRINK_SCALE=1.0|CONTEXT=all,0.1179853178512723,0.6031915330127782,0.13261648745519714,0.13232718729297144,0.25161075949367084,0.5477486247457315,0.29515034722552513,0.5462789907399541,0.011624060385782842,1.3871294738988083,6.425610996536019,1.048171378265213,1.2571147769241757,0.957493707682114,-1.6846804485630398,0.9920939074351751,-0.21509445123350907,0.4884241630365248,1.0,True,quantile,0.12,0.95,0.5,0.05,1.0,all,0.36058842543202524,True
LAMBDA_MODE=quantile|LAMBDA=0.15|LAMBDA_Q=0.95|TAU_A_RATIO=0.5|T_SOFTMAX=0.05|SHRINK_SCALE=1.0|CONTEXT=all,0.1179853178512723,0.6031915330127782,0.13261648745519714,0.13232718729297144,0.25161075949367084,0.5477486247457315,0.29515034722552513,0.5462789907399541,0.011624060385782842,1.3871294738988083,6.425610996536019,1.048171378265213,1.2571147769241757,0.957493707682114,-1.6846804485630398,0.9920939074351751,-0.21509445123350907,0.4884241630365248,1.0,True,quantile,0.15,0.95,0.5,0.05,1.0,all,0.36058842543202524,True
LAMBDA_MODE=abs|LAMBDA=0.15|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.1|SHRINK_SCALE=1.5|CONTEXT=none,0.12262958352300621,0.5952648851383029,0.16176470588235295,0.15,0.19942563291139243,0.8925362115108809,0.06561322303218176,0.31752480328429694,0.009315625887739293,1.3917969672990083,7.316074257502466,1.0387451524343256,1.351172268319855,0.9673481841080914,-1.7416314614054473,0.9938761629711163,-0.3084964498477946,0.48746798404187075,1.0,True,abs,0.15,0.85,0.5,0.1,1.5,none,0.35894723433065456,True
LAMBDA_MODE=abs|LAMBDA=0.12|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.05|SHRINK_SCALE=1.0|CONTEXT=no_pmi,0.11842342053571137,0.5979371776840131,0.13261648745519714,0.12,0.2647041139240507,0.5246032952545183,0.30965722733285683,0.520704327745467,0.012012115769780257,1.38819385724414,6.336934241174031,1.0500849929156193,1.322954047867028,0.9580427949729984,-1.617193132292699,0.9939767515959346,-0.13471067300382483,0.48058541999028925,1.0,True,abs,0.12,0.85,0.5,0.05,1.0,no_pmi,0.35818029910986227,True
LAMBDA_MODE=quantile|LAMBDA=0.12|LAMBDA_Q=0.9|TAU_A_RATIO=0.5|T_SOFTMAX=0.05|SHRINK_SCALE=1.0|CONTEXT=all,0.11993005732009902,0.593202062822316,0.13261648745519714,0.10484998922989912,0.2894082278481013,0.49333493644702536,0.35517197289111313,0.4768003619752621,0.013772452141021546,1.383702165848252,5.973315309798974,1.0507671238633367,1.2523727088601926,0.9616831414352336,-1.4511228248991392,0.9977888304877507,-0.02074684385932518,0.4845993042343728,1.0,True,quantile,0.12,0.9,0.5,0.05,1.0,all,0.3565660600712075,True
LAMBDA_MODE=quantile|LAMBDA=0.15|LAMBDA_Q=0.9|TAU_A_RATIO=0.5|T_SOFTMAX=0.05|SHRINK_SCALE=1.0|CONTEXT=all,0.11993005732009902,0.593202062822316,0.13261648745519714,0.10484998922989912,0.2894082278481013,0.49333493644702536,0.35517197289111313,0.4768003619752621,0.013772452141021546,1.383702165848252,5.973315309798974,1.0507671238633367,1.2523727088601926,0.9616831414352336,-1.4511228248991392,0.9977888304877507,-0.02074684385932518,0.4845993042343728,1.0,True,quantile,0.15,0.9,0.5,0.05,1.0,all,0.3565660600712075,True
LAMBDA_MODE=abs|LAMBDA=0.15|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.1|SHRINK_SCALE=1.0|CONTEXT=no_pmi,0.11258736523038629,0.6003352125964696,0.13261648745519714,0.15,0.22924525316455696,0.853741709963669,0.09618170223682554,0.3246811209944121,0.01089283032185348,1.3607927745322905,6.311501212032265,1.0415532288921563,1.3425565974828995,0.9606398140847324,-1.71721214454844,0.9930968121016432,-0.24045845320319387,0.48361441176233466,1.0,True,abs,0.15,0.85,0.5,0.1,1.0,no_pmi,0.35646128891342793,True
LAMBDA_MODE=abs|LAMBDA=0.12|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.05|SHRINK_SCALE=1.0|CONTEXT=all,0.1184937439235988,0.5942334739803095,0.13261648745519714,0.12,0.2662863924050633,0.5310228332146778,0.308748753442148,0.5234391036606226,0.012072540497235329,1.3875326270611419,6.461087650774253,1.0455697749064459,1.2472409586203559,0.9540968051297712,-1.7245874268068802,0.9933560929048049,-0.12083067514731842,0.4782058760852125,1.0,True,abs,0.12,0.85,0.5,0.05,1.0,all,0.3563636089519541,True
LAMBDA_MODE=abs|LAMBDA=0.15|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.05|SHRINK_SCALE=1.0|CONTEXT=all,0.11753659737336712,0.5950643764350266,0.12455516014234876,0.15,0.23109335443037976,0.6178569144883841,0.24162475773804093,0.5552552424993169,0.009501743407378554,1.360706195675267,6.218845025183045,1.0433872504630133,1.2084614342455926,0.9598463664906921,-1.6638423479837892,0.9942566411827307,-0.1269046384504836,0.4967771317829457,1.0,True,abs,0.15,0.85,0.5,0.05,1.0,all,0.35630048690419686,True
LAMBDA_MODE=abs|LAMBDA=0.12|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.05|SHRINK_SCALE=3.0|CONTEXT=none,0.14554630937016794,0.5662279210961215,0.16605166051660517,0.12,0.17145727848101266,0.8373245601859369,0.0899781780372392,0.4556891995214992,0.0075876482532239165,1.3762071736501025,8.332924616575884,1.0323267746051106,1.390677170030334,0.9832430465054662,-1.0047576275472427,0.9999495323509779,0.003629830741553432,0.5089001050443704,1.0,True,abs,0.12,0.85,0.5,0.05,3.0,none,0.35588711523314476,True
LAMBDA_MODE=abs|LAMBDA=0.12|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.05|SHRINK_SCALE=1.5|CONTEXT=no_pmi,0.1352784641109395,0.5761519933994469,0.14909090909090908,0.12,0.2320268987341772,0.606578543459221,0.25221942340242853,0.5457385391720835,0.011166324664029642,1.401926419753177,7.271650748421753,1.0409917420058263,1.2890521601099758,0.9611536805875787,-1.5809209373503528,0.997194627888716,-0.0038598500599987123,0.48527696080143623,1.0,True,abs,0.12,0.85,0.5,0.05,1.5,no_pmi,0.3557152287551932,True
LAMBDA_MODE=abs|LAMBDA=0.15|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.1|SHRINK_SCALE=1.5|CONTEXT=no_pmi,0.11344115899917234,0.5965342037971856,0.16176470588235295,0.15,0.20388132911392406,0.8888268626709193,0.06948663634122046,0.3150726160490624,0.010125686000888659,1.3806110557159559,7.2302923712049125,1.04779048252972,1.3753705670295289,0.9644796793213063,-1.5372235872338358,0.9946416056736488,-0.15308575758979948,0.4880774639913222,1.0,True,abs,0.15,0.85,0.5,0.1,1.5,no_pmi,0.35498768139817893,True
LAMBDA_MODE=abs|LAMBDA=0.15|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.05|SHRINK_SCALE=2.0|CONTEXT=none,0.13669555204418601,0.5725503984997656,0.16605166051660517,0.15,0.18378006329113922,0.7871289102063366,0.1206312637404228,0.5323783026081046,0.007977792556925087,1.383378008510733,7.780494228402378,1.037412180958862,1.2046554387274395,0.9729997447731431,-1.595501930840193,0.9954124299191079,-0.18714214453753084,0.4869125139750625,1.0,True,abs,0.15,0.85,0.5,0.05,2.0,none,0.35462297527197584,True
LAMBDA_MODE=quantile|LAMBDA=0.12|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.05|SHRINK_SCALE=1.0|CONTEXT=all,0.12301891554614633,0.5853175417209142,0.12857142857142856,0.09043803274478748,0.3211882911392405,0.5050185414777496,0.3651050267782009,0.3737521152534745,0.013807936473762578,1.36309986826865,5.691937487311888,1.0533245448974196,1.3562050678567195,0.959405964667829,-1.5132972691783357,0.9984433954204437,-0.021494095331460183,0.4721316503480004,1.0,True,quantile,0.12,0.85,0.5,0.05,1.0,all,0.35416822863353026,True
LAMBDA_MODE=quantile|LAMBDA=0.15|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.05|SHRINK_SCALE=1.0|CONTEXT=all,0.12301891554614633,0.5853175417209142,0.12857142857142856,0.09043803274478748,0.3211882911392405,0.5050185414777496,0.3651050267782009,0.3737521152534745,0.013807936473762578,1.36309986826865,5.691937487311888,1.0533245448974196,1.3562050678567195,0.959405964667829,-1.5132972691783357,0.9984433954204437,-0.021494095331460183,0.4721316503480004,1.0,True,quantile,0.15,0.85,0.5,0.05,1.0,all,0.35416822863353026,True
LAMBDA_MODE=quantile|LAMBDA=0.15|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.1|SHRINK_SCALE=1.0|CONTEXT=all,0.12214370426776884,0.5804031879981247,0.1407942238267148,0.09043803274478748,0.3176534810126582,0.8556691705481163,0.12845034391870352,0.18098965448755186,0.016092692225293748,1.3707894912072862,5.606649460534081,1.0509581628688311,1.3485994270442532,0.9550137949370302,-1.5318513076818085,0.9960482806879032,-0.05416064399601898,0.4585599602958154,1.0,True,quantile,0.15,0.85,0.5,0.1,1.0,all,0.3512734461329468,True
LAMBDA_MODE=quantile|LAMBDA=0.15|LAMBDA_Q=0.95|TAU_A_RATIO=0.5|T_SOFTMAX=0.1|SHRINK_SCALE=1.0|CONTEXT=all,0.10806632867293425,0.5936040412903225,0.1366906474820144,0.13232718729297144,0.24904905063291138,0.8283519846661243,0.11211665089635287,0.3284927082591894,0.012551784148063794,1.3932266868282004,6.533884725963145,1.0477649517559127,1.316874623127902,0.9563456433720114,-1.7493672511546525,0.9907761602552777,-0.2381251797109084,0.4839937032147653,1.0,True,quantile,0.15,0.95,0.5,0.1,1.0,all,0.35083518498162836,True
LAMBDA_MODE=abs|LAMBDA=0.15|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.05|SHRINK_SCALE=1.0|CONTEXT=no_pmi,0.1104877960224821,0.5911309841345302,0.12857142857142856,0.15,0.23002373417721517,0.6221699901518467,0.23116077317205053,0.5456566556149216,0.010357841140409496,1.3704760519177124,6.50068447241785,1.041397305989314,1.241361112216616,0.9637583589651002,-1.4727758707746608,0.9901938891914135,-0.10125985227077527,0.4802166807892507,1.0,True,abs,0.15,0.85,0.5,0.05,1.0,no_pmi,0.3508093900785062,True
LAMBDA_MODE=abs|LAMBDA=0.12|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.05|SHRINK_SCALE=2.0|CONTEXT=none,0.13504130918341314,0.5638570315206499,0.17037037037037037,0.12,0.2043512658227848,0.7025089375350565,0.18371879037843952,0.5246509114245499,0.00981015137115332,1.430048179903245,7.81061118282976,1.0431442036042524,1.2925024511945487,0.9695059140888755,-1.7691988275650485,0.997770198503066,-0.041327308703707294,0.4761914250275222,1.0,True,abs,0.12,0.85,0.5,0.05,2.0,none,0.34944917035203155,True
LAMBDA_MODE=quantile|LAMBDA=0.15|LAMBDA_Q=0.8|TAU_A_RATIO=0.5|T_SOFTMAX=0.1|SHRINK_SCALE=1.0|CONTEXT=all,0.11701765118318617,0.580617561059906,0.13261648745519714,0.07928777761677916,0.34735284810126577,0.9053636352901824,0.1059546054126633,0.11596971886932383,0.017692934253038167,1.3565445483082739,5.380178264345068,1.0508084928648784,1.31114162030185,0.9650846705274931,-1.1628362059046167,0.9938830535659393,-0.1455250627889942,0.4634268512905285,1.0,True,quantile,0.15,0.8,0.5,0.1,1.0,all,0.3488176061215461,True
LAMBDA_MODE=abs|LAMBDA=0.15|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.1|SHRINK_SCALE=2.0|CONTEXT=none,0.12669127247693274,0.5626849665179048,0.16176470588235295,0.15,0.18278322784810128,0.9170722396620784,0.05114382825600848,0.31767463613048097,0.008046050581741251,1.3873010519769424,7.389404937178064,1.0375347289008143,1.364538545640185,0.9764607183749343,-1.2885024296286078,0.9907615327290711,-0.3206299609374836,0.48570190641247835,1.0,True,abs,0.15,0.85,0.5,0.1,2.0,none,0.34468811949741873,True
LAMBDA_MODE=abs|LAMBDA=0.15|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.1|SHRINK_SCALE=1.5|CONTEXT=all,0.12436931145454942,0.5583281566825677,0.1366906474820144,0.15,0.20410443037974685,0.887440626344677,0.07209769652460152,0.3151977087528442,0.009393139450693352,1.3843257262597648,7.361350370030125,1.0412322982299242,1.087498915644576,0.9657983794210256,-1.6583963186170936,0.9958297023474689,-0.1827076885908677,0.48571776774928943,1.0,True,abs,0.15,0.85,0.5,0.1,1.5,all,0.3413487340685586,True
LAMBDA_MODE=abs|LAMBDA=0.15|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.05|SHRINK_SCALE=1.5|CONTEXT=no_pmi,0.12385519522737708,0.5563291139240506,0.15328467153284672,0.15,0.2050126582278481,0.7185255034118387,0.17315315556425503,0.5369021323591878,0.009441208276155702,1.3815790416654699,7.208139086313869,1.0414682185709219,1.295347041400122,0.965097193682662,-1.8088579420429656,0.9949896185557741,-0.26856311738858896,0.4951408827183962,1.0,True,abs,0.15,0.85,0.5,0.05,1.5,no_pmi,0.34009215457571385,True
LAMBDA_MODE=abs|LAMBDA=0.15|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.1|SHRINK_SCALE=2.0|CONTEXT=all,0.1182538285799505,0.5518550858925394,0.1575091575091575,0.15,0.18801107594936706,0.9162638542735766,0.05479254511615658,0.30376561039843675,0.008402564782034494,1.3832833478829794,7.491315331510129,1.0366756823433472,1.2327743362905117,0.9732967504645773,-1.453702906194587,0.995652789757798,-0.1768009349272605,0.48686330774069575,1.0,True,abs,0.15,0.85,0.5,0.1,2.0,all,0.33505445723624494,True
LAMBDA_MODE=abs|LAMBDA=0.12|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.05|SHRINK_SCALE=2.0|CONTEXT=all,0.13437465052697403,0.5327887106037341,0.1575091575091575,0.12,0.21073417721518986,0.6870544973623517,0.21227944364725504,0.5345652012772265,0.009159753081703345,1.4257819193630636,7.528816357049104,1.0393955289679813,1.197548497497447,0.9694747598979688,-1.4671735475915493,0.9957077441628477,-0.1993368687101806,0.48439684055729904,1.0,True,abs,0.12,0.85,0.5,0.05,2.0,all,0.3335816805653541,True
LAMBDA_MODE=abs|LAMBDA=0.12|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.05|SHRINK_SCALE=2.0|CONTEXT=no_pmi,0.1333721953217839,0.532512892639475,0.1575091575091575,0.12,0.21077848101265823,0.6752791364686881,0.19960395097181116,0.5416261261261262,0.010261700493355591,1.4189719080488086,7.47522776505022,1.0466310806083772,1.3610406114901457,0.9688095001851729,-1.4686047584328412,0.9975232260742184,-0.07948084761157262,0.49250779097020114,1.0,True,abs,0.12,0.85,0.5,0.05,2.0,no_pmi,0.33294254398062945,True
LAMBDA_MODE=abs|LAMBDA=0.15|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.05|SHRINK_SCALE=3.0|CONTEXT=all,0.13141612139514333,0.5334950802819389,0.15328467153284672,0.15,0.16440348101265823,0.8701704183669151,0.07141521160980435,0.4357395896236054,0.006004525071375708,1.317526276400252,8.046803902982766,1.0305481892638677,1.2079678032848291,0.9801811424469543,-1.1567453401144299,1.00011048337898,-0.002622175542693145,0.4972730623019641,1.0,True,abs,0.15,0.85,0.5,0.05,3.0,all,0.33245560083854114,True
LAMBDA_MODE=abs|LAMBDA=0.12|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.05|SHRINK_SCALE=1.5|CONTEXT=all,0.12365614523528384,0.5399000228645385,0.15328467153284672,0.12,0.23197468354430378,0.5960138392373998,0.23826091355902623,0.546204812407344,0.010676698685380986,1.4188499605750349,7.114410276046155,1.0404298468917932,1.0771806096613217,0.9629641737685026,-1.5383418570332292,1.0010693633955035,-0.04653419457685393,0.4902176467094782,1.0,True,abs,0.12,0.85,0.5,0.05,1.5,all,0.33177808404991116,True
LAMBDA_MODE=abs|LAMBDA=0.15|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.05|SHRINK_SCALE=3.0|CONTEXT=none,0.10810993623441059,0.5551368679002259,0.14909090909090908,0.15,0.15930537974683545,0.8907187575395348,0.06312899082479444,0.38161061636423294,0.004506781515837249,1.303129005524731,7.795061715765096,1.0290001662813688,1.1887649253135337,0.9810243722127301,-1.2592272222354755,1.0023063872194187,0.11932684863392623,0.5067912617916164,1.0,True,abs,0.15,0.85,0.5,0.05,3.0,none,0.3316234020673182,True
LAMBDA_MODE=abs|LAMBDA=0.15|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.05|SHRINK_SCALE=1.5|CONTEXT=all,0.11761639438475602,0.542947391871676,0.1407942238267148,0.15,0.20513291139240508,0.7116176394390159,0.16756270081068353,0.5317385317098595,0.00948272385250487,1.3721117801807883,6.976940358478547,1.036922787844269,1.3579719669972306,0.967222448848406,-1.3882571403534425,0.9950785061018392,-0.15973462178236886,0.5013124228824875,1.0,True,abs,0.15,0.85,0.5,0.05,1.5,all,0.330281893128216,True
LAMBDA_MODE=quantile|LAMBDA=0.15|LAMBDA_Q=0.75|TAU_A_RATIO=0.5|T_SOFTMAX=0.1|SHRINK_SCALE=1.0|CONTEXT=all,0.1181733618854878,0.532716031523571,0.13261648745519714,0.06977259833150495,0.37634335443037975,0.9491588271447624,0.07790567162470236,0.07000458639762862,0.017383774751993153,1.3332383871172229,5.182249603204295,1.0602747183701622,1.3737218913361393,0.9617865733624948,-1.1790490276350536,0.9954211085116857,-0.1676863209581318,0.47366353422558316,1.0,True,quantile,0.15,0.75,0.5,0.1,1.0,all,0.3254446967045294,True
LAMBDA_MODE=abs|LAMBDA=0.15|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.1|SHRINK_SCALE=2.0|CONTEXT=no_pmi,0.1219622741618425,0.5274027191748711,0.15328467153284672,0.15,0.18808069620253165,0.9157155478922833,0.05466729040599471,0.310672386939654,0.007868158580352808,1.3669156195588985,7.464453475701617,1.0420380824175735,1.334500317866148,0.9717709215068642,-1.6211027572920576,0.9990040090750257,-0.09718748817735659,0.4869391078541405,1.0,True,abs,0.15,0.85,0.5,0.1,2.0,no_pmi,0.3246824966683568,True
LAMBDA_MODE=abs|LAMBDA=0.15|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.05|SHRINK_SCALE=2.0|CONTEXT=all,0.12412835963457666,0.524370161578165,0.1575091575091575,0.15,0.18891139240506327,0.7827255171676338,0.13567620621397553,0.5147141279415512,0.008476196586179874,1.3938387902719367,7.540253506120012,1.0406737456484985,1.3173275324187028,0.9694363203241608,-1.499327303222841,0.9955975050451965,-0.20240334291845247,0.4906444678183307,1.0,True,abs,0.15,0.85,0.5,0.05,2.0,all,0.3242492606063708,True
LAMBDA_MODE=abs|LAMBDA=0.12|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.05|SHRINK_SCALE=3.0|CONTEXT=all,0.13670651557042912,0.5078821833703674,0.16605166051660517,0.12,0.17846044303797468,0.8098447624717666,0.10616899475314857,0.5098759663579985,0.007542510570881025,1.3906289621329957,7.977760063104318,1.0306237655228987,1.120004721826754,0.9865689088004347,-0.8270456107733802,0.9993191396714854,-0.06397970413111116,0.5076255932368299,1.0,True,abs,0.12,0.85,0.5,0.05,3.0,all,0.32229434947039826,True
LAMBDA_MODE=abs|LAMBDA=0.15|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.05|SHRINK_SCALE=2.0|CONTEXT=no_pmi,0.12042678876980585,0.519415370550522,0.15328467153284672,0.15,0.18837658227848103,0.7772502414804545,0.13441934726443697,0.5223054626923245,0.0082907044130925,1.3754925318935158,7.190843833782108,1.0415580862179405,1.3836156923148968,0.9694845858550158,-1.5085187245709808,0.9996116950531113,-0.011308413139960005,0.496113067215255,1.0,True,abs,0.15,0.85,0.5,0.05,2.0,no_pmi,0.3199210796601639,True
