config,rep_edges,rep_pos,rep_top,lambda_used,density,sink_entropy,sink_pmax,kendall,best_minus_mean,C_enrich_+5,C_z_+5,C_enrich_+3,C_z_+3,C_enrich_-1,C_z_-1,C_enrich_-2,C_z_-2,C_orient,acyclic,acyclic_all,LAMBDA_MODE,LAMBDA,LAMBDA_Q,TAU_A_RATIO,T_SOFTMAX,SHRINK_SCALE,CONTEXT,score,eligible
LAMBDA_MODE=abs|LAMBDA=0.06|LAMBDA_Q=0.85|TAU_A_RATIO=0.25|T_SOFTMAX=0.02|SHRINK_SCALE=1.0|CONTEXT=all,0.12228880623788595,0.27291641049508364,0.14909090909090908,0.06,0.3638623417721519,0.9108103822859975,0.16241992813104617,0.030853974227391945,0.02172032355002268,1.485570170714609,4.906551871224432,1.0704186350414497,1.2714076787273223,0.9554293582760307,-1.1226933149990077,0.9982159170315079,-0.01951870194033145,0.4648212687549355,1.0,True,abs,0.06,0.85,0.25,0.02,1.0,all,0.1976026083664848,True
LAMBDA_MODE=abs|LAMBDA=0.08|LAMBDA_Q=0.85|TAU_A_RATIO=0.125|T_SOFTMAX=0.02|SHRINK_SCALE=1.0|CONTEXT=all,0.12170169490691239,0.22747198649725722,0.14492753623188406,0.08,0.2168623417721519,0.5642563246771226,0.47063895435239106,0.044412019614551254,0.025468542394042615,1.8951038869699945,5.695680811200983,1.1467853744227707,1.3995763038816245,0.8877479037832211,-1.408110584843099,0.9862334465734426,-0.169502673173826,0.47152855086642154,1.0,True,abs,0.08,0.85,0.125,0.02,1.0,all,0.1745868407020848,True
LAMBDA_MODE=abs|LAMBDA=0.1|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.02|SHRINK_SCALE=1.0|CONTEXT=all,0.12327318158400546,0.5943693667703936,0.13261648745519714,0.1,0.30282911392405065,0.19950459611749854,0.703064580470938,0.6863754141534278,0.01272279437270718,1.3753764482161914,6.13228191250144,1.050402973325595,1.2990329004546544,0.95218219488726,-1.55944572362274,0.9970910270898679,-0.03985960267945915,0.48075675502179527,1.0,True,abs,0.1,0.85,0.5,0.02,1.0,all,0.35882127417719956,False
LAMBDA_MODE=abs|LAMBDA=0.15|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.2|SHRINK_SCALE=1.0|CONTEXT=all,0.11414697688647767,0.5970733536984483,0.1366906474820144,0.15,0.22777689873417722,0.9523879292210939,0.04374086067100995,0.1346043163416581,0.011925474675443748,1.3651007760215874,6.418993829276351,1.0479313034372582,1.3816974944531661,0.9629023499224556,-1.6562186068864282,0.9950872336202179,-0.12593871048231378,0.4853451659829283,1.0,True,abs,0.15,0.85,0.5,0.2,1.0,all,0.355610165292463,False
LAMBDA_MODE=abs|LAMBDA=0.08|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.02|SHRINK_SCALE=1.0|CONTEXT=all,0.1211798160059529,0.5853912961942824,0.13261648745519714,0.08,0.3542389240506329,0.1810597795017576,0.742971498233935,0.5467929657633166,0.013258057575226134,1.3554041264117682,5.46953016222696,1.055345379810165,1.369699315132138,0.9593636775610513,-1.5104253887753223,0.9945936014665069,-0.07268566616357891,0.4643152795056562,1.0,True,abs,0.08,0.85,0.5,0.02,1.0,all,0.3532855561001177,False
LAMBDA_MODE=abs|LAMBDA=0.2|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.2|SHRINK_SCALE=1.0|CONTEXT=all,0.09791167942259858,0.6059927683693391,0.12857142857142856,0.2,0.194373417721519,0.9663894505043561,0.032821162016392354,0.13567900210549516,0.010309050320267105,1.3202586875119993,6.454711219668651,1.041732464252136,1.386991973942354,0.9675307094868435,-1.6971637187053359,0.9904622069959029,-0.39890498431998656,0.478352191275855,1.0,True,abs,0.2,0.85,0.5,0.2,1.0,all,0.35195222389596886,False
LAMBDA_MODE=abs|LAMBDA=0.15|LAMBDA_Q=0.85|TAU_A_RATIO=0.25|T_SOFTMAX=0.02|SHRINK_SCALE=1.0|CONTEXT=all,0.11546580630864799,0.5777342811531528,0.12857142857142856,0.15,0.11610284810126584,0.17460953250419278,0.7001852610038318,0.7647081151111181,0.0253642611883495,2.0776523870602412,7.3534488511736456,1.1109336697678143,1.3384679557146437,0.88596022350628,-1.834730754925185,0.9778655481477648,-0.38173461402972503,0.5374375583481713,1.0,True,abs,0.15,0.85,0.25,0.02,1.0,all,0.3466000437309004,False
LAMBDA_MODE=abs|LAMBDA=0.12|LAMBDA_Q=0.85|TAU_A_RATIO=0.25|T_SOFTMAX=0.02|SHRINK_SCALE=1.0|CONTEXT=all,0.12152823147868486,0.5587266611188597,0.13261648745519714,0.12,0.16237025316455697,0.1266978606559328,0.8278955946489907,0.6472559680570895,0.025261843304158926,1.973407802140664,6.941063146588564,1.1073897614870596,1.2781690937382408,0.8944663303506764,-1.822480518613679,0.9898318630392433,-0.15090622945133447,0.4980878358028704,1.0,True,abs,0.12,0.85,0.25,0.02,1.0,all,0.3401274462987723,False
LAMBDA_MODE=abs|LAMBDA=0.08|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.2|SHRINK_SCALE=1.0|CONTEXT=all,0.11556660949947296,0.5624890118262051,0.1366906474820144,0.08,0.34171360759493674,0.9772327895341474,0.03889589060238623,0.04767861693993713,0.018342125586489483,1.3671492225747057,5.715586949339894,1.0550806406130482,1.4697784767121933,0.9637434023248526,-1.2726139904627705,0.9940409745864065,-0.1416709599643,0.48009174066912974,1.0,True,abs,0.08,0.85,0.5,0.2,1.0,all,0.33902781066283905,False
LAMBDA_MODE=abs|LAMBDA=0.1|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.2|SHRINK_SCALE=1.0|CONTEXT=all,0.11835297149216599,0.5534490942962728,0.1366906474820144,0.1,0.2949240506329114,0.9608410918289797,0.047900313456782306,0.08778810473383042,0.016262034648305113,1.3827988122825943,6.33783577786794,1.0490768499483514,1.367568565460375,0.9601595456136021,-1.4659048323994563,0.9962450318330917,-0.12438529090254452,0.4832434722275972,1.0,True,abs,0.1,0.85,0.5,0.2,1.0,all,0.33590103289421935,False
LAMBDA_MODE=abs|LAMBDA=0.12|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.2|SHRINK_SCALE=1.0|CONTEXT=all,0.11494555055589854,0.5454524144397562,0.12857142857142856,0.12,0.26137816455696206,0.9546515553788766,0.05054368367106998,0.11903752522805704,0.014938622355375297,1.389346406758802,6.595333364410045,1.0513611562810246,1.385116948072614,0.9579696959435053,-1.708743825022187,0.9933832344270461,-0.14306110809767475,0.47171679900687535,1.0,True,abs,0.12,0.85,0.5,0.2,1.0,all,0.33019898249782736,False
LAMBDA_MODE=abs|LAMBDA=0.08|LAMBDA_Q=0.85|TAU_A_RATIO=0.25|T_SOFTMAX=0.02|SHRINK_SCALE=1.0|CONTEXT=all,0.11400380431943713,0.5406479289618653,0.1407942238267148,0.08,0.2721582278481013,0.19993261968001977,0.7614936051122125,0.2021080510890637,0.023285270671543068,1.6696875969242553,5.656145280584852,1.1065031745045941,1.472826231881611,0.9215815912475572,-1.4872279367328374,0.9987380372149621,-0.003440125450370757,0.4575211851307677,1.0,True,abs,0.08,0.85,0.25,0.02,1.0,all,0.3273258666406512,False
LAMBDA_MODE=abs|LAMBDA=0.15|LAMBDA_Q=0.85|TAU_A_RATIO=0.125|T_SOFTMAX=0.02|SHRINK_SCALE=1.0|CONTEXT=all,0.116777752021385,0.5300726102870609,0.13261648745519714,0.15,0.057729430379746836,0.14957498198861927,0.712526869534454,0.6665979950726361,0.05453155909695084,3.5960120956034487,7.797097319185989,1.2406480705903122,1.356371399596343,0.7745120336175524,-1.6575775060269096,0.9494409445800869,-0.3708967447401534,0.5335156071998177,1.0,True,abs,0.15,0.85,0.125,0.02,1.0,all,0.3234251811542229,False
LAMBDA_MODE=abs|LAMBDA=0.12|LAMBDA_Q=0.85|TAU_A_RATIO=0.125|T_SOFTMAX=0.02|SHRINK_SCALE=1.0|CONTEXT=all,0.12524954788340625,0.5197201092370984,0.13261648745519714,0.12,0.10476898734177215,0.06382798044896361,0.9083970757989255,0.4190595531390706,0.037534396208690646,2.6742250844845823,6.961119388774125,1.1924036039825068,1.3909261374291388,0.8274169705395135,-1.7326925996883278,0.9576935008827715,-0.3631832935708183,0.4908073150319,1.0,True,abs,0.12,0.85,0.125,0.02,1.0,all,0.32248482856025235,False
LAMBDA_MODE=abs|LAMBDA=0.1|LAMBDA_Q=0.85|TAU_A_RATIO=0.25|T_SOFTMAX=0.02|SHRINK_SCALE=1.0|CONTEXT=all,0.12039893431767802,0.5133996331524701,0.1366906474820144,0.1,0.20931329113924052,0.11964339342536355,0.8553700362104668,0.46008198114009,0.024651473396612555,1.8215430524202563,6.376906567505122,1.1013904892398831,1.4072496819206926,0.9036652202782414,-1.748080679914143,0.9970709220941594,-0.09420526030854648,0.4767007399974916,1.0,True,abs,0.1,0.85,0.25,0.02,1.0,all,0.31689928373507403,False
LAMBDA_MODE=abs|LAMBDA=0.1|LAMBDA_Q=0.85|TAU_A_RATIO=0.25|T_SOFTMAX=0.2|SHRINK_SCALE=1.0|CONTEXT=all,0.11158794918005552,0.4715948381954781,0.1366906474820144,0.1,0.19568354430379747,0.9535737615113006,0.061894991170793195,0.05134228187919463,0.027142956957532938,1.8610135786064768,6.708307220328695,1.1177082844917443,1.444430382782588,0.918336286449106,-1.5427834880676823,0.9898917801656584,-0.16690662895841074,0.48504892367906066,1.0,True,abs,0.1,0.85,0.25,0.2,1.0,all,0.2915913936877668,False
LAMBDA_MODE=abs|LAMBDA=0.06|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.1|SHRINK_SCALE=1.0|CONTEXT=all,0.11702119471775493,0.4644866385372715,0.14492753623188406,0.06,0.4157025316455696,0.973877591068367,0.05437151650110647,0.03557896525358933,0.017542681214155476,1.3298576759276437,5.339776338450724,1.0494109897464758,1.3356193665679081,0.9679426249081361,-1.2260643337152495,0.995376780581751,-0.07901708846488503,0.4741455697570379,1.0,True,abs,0.06,0.85,0.5,0.1,1.0,all,0.2907539166275132,False
LAMBDA_MODE=abs|LAMBDA=0.1|LAMBDA_Q=0.85|TAU_A_RATIO=0.125|T_SOFTMAX=0.02|SHRINK_SCALE=1.0|CONTEXT=all,0.1201195468067055,0.43116755255986844,0.1407942238267148,0.1,0.15315981012658228,0.09890081232215675,0.8830271322670707,0.1808943437107994,0.03109572130296384,2.2828761173048098,6.3444272004875515,1.1762309187285576,1.4682972816478101,0.8602785546092483,-1.7376207873180776,0.9726667858204809,-0.2569671072291176,0.4826194885917364,1.0,True,abs,0.1,0.85,0.125,0.02,1.0,all,0.27564354968328697,False
LAMBDA_MODE=abs|LAMBDA=0.08|LAMBDA_Q=0.85|TAU_A_RATIO=0.25|T_SOFTMAX=0.1|SHRINK_SCALE=1.0|CONTEXT=all,0.11644776363706172,0.32370247083662007,0.15328467153284672,0.08,0.2611091772151899,0.9500494315495606,0.09209151508565272,0.03161276453583819,0.024881425941810004,1.683298055101823,5.886328879176621,1.1096541492637098,1.3731276151773457,0.9230503792051636,-1.4586901429045538,0.9901646699751678,-0.21721070566134199,0.4811725103878086,1.0,True,abs,0.08,0.85,0.25,0.1,1.0,all,0.2200751172368409,False
LAMBDA_MODE=abs|LAMBDA=0.06|LAMBDA_Q=0.85|TAU_A_RATIO=0.5|T_SOFTMAX=0.2|SHRINK_SCALE=1.0|CONTEXT=all,0.11774456492115785,0.29658151219779316,0.1407942238267148,0.06,0.4132310126582278,0.9952498886897961,0.026357580232641228,0.011600543709115622,0.01913492985498788,1.3360326783783918,5.1490086415802665,1.0544869751400372,1.395878821594855,0.9662261398139589,-1.2453278175527867,0.9949715703673112,-0.12915377170717865,0.4817778043113218,1.0,True,abs,0.06,0.85,0.5,0.2,1.0,all,0.20716303855947552,False
LAMBDA_MODE=abs|LAMBDA=0.1|LAMBDA_Q=0.85|TAU_A_RATIO=0.125|T_SOFTMAX=0.2|SHRINK_SCALE=1.0|CONTEXT=all,0.11905529259951049,0.2688045383304257,0.14492753623188406,0.1,0.14062183544303797,0.9606929383717153,0.08408027290560124,0.021253848785494352,0.03371154584477265,2.3216150489050706,6.578178154985186,1.1854986873929538,1.5884724901811509,0.8569369851075248,-1.468843194839455,0.9627698049738849,-0.3428923933408973,0.4817609024504518,1.0,True,abs,0.1,0.85,0.125,0.2,1.0,all,0.1939299154649681,False
LAMBDA_MODE=abs|LAMBDA=0.06|LAMBDA_Q=0.85|TAU_A_RATIO=0.25|T_SOFTMAX=0.05|SHRINK_SCALE=1.0|CONTEXT=all,0.11804252467137807,0.21939741316516986,0.14492753623188406,0.06,0.3618069620253165,0.9942869707566157,0.03609144547027068,0.012164601735368874,0.022020166807516728,1.4950922899876238,4.9878594421244955,1.0727090532304309,1.3079107139152968,0.9524097609731793,-1.0952890629872054,0.9984034743557593,-0.08837496649649151,0.47319954614148063,1.0,True,abs,0.06,0.85,0.25,0.05,1.0,all,0.16871996891827395,False
LAMBDA_MODE=abs|LAMBDA=0.08|LAMBDA_Q=0.85|TAU_A_RATIO=0.25|T_SOFTMAX=0.2|SHRINK_SCALE=1.0|CONTEXT=all,0.1165931688161615,0.2185463453513995,0.14492753623188406,0.08,0.2581598101265823,0.9925575560267513,0.037028234825994766,0.01502421204655509,0.02603963378786922,1.6848090554575674,5.911086220946813,1.1124273934907267,1.4515881605709682,0.9259191459833618,-1.4536599145635103,0.9893158209231363,-0.19528285419173425,0.47776954673895355,1.0,True,abs,0.08,0.85,0.25,0.2,1.0,all,0.1675697570837805,False
LAMBDA_MODE=abs|LAMBDA=0.08|LAMBDA_Q=0.85|TAU_A_RATIO=0.125|T_SOFTMAX=0.1|SHRINK_SCALE=1.0|CONTEXT=all,0.12064595692900246,0.1445407502500837,0.1407942238267148,0.08,0.21445411392405062,0.9957373510416572,0.03212463920001094,0.006666808257582193,0.024754882057728134,1.9005381219504718,5.761138155056303,1.1476730162052735,1.3923599382259442,0.883820394558076,-1.3000232579968107,0.9858644166469566,-0.18389769192025718,0.4810198099728401,1.0,True,abs,0.08,0.85,0.125,0.1,1.0,all,0.13259335358954308,False
LAMBDA_MODE=abs|LAMBDA=0.06|LAMBDA_Q=0.85|TAU_A_RATIO=0.25|T_SOFTMAX=0.1|SHRINK_SCALE=1.0|CONTEXT=all,0.12024510493863677,0.1439069843861666,0.14492753623188406,0.06,0.3606455696202532,0.99898294981348,0.021236880399379945,0.005542710325651451,0.022160675412156494,1.4964717608606666,4.990055478051602,1.080736523331376,1.38168320050914,0.948920951549413,-1.1099358848062195,0.9943556043113158,-0.13192909872342112,0.4858168409434476,1.0,True,abs,0.06,0.85,0.25,0.1,1.0,all,0.1320760446624017,False
LAMBDA_MODE=abs|LAMBDA=0.08|LAMBDA_Q=0.85|TAU_A_RATIO=0.125|T_SOFTMAX=0.05|SHRINK_SCALE=1.0|CONTEXT=all,0.11643132077641058,0.13336732425104486,0.14492753623188406,0.08,0.21509177215189873,0.9648337120398083,0.08646471873166924,0.02068534040369483,0.02553099768615441,1.893912583986743,5.734572422896319,1.143083865286654,1.416472184999037,0.8870946968763196,-1.3443576601206337,0.9835229504483538,-0.2247145109868116,0.4741524784423278,1.0,True,abs,0.08,0.85,0.125,0.05,1.0,all,0.12489932251372772,False
LAMBDA_MODE=abs|LAMBDA=0.08|LAMBDA_Q=0.85|TAU_A_RATIO=0.125|T_SOFTMAX=0.2|SHRINK_SCALE=1.0|CONTEXT=all,0.11816292535080408,0.1127207942145176,0.1407942238267148,0.08,0.2133876582278481,0.9992622093322976,0.0199571487719899,0.006874946903406677,0.027493951599324107,1.904192571319452,5.75779603227596,1.1455379098318947,1.3590544197769516,0.887973942797794,-1.2877781154064551,0.9782244545230299,-0.27442588951384744,0.49803950863000923,1.0,True,abs,0.08,0.85,0.125,0.2,1.0,all,0.11544185978266083,False
LAMBDA_MODE=abs|LAMBDA=0.06|LAMBDA_Q=0.85|TAU_A_RATIO=0.25|T_SOFTMAX=0.2|SHRINK_SCALE=1.0|CONTEXT=all,0.1176887974503817,0.10103377953501494,0.14492753623188406,0.06,0.359246835443038,0.9997844374892138,0.016287641693740376,0.003993739194125738,0.022310273111485923,1.4946852317710864,5.0392660371337685,1.078866633320449,1.337702022531713,0.9451793750848713,-1.03560130054072,0.9966268555066973,-0.07053246965813031,0.48628374822707476,1.0,True,abs,0.06,0.85,0.25,0.2,1.0,all,0.10936128849269833,False
LAMBDA_MODE=abs|LAMBDA=0.06|LAMBDA_Q=0.85|TAU_A_RATIO=0.125|T_SOFTMAX=0.02|SHRINK_SCALE=1.0|CONTEXT=all,0.11639725107939475,0.05781380029771323,0.10104529616724739,0.06,0.3301012658227848,0.9999057836024374,0.014880606765186086,0.004869775582225671,0.020094237527549796,1.5880478208175517,4.65696185009971,1.088268176563207,1.2464054240260953,0.9244877752516123,-1.0179554123064312,1.000008757593403,0.025233285044762452,0.48598119869958567,1.0,True,abs,0.06,0.85,0.125,0.02,1.0,all,0.08710552568855398,False
LAMBDA_MODE=abs|LAMBDA=0.06|LAMBDA_Q=0.85|TAU_A_RATIO=0.125|T_SOFTMAX=0.05|SHRINK_SCALE=1.0|CONTEXT=all,0.1178091331605624,0.04636988072705724,0.09342560553633218,0.06,0.32802848101265825,0.9999863565965932,0.013396877503137962,0.002436918377046658,0.0199807149425148,1.5872343859281244,4.677372106706857,1.094216203840214,1.2870214484740332,0.9217050411187128,-1.0890264850996665,1.0000803702641767,0.03031602759096652,0.48044023029893035,1.0,True,abs,0.06,0.85,0.125,0.05,1.0,all,0.08208950694380981,False
LAMBDA_MODE=abs|LAMBDA=0.06|LAMBDA_Q=0.85|TAU_A_RATIO=0.125|T_SOFTMAX=0.2|SHRINK_SCALE=1.0|CONTEXT=all,0.11648650359728523,0.044733171583623416,0.0821917808219178,0.06,0.3270221518987342,0.9999991882340512,0.012717719143644389,0.001981746342053756,0.02053196423084047,1.5876106637932992,4.684710344109856,1.0955464343822432,1.2985596616068644,0.9230836487610141,-1.0578617103864745,1.0003753246931422,0.0005120737116482976,0.48381181715322874,1.0,True,abs,0.06,0.85,0.125,0.2,1.0,all,0.08060983759045431,False
LAMBDA_MODE=abs|LAMBDA=0.06|LAMBDA_Q=0.85|TAU_A_RATIO=0.125|T_SOFTMAX=0.1|SHRINK_SCALE=1.0|CONTEXT=all,0.11632474130288291,0.019784921030609044,0.09722222222222222,0.06,0.3276930379746835,0.9999966994018294,0.012939712006241194,0.0025076372991800736,0.02044259321035069,1.5874423521921126,4.686104731950315,1.0943426784660413,1.2932549162874993,0.9208203395386978,-1.1411522499774875,1.0006123873447237,0.006266966565940835,0.4792972495305423,1.0,True,abs,0.06,0.85,0.125,0.1,1.0,all,0.06805483116674597,False
