,ABCA7,ADAM10,ADAM17,AP1G1,AP2A1,AP2B1,AP3B2,AP4B1,AP4E1,AP4M1,AP4S1,APBA1,APBA2,APOE,APP,ARF6,BACE1,BIN1,CLU,COPA,COPB1,COPB2,COPE,COPG1,COPG2,COPZ1,ECE1,EIF2S1,GGA1,GGA2,GGA3,GORASP1,HSPA5,HSPA9,IDE,ITPR1,ITPR2,LRP1,MAP2K3,MAPK14,MAPKAPK2,MFN2,MIA3,NCSTN,OSBP,PICALM,PLCG2,PLG,PREB,PSEN1,RAB1A,RAB1B,RTN3,RTN4,SAR1A,SAR1B,SEC13,SEC16A,SEC23A,SEC23B,SEC24A,SEC24B,SEC24C,SEC24D,SEC31A,SIGMAR1,SNX4,SNX6,SORL1,SORT1,SREBF2,SYK,TMED10,TMED2,TMED9,VDAC1,VLDLR,VPS26A,VPS29,VPS35
ABCA7,0.0,-0.0036900153856983227,0.0045465210392176296,-0.013715836348392824,-0.012884624188626398,-0.0094249421022481,0.0002788691562242219,-0.0010961195409489987,-0.006919119049428741,0.006603388017402931,0.010287013334011982,-0.008832561752876696,0.004158950209633446,0.007194312805933357,-0.0007922673251467301,0.002782271289966655,0.008382622648022397,-0.004530969936883995,0.0022568577221652925,-0.007912382028145731,-0.010948483837747854,0.0031221953084224793,0.003132061951654045,-0.015045522479607545,-0.0010395968033874285,0.0014724084476953388,-0.0009338237884888137,-0.0004447233719834348,0.0013698282335318733,-0.007557422855155057,-0.007933509691831236,-0.0073579794475265685,0.01420449694677257,0.012713177469719322,0.006058953324533439,0.0030753070401837255,0.004261567804185533,-0.007057401267677455,0.0057914074459464214,0.003962135147760834,0.005533882258846076,-0.0012800967050277908,0.016040128504069516,-0.0032762013292078483,-0.003132457220232704,-0.0052959795744448954,0.008196027522378937,0.011896938475385485,0.0018751133315893984,-0.0030931244945842655,0.005795399554748509,0.011635253774307696,0.009440024230127124,0.011974288912605683,0.0037705511739509145,0.001081297933108509,-0.003217412082081669,-0.007300890884159051,0.005561498620733491,0.0099648236017642,-0.019561592106146566,0.0010996395416366953,0.006427437067284358,0.0012031961990640247,-0.0018767152777574073,0.01380230965177222,0.0019858659106268303,-0.005884282325248458,0.019986526472180143,-0.008695252623050575,-0.006518549999637773,0.00651506003681662,-0.006766803301740452,0.003605393776112639,-0.011780236649743005,0.008347264938857452,-0.0039625596739940065,0.012552808222137272,-0.0014819624288789147,-0.007880201816514104
ADAM10,-0.003931530443977989,0.0,-0.013268487870871828,0.009000476320602378,0.005947706645598578,0.006630937748806638,0.017074890343060412,0.023348450042105173,-0.043595025522175465,-0.01533295331618107,0.011304166461347718,0.015059031983069524,-0.08355604513831648,0.03870007128724833,-0.01274277008257187,0.01230156260249135,-0.022061386648911194,0.011823302019776044,0.014306581001718078,0.04179166393816396,-0.009392477978728189,-0.021439999115274107,-0.05885497182221328,0.004780304893254702,-0.012912925785551916,-0.015862657317063742,0.005483960564625636,0.003447187919372786,-0.01046968353322235,-0.013303666930034961,-0.0477930662654533,0.06355091726115165,-0.010846280134416776,-0.009342904781654253,-0.024659498565649484,0.018870878016935808,-0.015900510670794246,-0.01366504395741118,-0.013311277566531245,-0.012711835682443495,-0.0003825881167308573,-0.003470434849056682,0.01301826706336864,0.08616386318433085,-0.025539482486623077,0.04131196896874683,-0.03144609662227754,-0.006148472625201927,-0.058921191608190454,0.036894167864863665,-0.024518289611777717,-0.005456640408698112,-0.011111593498810442,-0.029561315051059123,-0.00792912505639595,-0.0019944814791405885,0.022544697513816717,-0.014914733932216892,-0.021420381296881764,-0.026304237720895123,-0.03634014619706476,-0.02036967720873765,-0.02414886276524546,-0.0028146687842984346,2.4061779871690683e-05,0.016858241295603798,-0.035300794046071664,-0.006668305591028431,-0.004216394122588448,0.054677608298137725,-0.014555979381285382,0.0038387066439336225,-0.005570868206525229,0.04634818792969617,-0.0266077428822842,-0.03386673877586914,0.012433227791437927,-0.03335655797083268,-0.05361878796604952,0.02031566787141534
ADAM17,0.0045732246717637495,-0.012526544869992369,0.0,-0.005023729321241065,-0.009449824475924101,0.002230724855801587,-0.005916732099550772,-0.0036004779348658986,-0.011662880373061329,0.012227188563460632,-0.0047656414240960536,-0.006575989461959998,0.017380488074096964,-0.00701807413764605,0.004963363760028737,0.002224170464149049,0.016473764527385807,-0.008869028429755385,-0.01218645313308309,0.003012157168044988,0.0036366320407386532,0.016469140022742097,0.016707180317316307,0.0008685553128746847,0.012126406826526296,0.014634384159634372,0.0032308215949693776,0.012460477294468166,0.011683529982545026,0.007595559110483125,-0.009221890316196265,-0.0012424557516482913,0.020168394797912225,0.010484107390013637,0.007730166296366056,0.008695562489566292,0.01463198788103925,0.008477993783421378,0.010122128720546781,0.002214743303385557,0.012717855199773321,-0.010549050710410042,0.006399575952935622,0.01428952794079651,0.004384243317631565,-0.010668628003971054,0.011482443010553997,0.011039144966919576,0.01233387950669323,-0.023597415693791386,0.013579784243128784,0.013966014463790383,0.011901800320247952,0.027349196784419116,0.008437102920851898,0.0022006229836430777,0.010443421291120272,-0.011576520487172165,0.01261278637563147,0.01927564017292054,-0.007303725472522965,0.0028195021680594515,0.011829715713463869,0.021027920275994438,0.007775910271448398,0.006321538059696849,0.023629500819051304,0.005981829261883847,0.01584879871068634,-0.015345193872225476,0.005476476846685568,0.00716164856680893,0.002269568474885289,0.0018157268736205324,-0.0009558694144605744,0.011271031664996226,0.0041582905817776,0.015233226626503204,0.011889843654235505,-0.004444308072168015
AP1G1,-0.014684599897745686,0.009044235266115462,-0.0053471543720442095,0.0,0.06677888232992041,0.05776391974041798,-0.01886275650684088,0.005478307664217544,0.0501096716898064,-0.026507293795803275,-0.025033157311471852,0.007953011660557278,-0.007376412580691944,-0.005799577666091106,-0.0002403807780981541,0.016331050857055,-0.03770024598611029,-0.00027394803846100043,0.009538554998044202,0.038781114663825646,0.05957207010871225,0.017172762371225753,-0.011729871135857781,0.05781460485304779,0.009581264470813427,0.013888023354707901,-0.0020469240632085186,0.01838886942645371,0.00032996620099985446,-0.0031421563867194808,0.017290549870427788,0.05664589452165018,-0.026888512454901297,-0.02309632678940858,-0.03533114991865933,0.006391477724860214,0.015880214412110905,0.008338782992532571,0.015496713375741093,-0.0036298721911942654,0.013699701283171361,0.006657832175977625,-0.05762653135944372,0.03283777745428413,0.04945775896648221,0.003873884148654949,-0.030213612210984467,-0.04148608899442541,0.01404576729221502,-0.034345111988037295,0.02469615819182183,0.01172532189763281,-0.033190102991763566,-0.005338263117231821,0.016123377769617194,0.008486561337056176,0.00929968475875646,-0.021823378985594458,-0.0176262688366589,-0.0042784808734113,0.0281385047825347,0.01781276419221821,-0.004220273136567682,-0.02798057627619037,0.02187816576129067,-0.051958364625680944,-0.003469448735443518,0.014106759990689277,-0.06747651478144759,0.03691016013494072,0.008847355058687705,-0.017544591265092314,0.04945227972393759,0.02009187005860611,0.022453562046632975,-0.04163676398017615,-0.01009438701359714,0.02139350663104096,0.021969154738065766,0.08255900962970245
AP2A1,-0.01372350270771376,0.00594578622471336,-0.01000630245102292,0.06643432689713304,0.0,0.05753587224906812,-0.002260143389366497,0.012315211358250464,0.060477710522785215,-0.024365112481654332,-0.030951393738745468,-0.009757152078201367,-0.014781273434217925,-0.02032341777829525,-0.016862616835618797,0.010964922485563983,-0.005343861859641113,0.000756390992149536,0.023169397221014004,0.04275081724402699,0.03180178199362849,0.0029582414452543108,-0.03162733359467321,0.041588735622467954,0.0023776973073077754,-0.005194312805868333,-0.0006086799435698719,0.0014259692468447881,0.007834675082845268,0.007180649921529175,0.026664264651851156,0.051304941324746445,-0.03831220041426804,-0.01869817026894412,-0.04441863241209873,0.003180946612014078,0.008966077194687552,0.0053027275025165875,0.010674853568164647,0.009600833016376624,0.006300927119267067,0.014700808101479331,-0.0652769923226553,-0.024037036446848212,0.038203239718892765,0.00040686685183264644,-0.02719153657383751,-0.06139470646362565,0.000987691082078878,-0.008852554790934521,0.025183260833038727,0.009587515145769077,-0.029344402882776163,-0.009416578044594053,0.01792396776252845,0.015004080053911323,-0.020886753126532404,-0.024849562343277082,-0.014517321986872521,-0.011262907291223843,0.022203573064419786,0.018786092858485294,0.006022935112904637,-0.03528182504768774,0.015085153351762021,-0.04458436174680737,0.0002731464724376109,-0.003993617585127982,-0.08603910387124013,0.03572528488578206,-0.002975811354676193,-0.006450781677656359,0.03646958775376227,0.01232522051407785,0.014040210321570422,-0.022206505564624286,-0.019554715577880712,0.013340163519253509,0.011767619889047235,0.07173995679893382
AP2B1,-0.009956836756997496,0.006574824739905632,0.0023428547781870817,0.05699798836865539,0.057067412395185604,0.0,-0.00023226152167776098,0.014556616790496522,0.024014538068848186,-0.007662013425583347,-0.04526892476225688,-0.012179506394473683,-0.013381306814953753,-0.03279481227872413,-0.014220895231995797,0.010455599682724403,0.024734772348378602,-0.006309810180276361,0.002458191529841832,0.06379974398395144,0.029470178512479614,0.01628926136928048,-0.024275475396159756,0.04684215100932034,0.018882959242494127,0.008150124972423265,0.00932032725307393,0.018642667662334723,0.02676428467971931,0.030370778592487456,0.0022800015048425747,0.06404505620585835,-0.01788636032113478,-0.011570773383936826,-0.03912671670962346,0.019569365101393156,0.021080969403460374,0.023614181583966158,0.013597732653018274,0.008647362456060993,0.01842725064218504,-0.004586062138933979,-0.05791283245434802,0.013801144346459475,0.02834487094765699,-0.0017982944492369425,-0.017993281037753658,-0.0525313263889562,-0.0028438726769532702,-0.024302852174740514,0.0302537275331845,0.016324401181402638,-0.013621325192312177,0.018364745973186197,0.023335983453957456,0.016727058038631417,0.0011240803919779453,-0.03790104909461016,0.0004888134672570087,0.0037799249842092727,0.013977017271100912,0.012375119368330807,0.016089115890606843,0.007298307249612816,0.025672313820337418,-0.031081327301034606,0.03338818574174697,0.00537996283556347,-0.07140549025316278,0.026007247522684813,0.006448670161172945,0.006753263970211203,0.03317059752717875,0.019313757838619543,0.011751758164325181,-0.007867188803449604,-0.002419535050062419,0.008841578755833444,0.011907714668479457,0.05800917028335804
AP3B2,0.0002850841790794023,0.01638313806413777,-0.006013276956483861,-0.01801100592577649,-0.0021692789907615507,-0.00022475388372207523,0.0,0.01492382544741376,-0.018842443767376163,0.005689685094354427,-0.01284008132934887,-0.013111637879606848,-0.03169462098245593,-0.016307542707559134,-0.021217591724175897,-0.00826176107374004,0.045976121543167964,0.004602551675913512,0.007719934469307235,0.02314301962555065,-0.03923297084433818,-0.022089614646317382,-0.0358963916802386,-0.015454902561200412,-0.0058990614708972445,-0.024587391057067164,0.008375078208168034,-0.014833486461952816,0.013076906815093742,0.024443633814851495,-0.009315360488139711,0.010719146768781617,-0.012891205067307362,0.0009004427969410337,-0.01283727852401514,0.004755596770015188,-0.01311868190419425,0.004090314652686459,-0.014881962776170399,0.00969799329487737,-0.01012000814916821,0.00010829931811596208,-0.0034235459912758106,-0.03205522450417643,-0.03091005850318487,0.00889046803458214,-0.0011398114921316541,-0.0222594458112956,-0.03637557334034544,0.04164839173642924,-0.012331481606469966,-0.01151419996528261,0.007587803677896784,-0.008362046329411645,-0.003283028101199078,0.005577318198443655,-0.01975483200106869,-0.0038444841618121236,0.0036397843436037146,-0.01508772821835144,-0.011214508814854427,-0.01093541392143034,0.00619008861086471,0.012907099806630313,-0.006163310899685387,0.018459181825493116,0.00837863749810429,-0.01750040735214262,-0.01875483025019214,0.008323196476047073,-0.010741320243238723,0.01822955316100726,-0.02234067651649018,-0.0002487533642379289,-0.013572245438223463,0.021715291062086507,0.004019112713776494,-0.03298048079500241,-0.02898569646583561,-0.02263545833152162
AP4B1,-0.001105524166948673,0.0221021697643017,-0.003610165750231925,0.005160798658317687,0.01166162236981373,0.013897224518367916,0.014723730089142802,0.0,-0.009912320981852272,-0.0016958246020555682,-0.008870689358204972,-0.00947968286496588,-0.032680010318215304,-0.002430867457962574,-0.015865512311330612,0.0038275334351637685,0.02145951531306635,0.0010830990464452425,0.010101914194013357,0.03031357045894296,-0.014401045169538754,-0.008602366100758266,-0.03313694768122661,0.00021528094329786285,-0.0019942488767163654,-0.01149733559148323,0.005679985409958725,-0.0017877560938307716,0.009222864823871588,0.009247955111616319,-0.014960705093749258,0.031356545418030235,-0.007554982890358174,0.0006223977888887755,-0.01909071983683562,0.011422585889708636,-0.00179762165451085,-4.405917357048673e-05,-0.0023563098383302884,0.0055662193528495775,0.0026620136340523856,-0.0006954159063727077,-0.007703470518415451,0.0046407249392392,-0.010319153563694674,0.009637274715473355,-0.009297153481290546,-0.020024469732877574,-0.02675276787064287,0.01766893048014016,0.0007053028450119638,0.003982724704100877,-0.00020305600875090816,-0.0014372333520653758,0.004908660599877587,0.006872285016476546,-0.006383735830523862,-0.01783302726003106,-0.0018721508102228321,-0.00722230961613122,-0.01730459878321981,-0.004072322408669159,0.003893501579889196,0.0028278927365510973,0.002843053207883177,0.007655342424869446,0.0026761806157521526,-0.01072255134148354,-0.020135742219933018,0.019297062820486606,-0.009796032005744835,0.011853316762044328,-0.0036661575182406294,0.016604862839838655,-0.013473646792496853,0.001626665560958336,-8.505239441616054e-05,-0.011129775817163966,-0.02056081312252571,0.00943248730218973
AP4E1,-0.007777399582666723,-0.045992506627606934,-0.013033051092974705,0.05260964161068828,0.06382425215532005,0.025551426469034393,-0.02071801786978228,-0.011047109167494403,0.0,-0.030934651543300582,0.006134738237087821,-0.02295680938523896,0.045922187720648606,-0.006979640063793363,-0.008134168934431113,0.00889266510196402,-0.03770421866963764,-0.0022843737389233038,0.04633522196679886,-0.03622036387737778,0.030084323064849358,0.002938702015117156,0.006848851821840833,0.007608844120955617,-0.016804976769710354,-0.009223735048411508,-0.02255967032516399,-0.02554006085272585,-0.01797873586145722,-0.03852339849616915,0.08072593256474518,-0.024771412654314394,-0.03710927787119479,-0.004726577887417453,-0.021770869066734158,-0.03091514152798471,0.006586140019931427,-0.027185209491266148,0.02367208013937669,0.020755147744778882,-0.003644504471766123,0.04368312720252841,-0.05329829849884295,-0.1288796665963384,0.06612912990071375,-0.0294136016032823,-0.008464841591638224,-0.04290892129313702,0.05152832828988254,-0.017833813118933468,0.03893320611094841,0.0195296069534184,-0.03264101214698105,-0.016695193441326767,0.017654572688651487,0.011873738429573346,-0.06658388895630571,-0.0017223478510887285,-0.017102584427886737,-0.0013546562747897267,0.028730468527179018,0.04230699895030934,0.010960857512091738,-0.09788738329661105,-0.004917577111896473,-0.05493887427499603,-0.030825612891363433,-0.018970156702251998,-0.0642309439044218,0.0010377710419066408,-0.015900644650528314,-0.023633798844900626,0.035714665583667156,-0.02215306422611713,0.017851961799230952,-0.015509471507496896,-0.05790529271150947,0.06269956040263293,0.04532852604287515,0.06660959075209735
AP4M1,0.0067065931763312,-0.014615964946585246,0.012345776842873009,-0.025145525358412843,-0.02323327053629424,-0.007366061799061009,0.005652632377511305,-0.0017076771066948302,-0.027950962297475044,0.0,-0.0102192659592093,-0.010553678411250104,0.015668306560653482,-0.018976569180084012,0.0004998615305028612,-0.006430640228510147,0.042456534236060786,-0.0077412853361364395,-0.017517654071546165,0.0035960839296589075,-0.01722159761558461,0.008518476092729316,0.013832997477534241,-0.010840363971382615,0.012255952876222978,0.006863417835350811,0.0076596667370331314,0.0062035791444020605,0.01888716126126805,0.023600440387056856,-0.012277542109590167,-0.012093615557396024,0.020939050941826656,0.012945552357735299,0.012725680046064199,0.008202161899005885,0.008538383495623377,0.014715963832356406,0.0013029437919612808,0.005394115996534987,0.006110639487470945,-0.014225293650656511,0.012285405858628317,-0.0037497843081350226,-0.014465387950708774,-0.010839914795384003,0.019168528016038768,0.011117571028903882,0.002063667633269851,-0.007461947240997263,0.004729400646076207,0.00454374063272123,0.021573540920846124,0.02819453679598388,0.003694530311265627,0.001907186153852103,0.0049583497138034355,-0.005317001568852083,0.019853624790436376,0.01638820184268555,-0.007281724977910041,-0.004241494985354537,0.015832668666299406,0.03784382473183684,0.0031905498138251344,0.01900563891443611,0.03451252400889676,0.0018435156127403118,0.020497957490950496,-0.0244233213916227,0.005597940110487527,0.015823423949134083,-0.013313386455633918,-0.0075751718494252145,-0.0034502560334872625,0.029495744573696896,0.010870990096558451,-0.0025121541335142677,0.0034959653873036906,-0.031392185220398015
