source,target,A,B_coef
SEC13,NCSTN,0.9797327975004481,0.1969568984949601
AP4E1,NCSTN,0.9240568119249237,-0.16246970047741988
GGA3,NCSTN,0.8528400491404053,-0.1439262979483756
BACE1,NCSTN,0.7270883823191426,-0.12449750108532083
SNX4,BACE1,0.6181802682637749,0.11204578800920774
TMED2,NCSTN,0.5759915535825045,0.10765849052098977
NCSTN,GORASP1,0.5374758420966367,0.10375462562905842
GGA2,BACE1,0.5329924189950548,0.10330404274596093
COPA,GORASP1,0.5261751611098089,0.1026199112005768
SORL1,PLG,0.5037117450372355,0.10037118132220255
SORL1,MIA3,0.5008433624465665,0.10008433632463681
AP4E1,SEC24D,0.47477070773138774,-0.09747492631246044
SORL1,NCSTN,0.44689530749555845,0.09466942636976271
BACE1,VDAC1,0.4192839043764421,0.09185715692329655
COPE,APBA2,0.40606422838499323,0.09049350400400705
SNX4,SEC24D,0.3946639103600825,0.08930626797534645
BACE1,APOE,0.39269852935280064,-0.08910042230242739
GGA2,APOE,0.37798093760898616,-0.08754682563854134
SORL1,AP2A1,0.36390945215638554,-0.08603910387124013
GGA2,SNX4,0.3394163007246995,0.08335258856733128
APBA2,GORASP1,0.32716936146004905,-0.08197460788250839
NCSTN,VDAC1,0.32453665130768916,-0.08167498947248554
APBA2,PREB,0.3145719944190876,0.08052923745523231
NCSTN,COPB1,0.30396630727549717,0.07928796989209269
AP4E1,GGA3,0.28060093937409186,0.07646293224775565
GORASP1,VPS35,0.2758635430064397,0.07587316207307186
NCSTN,EIF2S1,0.2745816986511486,0.07571250969902836
NCSTN,SEC24D,0.2684646675055671,0.0749393448102594
PSEN1,VPS26A,0.24239031135892156,-0.0715095238341964
SORL1,AP2B1,0.24162695316012117,-0.07140549025316278
SORL1,COPA,0.24146309427944151,-0.07138312972251228
COPE,GORASP1,0.2370617732333088,-0.07077859216767811
NCSTN,APBA1,0.23385601666235178,0.07033338731713468
GGA2,VPS26A,0.2170361800354113,-0.06792443949837945
SORL1,AP1G1,0.2140069584572987,-0.06747651478144759
BACE1,COPA,0.21290319017008796,0.06731215760186457
SEC24A,SEC16A,0.21126573045751387,0.06706718142601026
AP4E1,VPS35,0.203152735142473,0.06583237657866028
NCSTN,COPG1,0.1988436022462386,0.06516156040583493
APBA2,SORT1,0.19856295193307316,-0.06511749404338345
SNX4,RTN4,0.19047196247883652,0.06382633992561469
AP4E1,SEC13,0.1896581532677826,-0.06369417666755894
PSEN1,PREB,0.18169551017315197,-0.062377444017392335
RAB1B,SEC16A,0.1737779615379646,-0.061022871302926045
BACE1,RTN4,0.17119063696978942,0.06056969007702974
BACE1,APBA1,0.16601109461874705,-0.059645863045144694
SEC24D,VPS26A,0.16277591844975436,-0.05905706917512671
VPS29,PSEN1,0.15989500260521755,-0.05852476212940988
COPG1,AP1G1,0.15611598917678401,0.05781460485304779
SEC13,SEC24D,0.155748651394704,0.05774483105458168
MIA3,AP1G1,0.15512745063460803,-0.05762653135944372
NCSTN,MAPK14,0.1429411710195099,-0.05522316481625031
SNX4,COPA,0.1276896729094445,0.05196144123861614
COPA,SEC24D,0.1275954702729654,0.05194029110697701
OSBP,COPB1,0.12710873615323354,0.05183079792058417
MIA3,COPG1,0.1268327641454907,-0.05176855747235044
COPB1,SEC24A,0.12472213934873641,0.0512886746709448
NCSTN,PICALM,0.12174256896975497,0.05059922431637655
SEC24A,SREBF2,0.12098690847722263,0.05042206385277204
MIA3,SIGMAR1,0.12063385614698814,0.05033896547343441
COPE,SEC24A,0.11751944985845371,0.04959667753827118
VPS35,SORT1,0.11127503884503571,0.048055428909360036
COPA,IDE,0.10503963757415519,-0.04643895875316322
OSBP,SEC24D,0.09065374863330453,-0.04235803382312477
COPB1,COPE,0.08970650361349719,0.04206940498689503
SEC24A,CLU,0.08831308126426687,-0.04163979005122547
VPS26A,HSPA9,0.08258846371354307,0.039807846230604876
RAB1B,SEC23B,0.08160580236169382,0.0394818414793237
COPA,AP1G1,0.07952961104399074,0.038781114663825646
TMED2,RAB1B,0.07939809168493211,0.03873616573712117
HSPA5,SEC23B,0.0783711077535958,0.03838281740849549
SORL1,SORT1,0.07626294536007056,-0.037643992951218924
PREB,AP3B2,0.07276465607924201,-0.03637557334034544
AP2A1,TMED10,0.06985211371958368,0.03527591887681613
COPE,SNX6,0.06936596528520289,0.03508825554622047
COPB1,APBA1,0.06716777528694419,0.03422420592191847
COPE,AP4B1,0.0644935939743505,-0.03313694768122661
AP4E1,TMED10,0.06352875746408715,0.03273434657007115
AP2B1,TMED10,0.06261621640875686,0.03234828766577682
VPS26A,ARF6,0.06221209611355401,0.03217564109845966
GORASP1,AP4S1,0.05645407486389062,-0.029594560861052038
AP1G1,SEC24D,0.05573017746118709,-0.029252745790356
APBA1,TMED9,0.05571341363652449,0.029244780748661204
SEC16A,HSPA9,0.054891899307265235,-0.02885166177019412
TMED2,VPS26A,0.05337229665858398,0.02810964847463629
SYK,RTN4,0.052617960091964094,0.0277338768753076
TMED2,VDAC1,0.05106228016039035,-0.026942572449872047
VLDLR,SREBF2,0.04985691468506589,0.02631361518113094
AP2A1,PLCG2,0.04927979950773832,-0.02600736119068689
GORASP1,TMED10,0.048997356957322526,0.025856237881078426
SNX4,VPS29,0.04864937757225336,0.02566890829534676
AP1G1,AP4M1,0.04768954103429714,-0.025145525358412843
GGA2,SEC23A,0.047269303123604174,0.02491322057775062
SNX4,VLDLR,0.0447786452527825,0.023494706465384905
NCSTN,VPS29,0.04333214566255969,-0.022635962301807352
AP2B1,SAR1A,0.043050880630032616,0.022465811585242145
COPA,COPG2,0.042518482137823256,0.02214081092141479
COPZ1,ITPR2,0.04235030737699777,0.02203734083274156
COPG1,RTN3,0.041816410431043005,-0.021706236463459885
APBA2,SEC23A,0.041051188871362,0.021224552522654382
EIF2S1,COPG2,0.040037616319890036,0.020573133004424583
EIF2S1,HSPA5,0.03932999508040999,0.020108912463495523
COPG1,PLCG2,0.03899133273897518,-0.019883898900933474
HSPA9,RTN3,0.038944438170524655,0.01985259360150551
SEC24D,ARF6,0.0387501018015205,-0.019722474200435578
EIF2S1,MAPKAPK2,0.03849680003694722,0.01955193071994938
MAPK14,SNX6,0.03836986936820845,-0.019466065064549003
GGA1,RAB1A,0.03760245484459305,0.018941043069509174
SIGMAR1,AP3B2,0.036911124081307575,0.018459181825493116
SEC13,IDE,0.036904755039010924,0.018454702356452357
RAB1B,MAPK14,0.03628849629257275,0.018017720117433092
SYK,GORASP1,0.0357614820994808,0.017638317649184998
ITPR2,TMED10,0.03554633039612057,0.017481878291339664
GGA2,SNX6,0.034183441558327726,0.016469186094389916
HSPA5,ITPR1,0.03415126720130655,0.016444811540072504
RTN4,MAPK14,0.03383266426170123,0.01620224223723196
HSPA5,BIN1,0.033192608070217434,-0.015708197701893467
SEC31A,COPG2,0.03302960480823453,0.015580909870553251
COPG1,AP3B2,0.03286900301731553,-0.015454902561200412
ADAM10,SEC16A,0.03222026826753522,-0.014939779807813882
PICALM,VLDLR,0.03172299281348622,0.014538088313007095
GGA2,SEC24B,0.03130601356712359,-0.014196536182444666
AP1G1,ABCA7,0.030728132155356344,-0.013715836348392824
COPZ1,LRP1,0.030127607343144236,0.013206935749845968
HSPA5,CLU,0.030004556877647602,-0.01310144730935847
PSEN1,VDAC1,0.02946188566096647,0.01263116854398697
TMED9,SORT1,0.029263804505523197,-0.012457416579872883
TMED2,AP2A1,0.029113963793116412,0.01232522051407785
RTN4,ABCA7,0.028719793620038073,0.011974288912605683
MFN2,RTN3,0.02854702932037406,-0.011819000504823207
VDAC1,ADAM17,0.027945417273126723,0.011271031664996226
ADAM10,BIN1,0.02779820328972577,0.011135199901131734
SEC13,SAR1A,0.027660843815942165,-0.011007829069463694
GGA3,ECE1,0.027372867082520697,-0.010738786885580612
TMED2,PSEN1,0.026658133502943434,-0.010058973191311061
MAPK14,SEC24D,0.026631374366238948,-0.010033178576044108
PREB,MAPKAPK2,0.026492909067634473,0.00989930015223141
RAB1B,APP,0.02631211179071469,-0.009723463714101157
GGA2,EIF2S1,0.02617833215675653,0.009592596434164125
AP2A1,RAB1B,0.026140002774329096,0.009554981525832762
AP2A1,RTN4,0.02605666623186725,-0.00947301284525463
BIN1,SEC23A,0.02604515724452983,-0.009461672717559691
SIGMAR1,SEC24C,0.0260376978564848,0.009454320168357979
OSBP,IDE,0.025011393696013663,-0.008422642094993537
COPZ1,AP2B1,0.024746943377104487,0.008150124972423265
SEC13,RTN4,0.024695321077021472,0.008096597055599763
APBA2,VLDLR,0.024120018661652726,-0.007492563416189902
SEC24A,AP4M1,0.023922302678490028,-0.007281724977910041
GGA1,HSPA9,0.02374823528535418,0.007094692878673027
PLG,RAB1B,0.023491744230253433,0.006816646133632723
AP1G1,ITPR1,0.022826516644204587,0.0060814666803094015
EIF2S1,ECE1,0.022821968531133847,0.0060763686524486936
COPB1,ECE1,0.022215465246477824,-0.005387483635423515
VDAC1,ITPR2,0.021947325611874326,0.0050770441053834625
TMED9,MFN2,0.02176228204527449,-0.004860639600011976
SNX4,APP,0.02158475741686178,-0.004651330677395072
AP2B1,SEC23B,0.020793659670145657,0.0036976432485319537
SAR1A,LRP1,0.02004731524468501,-0.002764773803535142
APBA1,COPG2,0.019028200510564874,0.0014344600929653269
NCSTN,BIN1,0.019009747619523662,0.0014097339278014225
AP2A1,PREB,0.018697486054257376,0.0009877073540126835
RTN4,APP,0.018667781743146726,-0.0009472020407516754
APP,MAPKAPK2,0.01864759483797128,-0.0009196387265513547
TMED9,SEC24B,0.018181995946862768,-0.00027564778805971895
